id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
18952,R18952,2767,49,11,216,23
18953,R18953,2273,320,26,85,36
18954,R18954,3030,108,5,95,0
18955,R18955,3004,101,18,216,32
18956,R18956,3217,315,8,531,33
18957,R18957,2834,60,5,417,44
18958,R18958,2982,207,13,90,4
18959,R18959,2995,90,13,218,25
18960,R18960,3202,223,16,350,108
18961,R18961,3362,171,14,210,50
18962,R18962,2500,329,12,42,7
18963,R18963,2926,329,4,309,0
18964,R18964,2979,51,7,108,4
18965,R18965,2938,72,10,540,-6
18966,R18966,2526,319,27,270,112
18967,R18967,2816,56,18,124,22
18968,R18968,3293,329,21,451,98
18969,R18969,3179,188,14,458,0
18970,R18970,3245,318,7,218,42
18971,R18971,3116,52,6,255,10
18972,R18972,3281,11,24,1120,264
18973,R18973,3315,105,31,324,-6
18974,R18974,3072,69,10,30,4
18975,R18975,3004,33,16,819,174
18976,R18976,2936,159,17,212,33
18977,R18977,3008,41,21,319,13
18978,R18978,3179,334,15,212,47
18979,R18979,3245,328,20,335,94
18980,R18980,3202,80,13,598,69
18981,R18981,3321,300,22,170,39
18982,R18982,3216,271,10,90,28
18983,R18983,3473,287,5,731,195
18984,R18984,3345,60,4,459,54
18985,R18985,3199,48,7,85,-13
18986,R18986,3474,90,6,706,189
18987,R18987,2361,18,20,190,104
18988,R18988,2632,333,5,270,-14
18989,R18989,3064,270,9,339,69
18990,R18990,2941,72,10,60,-29
18991,R18991,3041,110,15,124,37
18992,R18992,3206,288,2,417,22
18993,R18993,3148,258,18,268,40
18994,R18994,3123,199,13,60,9
18995,R18995,2978,27,7,127,19
18996,R18996,2217,81,18,90,21
18997,R18997,2785,49,9,285,25
18998,R18998,3341,182,18,524,135
18999,R18999,2977,24,6,234,46
19000,R19000,3437,315,3,391,42
19001,R19001,3088,66,11,127,17
19002,R19002,2699,232,32,319,69
19003,R19003,2704,72,9,201,23
19004,R19004,3160,85,11,324,20
19005,R19005,2850,112,30,67,39
19006,R19006,2803,8,16,0,0
19007,R19007,2926,307,14,234,122
19008,R19008,2713,34,19,85,18
19009,R19009,2916,325,18,67,21
19010,R19010,3306,114,11,551,111
19011,R19011,2809,17,9,402,62
19012,R19012,2723,8,10,216,-7
19013,R19013,2975,21,7,301,30
19014,R19014,3268,273,9,42,3
19015,R19015,3054,173,10,339,54
19016,R19016,3365,191,22,335,64
19017,R19017,3167,60,21,600,107
19018,R19018,2959,53,14,30,-6
19019,R19019,3159,36,8,342,46
19020,R19020,3014,50,4,990,42
19021,R19021,3063,302,20,658,293
19022,R19022,3029,340,8,297,22
19023,R19023,2560,72,3,513,15
19024,R19024,3090,307,18,582,179
19025,R19025,3487,262,21,180,75
19026,R19026,2938,298,9,319,71
19027,R19027,3474,101,23,484,40
19028,R19028,2962,352,9,0,0
19029,R19029,3030,352,20,150,26
19030,R19030,3234,224,15,503,119
19031,R19031,2340,349,2,67,7
19032,R19032,2835,61,11,85,11
19033,R19033,2552,0,13,120,19
19034,R19034,2641,108,5,0,0
19035,R19035,3261,28,17,417,96
19036,R19036,2840,325,22,90,27
19037,R19037,3106,301,14,201,77
19038,R19038,3290,178,6,1050,174
19039,R19039,3003,0,2,182,18
19040,R19040,3014,3,13,451,-6
19041,R19041,3169,22,9,335,37
19042,R19042,3394,165,7,805,188
19043,R19043,3003,48,17,457,106
19044,R19044,3081,144,10,433,48
19045,R19045,2745,0,11,518,11
19046,R19046,3142,351,6,30,2
19047,R19047,3018,311,9,256,47
19048,R19048,3048,161,9,190,22
19049,R19049,2999,140,16,335,49
19050,R19050,2155,9,25,30,13
19051,R19051,2663,89,11,85,-1
19052,R19052,3258,58,11,641,182
19053,R19053,2825,32,10,108,-7
19054,R19054,2858,141,10,0,0
19055,R19055,2835,36,4,0,0
19056,R19056,3220,145,4,30,2
19057,R19057,3131,307,14,170,28
19058,R19058,3087,90,10,30,6
19059,R19059,3057,103,17,170,41
19060,R19060,3178,331,2,30,0
19061,R19061,3081,36,7,677,82
19062,R19062,2715,323,5,408,21
19063,R19063,3079,95,19,90,-4
19064,R19064,2945,335,10,150,0
19065,R19065,3461,11,4,618,122
19066,R19066,3172,84,7,573,64
19067,R19067,2348,330,9,0,0
19068,R19068,2795,312,21,85,27
19069,R19069,3093,211,17,228,20
19070,R19070,2789,287,5,0,0
19071,R19071,2756,96,11,30,5
19072,R19072,2913,46,18,618,179
19073,R19073,3269,352,18,212,41
19074,R19074,3154,10,19,85,10
19075,R19075,2998,16,18,242,31
19076,R19076,2952,225,4,510,49
19077,R19077,3164,207,12,335,59
19078,R19078,3031,103,26,120,54
19079,R19079,2895,114,9,42,5
19080,R19080,3190,38,11,30,0
19081,R19081,3165,90,6,256,23
19082,R19082,3076,174,6,674,17
19083,R19083,2505,258,17,95,20
19084,R19084,2578,209,12,134,35
19085,R19085,3417,114,14,270,-47
19086,R19086,3219,313,19,242,42
19087,R19087,3186,46,13,153,38
19088,R19088,2998,327,10,541,14
19089,R19089,3016,52,20,212,21
19090,R19090,3309,201,10,480,121
19091,R19091,3036,199,10,335,56
19092,R19092,3034,49,14,170,-9
19093,R19093,2677,213,29,108,36
19094,R19094,3277,324,6,330,32
19095,R19095,2982,66,26,351,188
19096,R19096,3350,160,19,849,193
19097,R19097,3220,131,15,150,-3
19098,R19098,3187,331,8,228,2
19099,R19099,3014,40,16,424,16
19100,R19100,3104,100,16,30,-1
19101,R19101,2928,193,11,395,105
19102,R19102,3327,288,9,607,46
19103,R19103,2562,155,17,134,28
19104,R19104,3003,31,14,430,186
19105,R19105,2636,188,5,60,-3
19106,R19106,3012,189,22,234,64
19107,R19107,3043,5,15,85,12
19108,R19108,3243,342,14,90,14
19109,R19109,2757,149,22,30,6
19110,R19110,3388,16,17,488,88
19111,R19111,2931,79,4,60,4
19112,R19112,2696,174,12,309,42
19113,R19113,3227,14,4,60,1
19114,R19114,2826,297,21,30,13
19115,R19115,2200,300,39,124,58
19116,R19116,3160,110,32,242,83
19117,R19117,3175,5,10,636,64
19118,R19118,3237,1,36,480,109
19119,R19119,2922,158,9,361,0
19120,R19120,3202,90,27,162,39
19121,R19121,3383,174,9,1071,181
19122,R19122,2534,280,13,153,27
19123,R19123,3063,25,16,212,32
19124,R19124,2893,85,9,95,0
19125,R19125,3047,343,9,270,60
19126,R19126,2395,115,9,242,62
19127,R19127,3124,59,11,433,43
19128,R19128,3234,228,7,362,-16
19129,R19129,3140,24,18,228,64
19130,R19130,2652,32,8,150,35
19131,R19131,2919,13,16,366,118
19132,R19132,2835,118,14,417,64
19133,R19133,2820,247,28,124,53
19134,R19134,3214,315,2,685,30
19135,R19135,3089,147,15,90,-10
19136,R19136,3212,317,11,592,68
19137,R19137,3159,141,6,277,23
19138,R19138,3328,152,19,124,40
19139,R19139,2829,58,8,162,6
19140,R19140,3274,349,8,330,116
19141,R19141,2868,117,14,532,196
19142,R19142,3479,105,18,319,73
19143,R19143,3202,30,7,90,10
19144,R19144,3176,172,13,324,74
19145,R19145,2257,342,2,0,0
19146,R19146,3027,28,11,618,62
19147,R19147,2664,148,6,306,-3
19148,R19148,2762,202,24,192,81
19149,R19149,3041,94,4,30,0
19150,R19150,3052,91,19,674,247
19151,R19151,2858,347,8,466,103
19152,R19152,3270,357,10,658,199
19153,R19153,2840,73,15,342,157
19154,R19154,3019,284,4,30,1
19155,R19155,3270,231,14,0,0
19156,R19156,2932,12,8,537,10
19157,R19157,3181,183,13,418,85
19158,R19158,2936,345,11,95,17
19159,R19159,2822,301,19,255,68
19160,R19160,3106,97,8,192,35
19161,R19161,2915,80,9,270,57
19162,R19162,3038,90,12,95,9
19163,R19163,2864,75,3,240,62
19164,R19164,3185,75,11,42,13
19165,R19165,2735,73,33,120,-30
19166,R19166,2682,80,11,516,-52
19167,R19167,2926,259,15,30,7
19168,R19168,3131,250,7,60,11
19169,R19169,3023,127,12,0,0
19170,R19170,3004,42,12,819,185
19171,R19171,2914,138,7,30,1
19172,R19172,2752,339,21,120,46
19173,R19173,2955,262,16,85,17
19174,R19174,2803,77,25,313,90
19175,R19175,2992,341,11,30,8
19176,R19176,3187,17,7,0,0
19177,R19177,2529,8,14,0,0
19178,R19178,2806,178,6,120,18
19179,R19179,3295,103,8,150,0
19180,R19180,2978,63,13,30,13
19181,R19181,3404,77,12,175,26
19182,R19182,3237,20,5,376,16
19183,R19183,2957,285,11,300,-4
19184,R19184,3292,335,4,153,6
19185,R19185,2785,357,9,256,99
19186,R19186,3048,121,10,150,0
19187,R19187,3024,266,15,661,26
19188,R19188,2930,50,11,150,20
19189,R19189,2779,108,25,67,14
19190,R19190,2747,32,7,190,35
19191,R19191,2751,167,8,150,18
19192,R19192,2628,171,11,417,72
19193,R19193,3246,337,20,342,95
19194,R19194,2723,357,10,30,3
19195,R19195,2964,235,10,182,20
19196,R19196,3178,82,5,603,70
19197,R19197,3201,208,11,509,52
19198,R19198,3377,40,15,495,138
19199,R19199,3034,252,2,750,69
19200,R19200,2182,326,38,42,31
19201,R19201,2035,0,27,228,106
19202,R19202,2998,262,13,319,22
19203,R19203,3056,263,13,450,-64
19204,R19204,3021,172,21,228,7
19205,R19205,2899,247,31,339,160
19206,R19206,2854,127,23,150,57
19207,R19207,3131,167,3,201,18
19208,R19208,2955,320,15,212,32
19209,R19209,3075,107,8,350,10
19210,R19210,3035,8,18,319,7
19211,R19211,2757,315,15,201,31
19212,R19212,3168,270,10,424,56
19213,R19213,3301,22,3,30,0
19214,R19214,2827,96,15,67,1
19215,R19215,2887,22,17,192,48
19216,R19216,2880,163,7,85,7
19217,R19217,2924,310,15,430,24
19218,R19218,2736,73,25,162,87
19219,R19219,2909,63,16,631,285
19220,R19220,2983,258,31,577,334
19221,R19221,3129,135,13,408,6
19222,R19222,2899,349,21,330,86
19223,R19223,2500,319,5,150,33
19224,R19224,3259,257,9,547,25
19225,R19225,2407,45,8,42,6
19226,R19226,2925,60,8,270,41
19227,R19227,2861,15,7,497,12
19228,R19228,2545,45,10,162,12
19229,R19229,3284,33,7,360,58
19230,R19230,3038,350,20,190,47
19231,R19231,3009,278,7,404,-16
19232,R19232,3072,315,5,362,2
19233,R19233,2299,320,39,162,87
19234,R19234,3023,87,14,564,203
19235,R19235,2846,70,11,242,95
19236,R19236,3047,78,7,579,75
19237,R19237,3118,0,12,732,327
19238,R19238,3230,135,6,42,0
19239,R19239,2725,90,10,216,17
19240,R19240,2946,144,22,379,108
19241,R19241,3055,30,9,395,10
19242,R19242,2968,37,14,457,49
19243,R19243,2538,87,31,42,8
19244,R19244,3304,183,16,430,90
19245,R19245,3067,355,16,362,38
19246,R19246,2890,317,8,342,76
19247,R19247,2714,145,13,30,0
19248,R19248,2967,163,8,319,30
19249,R19249,3026,99,35,534,-25
19250,R19250,2992,60,10,60,11
19251,R19251,3239,232,3,376,60
19252,R19252,2435,69,19,240,38
19253,R19253,3179,29,15,424,63
19254,R19254,2955,351,5,553,40
19255,R19255,2735,46,19,67,33
19256,R19256,2926,315,13,150,66
19257,R19257,2837,67,12,607,5
19258,R19258,3152,265,10,301,43
19259,R19259,3028,8,14,313,95
19260,R19260,3143,139,5,127,3
19261,R19261,3068,304,11,90,17
19262,R19262,2792,276,13,242,118
19263,R19263,3144,29,13,190,29
19264,R19264,3310,63,8,30,5
19265,R19265,3243,19,22,150,14
19266,R19266,3496,63,4,424,154
19267,R19267,2651,162,9,0,0
19268,R19268,2783,91,14,67,12
19269,R19269,2804,63,8,108,15
19270,R19270,3036,202,13,384,82
19271,R19271,3167,285,23,342,57
19272,R19272,2957,331,12,30,6
19273,R19273,2851,333,1,0,0
19274,R19274,3207,225,4,510,26
19275,R19275,2686,338,9,0,0
19276,R19276,2544,1,16,382,82
19277,R19277,3041,269,17,485,72
19278,R19278,3220,352,7,339,-5
19279,R19279,2962,81,16,0,0
19280,R19280,2290,317,22,42,19
19281,R19281,2551,170,16,180,42
19282,R19282,2437,351,3,0,0
19283,R19283,3027,6,7,85,9
19284,R19284,2369,130,8,42,0
19285,R19285,2585,76,37,95,48
19286,R19286,2975,87,18,845,177
19287,R19287,2917,194,20,120,30
19288,R19288,3017,336,20,319,-2
19289,R19289,2369,5,22,42,12
19290,R19290,2962,99,11,95,17
19291,R19291,2881,232,3,313,14
19292,R19292,2930,118,8,175,18
19293,R19293,3155,45,10,433,47
19294,R19294,3043,19,17,459,184
19295,R19295,3161,13,3,175,-4
19296,R19296,2924,44,26,256,107
19297,R19297,3023,137,9,218,-4
19298,R19298,3271,316,15,256,19
19299,R19299,2793,127,2,60,3
19300,R19300,2987,162,6,0,0
19301,R19301,2859,145,4,67,3
19302,R19302,2996,307,5,150,24
19303,R19303,2608,87,9,175,0
19304,R19304,2775,35,8,0,0
19305,R19305,2886,135,9,108,0
19306,R19306,3197,359,31,541,55
19307,R19307,2316,85,14,150,53
19308,R19308,3088,278,3,690,3
19309,R19309,3231,44,22,362,40
19310,R19310,2973,59,21,85,6
19311,R19311,3175,159,19,516,62
19312,R19312,2959,109,19,108,13
19313,R19313,2949,51,3,540,122
19314,R19314,2790,82,7,330,23
19315,R19315,3113,176,11,60,4
19316,R19316,3038,335,10,175,27
19317,R19317,3277,74,7,108,16
19318,R19318,2961,76,13,234,20
19319,R19319,3000,70,27,390,197
19320,R19320,2652,198,19,30,-15
19321,R19321,2892,90,4,190,29
19322,R19322,2981,60,22,30,-8
19323,R19323,2879,115,8,0,0
19324,R19324,2926,92,20,67,-12
19325,R19325,3292,12,13,781,1
19326,R19326,2872,252,10,182,100
19327,R19327,2945,29,19,300,42
19328,R19328,3173,70,15,499,92
19329,R19329,3034,262,8,228,27
19330,R19330,2613,64,6,108,12
19331,R19331,2996,118,7,153,29
19332,R19332,2933,67,4,182,57
19333,R19333,3381,175,10,808,52
19334,R19334,3031,28,13,42,2
19335,R19335,2980,172,2,108,4
19336,R19336,3386,357,14,819,115
19337,R19337,2782,31,28,170,60
19338,R19338,3207,66,11,228,-5
19339,R19339,3348,219,9,234,32
19340,R19340,3311,247,10,470,50
19341,R19341,2945,51,9,446,144
19342,R19342,2601,60,13,120,11
19343,R19343,2872,284,15,270,-11
19344,R19344,2832,21,19,255,39
19345,R19345,3225,326,2,268,4
19346,R19346,3168,355,8,258,-17
19347,R19347,3024,206,7,451,138
19348,R19348,2749,224,35,391,-127
19349,R19349,2331,305,6,216,121
19350,R19350,2603,141,12,120,-4
19351,R19351,3394,351,11,499,55
19352,R19352,2841,61,17,134,36
19353,R19353,2277,130,29,42,20
19354,R19354,2747,86,21,127,49
19355,R19355,3263,22,11,60,4
19356,R19356,2310,292,29,42,8
19357,R19357,2937,77,10,85,22
19358,R19358,3035,280,18,297,63
19359,R19359,3287,287,16,361,74
19360,R19360,2943,53,2,234,24
19361,R19361,3134,142,13,60,-5
19362,R19362,3021,201,11,962,135
19363,R19363,2781,160,28,60,19
19364,R19364,3022,33,16,351,51
19365,R19365,3293,154,19,120,-28
19366,R19366,3050,140,8,402,51
19367,R19367,2766,148,14,361,86
19368,R19368,3015,336,20,108,11
19369,R19369,2443,21,3,30,-3
19370,R19370,3195,209,2,351,33
19371,R19371,2599,94,7,90,-2
19372,R19372,3003,178,5,566,-31
19373,R19373,3248,321,9,150,2
19374,R19374,2762,258,36,192,116
19375,R19375,2814,5,22,350,124
19376,R19376,3192,68,14,361,90
19377,R19377,2735,67,5,484,65
19378,R19378,3129,121,4,212,16
19379,R19379,3135,230,18,212,30
19380,R19380,3176,78,10,182,28
19381,R19381,2947,346,4,108,7
19382,R19382,2682,142,20,190,13
19383,R19383,3259,99,14,85,20
19384,R19384,2610,118,9,67,8
19385,R19385,3050,205,16,300,38
19386,R19386,3271,321,10,391,113
19387,R19387,3192,30,20,454,116
19388,R19388,2702,93,4,295,18
19389,R19389,2705,342,20,150,59
19390,R19390,2827,59,18,90,30
19391,R19391,2557,91,18,258,33
19392,R19392,2392,26,21,256,54
19393,R19393,3000,190,7,553,68
19394,R19394,3194,313,18,240,55
19395,R19395,2940,349,17,150,48
19396,R19396,3081,189,11,67,5
19397,R19397,2580,82,7,85,3
19398,R19398,2968,307,17,150,-6
19399,R19399,2744,153,12,90,9
19400,R19400,2598,16,18,323,109
19401,R19401,3124,47,23,503,199
19402,R19402,2295,234,34,458,-34
19403,R19403,3243,72,23,510,247
19404,R19404,2644,62,4,268,69
19405,R19405,3203,281,11,513,56
19406,R19406,3198,342,2,518,23
19407,R19407,3156,33,7,277,21
19408,R19408,3187,104,18,255,60
19409,R19409,2512,225,26,433,-87
19410,R19410,3207,8,20,95,27
19411,R19411,2963,125,15,95,18
19412,R19412,3069,94,31,330,153
19413,R19413,2962,16,11,240,36
19414,R19414,3085,343,6,30,3
19415,R19415,3114,335,17,400,-24
19416,R19416,2795,74,17,297,46
19417,R19417,3205,90,15,309,78
19418,R19418,2872,155,11,0,0
19419,R19419,3031,80,18,0,0
19420,R19420,2972,32,14,216,7
19421,R19421,3184,34,5,30,1
19422,R19422,2894,80,27,190,95
19423,R19423,2808,11,19,342,111
19424,R19424,3218,124,11,234,42
19425,R19425,3150,142,8,134,11
19426,R19426,3202,43,12,180,37
19427,R19427,2963,106,21,618,167
19428,R19428,3041,348,10,424,66
19429,R19429,3279,7,11,741,51
19430,R19430,2932,169,14,30,-7
19431,R19431,3187,257,10,362,-12
19432,R19432,3108,94,11,108,16
19433,R19433,3014,348,15,270,104
19434,R19434,3353,108,12,371,41
19435,R19435,2797,81,32,190,125
19436,R19436,2791,30,16,297,95
19437,R19437,2868,53,21,67,-5
19438,R19438,2806,61,21,124,-13
19439,R19439,2761,31,15,300,22
19440,R19440,3123,6,10,382,28
19441,R19441,2951,97,8,67,10
19442,R19442,3228,250,17,598,162
19443,R19443,3158,113,12,67,-3
19444,R19444,2847,50,16,0,0
19445,R19445,3117,108,12,424,17
19446,R19446,3143,351,24,212,80
19447,R19447,2708,114,12,108,34
19448,R19448,3071,330,16,270,-3
19449,R19449,3132,99,17,277,-16
19450,R19450,3360,80,7,636,81
19451,R19451,3151,40,12,150,9
19452,R19452,3080,122,16,153,-12
19453,R19453,2906,211,24,60,-18
19454,R19454,3267,13,14,268,44
19455,R19455,2962,45,3,212,33
19456,R19456,2903,262,5,182,1
19457,R19457,2751,230,8,90,15
19458,R19458,3148,52,11,319,50
19459,R19459,3068,130,11,300,40
19460,R19460,2739,349,16,120,26
19461,R19461,3279,127,34,350,70
19462,R19462,2776,228,6,85,4
19463,R19463,2986,255,11,319,94
19464,R19464,2504,69,27,175,63
19465,R19465,2985,88,12,170,20
19466,R19466,3205,29,10,234,6
19467,R19467,3090,210,8,216,29
19468,R19468,3088,85,15,201,39
19469,R19469,2649,185,8,120,2
19470,R19470,2828,162,27,60,3
19471,R19471,2750,88,12,95,20
19472,R19472,2977,8,19,799,205
19473,R19473,3166,36,8,30,0
19474,R19474,3109,146,2,127,2
19475,R19475,3208,249,12,60,7
19476,R19476,2792,182,34,120,64
19477,R19477,3175,285,21,30,-34
19478,R19478,2885,228,18,120,38
19479,R19479,2965,42,17,361,52
19480,R19480,2910,218,29,120,84
19481,R19481,2966,280,19,446,-22
19482,R19482,2741,109,12,0,0
19483,R19483,3088,322,21,0,0
19484,R19484,2934,40,4,0,0
19485,R19485,2419,270,26,351,123
19486,R19486,3099,43,8,60,-1
19487,R19487,3096,0,8,170,16
19488,R19488,3037,101,15,30,8
19489,R19489,3345,270,6,120,0
19490,R19490,3233,17,15,395,69
19491,R19491,2702,32,11,376,16
19492,R19492,3077,324,4,547,34
19493,R19493,3248,59,17,212,59
19494,R19494,2967,53,9,295,93
19495,R19495,3301,45,15,433,22
19496,R19496,2824,334,9,30,3
19497,R19497,2298,163,16,85,24
19498,R19498,3151,120,8,0,0
19499,R19499,2972,128,8,391,55
19500,R19500,3040,61,12,467,-3
19501,R19501,2939,99,9,134,7
19502,R19502,2561,113,5,30,-2
19503,R19503,2940,36,7,67,0
19504,R19504,2629,56,22,0,0
19505,R19505,2796,53,27,67,17
19506,R19506,3028,35,13,90,3
19507,R19507,2959,35,10,30,1
19508,R19508,2268,353,15,395,61
19509,R19509,3056,52,6,242,9
19510,R19510,3103,62,14,402,87
19511,R19511,2844,344,29,134,82
19512,R19512,2998,90,25,295,131
19513,R19513,2978,5,19,85,14
19514,R19514,3138,42,7,234,79
19515,R19515,2620,38,3,201,11
19516,R19516,3365,41,14,255,43
19517,R19517,3287,348,19,0,0
19518,R19518,3088,107,10,216,52
19519,R19519,2897,73,16,60,5
19520,R19520,3345,245,5,30,0
19521,R19521,3059,90,3,591,-11
19522,R19522,3111,294,9,418,53
19523,R19523,2985,56,5,450,59
19524,R19524,2877,62,19,371,112
19525,R19525,2880,298,10,67,7
19526,R19526,3165,337,12,67,20
19527,R19527,2952,90,17,192,43
19528,R19528,3213,246,8,469,66
19529,R19529,3367,228,6,362,51
19530,R19530,3274,120,15,306,4
19531,R19531,3345,354,18,511,11
19532,R19532,3252,96,7,30,0
19533,R19533,2837,17,37,67,52
19534,R19534,3393,92,14,618,236
19535,R19535,3282,161,11,537,121
19536,R19536,2553,60,14,258,0
19537,R19537,3169,55,8,30,1
19538,R19538,2942,214,34,390,5
19539,R19539,3096,345,17,67,-5
19540,R19540,3116,153,2,513,35
19541,R19541,2782,31,18,484,65
19542,R19542,3134,346,8,390,-43
19543,R19543,3164,98,15,633,228
19544,R19544,2282,236,31,30,12
19545,R19545,2181,157,29,60,26
19546,R19546,2689,200,25,60,-14
19547,R19547,3188,284,15,212,-30
19548,R19548,3120,341,14,67,4
19549,R19549,2666,328,13,30,9
19550,R19550,2500,206,31,150,96
19551,R19551,2830,354,18,127,27
19552,R19552,2996,28,11,283,-11
19553,R19553,2580,149,15,212,58
19554,R19554,2650,58,7,0,0
19555,R19555,3208,45,9,782,70
19556,R19556,3176,311,5,360,76
19557,R19557,3263,68,10,60,0
19558,R19558,2800,112,9,277,91
19559,R19559,2949,236,12,366,53
19560,R19560,3066,16,3,216,12
19561,R19561,2797,120,8,360,64
19562,R19562,2322,307,16,162,80
19563,R19563,2524,132,28,216,-25
19564,R19564,3220,16,10,60,-9
19565,R19565,2998,112,3,658,26
19566,R19566,2411,93,10,631,96
19567,R19567,3040,90,11,537,68
19568,R19568,2886,241,8,541,94
19569,R19569,3069,153,16,108,33
19570,R19570,3350,152,18,180,38
19571,R19571,2826,280,32,785,446
19572,R19572,2871,319,25,60,27
19573,R19573,2886,65,19,124,58
19574,R19574,3009,314,29,234,83
19575,R19575,3354,262,15,216,65
19576,R19576,3136,176,15,511,45
19577,R19577,3276,80,16,467,107
19578,R19578,2956,63,2,0,0
19579,R19579,3302,331,27,108,42
19580,R19580,2962,43,9,108,22
19581,R19581,2822,99,9,210,9
19582,R19582,3294,186,10,424,80
19583,R19583,2483,135,13,212,42
19584,R19584,2863,5,13,301,68
19585,R19585,3143,28,12,134,15
19586,R19586,3238,177,18,330,93
19587,R19587,3098,66,9,342,-76
19588,R19588,2969,43,30,285,68
19589,R19589,3002,336,20,576,242
19590,R19590,2617,65,15,201,7
19591,R19591,2979,56,7,67,4
19592,R19592,2933,310,15,270,7
19593,R19593,2251,312,34,272,3
19594,R19594,3099,337,2,424,36
19595,R19595,3041,43,19,1055,172
19596,R19596,3191,67,22,335,100
19597,R19597,3027,237,11,564,36
19598,R19598,2460,339,15,201,68
19599,R19599,3240,318,14,30,10
19600,R19600,3159,115,20,335,123
19601,R19601,3274,326,11,67,12
19602,R19602,3044,225,1,789,177
19603,R19603,2899,328,25,124,54
19604,R19604,3066,94,4,153,0
19605,R19605,2452,168,15,454,182
19606,R19606,3290,89,19,481,4
19607,R19607,3174,90,17,577,257
19608,R19608,2952,54,6,240,26
19609,R19609,3203,69,6,890,122
19610,R19610,2891,359,9,218,36
19611,R19611,2629,53,16,277,79
19612,R19612,3368,313,22,85,2
19613,R19613,2600,104,11,513,-39
19614,R19614,2884,60,14,408,48
19615,R19615,2306,224,25,175,75
19616,R19616,2954,332,14,270,33
19617,R19617,2591,348,10,60,-3
19618,R19618,3220,106,22,30,9
19619,R19619,3142,130,12,120,21
19620,R19620,3135,230,8,295,58
19621,R19621,2872,106,19,300,74
19622,R19622,3156,250,8,306,47
19623,R19623,3264,73,9,0,0
19624,R19624,3258,61,2,579,110
19625,R19625,2934,89,11,30,4
19626,R19626,2771,53,16,240,56
19627,R19627,2874,343,25,192,64
19628,R19628,2916,306,6,242,0
19629,R19629,2769,286,28,150,34
19630,R19630,2417,170,13,300,73
19631,R19631,3047,27,1,446,7
19632,R19632,3290,9,13,395,55
19633,R19633,3236,198,10,696,22
19634,R19634,3209,73,11,750,188
19635,R19635,2605,64,12,30,-4
19636,R19636,2549,342,12,95,19
19637,R19637,3130,266,22,792,81
19638,R19638,3476,112,11,825,191
19639,R19639,2927,85,17,589,-17
19640,R19640,3226,339,16,67,8
19641,R19641,2905,42,16,108,24
19642,R19642,3233,189,11,382,33
19643,R19643,2645,114,6,255,26
19644,R19644,2974,61,20,391,174
19645,R19645,2994,87,28,618,170
19646,R19646,2615,59,19,335,46
19647,R19647,3209,311,29,242,14
19648,R19648,3172,252,9,228,37
19649,R19649,3027,49,20,124,23
19650,R19650,2804,352,9,108,9
19651,R19651,2913,63,11,297,58
19652,R19652,2945,127,2,228,84
19653,R19653,3037,103,13,470,82
19654,R19654,3200,76,4,330,-6
19655,R19655,3071,8,15,516,195
19656,R19656,2187,351,22,240,61
19657,R19657,2404,327,29,150,71
19658,R19658,3134,165,14,201,36
19659,R19659,2863,68,9,170,23
19660,R19660,2927,114,20,864,132
19661,R19661,3070,67,22,297,-40
19662,R19662,2993,148,9,277,26
19663,R19663,3028,211,10,120,32
19664,R19664,3050,319,17,466,122
19665,R19665,3254,175,23,458,163
19666,R19666,2647,63,14,0,0
19667,R19667,2925,27,16,384,72
19668,R19668,3059,23,12,361,60
19669,R19669,3043,293,15,228,49
19670,R19670,2782,173,6,42,-4
19671,R19671,3291,350,18,511,166
19672,R19672,2594,268,9,153,27
19673,R19673,3093,315,17,134,6
19674,R19674,2731,30,21,331,126
19675,R19675,3172,27,14,576,20
19676,R19676,2981,91,18,342,141
19677,R19677,2922,248,22,95,32
19678,R19678,2835,81,17,524,169
19679,R19679,2930,310,4,170,7
19680,R19680,3052,348,9,90,16
19681,R19681,3274,84,7,569,10
19682,R19682,2606,31,7,170,44
19683,R19683,3082,93,32,685,-22
19684,R19684,3116,329,13,201,-6
19685,R19685,2816,83,13,201,34
19686,R19686,3032,105,7,67,4
19687,R19687,2901,76,17,201,99
19688,R19688,3030,323,9,234,64
19689,R19689,2098,336,31,153,96
19690,R19690,3369,338,16,30,10
19691,R19691,2867,115,5,541,105
19692,R19692,3034,296,10,162,30
19693,R19693,2945,27,3,218,29
19694,R19694,3160,301,17,277,84
19695,R19695,3139,265,14,150,22
19696,R19696,3304,100,10,67,-17
19697,R19697,2761,337,16,95,9
19698,R19698,3019,149,11,270,39
19699,R19699,3085,270,3,402,31
19700,R19700,3107,45,4,212,3
19701,R19701,2710,8,12,342,95
19702,R19702,3236,254,17,738,170
19703,R19703,3060,4,12,67,12
19704,R19704,3069,127,9,192,33
19705,R19705,3123,101,8,424,65
19706,R19706,2407,121,33,242,91
19707,R19707,2763,161,11,134,33
19708,R19708,3137,147,11,150,38
19709,R19709,2543,54,14,120,17
19710,R19710,2917,261,31,192,68
19711,R19711,2477,11,15,108,17
19712,R19712,3159,109,14,255,95
19713,R19713,3208,131,25,258,-115
19714,R19714,3125,307,21,175,47
19715,R19715,2867,36,8,513,88
19716,R19716,3081,272,11,300,34
19717,R19717,2895,259,19,301,134
19718,R19718,2706,18,12,0,0
19719,R19719,3065,27,7,402,-3
19720,R19720,2887,169,23,90,19
19721,R19721,2909,272,6,180,0
