id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
42282,R42282,2965,329,10,228,20
42283,R42283,3224,291,16,85,20
42284,R42284,2754,272,16,120,19
42285,R42285,3223,174,20,408,107
42286,R42286,3098,102,16,218,61
42287,R42287,3001,296,18,60,21
42288,R42288,3253,108,17,150,30
42289,R42289,2750,167,17,0,0
42290,R42290,3254,65,17,816,173
42291,R42291,2801,231,10,330,69
42292,R42292,2766,41,9,67,11
42293,R42293,2815,45,12,408,81
42294,R42294,2954,276,2,335,90
42295,R42295,2935,141,19,108,3
42296,R42296,2971,44,18,511,90
42297,R42297,3084,252,22,376,58
42298,R42298,2804,135,7,404,91
42299,R42299,2797,320,7,108,37
42300,R42300,3060,325,8,30,5
42301,R42301,2689,158,3,532,77
42302,R42302,2962,21,14,150,20
42303,R42303,3277,59,23,703,103
42304,R42304,2365,318,19,124,31
42305,R42305,2711,312,6,85,14
42306,R42306,3138,31,15,488,57
42307,R42307,2992,43,23,404,102
42308,R42308,2934,316,26,458,202
42309,R42309,2735,118,8,458,16
42310,R42310,3044,201,17,0,0
42311,R42311,3034,165,8,277,51
42312,R42312,2913,225,12,60,10
42313,R42313,2496,48,7,30,3
42314,R42314,3185,312,7,180,11
42315,R42315,3374,121,13,268,174
42316,R42316,2957,45,4,134,-2
42317,R42317,2821,272,17,30,12
42318,R42318,2960,146,12,150,15
42319,R42319,3010,301,15,42,2
42320,R42320,2573,66,16,212,59
42321,R42321,2337,357,31,240,110
42322,R42322,2942,219,13,283,33
42323,R42323,3212,119,21,420,-109
42324,R42324,2895,179,9,300,98
42325,R42325,3607,263,20,474,232
42326,R42326,2581,138,14,127,36
42327,R42327,3170,69,9,458,89
42328,R42328,3167,301,12,270,34
42329,R42329,3023,80,8,0,0
42330,R42330,3260,151,16,531,33
42331,R42331,2903,129,14,0,0
42332,R42332,2804,102,12,95,8
42333,R42333,3088,311,15,242,-32
42334,R42334,2956,181,25,300,19
42335,R42335,3295,62,15,0,0
42336,R42336,2707,55,8,255,28
42337,R42337,2552,336,8,67,12
42338,R42338,2503,38,5,85,10
42339,R42339,2875,105,13,573,141
42340,R42340,3003,338,13,601,82
42341,R42341,3683,340,10,1187,328
42342,R42342,3167,137,20,212,40
42343,R42343,2715,167,15,90,-12
42344,R42344,3007,246,9,666,-61
42345,R42345,3272,102,9,127,9
42346,R42346,2615,195,11,212,15
42347,R42347,2837,35,6,108,12
42348,R42348,3221,342,16,170,48
42349,R42349,3008,256,8,830,110
42350,R42350,3290,50,16,150,7
42351,R42351,2737,31,16,120,10
42352,R42352,2800,12,10,309,87
42353,R42353,2331,306,24,283,-55
42354,R42354,2635,113,8,0,0
42355,R42355,2298,352,5,0,0
42356,R42356,3253,175,3,108,-5
42357,R42357,2812,8,5,330,39
42358,R42358,2979,142,8,277,41
42359,R42359,2957,31,19,979,96
42360,R42360,3018,59,22,150,57
42361,R42361,2133,42,17,0,0
42362,R42362,3163,262,10,361,54
42363,R42363,2963,245,5,153,19
42364,R42364,3132,50,7,255,38
42365,R42365,3171,291,6,339,9
42366,R42366,2968,330,18,108,28
42367,R42367,2939,280,13,228,30
42368,R42368,3191,316,16,430,107
42369,R42369,3359,2,5,524,107
42370,R42370,3201,170,8,618,88
42371,R42371,2591,40,11,228,69
42372,R42372,3228,296,12,426,2
42373,R42373,2796,294,30,108,46
42374,R42374,2937,291,19,382,49
42375,R42375,2750,155,19,30,5
42376,R42376,3234,63,10,331,21
42377,R42377,2936,129,23,212,96
42378,R42378,2808,310,22,0,0
42379,R42379,3103,3,5,0,0
42380,R42380,3376,130,23,402,103
42381,R42381,2610,154,10,60,5
42382,R42382,2644,354,26,175,73
42383,R42383,2816,274,14,400,84
42384,R42384,3020,227,15,591,311
42385,R42385,2847,266,29,90,43
42386,R42386,2698,73,29,42,10
42387,R42387,3023,349,19,300,47
42388,R42388,2820,215,4,0,0
42389,R42389,3308,44,17,408,74
42390,R42390,2979,302,16,30,8
42391,R42391,2710,245,10,175,41
42392,R42392,2126,342,42,42,34
42393,R42393,2801,356,4,0,0
42394,R42394,3250,350,16,170,26
42395,R42395,3128,321,15,579,303
42396,R42396,3128,323,7,150,18
42397,R42397,2348,338,24,180,98
42398,R42398,2498,266,18,216,72
42399,R42399,3142,37,5,95,8
42400,R42400,3263,78,13,624,185
42401,R42401,3077,17,5,247,13
42402,R42402,3193,354,17,67,14
42403,R42403,2952,351,27,190,30
42404,R42404,2614,305,10,120,53
42405,R42405,3092,79,8,433,41
42406,R42406,2807,178,24,85,21
42407,R42407,2888,123,25,190,79
42408,R42408,3011,220,8,782,92
42409,R42409,3077,180,4,85,2
42410,R42410,2657,115,11,509,47
42411,R42411,2100,36,24,216,42
42412,R42412,3141,111,30,335,36
42413,R42413,2949,298,16,120,31
42414,R42414,2668,232,25,234,40
42415,R42415,3350,329,10,376,8
42416,R42416,2741,304,25,95,47
42417,R42417,2799,135,8,379,75
42418,R42418,3324,315,8,514,43
42419,R42419,2916,60,27,90,26
42420,R42420,2602,118,8,342,-35
42421,R42421,3277,324,20,722,93
42422,R42422,2714,163,8,108,9
42423,R42423,3215,49,5,150,10
42424,R42424,2322,178,12,170,47
42425,R42425,3162,5,9,127,20
42426,R42426,3009,45,12,832,190
42427,R42427,2824,88,8,469,36
42428,R42428,3085,80,18,124,44
42429,R42429,2370,102,15,124,14
42430,R42430,2545,57,24,85,35
42431,R42431,3149,258,7,360,23
42432,R42432,2446,338,3,210,11
42433,R42433,3300,170,13,150,21
42434,R42434,3033,87,9,351,64
42435,R42435,2893,81,14,0,0
42436,R42436,3050,287,5,313,62
42437,R42437,3142,50,16,67,19
42438,R42438,2568,16,28,30,8
42439,R42439,3139,194,20,484,79
42440,R42440,3011,190,5,190,-2
42441,R42441,2867,358,6,0,0
42442,R42442,3145,316,17,201,42
42443,R42443,2665,217,17,120,16
42444,R42444,2577,325,12,240,27
42445,R42445,3487,96,24,481,53
42446,R42446,2942,1,19,127,27
42447,R42447,2545,105,15,30,-3
42448,R42448,3251,246,6,674,120
42449,R42449,1991,342,34,210,142
42450,R42450,3273,340,11,404,94
42451,R42451,3243,14,9,607,95
42452,R42452,2565,182,24,150,54
42453,R42453,2346,323,16,0,0
42454,R42454,2779,21,12,60,5
42455,R42455,2311,7,29,212,115
42456,R42456,2296,133,23,85,30
42457,R42457,3130,268,6,488,115
42458,R42458,3271,113,13,660,133
42459,R42459,3308,308,21,150,26
42460,R42460,2621,348,26,120,51
42461,R42461,3195,50,16,446,53
42462,R42462,2882,113,12,300,46
42463,R42463,2808,350,9,0,0
42464,R42464,2815,37,16,277,73
42465,R42465,2709,30,9,420,92
42466,R42466,3188,335,7,108,10
42467,R42467,2506,25,12,30,-1
42468,R42468,3260,332,14,85,19
42469,R42469,3117,26,15,150,3
42470,R42470,2554,236,30,400,-45
42471,R42471,3177,315,12,0,0
42472,R42472,2499,243,6,30,-10
42473,R42473,2717,72,11,162,32
42474,R42474,3240,75,11,604,33
42475,R42475,3302,28,9,60,-2
42476,R42476,2886,135,4,469,50
42477,R42477,3082,165,7,0,0
42478,R42478,3029,24,3,150,21
42479,R42479,2732,41,20,216,67
42480,R42480,2647,22,3,390,0
42481,R42481,3013,88,6,277,37
42482,R42482,2554,353,15,424,85
42483,R42483,3429,196,15,660,229
42484,R42484,3212,354,15,216,54
42485,R42485,3020,26,7,30,-6
42486,R42486,2878,106,8,0,0
42487,R42487,2904,307,7,67,-4
42488,R42488,3420,289,11,990,170
42489,R42489,3257,121,15,424,1
42490,R42490,2955,31,16,60,6
42491,R42491,3012,326,5,60,2
42492,R42492,3109,128,13,30,-2
42493,R42493,2598,63,7,306,1
42494,R42494,2862,49,21,0,0
42495,R42495,3265,27,14,636,114
42496,R42496,3010,324,15,30,15
42497,R42497,2941,333,16,120,42
42498,R42498,3026,59,11,90,14
42499,R42499,2341,343,21,283,35
42500,R42500,2444,26,24,170,71
42501,R42501,2936,79,26,150,50
42502,R42502,3047,63,4,330,0
42503,R42503,3132,92,18,270,-42
42504,R42504,2955,140,4,150,11
42505,R42505,3083,115,7,242,66
42506,R42506,3123,39,18,402,10
42507,R42507,2906,90,4,0,0
42508,R42508,3200,35,16,270,34
42509,R42509,3191,337,20,983,-11
42510,R42510,2939,8,10,732,173
42511,R42511,3258,163,16,552,142
42512,R42512,3051,272,8,511,82
42513,R42513,3067,306,7,30,3
42514,R42514,2863,277,27,277,66
42515,R42515,3095,107,31,361,84
42516,R42516,3169,266,20,582,113
42517,R42517,2649,230,32,120,-62
42518,R42518,3060,162,3,511,69
42519,R42519,2956,206,10,95,19
42520,R42520,3087,80,7,270,86
42521,R42521,3146,267,12,875,141
42522,R42522,2945,56,15,180,32
42523,R42523,3054,0,16,446,4
42524,R42524,2994,250,8,150,15
42525,R42525,2791,269,20,60,20
42526,R42526,2988,36,19,277,85
42527,R42527,3203,73,11,474,71
42528,R42528,3324,294,21,764,125
42529,R42529,2922,42,14,361,73
42530,R42530,2759,82,19,283,1
42531,R42531,2674,135,17,175,57
42532,R42532,2566,208,8,216,29
42533,R42533,2653,106,12,242,-36
42534,R42534,2944,336,11,454,102
42535,R42535,2796,209,16,0,0
42536,R42536,3268,59,8,330,-10
42537,R42537,2096,87,20,175,76
42538,R42538,3274,143,17,124,45
42539,R42539,3288,194,8,511,73
42540,R42540,2971,225,9,0,0
42541,R42541,3207,180,9,30,1
42542,R42542,2982,189,10,192,29
42543,R42543,3221,59,1,484,26
42544,R42544,2559,121,4,589,56
42545,R42545,3408,173,15,467,124
42546,R42546,2800,22,30,190,69
42547,R42547,3421,94,9,700,-71
42548,R42548,2896,73,9,150,7
42549,R42549,3121,331,6,531,-64
42550,R42550,3237,265,24,120,22
42551,R42551,3177,298,6,420,68
42552,R42552,3315,45,15,510,187
42553,R42553,2735,35,10,175,58
42554,R42554,2991,42,14,247,-15
42555,R42555,2243,326,21,162,57
42556,R42556,2406,85,20,470,76
42557,R42557,2930,99,14,60,-16
42558,R42558,3348,301,10,95,-1
42559,R42559,3263,292,5,789,153
42560,R42560,2998,243,7,513,82
42561,R42561,2955,303,27,247,115
42562,R42562,3065,2,22,443,-3
42563,R42563,2929,14,9,297,7
42564,R42564,3235,295,21,391,163
42565,R42565,2418,188,22,90,15
42566,R42566,2958,189,10,633,126
42567,R42567,3223,5,15,484,151
42568,R42568,3029,123,11,134,22
42569,R42569,3081,197,11,170,11
42570,R42570,2851,124,5,342,67
42571,R42571,3031,69,6,90,4
42572,R42572,2838,32,13,384,108
42573,R42573,2949,347,10,108,17
42574,R42574,2945,156,18,277,52
42575,R42575,2731,84,12,124,-33
42576,R42576,2795,167,13,67,9
42577,R42577,2645,98,22,324,-34
42578,R42578,2990,243,13,330,55
42579,R42579,3086,60,18,108,17
42580,R42580,3296,5,9,30,3
42581,R42581,2833,38,17,30,1
42582,R42582,3296,266,15,492,81
42583,R42583,2958,170,5,0,0
42584,R42584,3179,300,14,845,-23
42585,R42585,2995,94,12,400,86
42586,R42586,3154,359,21,153,28
42587,R42587,3507,265,17,313,156
42588,R42588,3167,140,18,577,88
42589,R42589,3159,174,16,446,65
42590,R42590,3039,24,17,247,81
42591,R42591,2624,25,17,0,0
42592,R42592,2942,120,8,228,30
42593,R42593,2920,256,16,90,39
42594,R42594,2777,13,4,212,14
42595,R42595,2856,80,16,531,105
42596,R42596,3127,300,10,268,14
42597,R42597,3102,357,24,782,54
42598,R42598,3026,328,10,67,12
42599,R42599,3295,280,10,335,100
42600,R42600,3105,101,11,30,2
42601,R42601,3191,287,12,470,95
42602,R42602,3170,222,12,1172,161
42603,R42603,3190,193,20,190,25
42604,R42604,2911,80,4,216,66
42605,R42605,2979,2,13,90,19
42606,R42606,3168,347,12,391,26
42607,R42607,3153,45,7,323,67
42608,R42608,2930,124,9,306,83
42609,R42609,3244,17,12,319,20
42610,R42610,2439,317,24,459,81
42611,R42611,3059,106,16,85,15
42612,R42612,3203,71,14,446,45
42613,R42613,2077,311,20,242,167
42614,R42614,3128,84,12,60,-11
42615,R42615,3696,10,13,994,287
42616,R42616,3123,319,13,30,11
42617,R42617,2882,63,14,127,27
42618,R42618,2877,14,20,240,72
42619,R42619,3464,72,15,648,179
42620,R42620,2822,87,14,180,53
42621,R42621,3361,81,16,297,76
42622,R42622,2872,10,18,234,55
42623,R42623,2993,132,6,390,91
42624,R42624,2866,89,14,127,25
42625,R42625,2248,111,13,0,0
42626,R42626,2174,334,31,85,31
42627,R42627,3218,282,16,162,0
42628,R42628,3091,112,21,216,64
42629,R42629,3129,9,12,242,16
42630,R42630,3304,1,15,612,101
42631,R42631,3053,178,7,433,-5
42632,R42632,3016,88,24,300,80
42633,R42633,3042,244,15,210,7
42634,R42634,2337,87,20,67,22
42635,R42635,3060,135,3,633,56
42636,R42636,2800,90,18,201,82
42637,R42637,3182,104,12,120,7
42638,R42638,3172,75,7,417,30
42639,R42639,3127,11,5,212,-7
42640,R42640,3239,297,35,234,-38
42641,R42641,2089,288,35,60,41
42642,R42642,3351,185,11,268,-24
42643,R42643,3101,72,16,150,-13
42644,R42644,3064,60,9,258,20
42645,R42645,2852,234,24,150,26
42646,R42646,3428,203,12,600,35
42647,R42647,3449,118,12,571,164
42648,R42648,2931,76,18,342,50
42649,R42649,3153,294,18,150,16
42650,R42650,2985,320,16,120,4
42651,R42651,2814,21,18,95,26
42652,R42652,3176,0,10,228,47
42653,R42653,2583,93,5,170,15
42654,R42654,2745,321,10,30,7
42655,R42655,2823,19,23,391,133
42656,R42656,3171,327,20,234,70
42657,R42657,2458,100,25,153,64
42658,R42658,2240,327,27,212,64
42659,R42659,3249,123,37,446,92
42660,R42660,2580,9,23,150,29
42661,R42661,2540,52,3,180,-2
42662,R42662,3011,242,13,649,102
42663,R42663,2998,77,38,210,48
42664,R42664,3183,69,6,67,3
42665,R42665,2324,138,25,216,126
42666,R42666,2834,323,27,362,115
42667,R42667,2862,53,10,95,7
42668,R42668,3031,75,7,658,43
42669,R42669,2741,154,10,210,18
42670,R42670,2774,178,15,201,60
42671,R42671,3122,313,12,618,85
42672,R42672,2923,56,11,170,29
42673,R42673,3109,109,10,234,65
42674,R42674,2623,33,16,300,72
42675,R42675,2966,239,27,210,53
42676,R42676,2965,352,3,127,10
42677,R42677,3134,11,1,124,5
42678,R42678,2686,42,25,0,0
42679,R42679,2947,155,17,295,65
42680,R42680,2925,354,11,85,11
42681,R42681,2965,229,9,42,7
42682,R42682,2995,48,26,361,110
42683,R42683,2985,82,7,30,-2
42684,R42684,2743,52,8,85,2
42685,R42685,3350,89,12,685,155
42686,R42686,3138,340,8,376,36
42687,R42687,3073,84,13,0,0
42688,R42688,2889,72,17,437,202
42689,R42689,3231,18,19,450,235
42690,R42690,3287,34,10,750,-3
42691,R42691,3012,148,12,120,7
42692,R42692,2860,122,9,218,69
42693,R42693,3119,174,2,162,9
42694,R42694,2542,21,11,190,22
42695,R42695,3013,313,11,67,2
42696,R42696,2667,81,5,192,10
42697,R42697,2975,130,7,277,34
42698,R42698,2579,16,10,255,32
42699,R42699,2874,47,13,85,6
42700,R42700,2354,328,27,85,32
42701,R42701,3196,309,10,190,13
42702,R42702,2804,257,5,30,1
42703,R42703,2961,313,10,342,151
42704,R42704,2759,56,21,524,136
42705,R42705,2995,80,14,218,63
42706,R42706,3182,204,16,511,106
42707,R42707,2313,299,20,120,47
42708,R42708,3280,259,10,90,1
42709,R42709,2780,352,5,0,0
42710,R42710,2383,58,16,170,58
42711,R42711,3192,112,14,0,0
42712,R42712,2679,297,32,210,112
42713,R42713,2167,320,16,488,165
42714,R42714,2458,32,21,60,23
42715,R42715,2766,118,16,127,36
42716,R42716,2741,63,15,192,39
42717,R42717,3057,237,11,446,53
42718,R42718,3084,204,24,918,95
42719,R42719,3263,268,15,750,153
42720,R42720,2967,256,4,395,157
42721,R42721,2589,95,21,277,63
42722,R42722,2837,63,24,42,11
42723,R42723,3156,301,11,108,11
42724,R42724,3671,13,17,1179,316
42725,R42725,2228,349,27,488,71
42726,R42726,2577,323,10,150,58
42727,R42727,2619,238,14,162,50
42728,R42728,3057,92,14,618,51
42729,R42729,3338,322,13,443,143
42730,R42730,2890,345,19,85,8
42731,R42731,3358,302,32,480,148
42732,R42732,2764,223,35,376,-122
42733,R42733,3171,354,19,558,57
42734,R42734,3244,10,14,404,67
42735,R42735,2853,309,24,242,92
42736,R42736,2985,78,26,216,49
42737,R42737,3066,111,7,242,4
42738,R42738,3038,121,1,323,-1
42739,R42739,3038,49,5,212,10
42740,R42740,2897,61,26,120,66
42741,R42741,3016,222,29,361,183
42742,R42742,3019,16,9,488,176
42743,R42743,2759,346,6,85,17
42744,R42744,3129,272,6,234,28
42745,R42745,2885,16,19,446,82
42746,R42746,3182,65,20,492,116
42747,R42747,2959,29,9,212,17
42748,R42748,3052,322,18,150,24
42749,R42749,2353,136,32,175,91
42750,R42750,2873,100,4,450,101
42751,R42751,2975,26,14,127,20
42752,R42752,3060,66,12,433,-6
42753,R42753,2284,312,20,150,54
42754,R42754,2517,225,19,108,31
42755,R42755,2656,58,16,342,39
42756,R42756,2939,156,9,42,7
42757,R42757,2512,134,29,242,-37
42758,R42758,3106,351,10,270,21
42759,R42759,2863,261,41,330,229
42760,R42760,3324,8,14,446,98
42761,R42761,2932,78,16,240,-18
42762,R42762,2718,14,14,430,113
42763,R42763,2742,352,3,108,3
42764,R42764,2222,108,28,42,15
42765,R42765,3012,157,16,247,43
42766,R42766,2611,204,8,0,0
42767,R42767,2875,19,17,485,109
42768,R42768,3051,33,11,270,33
42769,R42769,3575,67,10,335,156
42770,R42770,2919,78,8,323,10
42771,R42771,3248,280,8,313,37
42772,R42772,2618,18,15,277,59
42773,R42773,3014,107,10,421,69
42774,R42774,3155,64,12,127,20
42775,R42775,2795,344,9,680,117
42776,R42776,2790,23,14,30,2
42777,R42777,3223,269,10,570,113
42778,R42778,3117,163,13,283,10
42779,R42779,3161,124,7,60,-6
42780,R42780,2952,27,7,382,56
42781,R42781,2344,66,24,42,5
42782,R42782,3016,24,6,564,118
42783,R42783,3067,141,13,120,-2
42784,R42784,3368,104,14,769,219
42785,R42785,2744,348,22,60,28
42786,R42786,2858,52,11,0,0
42787,R42787,2464,6,11,0,0
42788,R42788,2039,321,20,30,2
42789,R42789,2862,243,26,201,81
42790,R42790,3371,315,6,339,32
42791,R42791,3243,274,9,153,15
42792,R42792,3109,17,10,42,6
42793,R42793,3406,350,11,470,67
42794,R42794,3239,161,18,450,85
42795,R42795,2971,315,8,30,5
42796,R42796,3235,149,11,60,2
42797,R42797,2908,201,23,319,145
42798,R42798,2756,85,11,418,6
42799,R42799,2778,240,5,360,51
42800,R42800,2633,1,13,30,7
42801,R42801,2928,303,11,295,56
42802,R42802,2687,240,19,150,96
42803,R42803,3090,331,10,60,5
42804,R42804,3126,140,7,120,-5
42805,R42805,3002,349,12,339,40
42806,R42806,2843,327,8,95,10
42807,R42807,2909,150,7,90,3
42808,R42808,3258,62,4,30,3
42809,R42809,3265,219,25,331,-2
42810,R42810,2777,359,22,0,0
42811,R42811,3170,16,20,558,91
42812,R42812,3029,121,1,0,0
42813,R42813,2972,9,24,430,-53
42814,R42814,3050,241,7,755,46
42815,R42815,3253,268,33,85,29
42816,R42816,3047,100,4,361,39
42817,R42817,3160,45,8,108,0
42818,R42818,3341,19,22,153,40
42819,R42819,3248,104,18,150,-7
42820,R42820,3439,6,9,390,100
42821,R42821,3106,156,5,60,-5
42822,R42822,2247,8,27,240,135
42823,R42823,2981,18,5,162,-25
42824,R42824,2989,270,12,234,91
42825,R42825,2598,353,28,90,19
42826,R42826,3143,82,5,228,22
42827,R42827,2984,13,5,192,1
42828,R42828,2957,202,15,721,157
42829,R42829,2963,357,9,270,31
42830,R42830,3392,17,27,255,103
42831,R42831,3357,326,3,446,20
42832,R42832,2888,84,26,162,24
42833,R42833,2544,349,8,285,23
42834,R42834,2867,320,16,323,87
42835,R42835,2925,315,9,350,92
42836,R42836,2568,51,24,127,49
42837,R42837,3115,251,10,313,-2
42838,R42838,2754,330,17,42,10
42839,R42839,3161,272,11,633,240
42840,R42840,3226,71,9,30,-1
42841,R42841,2767,145,23,95,42
42842,R42842,2503,216,36,108,74
42843,R42843,2816,243,8,85,5
42844,R42844,3096,345,18,531,32
42845,R42845,3314,352,9,175,38
42846,R42846,3256,58,4,495,12
42847,R42847,2694,58,15,0,0
42848,R42848,2587,138,15,218,42
42849,R42849,3371,90,0,323,48
42850,R42850,2846,32,25,60,34
42851,R42851,3294,148,15,450,16
42852,R42852,3133,282,10,201,0
42853,R42853,3126,348,10,90,0
42854,R42854,2695,153,8,134,17
42855,R42855,3271,90,18,361,76
42856,R42856,3243,62,17,182,54
42857,R42857,2850,1,12,408,80
42858,R42858,3054,30,9,240,-15
42859,R42859,3169,286,15,85,14
42860,R42860,3312,278,7,474,31
42861,R42861,2545,203,31,108,43
42862,R42862,3253,281,8,390,67
42863,R42863,2693,200,6,60,9
42864,R42864,2926,30,26,270,37
42865,R42865,2642,124,14,108,31
42866,R42866,3113,68,7,42,13
42867,R42867,2567,78,11,0,0
42868,R42868,2616,36,10,170,27
42869,R42869,3162,90,19,127,-6
42870,R42870,2995,59,18,335,71
42871,R42871,2757,62,4,390,0
42872,R42872,2183,93,18,242,34
42873,R42873,2968,51,3,242,14
42874,R42874,3105,321,9,210,24
42875,R42875,2911,15,3,95,1
42876,R42876,3098,250,13,60,0
42877,R42877,2939,39,12,60,-2
42878,R42878,2791,127,14,190,18
42879,R42879,2804,264,44,270,170
42880,R42880,3269,322,13,601,-5
42881,R42881,2669,62,27,85,5
42882,R42882,3317,323,12,883,189
42883,R42883,2782,106,13,60,4
42884,R42884,2979,7,29,180,120
42885,R42885,3155,144,15,127,23
42886,R42886,3203,339,14,759,107
42887,R42887,3178,24,6,696,65
42888,R42888,3063,113,4,268,-33
42889,R42889,2701,87,13,120,7
42890,R42890,2272,58,10,0,0
42891,R42891,2969,53,11,60,-7
42892,R42892,2854,196,25,524,158
42893,R42893,3189,107,17,60,-4
42894,R42894,3100,3,4,85,1
42895,R42895,3197,16,14,430,79
42896,R42896,2901,346,4,212,42
42897,R42897,3275,196,10,891,120
42898,R42898,2980,93,9,108,13
42899,R42899,2253,138,30,134,73
42900,R42900,3247,292,11,190,31
42901,R42901,2871,145,13,30,0
42902,R42902,2593,162,7,30,-2
42903,R42903,2544,200,22,170,60
42904,R42904,2863,129,23,350,85
42905,R42905,3219,338,13,300,75
42906,R42906,3069,256,23,679,252
42907,R42907,2594,45,12,150,16
42908,R42908,2965,76,4,150,11
42909,R42909,3227,35,16,201,38
42910,R42910,3207,85,6,240,0
42911,R42911,2975,175,9,384,58
42912,R42912,3237,315,26,592,162
42913,R42913,3001,28,8,537,36
42914,R42914,2971,337,17,190,31
42915,R42915,3374,260,7,799,168
42916,R42916,2928,272,26,240,157
42917,R42917,3150,182,9,335,18
42918,R42918,3057,353,11,309,56
42919,R42919,3185,25,17,342,56
42920,R42920,3304,282,12,690,109
42921,R42921,3445,227,9,760,245
42922,R42922,2320,38,30,190,104
42923,R42923,2339,337,16,242,123
42924,R42924,3142,149,18,180,-6
42925,R42925,3043,182,14,192,18
42926,R42926,3168,45,4,242,29
42927,R42927,2860,318,17,690,236
42928,R42928,2108,1,28,190,100
42929,R42929,3408,222,28,685,285
42930,R42930,2986,304,5,120,13
42931,R42931,3104,310,17,595,64
42932,R42932,3186,13,9,616,179
42933,R42933,3374,107,32,247,136
42934,R42934,3156,202,9,569,119
42935,R42935,3314,81,8,85,12
42936,R42936,2808,318,26,67,40
42937,R42937,3040,155,4,319,64
42938,R42938,3422,5,17,134,38
42939,R42939,3093,99,7,60,-4
42940,R42940,3168,75,13,255,101
42941,R42941,3267,185,37,424,144
42942,R42942,3103,315,7,60,3
42943,R42943,3181,16,6,95,-5
42944,R42944,3049,56,21,240,65
42945,R42945,2926,29,22,216,57
42946,R42946,2727,82,3,255,-2
42947,R42947,3060,272,12,127,6
42948,R42948,3195,90,1,0,0
42949,R42949,2956,124,14,277,25
42950,R42950,3055,255,11,108,23
42951,R42951,2932,358,7,190,-5
42952,R42952,2828,82,13,150,46
42953,R42953,3331,42,7,721,97
42954,R42954,3064,310,8,90,17
42955,R42955,2936,179,16,67,13
42956,R42956,2621,139,24,124,38
42957,R42957,3421,294,16,832,231
42958,R42958,2808,248,23,330,27
42959,R42959,2688,94,15,30,5
42960,R42960,3072,55,13,751,100
42961,R42961,2949,245,13,509,56
42962,R42962,2474,6,4,268,40
42963,R42963,2395,77,16,30,8
42964,R42964,3237,232,14,706,102
42965,R42965,3149,330,22,402,73
42966,R42966,3063,47,10,150,7
42967,R42967,2604,110,9,295,-23
42968,R42968,2921,66,10,90,-10
42969,R42969,3173,195,21,277,50
42970,R42970,2790,100,12,30,5
42971,R42971,3309,42,12,618,109
42972,R42972,3031,142,5,524,121
42973,R42973,2962,65,9,120,10
42974,R42974,2426,16,11,30,1
42975,R42975,3170,56,14,379,24
42976,R42976,3397,99,9,30,-9
42977,R42977,2890,137,8,134,14
42978,R42978,2716,268,11,60,10
42979,R42979,3280,99,14,382,74
42980,R42980,2699,79,10,228,16
42981,R42981,3195,63,1,0,0
42982,R42982,2909,68,9,108,6
42983,R42983,3112,15,7,175,15
42984,R42984,3050,93,12,604,235
42985,R42985,3292,113,18,67,24
42986,R42986,3012,99,12,30,-1
42987,R42987,3112,211,7,30,5
42988,R42988,3386,233,14,552,135
42989,R42989,3021,204,10,641,112
42990,R42990,2731,152,7,127,18
42991,R42991,3077,0,2,30,0
42992,R42992,2928,282,13,108,51
42993,R42993,2768,95,17,67,7
42994,R42994,2931,337,20,382,64
42995,R42995,2796,67,21,430,108
42996,R42996,3389,340,14,577,164
42997,R42997,2802,310,42,633,427
42998,R42998,2922,64,15,499,53
42999,R42999,3501,2,12,531,140
43000,R43000,3165,270,11,553,16
43001,R43001,2405,282,19,210,64
43002,R43002,2236,79,12,30,5
43003,R43003,2635,180,36,134,88
43004,R43004,2846,102,13,67,-15
43005,R43005,3299,279,17,351,81
43006,R43006,2992,52,14,808,194
43007,R43007,3192,139,21,362,101
43008,R43008,3208,131,25,258,-115
43009,R43009,3256,359,12,582,30
43010,R43010,2981,70,13,551,-58
43011,R43011,2972,270,15,771,326
43012,R43012,3073,292,3,297,69
43013,R43013,3146,62,6,30,-4
43014,R43014,3018,253,11,759,122
43015,R43015,3458,189,12,624,133
43016,R43016,3031,72,4,247,51
43017,R43017,3127,302,10,30,1
43018,R43018,2715,38,11,192,0
43019,R43019,3150,350,14,42,7
43020,R43020,3153,170,18,210,13
43021,R43021,3140,234,11,234,15
43022,R43022,2515,1,12,42,2
43023,R43023,2702,130,4,30,0
43024,R43024,3197,42,6,60,4
43025,R43025,3147,251,13,192,32
43026,R43026,2705,113,12,30,-5
43027,R43027,3253,64,13,242,12
43028,R43028,2942,144,16,85,4
43029,R43029,2925,202,26,150,8
43030,R43030,3251,147,8,108,30
43031,R43031,2941,145,19,335,95
43032,R43032,3093,3,14,335,9
43033,R43033,2798,6,6,532,55
43034,R43034,2918,198,14,90,0
43035,R43035,3316,56,12,67,-6
43036,R43036,3068,137,17,212,56
43037,R43037,2993,10,5,450,56
43038,R43038,2994,39,17,598,113
43039,R43039,2670,93,5,108,28
43040,R43040,3059,122,9,382,-1
43041,R43041,3200,314,30,319,-48
43042,R43042,3029,357,32,408,110
43043,R43043,2959,251,14,511,43
43044,R43044,3281,225,4,150,33
43045,R43045,3165,26,29,283,89
43046,R43046,3211,283,12,60,9
43047,R43047,3346,270,5,67,7
43048,R43048,2238,279,17,306,166
43049,R43049,3091,20,6,234,22
43050,R43050,2713,34,19,85,18
43051,R43051,2533,216,34,150,104
