id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
22571,R22571,3180,16,3,365,85
22572,R22572,2911,65,13,153,-16
22573,R22573,2562,35,9,342,61
22574,R22574,2966,32,6,362,84
22575,R22575,3298,73,12,90,-30
22576,R22576,2513,0,23,313,109
22577,R22577,2837,346,12,108,-4
22578,R22578,3118,10,11,153,42
22579,R22579,2885,129,13,192,41
22580,R22580,3154,243,17,210,36
22581,R22581,3070,109,18,268,-19
22582,R22582,2774,63,10,42,-2
22583,R22583,2206,296,33,162,125
22584,R22584,2952,257,13,402,46
22585,R22585,3325,337,20,659,177
22586,R22586,2247,320,23,446,105
22587,R22587,2925,274,12,0,0
22588,R22588,3021,42,21,379,105
22589,R22589,2906,278,19,108,21
22590,R22590,3280,153,5,564,122
22591,R22591,3246,137,9,234,0
22592,R22592,2927,101,6,240,13
22593,R22593,2921,163,13,212,51
22594,R22594,2563,324,4,108,9
22595,R22595,3070,72,10,576,161
22596,R22596,3236,5,11,700,65
22597,R22597,3236,106,10,350,-32
22598,R22598,3233,289,17,350,80
22599,R22599,3194,117,5,300,33
22600,R22600,2925,330,16,150,17
22601,R22601,2762,33,11,180,40
22602,R22602,3139,82,18,124,10
22603,R22603,2952,14,12,258,21
22604,R22604,3110,59,3,771,56
22605,R22605,3403,186,10,780,197
22606,R22606,2982,37,24,285,66
22607,R22607,3038,355,20,660,12
22608,R22608,2564,176,19,120,25
22609,R22609,2974,207,2,60,7
22610,R22610,2576,90,9,30,0
22611,R22611,2998,29,9,60,-2
22612,R22612,3190,279,12,658,85
22613,R22613,2929,22,12,180,25
22614,R22614,3229,270,9,162,24
22615,R22615,3015,205,10,42,-1
22616,R22616,2439,17,34,150,56
22617,R22617,2566,336,19,258,113
22618,R22618,2864,9,18,366,162
22619,R22619,3254,45,9,525,106
22620,R22620,3044,75,3,85,8
22621,R22621,3409,101,6,212,70
22622,R22622,3146,207,20,150,27
22623,R22623,3043,17,5,228,10
22624,R22624,2215,310,18,518,58
22625,R22625,3334,17,13,484,110
22626,R22626,2978,189,10,295,69
22627,R22627,2470,140,11,153,48
22628,R22628,3314,27,13,268,11
22629,R22629,3203,259,11,492,12
22630,R22630,3010,33,10,285,39
22631,R22631,2722,161,12,60,0
22632,R22632,3037,177,16,108,3
22633,R22633,3064,66,11,0,0
22634,R22634,3099,29,10,162,14
22635,R22635,3226,277,6,0,0
22636,R22636,2750,314,14,30,3
22637,R22637,3091,111,8,60,-1
22638,R22638,2523,87,10,560,3
22639,R22639,2952,252,5,430,46
22640,R22640,2491,128,3,255,48
22641,R22641,3524,81,33,376,127
22642,R22642,3144,62,4,313,44
22643,R22643,3200,357,9,150,10
22644,R22644,3251,162,9,85,4
22645,R22645,3255,283,8,752,107
22646,R22646,2769,118,21,170,74
22647,R22647,3246,336,11,150,25
22648,R22648,2613,302,3,108,30
22649,R22649,3385,148,14,360,56
22650,R22650,3131,184,20,570,94
22651,R22651,2198,146,5,0,0
22652,R22652,3203,197,19,192,56
22653,R22653,3175,14,10,309,69
22654,R22654,3081,155,7,0,0
22655,R22655,2985,88,12,170,20
22656,R22656,3108,56,11,30,9
22657,R22657,2577,203,5,127,19
22658,R22658,3000,6,5,466,15
22659,R22659,2981,283,9,153,31
22660,R22660,3116,104,10,240,-66
22661,R22661,3135,214,15,430,49
22662,R22662,2879,293,22,60,23
22663,R22663,3761,297,11,847,315
22664,R22664,3305,153,20,60,9
22665,R22665,2965,176,11,228,37
22666,R22666,3215,225,9,700,154
22667,R22667,2465,73,22,0,0
22668,R22668,2628,36,6,459,128
22669,R22669,3183,108,18,324,83
22670,R22670,2576,101,5,108,-9
22671,R22671,2798,337,6,30,0
22672,R22672,2845,142,10,134,9
22673,R22673,2781,221,15,90,14
22674,R22674,2998,9,10,42,7
22675,R22675,2985,247,15,638,69
22676,R22676,3180,40,29,537,-14
22677,R22677,2898,90,0,430,22
22678,R22678,3260,27,17,0,0
22679,R22679,2586,113,26,124,32
22680,R22680,3202,189,15,258,111
22681,R22681,3007,27,16,404,51
22682,R22682,3131,181,9,779,124
22683,R22683,3099,125,13,30,-5
22684,R22684,3056,21,19,430,184
22685,R22685,3183,214,21,124,30
22686,R22686,3104,288,8,95,8
22687,R22687,2965,101,7,124,-8
22688,R22688,3542,335,21,270,48
22689,R22689,3401,175,10,1106,52
22690,R22690,2985,135,4,0,0
22691,R22691,3147,149,30,503,166
22692,R22692,3044,103,4,721,158
22693,R22693,2154,126,33,67,41
22694,R22694,2986,85,13,95,17
22695,R22695,2765,86,3,240,6
22696,R22696,2359,16,26,323,206
22697,R22697,3201,294,10,127,17
22698,R22698,2966,350,11,30,6
22699,R22699,2871,70,22,162,43
22700,R22700,2781,16,8,384,63
22701,R22701,3295,166,11,360,75
22702,R22702,2706,161,9,0,0
22703,R22703,2767,352,26,95,43
22704,R22704,2877,27,5,67,9
22705,R22705,2864,53,16,430,76
22706,R22706,3047,209,13,120,-16
22707,R22707,3148,29,16,300,111
22708,R22708,2838,101,28,85,31
22709,R22709,2501,295,25,277,121
22710,R22710,3121,333,13,330,-53
22711,R22711,3357,130,29,457,124
22712,R22712,2747,63,6,60,10
22713,R22713,2737,41,9,300,87
22714,R22714,3015,214,7,242,-25
22715,R22715,3019,41,21,240,71
22716,R22716,3005,84,18,0,0
22717,R22717,3133,213,15,127,11
22718,R22718,2940,109,9,510,1
22719,R22719,3010,192,22,792,182
22720,R22720,2883,317,19,361,162
22721,R22721,3089,165,28,360,74
22722,R22722,3261,17,11,67,7
22723,R22723,3191,158,3,258,-15
22724,R22724,3088,3,12,0,0
22725,R22725,2687,226,27,391,83
22726,R22726,3173,106,6,573,-21
22727,R22727,3235,50,14,630,107
22728,R22728,3102,163,21,324,112
22729,R22729,3287,223,12,400,60
22730,R22730,3304,180,18,577,102
22731,R22731,3080,119,6,300,30
22732,R22732,2683,300,38,67,52
22733,R22733,3194,289,14,60,10
22734,R22734,2502,81,7,175,11
22735,R22735,2047,326,12,443,78
22736,R22736,2927,44,17,285,139
22737,R22737,2820,210,22,404,75
22738,R22738,3241,58,4,511,213
22739,R22739,2860,37,9,474,81
22740,R22740,3185,107,9,192,9
22741,R22741,3122,157,33,450,141
22742,R22742,2970,241,6,268,36
22743,R22743,2906,49,9,234,15
22744,R22744,3245,107,9,525,112
22745,R22745,2968,0,0,540,23
22746,R22746,3039,40,4,592,19
22747,R22747,3136,160,20,573,89
22748,R22748,2612,42,21,228,67
22749,R22749,2879,25,13,361,60
22750,R22750,3122,64,8,339,51
22751,R22751,3203,203,14,366,-41
22752,R22752,2508,121,24,124,48
22753,R22753,2930,133,23,360,103
22754,R22754,2923,97,12,95,9
22755,R22755,3216,52,6,256,14
22756,R22756,2601,356,28,67,39
22757,R22757,3002,5,10,108,20
22758,R22758,2840,63,1,0,0
22759,R22759,3361,281,5,366,22
22760,R22760,2641,42,11,0,0
22761,R22761,3109,185,16,703,92
22762,R22762,3217,71,10,379,22
22763,R22763,3028,92,11,42,2
22764,R22764,3040,289,10,277,14
22765,R22765,3217,253,6,342,33
22766,R22766,3177,51,18,120,-4
22767,R22767,1928,106,19,108,29
22768,R22768,3089,2,21,391,20
22769,R22769,2894,312,7,30,-3
22770,R22770,3411,197,13,633,211
22771,R22771,3289,335,19,277,89
22772,R22772,2804,69,7,95,6
22773,R22773,2683,351,17,170,54
22774,R22774,3018,30,18,532,202
22775,R22775,2823,135,5,67,-3
22776,R22776,2910,16,11,390,41
22777,R22777,2642,315,4,0,0
22778,R22778,3459,32,22,842,244
22779,R22779,3165,142,13,474,-41
22780,R22780,3158,70,23,150,9
22781,R22781,2996,98,10,170,44
22782,R22782,3477,105,16,150,-1
22783,R22783,3105,180,8,190,27
22784,R22784,3259,254,6,497,77
22785,R22785,3252,143,17,481,45
22786,R22786,3116,342,5,664,62
22787,R22787,2557,63,20,362,114
22788,R22788,2645,72,10,210,2
22789,R22789,2371,5,19,319,25
22790,R22790,2997,27,12,108,20
22791,R22791,3120,46,17,342,46
22792,R22792,2852,329,4,67,6
22793,R22793,2875,204,19,255,120
22794,R22794,2313,37,29,124,43
22795,R22795,3275,155,19,150,-38
22796,R22796,3169,5,11,607,59
22797,R22797,2711,72,13,558,98
22798,R22798,2604,252,17,331,4
22799,R22799,3063,99,20,153,46
22800,R22800,2578,25,13,218,101
22801,R22801,3171,25,13,525,58
22802,R22802,2863,348,21,108,28
22803,R22803,2825,355,21,60,12
22804,R22804,3210,23,25,309,74
22805,R22805,2406,353,16,391,100
22806,R22806,2852,99,17,85,9
22807,R22807,3205,301,14,514,1
22808,R22808,2520,95,12,60,12
22809,R22809,2722,4,13,67,8
22810,R22810,2965,119,18,390,158
22811,R22811,2956,117,3,90,1
22812,R22812,2453,60,25,272,56
22813,R22813,2674,64,12,335,57
22814,R22814,3301,320,16,85,11
22815,R22815,2395,124,21,258,154
22816,R22816,2317,277,18,384,121
22817,R22817,2488,24,13,60,21
22818,R22818,3081,302,9,67,6
22819,R22819,2134,140,39,192,125
22820,R22820,2804,113,15,67,14
22821,R22821,1996,135,12,30,-13
22822,R22822,2776,28,14,630,114
22823,R22823,3279,194,12,90,17
22824,R22824,3002,150,4,612,70
22825,R22825,2816,24,8,124,6
22826,R22826,3100,306,9,90,17
22827,R22827,2048,257,35,60,18
22828,R22828,2821,59,16,180,33
22829,R22829,3107,323,9,247,38
22830,R22830,2620,28,17,212,16
22831,R22831,2742,32,31,510,189
22832,R22832,2666,116,7,30,-1
22833,R22833,3167,345,21,268,36
22834,R22834,2609,219,17,300,62
22835,R22835,2326,40,7,277,128
22836,R22836,3221,88,25,571,146
22837,R22837,3350,168,17,162,38
22838,R22838,3095,45,6,270,26
22839,R22839,2171,14,18,240,90
22840,R22840,3281,209,7,335,54
22841,R22841,2619,326,5,60,5
22842,R22842,3221,60,8,612,49
22843,R22843,2161,330,19,60,17
22844,R22844,3153,175,11,553,61
22845,R22845,3043,1,22,424,-16
22846,R22846,2978,298,5,309,2
22847,R22847,3056,121,11,127,20
22848,R22848,3346,231,12,42,0
22849,R22849,3231,47,12,150,-25
22850,R22850,2355,137,11,30,-4
22851,R22851,3379,72,10,180,30
22852,R22852,3218,40,11,433,10
22853,R22853,3107,186,18,300,62
22854,R22854,3255,167,4,330,42
22855,R22855,2924,187,6,67,-1
22856,R22856,2797,191,14,60,3
22857,R22857,3030,216,31,576,321
22858,R22858,2952,9,6,108,8
22859,R22859,2909,135,1,270,3
22860,R22860,3022,112,11,446,59
22861,R22861,2708,175,22,270,124
22862,R22862,3192,186,15,366,60
22863,R22863,2929,37,18,430,147
22864,R22864,2698,112,18,361,119
22865,R22865,3095,313,8,60,-3
22866,R22866,2521,220,28,150,78
22867,R22867,3059,33,16,150,-1
22868,R22868,3211,135,1,742,43
22869,R22869,3251,275,14,175,34
22870,R22870,2658,309,10,210,32
22871,R22871,2970,85,8,30,-5
22872,R22872,3162,124,15,270,24
22873,R22873,2698,15,8,95,20
22874,R22874,2894,44,15,484,96
22875,R22875,2917,7,25,120,36
22876,R22876,2682,95,22,134,39
22877,R22877,3038,111,12,685,231
22878,R22878,2826,106,8,300,42
22879,R22879,3098,284,16,658,119
22880,R22880,3098,182,26,242,78
22881,R22881,3090,54,4,150,5
22882,R22882,2058,127,25,212,101
22883,R22883,3143,202,18,914,282
22884,R22884,2124,281,21,162,109
22885,R22885,2824,49,9,382,42
22886,R22886,2764,171,21,175,50
22887,R22887,2676,313,17,150,41
22888,R22888,2716,17,29,85,49
22889,R22889,2779,3,8,272,23
22890,R22890,2635,259,11,306,31
22891,R22891,2961,43,31,362,142
22892,R22892,2877,256,30,666,161
22893,R22893,3276,14,13,870,73
22894,R22894,2764,90,2,0,0
22895,R22895,2569,173,18,150,41
22896,R22896,2977,6,20,270,96
22897,R22897,3066,94,10,210,11
22898,R22898,3049,355,25,420,-19
22899,R22899,3075,303,10,90,26
22900,R22900,3209,145,27,540,55
22901,R22901,3002,282,16,268,19
22902,R22902,3240,201,15,190,44
22903,R22903,3291,150,5,60,3
22904,R22904,2901,277,23,182,41
22905,R22905,2949,70,8,60,7
22906,R22906,2965,190,7,283,28
22907,R22907,3033,122,6,285,56
22908,R22908,2750,318,7,212,59
22909,R22909,3291,8,13,693,88
22910,R22910,3088,301,14,108,-3
22911,R22911,3084,296,16,361,24
22912,R22912,3234,270,9,516,28
22913,R22913,3027,345,11,841,108
22914,R22914,3056,258,16,402,140
22915,R22915,2944,339,10,240,23
22916,R22916,3205,178,22,90,3
22917,R22917,2812,18,23,339,27
22918,R22918,2931,184,13,685,131
22919,R22919,3064,38,8,120,17
22920,R22920,2554,310,13,30,11
22921,R22921,3155,319,27,443,88
22922,R22922,3102,8,10,488,11
22923,R22923,3202,112,9,30,2
22924,R22924,2939,337,12,433,7
22925,R22925,3139,47,12,474,71
22926,R22926,2750,57,22,127,57
22927,R22927,3222,182,6,127,9
22928,R22928,3052,109,13,134,17
22929,R22929,2497,15,5,283,36
22930,R22930,2876,154,12,0,0
22931,R22931,2327,295,10,201,44
22932,R22932,3141,73,7,514,-33
22933,R22933,2378,59,20,295,190
22934,R22934,2408,6,24,108,58
22935,R22935,3089,29,8,30,2
22936,R22936,2233,22,31,192,17
22937,R22937,2628,64,19,234,-13
22938,R22938,3041,110,15,124,37
22939,R22939,3104,34,2,30,0
22940,R22940,3263,46,14,134,32
22941,R22941,2583,36,8,175,3
22942,R22942,2966,28,16,573,97
22943,R22943,3044,135,9,499,190
22944,R22944,2711,121,16,170,34
22945,R22945,3100,51,13,150,10
22946,R22946,3125,105,8,60,-7
22947,R22947,2998,280,16,247,51
22948,R22948,2946,17,22,247,142
22949,R22949,3090,159,10,85,-10
22950,R22950,2714,21,17,67,8
22951,R22951,3075,9,5,474,76
22952,R22952,3063,34,30,283,97
22953,R22953,2567,54,8,201,37
22954,R22954,3139,48,6,30,0
22955,R22955,3086,135,8,85,1
22956,R22956,2720,67,22,201,-37
22957,R22957,3303,284,26,190,45
22958,R22958,3093,176,4,390,69
22959,R22959,2822,86,12,297,34
22960,R22960,3141,305,17,90,29
22961,R22961,2405,317,24,175,86
22962,R22962,2965,113,18,95,28
22963,R22963,2770,97,14,0,0
22964,R22964,3070,59,13,190,36
22965,R22965,2954,90,6,153,0
22966,R22966,3397,352,13,564,58
22967,R22967,2772,45,5,376,49
22968,R22968,3240,309,12,594,76
22969,R22969,3267,27,8,812,-7
22970,R22970,3029,85,18,180,18
22971,R22971,2817,259,26,30,13
22972,R22972,2896,177,5,323,48
22973,R22973,2568,127,20,134,23
22974,R22974,3142,166,9,60,4
22975,R22975,3182,213,15,721,98
22976,R22976,3053,142,14,277,25
22977,R22977,2837,232,15,642,85
22978,R22978,3220,56,9,190,-15
22979,R22979,2549,56,16,366,106
22980,R22980,2770,13,13,60,0
22981,R22981,3364,179,10,212,19
22982,R22982,3175,43,17,330,27
22983,R22983,2816,300,25,360,149
22984,R22984,3353,122,16,570,196
22985,R22985,2288,103,33,67,41
22986,R22986,3107,311,20,256,-12
22987,R22987,2604,189,10,150,4
22988,R22988,3084,258,16,60,0
22989,R22989,3246,40,12,573,57
22990,R22990,2938,22,11,150,24
22991,R22991,2727,51,10,212,64
22992,R22992,3133,121,25,170,26
22993,R22993,3109,219,13,666,124
22994,R22994,3070,93,19,309,54
22995,R22995,3156,198,3,524,-50
22996,R22996,3087,180,22,192,29
22997,R22997,3090,112,13,212,55
22998,R22998,3061,123,29,150,36
22999,R22999,2990,142,13,424,-8
23000,R23000,3188,32,9,162,3
23001,R23001,3401,180,9,95,4
23002,R23002,3197,358,16,162,37
23003,R23003,3224,346,10,577,33
23004,R23004,2802,348,6,90,6
23005,R23005,2812,31,14,313,11
23006,R23006,2639,84,6,30,-8
23007,R23007,2843,261,35,330,199
23008,R23008,3152,304,22,362,85
23009,R23009,3280,32,9,162,12
23010,R23010,2938,235,15,60,11
23011,R23011,3192,183,4,499,-7
23012,R23012,2974,21,11,228,72
23013,R23013,2977,79,11,633,82
23014,R23014,2736,34,7,30,-2
23015,R23015,2948,131,10,330,93
23016,R23016,3137,99,12,437,58
23017,R23017,2968,51,3,242,14
23018,R23018,2855,160,17,30,4
23019,R23019,3139,57,16,85,7
23020,R23020,3168,261,11,339,62
23021,R23021,2610,135,6,272,13
23022,R23022,2890,258,21,42,7
23023,R23023,2576,132,11,134,33
23024,R23024,2414,317,27,120,62
23025,R23025,2983,337,14,297,15
23026,R23026,3008,225,3,992,99
23027,R23027,3158,49,5,0,0
23028,R23028,3026,135,7,175,25
23029,R23029,2843,25,9,30,2
23030,R23030,2406,345,17,331,80
23031,R23031,3219,54,15,162,4
23032,R23032,2629,217,22,30,9
23033,R23033,2955,264,7,306,46
23034,R23034,2736,148,28,127,69
23035,R23035,2136,232,26,95,52
23036,R23036,2599,138,33,577,191
23037,R23037,3280,33,13,0,0
23038,R23038,2767,52,13,210,6
23039,R23039,2792,107,16,240,5
23040,R23040,2755,19,10,150,0
23041,R23041,2431,59,24,335,41
23042,R23042,3063,315,2,534,109
23043,R23043,3008,174,24,481,127
23044,R23044,2611,285,13,42,2
23045,R23045,3129,95,18,182,-53
23046,R23046,2874,132,14,192,42
23047,R23047,3043,79,6,450,3
23048,R23048,2739,106,8,162,18
23049,R23049,3008,32,6,725,89
23050,R23050,2962,50,13,192,25
23051,R23051,3133,48,13,124,27
23052,R23052,2925,121,12,376,94
23053,R23053,3160,325,17,0,0
23054,R23054,2856,77,17,150,24
23055,R23055,3114,32,10,390,33
23056,R23056,3205,270,7,95,-13
23057,R23057,3162,331,8,480,121
23058,R23058,3189,92,5,212,8
23059,R23059,2705,16,7,190,18
23060,R23060,2759,334,7,124,6
23061,R23061,3239,272,8,240,79
23062,R23062,2238,355,17,42,5
23063,R23063,2929,41,21,270,110
23064,R23064,2906,102,12,0,0
23065,R23065,2818,88,7,30,-2
23066,R23066,2975,351,10,134,-4
23067,R23067,3088,76,28,391,12
23068,R23068,2960,189,6,295,12
23069,R23069,3064,297,14,607,60
23070,R23070,3318,284,4,433,99
23071,R23071,3168,202,19,474,84
23072,R23072,2963,235,17,342,29
23073,R23073,2497,63,21,150,69
23074,R23074,2251,327,21,108,23
23075,R23075,2824,124,27,67,26
23076,R23076,2823,313,23,301,119
23077,R23077,3262,5,8,450,35
23078,R23078,3149,119,22,335,-70
23079,R23079,3325,114,9,90,0
23080,R23080,3200,51,15,175,28
23081,R23081,2755,83,10,60,6
23082,R23082,2687,33,10,170,38
23083,R23083,2736,47,11,404,49
23084,R23084,3127,27,8,127,2
23085,R23085,2714,126,8,323,19
23086,R23086,3030,336,8,350,147
23087,R23087,2330,321,20,90,31
23088,R23088,2694,159,11,67,12
23089,R23089,3118,129,6,382,60
23090,R23090,3125,54,4,153,9
23091,R23091,3050,66,20,0,0
23092,R23092,2770,245,33,190,124
23093,R23093,2902,300,10,95,7
23094,R23094,3202,195,17,210,26
23095,R23095,2159,345,27,30,15
23096,R23096,2978,65,7,350,-6
23097,R23097,3024,60,8,170,20
23098,R23098,2348,330,9,0,0
23099,R23099,2869,85,13,390,-7
23100,R23100,3095,341,15,277,68
23101,R23101,2988,45,12,800,190
23102,R23102,2824,313,23,277,115
23103,R23103,2957,73,9,30,-4
23104,R23104,2850,198,32,323,-61
23105,R23105,2338,350,15,85,13
23106,R23106,3001,234,25,234,85
23107,R23107,2959,75,11,360,46
23108,R23108,2697,24,19,124,13
23109,R23109,2654,90,12,42,7
23110,R23110,3030,45,8,90,7
23111,R23111,2927,221,13,661,85
23112,R23112,2747,49,4,470,76
23113,R23113,2815,47,10,30,-1
23114,R23114,2917,51,13,446,136
23115,R23115,3079,73,7,270,29
23116,R23116,2998,232,8,663,102
23117,R23117,3086,41,15,268,91
23118,R23118,3216,290,19,330,100
23119,R23119,2896,144,12,162,23
23120,R23120,3354,17,6,671,130
23121,R23121,3146,230,11,297,23
23122,R23122,2926,264,20,150,46
23123,R23123,2949,2,5,376,80
23124,R23124,3286,303,11,594,126
23125,R23125,3150,347,17,268,47
23126,R23126,3129,103,9,162,20
23127,R23127,2089,315,7,210,85
23128,R23128,2944,101,14,134,43
23129,R23129,3047,70,17,134,13
23130,R23130,2771,72,11,577,5
23131,R23131,2839,357,15,60,7
23132,R23132,3150,188,9,212,9
23133,R23133,2343,92,11,127,14
23134,R23134,3211,80,13,277,-21
23135,R23135,2380,102,21,67,21
23136,R23136,2874,130,8,450,25
23137,R23137,3112,338,25,319,105
23138,R23138,2426,260,18,67,11
23139,R23139,2994,52,11,268,-15
23140,R23140,3133,287,11,134,6
23141,R23141,3000,236,12,60,14
23142,R23142,3023,160,19,42,15
23143,R23143,2750,265,37,190,104
23144,R23144,3335,40,15,547,170
23145,R23145,3220,10,12,234,46
23146,R23146,3083,148,7,330,42
23147,R23147,3174,156,10,785,133
23148,R23148,3163,330,15,190,53
23149,R23149,2949,72,2,309,-5
23150,R23150,3254,312,7,516,200
23151,R23151,3128,123,12,170,0
23152,R23152,2110,163,7,0,0
23153,R23153,3211,319,29,350,84
23154,R23154,2640,117,10,366,-8
23155,R23155,2912,117,18,90,19
23156,R23156,2518,331,11,270,35
23157,R23157,3077,72,5,90,17
23158,R23158,2835,222,11,30,1
23159,R23159,2952,58,10,201,16
23160,R23160,2627,157,2,0,0
23161,R23161,3159,99,14,120,9
23162,R23162,2770,71,14,518,53
23163,R23163,2857,185,8,95,12
23164,R23164,2448,312,23,430,14
23165,R23165,3184,340,6,175,0
23166,R23166,2922,139,13,301,-19
23167,R23167,3346,221,13,361,95
23168,R23168,3190,274,21,541,124
23169,R23169,2818,297,13,218,26
23170,R23170,2854,59,10,300,54
23171,R23171,3389,111,8,190,13
23172,R23172,2988,351,7,162,16
23173,R23173,2327,326,9,0,0
23174,R23174,3135,181,16,700,51
23175,R23175,2683,90,26,300,-5
23176,R23176,3177,15,8,684,160
23177,R23177,3101,303,15,454,-37
23178,R23178,3334,209,18,430,167
23179,R23179,3075,61,15,537,0
23180,R23180,2896,130,14,234,52
23181,R23181,3010,24,17,424,59
23182,R23182,3122,119,18,234,61
23183,R23183,2781,37,10,218,55
23184,R23184,2770,29,14,618,108
23185,R23185,2945,39,6,366,17
23186,R23186,3232,338,13,85,11
23187,R23187,3199,316,15,175,23
23188,R23188,2986,276,15,371,9
23189,R23189,2949,120,17,247,10
23190,R23190,2674,67,28,175,34
23191,R23191,2857,55,24,170,70
23192,R23192,2782,27,12,212,21
23193,R23193,2915,166,7,376,51
23194,R23194,3244,73,6,592,131
23195,R23195,3044,58,3,319,13
23196,R23196,3205,323,15,808,2
23197,R23197,2810,206,25,295,129
23198,R23198,2977,57,24,503,195
23199,R23199,3014,148,10,190,23
23200,R23200,2955,327,16,258,124
23201,R23201,3156,35,8,258,17
23202,R23202,3375,138,20,234,30
23203,R23203,2513,94,25,180,23
23204,R23204,2968,277,29,430,217
23205,R23205,3091,330,12,285,66
23206,R23206,3237,127,10,85,2
23207,R23207,3413,129,22,108,50
23208,R23208,2599,102,18,30,8
23209,R23209,2732,202,26,175,102
23210,R23210,3162,169,7,30,7
23211,R23211,2616,307,15,90,6
23212,R23212,2959,30,8,474,96
23213,R23213,3018,34,5,42,1
23214,R23214,2935,303,16,240,9
23215,R23215,3009,143,11,258,8
23216,R23216,2536,18,4,450,163
23217,R23217,3300,166,30,331,97
23218,R23218,2929,18,2,488,3
23219,R23219,3217,15,20,309,54
23220,R23220,2811,113,5,390,55
23221,R23221,2825,93,17,67,20
23222,R23222,2348,314,17,212,141
23223,R23223,2845,217,14,300,49
23224,R23224,3050,0,6,323,5
23225,R23225,2662,23,12,655,-4
23226,R23226,2202,38,34,85,11
23227,R23227,3148,279,16,30,7
23228,R23228,3162,67,19,108,4
23229,R23229,3123,103,6,636,-26
23230,R23230,2738,132,7,175,19
23231,R23231,3161,185,15,474,149
23232,R23232,2975,194,8,258,49
23233,R23233,2400,46,24,170,12
23234,R23234,3386,359,14,815,47
23235,R23235,3122,254,9,42,5
23236,R23236,3439,113,7,865,255
23237,R23237,2860,350,12,450,52
23238,R23238,3473,236,24,443,218
23239,R23239,2263,335,16,30,7
23240,R23240,2814,95,20,134,29
23241,R23241,2880,349,12,285,12
23242,R23242,2931,200,21,134,44
23243,R23243,3104,297,8,270,25
23244,R23244,3189,56,5,30,3
23245,R23245,3058,335,11,451,85
23246,R23246,2421,283,21,90,34
23247,R23247,2879,321,15,420,128
23248,R23248,3144,45,6,0,0
23249,R23249,3168,96,7,306,26
23250,R23250,2998,0,9,510,26
23251,R23251,3379,131,9,330,67
23252,R23252,2996,85,14,67,19
23253,R23253,2989,86,21,247,96
23254,R23254,3056,69,7,726,-118
23255,R23255,3539,51,19,900,324
23256,R23256,3081,165,21,150,56
23257,R23257,3378,168,14,417,124
23258,R23258,2940,4,3,242,37
23259,R23259,2671,240,27,42,11
23260,R23260,3129,194,10,660,-2
23261,R23261,3295,166,23,495,95
23262,R23262,2905,13,3,30,0
23263,R23263,3123,6,7,424,17
23264,R23264,3284,38,11,85,-4
23265,R23265,2987,81,24,240,118
23266,R23266,3281,93,14,30,11
23267,R23267,3327,51,17,153,15
23268,R23268,2888,331,21,646,67
23269,R23269,3045,57,8,120,0
23270,R23270,2935,73,16,210,7
23271,R23271,3164,132,14,108,-44
23272,R23272,2696,21,15,60,9
23273,R23273,3229,79,12,60,7
23274,R23274,2784,306,10,201,73
23275,R23275,2914,356,3,404,47
23276,R23276,2225,130,28,67,42
23277,R23277,2889,184,12,85,6
23278,R23278,3427,130,26,242,108
23279,R23279,3060,21,18,513,201
23280,R23280,2832,90,9,108,-3
23281,R23281,2790,252,31,247,141
23282,R23282,3211,261,9,30,-7
23283,R23283,2879,59,15,247,50
23284,R23284,2730,38,15,300,-17
23285,R23285,3258,182,12,256,56
23286,R23286,3382,116,15,492,100
23287,R23287,2844,113,12,376,49
23288,R23288,3434,48,19,0,0
23289,R23289,2814,56,5,417,36
23290,R23290,3171,349,14,426,99
23291,R23291,2634,198,23,0,0
23292,R23292,2209,212,6,30,-12
23293,R23293,3077,320,7,120,4
23294,R23294,2625,102,19,190,-5
23295,R23295,3151,272,32,175,38
23296,R23296,2692,191,28,180,-27
23297,R23297,2961,328,39,300,122
23298,R23298,3074,255,3,510,87
23299,R23299,3062,32,12,42,-7
23300,R23300,2693,77,6,234,40
23301,R23301,3218,89,13,700,102
23302,R23302,3263,113,12,258,57
23303,R23303,2755,339,15,268,35
23304,R23304,3126,122,7,365,47
23305,R23305,2985,203,14,124,3
23306,R23306,3097,339,15,0,0
23307,R23307,2949,296,7,384,33
23308,R23308,2820,340,10,67,12
23309,R23309,2914,126,4,30,1
23310,R23310,2926,111,14,240,10
23311,R23311,3399,2,19,95,30
23312,R23312,3070,37,14,30,0
23313,R23313,2671,42,26,124,50
23314,R23314,3122,92,7,242,-10
23315,R23315,2931,328,11,283,27
23316,R23316,3217,176,11,313,31
23317,R23317,3054,207,13,339,-25
23318,R23318,2871,122,27,175,71
23319,R23319,3226,42,22,726,110
23320,R23320,3166,340,15,67,15
23321,R23321,3116,246,14,309,50
23322,R23322,3213,337,5,558,34
23323,R23323,3083,256,9,451,13
23324,R23324,2589,285,19,335,118
23325,R23325,3168,104,16,0,0
23326,R23326,3287,311,23,30,32
23327,R23327,3400,173,11,95,3
23328,R23328,2691,78,16,150,5
23329,R23329,3098,254,14,175,32
23330,R23330,3100,77,5,234,14
23331,R23331,2800,4,15,331,48
23332,R23332,3131,238,16,0,0
23333,R23333,2894,153,13,390,89
23334,R23334,2731,154,12,153,43
23335,R23335,2849,334,6,108,12
23336,R23336,2715,65,13,301,7
23337,R23337,3157,302,23,400,61
23338,R23338,2714,222,6,85,-12
23339,R23339,3278,341,9,124,16
23340,R23340,3115,16,16,1090,246
