id,label,Elevation,Aspect,Slope
18714,R18714,3021,135,1
18715,R18715,3178,17,9
18716,R18716,2971,57,19
18717,R18717,2991,287,9
18718,R18718,2433,81,19
18719,R18719,2988,17,16
18720,R18720,3382,265,8
18721,R18721,3155,41,14
18722,R18722,3160,345,7
18723,R18723,2857,11,14
18724,R18724,3080,24,11
18725,R18725,2580,34,2
18726,R18726,2509,88,9
18727,R18727,3365,336,9
18728,R18728,2700,26,18
18729,R18729,3190,225,7
18730,R18730,2676,89,12
18731,R18731,3061,288,12
18732,R18732,3063,135,2
18733,R18733,2673,300,7
18734,R18734,3094,97,18
18735,R18735,2755,7,6
18736,R18736,2367,327,5
18737,R18737,2721,351,5
18738,R18738,3191,287,19
18739,R18739,2819,87,15
18740,R18740,2713,99,10
18741,R18741,3086,67,16
18742,R18742,2760,118,15
18743,R18743,2430,169,23
18744,R18744,2727,329,26
18745,R18745,2998,293,22
18746,R18746,2985,157,5
18747,R18747,2744,309,10
18748,R18748,3121,6,12
18749,R18749,2198,143,22
18750,R18750,2909,41,4
18751,R18751,2954,63,1
18752,R18752,3057,312,21
18753,R18753,2706,5,17
18754,R18754,2968,270,11
18755,R18755,2945,35,17
18756,R18756,3006,92,8
18757,R18757,3266,341,11
18758,R18758,2510,39,9
18759,R18759,2910,300,14
18760,R18760,2943,351,16
18761,R18761,3191,70,8
18762,R18762,2547,35,25
18763,R18763,2999,196,7
18764,R18764,3100,351,29
18765,R18765,2919,73,16
18766,R18766,2828,302,42
18767,R18767,2674,43,10
18768,R18768,2951,130,7
18769,R18769,3035,58,4
18770,R18770,2770,62,20
18771,R18771,2922,168,15
18772,R18772,3082,288,8
18773,R18773,3416,175,10
18774,R18774,2904,96,16
18775,R18775,2942,125,17
18776,R18776,3346,304,10
18777,R18777,2729,38,6
18778,R18778,2794,22,9
18779,R18779,2711,163,18
18780,R18780,2887,191,4
18781,R18781,2296,131,20
18782,R18782,3327,34,7
18783,R18783,2802,314,14
18784,R18784,3033,120,40
18785,R18785,2984,356,8
18786,R18786,2936,72,5
18787,R18787,3074,52,30
18788,R18788,3110,53,5
18789,R18789,2851,340,26
18790,R18790,3273,83,19
18791,R18791,3336,223,10
18792,R18792,3166,14,15
18793,R18793,2913,29,12
18794,R18794,2905,27,17
18795,R18795,3110,32,13
18796,R18796,3145,153,13
18797,R18797,2298,284,28
18798,R18798,3109,63,8
18799,R18799,2739,131,14
18800,R18800,2596,137,12
18801,R18801,3720,342,11
18802,R18802,3181,351,14
18803,R18803,3153,48,7
18804,R18804,2319,244,16
18805,R18805,3208,168,9
18806,R18806,2990,203,2
18807,R18807,2862,53,18
18808,R18808,2919,66,6
18809,R18809,3039,336,18
18810,R18810,2961,304,19
18811,R18811,3009,76,7
18812,R18812,2529,52,35
18813,R18813,3342,356,13
18814,R18814,3109,105,26
18815,R18815,2809,26,11
18816,R18816,2857,167,8
18817,R18817,3303,245,10
18818,R18818,2949,47,8
18819,R18819,2765,173,17
18820,R18820,3459,14,12
18821,R18821,3175,161,14
18822,R18822,3022,275,24
18823,R18823,3001,143,10
18824,R18824,2882,281,32
18825,R18825,3172,54,7
18826,R18826,3006,163,13
18827,R18827,3168,325,13
18828,R18828,2204,349,22
18829,R18829,2370,103,9
18830,R18830,2710,137,20
18831,R18831,3037,243,7
18832,R18832,3276,6,10
18833,R18833,2814,5,11
18834,R18834,2898,91,13
18835,R18835,3298,308,6
18836,R18836,3062,33,8
18837,R18837,3084,172,26
18838,R18838,2344,161,38
18839,R18839,2729,327,27
18840,R18840,3128,329,3
18841,R18841,2972,268,8
18842,R18842,3069,186,6
18843,R18843,2788,127,7
18844,R18844,3261,90,5
18845,R18845,2803,182,34
18846,R18846,2785,16,8
18847,R18847,2464,242,26
18848,R18848,2509,166,18
18849,R18849,3217,234,4
18850,R18850,3116,286,8
18851,R18851,2690,45,18
18852,R18852,2684,58,27
18853,R18853,3370,125,8
18854,R18854,3262,83,8
18855,R18855,2835,63,11
18856,R18856,2978,85,6
18857,R18857,2962,304,27
18858,R18858,3344,112,13
18859,R18859,2917,15,17
18860,R18860,2816,32,13
18861,R18861,2863,18,28
18862,R18862,2947,345,18
18863,R18863,2635,263,15
18864,R18864,3302,329,1
18865,R18865,3112,357,21
18866,R18866,2726,75,9
18867,R18867,3208,354,6
18868,R18868,2797,191,7
18869,R18869,3051,52,10
18870,R18870,2172,152,30
18871,R18871,3021,7,11
18872,R18872,2861,102,19
18873,R18873,2167,325,19
18874,R18874,2999,139,9
18875,R18875,3322,306,7
18876,R18876,2985,67,20
18877,R18877,2855,75,5
18878,R18878,3317,320,11
18879,R18879,2819,314,21
18880,R18880,2906,64,23
18881,R18881,3011,247,15
18882,R18882,3234,137,16
18883,R18883,3054,30,9
18884,R18884,3292,59,19
18885,R18885,2775,260,23
18886,R18886,2967,7,8
18887,R18887,3170,326,11
18888,R18888,3314,353,14
18889,R18889,2831,348,10
18890,R18890,2985,90,9
18891,R18891,3100,215,11
18892,R18892,3189,51,22
18893,R18893,2993,276,7
18894,R18894,3057,315,4
18895,R18895,2670,19,9
18896,R18896,2939,180,1
18897,R18897,2786,338,8
18898,R18898,3178,96,10
18899,R18899,2292,292,13
18900,R18900,2410,64,25
18901,R18901,3162,117,15
18902,R18902,3228,140,12
18903,R18903,2991,217,7
18904,R18904,3111,98,8
18905,R18905,3079,276,11
18906,R18906,2900,138,12
18907,R18907,2852,159,18
18908,R18908,3196,11,7
18909,R18909,3603,26,11
18910,R18910,2667,22,11
18911,R18911,2665,70,30
18912,R18912,3268,100,7
18913,R18913,2165,309,12
18914,R18914,3176,0,5
18915,R18915,2998,135,14
18916,R18916,3241,137,15
18917,R18917,3214,54,28
18918,R18918,3041,102,18
18919,R18919,2689,74,4
18920,R18920,3137,293,7
18921,R18921,2942,8,31
18922,R18922,2614,136,21
18923,R18923,3136,48,7
18924,R18924,2798,54,27
18925,R18925,3323,75,46
18926,R18926,3107,48,14
18927,R18927,3049,311,14
18928,R18928,2953,5,11
18929,R18929,3348,32,31
18930,R18930,3377,280,18
18931,R18931,3174,343,13
18932,R18932,3126,233,9
18933,R18933,3313,79,5
18934,R18934,3085,137,10
18935,R18935,2941,358,11
18936,R18936,2868,117,16
18937,R18937,2982,135,11
18938,R18938,2347,217,12
18939,R18939,2513,110,6
18940,R18940,2836,110,15
18941,R18941,3369,302,9
18942,R18942,2706,111,3
18943,R18943,2909,307,21
18944,R18944,2955,353,11
18945,R18945,3225,243,2
18946,R18946,2627,166,12
18947,R18947,2798,88,5
18948,R18948,2103,25,4
18949,R18949,3191,5,22
18950,R18950,3219,56,14
18951,R18951,3079,84,14
18952,R18952,3208,83,28
18953,R18953,3014,248,11
18954,R18954,3163,207,18
18955,R18955,3239,191,11
18956,R18956,3141,232,14
18957,R18957,3621,2,20
18958,R18958,3096,32,6
18959,R18959,2850,4,4
18960,R18960,3003,46,16
18961,R18961,2936,62,9
18962,R18962,3166,248,5
18963,R18963,2896,132,11
18964,R18964,2953,103,9
18965,R18965,3130,156,8
18966,R18966,3037,60,9
18967,R18967,3408,163,17
18968,R18968,2926,1,22
18969,R18969,2784,353,26
18970,R18970,2945,43,10
18971,R18971,3206,134,27
18972,R18972,2980,216,8
18973,R18973,2794,230,27
18974,R18974,2870,6,12
18975,R18975,2881,279,10
18976,R18976,2412,66,5
18977,R18977,2825,140,17
18978,R18978,3301,8,13
18979,R18979,3034,188,11
18980,R18980,2968,258,19
18981,R18981,3049,6,12
18982,R18982,3011,143,19
18983,R18983,2368,24,6
18984,R18984,2788,67,10
18985,R18985,2556,122,18
18986,R18986,3183,270,4
18987,R18987,2396,39,12
18988,R18988,3211,9,11
18989,R18989,2871,186,15
18990,R18990,3129,29,13
18991,R18991,3201,115,4
18992,R18992,2864,63,9
18993,R18993,2935,268,34
18994,R18994,3256,78,20
18995,R18995,2960,62,4
18996,R18996,2995,324,8
18997,R18997,3258,42,11
18998,R18998,2967,227,12
18999,R18999,3001,333,3
19000,R19000,3334,105,30
19001,R19001,3360,0,23
19002,R19002,2665,124,3
19003,R19003,3045,293,9
19004,R19004,3278,15,25
19005,R19005,2579,48,11
19006,R19006,3041,319,13
19007,R19007,3100,311,15
19008,R19008,3257,351,16
19009,R19009,2927,70,21
19010,R19010,2941,325,15
19011,R19011,3040,9,8
19012,R19012,3180,123,14
19013,R19013,2899,262,13
19014,R19014,3395,274,15
19015,R19015,3162,45,2
19016,R19016,3237,126,13
19017,R19017,2781,9,19
19018,R19018,2747,11,11
19019,R19019,2928,58,12
19020,R19020,2952,37,7
19021,R19021,2942,314,27
19022,R19022,2982,85,21
19023,R19023,3050,111,6
19024,R19024,3274,355,14
19025,R19025,3077,215,11
19026,R19026,2711,27,17
19027,R19027,3094,124,9
19028,R19028,3124,63,10
19029,R19029,3541,318,28
19030,R19030,2831,73,21
19031,R19031,3192,64,15
19032,R19032,2480,155,18
19033,R19033,2972,144,10
19034,R19034,2815,105,18
19035,R19035,3277,18,16
19036,R19036,2820,309,3
19037,R19037,3212,27,4
19038,R19038,3071,349,10
19039,R19039,2916,124,11
19040,R19040,3114,90,7
19041,R19041,3027,142,15
19042,R19042,3037,328,21
19043,R19043,2967,100,10
19044,R19044,2562,100,5
19045,R19045,3020,60,16
19046,R19046,3178,135,5
19047,R19047,3077,320,7
19048,R19048,2449,222,18
19049,R19049,2941,74,4
19050,R19050,3336,309,18
19051,R19051,2968,353,16
19052,R19052,3366,92,45
19053,R19053,2243,101,20
19054,R19054,2311,22,20
19055,R19055,3146,30,11
19056,R19056,3218,30,20
19057,R19057,2859,134,25
19058,R19058,2539,125,34
19059,R19059,2724,6,11
19060,R19060,2298,321,36
19061,R19061,3180,79,14
19062,R19062,3289,204,20
19063,R19063,2919,111,11
19064,R19064,3147,67,15
19065,R19065,2909,243,11
19066,R19066,3270,336,20
19067,R19067,2354,356,16
19068,R19068,2341,40,28
19069,R19069,2540,76,10
19070,R19070,3310,309,12
19071,R19071,2856,325,13
19072,R19072,2954,197,6
19073,R19073,3429,135,2
19074,R19074,2959,322,8
19075,R19075,2971,122,9
19076,R19076,3301,192,13
19077,R19077,2890,130,12
19078,R19078,3194,313,11
19079,R19079,3080,241,9
19080,R19080,2807,55,8
19081,R19081,2862,120,8
19082,R19082,2484,17,5
19083,R19083,2919,83,11
19084,R19084,2489,163,10
19085,R19085,3261,23,7
19086,R19086,3178,18,12
19087,R19087,3088,49,4
19088,R19088,3154,167,13
19089,R19089,3214,214,3
19090,R19090,3283,349,21
19091,R19091,2659,3,14
19092,R19092,2934,32,9
19093,R19093,2935,354,23
19094,R19094,3200,311,28
19095,R19095,2103,316,28
19096,R19096,3101,111,15
19097,R19097,3191,143,12
19098,R19098,2184,108,26
19099,R19099,2701,327,15
19100,R19100,3085,235,14
19101,R19101,2745,80,4
19102,R19102,3059,128,3
19103,R19103,3072,118,11
19104,R19104,3172,164,4
19105,R19105,2353,136,32
19106,R19106,3123,121,11
19107,R19107,2955,172,13
19108,R19108,2931,30,20
19109,R19109,3267,288,9
19110,R19110,2732,92,29
19111,R19111,3142,12,9
19112,R19112,3210,18,8
19113,R19113,3143,168,15
19114,R19114,2587,46,19
19115,R19115,3130,97,17
19116,R19116,2871,178,14
19117,R19117,2180,351,28
19118,R19118,3013,161,20
19119,R19119,3259,86,23
19120,R19120,3135,40,8
19121,R19121,3090,320,18
19122,R19122,3086,274,3
19123,R19123,2852,251,21
19124,R19124,3013,59,7
19125,R19125,3185,68,12
19126,R19126,2691,120,12
19127,R19127,2759,22,15
19128,R19128,2941,120,4
19129,R19129,3218,286,7
19130,R19130,3300,58,9
19131,R19131,3076,135,4
19132,R19132,3127,179,12
19133,R19133,3183,110,7
19134,R19134,3122,122,6
19135,R19135,3125,13,16
19136,R19136,2677,342,5
19137,R19137,3155,176,17
19138,R19138,3131,1,10
19139,R19139,2503,76,8
19140,R19140,3123,236,9
19141,R19141,2960,117,4
19142,R19142,3024,10,12
19143,R19143,2459,41,11
19144,R19144,2956,217,17
19145,R19145,3092,209,23
19146,R19146,3407,152,7
19147,R19147,2524,56,14
19148,R19148,2930,56,33
19149,R19149,2955,102,18
19150,R19150,3123,317,9
19151,R19151,3238,53,5
19152,R19152,2045,322,27
19153,R19153,2786,85,10
19154,R19154,3160,48,14
19155,R19155,2536,184,10
19156,R19156,2996,15,23
19157,R19157,2615,22,15
19158,R19158,3173,145,4
19159,R19159,2949,208,16
19160,R19160,3194,131,13
19161,R19161,3320,338,19
19162,R19162,3139,132,14
19163,R19163,1982,97,18
19164,R19164,3209,313,12
19165,R19165,2995,155,30
19166,R19166,2768,13,24
19167,R19167,2983,164,7
19168,R19168,2861,179,24
19169,R19169,3103,104,15
19170,R19170,3008,11,42
19171,R19171,2977,182,13
19172,R19172,3106,90,8
19173,R19173,3382,128,8
19174,R19174,2637,180,26
19175,R19175,3101,76,21
19176,R19176,2596,43,11
19177,R19177,3115,339,9
19178,R19178,2702,283,16
19179,R19179,3214,96,2
19180,R19180,2568,41,4
19181,R19181,3387,352,7
19182,R19182,3041,141,21
19183,R19183,2736,61,6
19184,R19184,3287,167,5
19185,R19185,3027,90,3
19186,R19186,2951,167,13
19187,R19187,3236,348,16
19188,R19188,2656,72,15
19189,R19189,2732,7,21
19190,R19190,3363,336,10
19191,R19191,3039,276,21
19192,R19192,3109,52,15
19193,R19193,3166,222,11
19194,R19194,2661,207,32
19195,R19195,2870,202,13
19196,R19196,2769,51,12
19197,R19197,3122,129,16
19198,R19198,2639,310,23
19199,R19199,2682,8,15
19200,R19200,3004,145,18
19201,R19201,3044,37,12
19202,R19202,2937,83,10
19203,R19203,2951,348,15
19204,R19204,2972,331,20
19205,R19205,3227,50,17
19206,R19206,2706,140,13
19207,R19207,2207,266,26
19208,R19208,2784,78,18
19209,R19209,2375,304,20
19210,R19210,2858,194,21
19211,R19211,3318,351,18
19212,R19212,2971,116,16
19213,R19213,2264,147,14
19214,R19214,2804,256,34
19215,R19215,2793,42,12
19216,R19216,3189,243,3
19217,R19217,3324,327,5
19218,R19218,2829,78,9
19219,R19219,3021,52,8
19220,R19220,3337,234,2
19221,R19221,2770,28,50
19222,R19222,3057,54,6
19223,R19223,2820,69,15
19224,R19224,2393,94,21
19225,R19225,3243,254,14
19226,R19226,3179,138,21
19227,R19227,3278,285,23
19228,R19228,2749,105,11
19229,R19229,3362,204,25
19230,R19230,2945,233,9
19231,R19231,3176,155,13
19232,R19232,2860,173,21
19233,R19233,3286,37,23
19234,R19234,3028,221,4
19235,R19235,3207,24,10
19236,R19236,2672,51,12
19237,R19237,2292,248,17
19238,R19238,2856,100,8
19239,R19239,3082,26,18
19240,R19240,2449,183,24
19241,R19241,3047,150,5
19242,R19242,3266,301,4
19243,R19243,2936,243,20
19244,R19244,2988,113,12
19245,R19245,3351,82,8
19246,R19246,2874,117,11
19247,R19247,3063,314,15
19248,R19248,2746,239,30
19249,R19249,2875,173,17
19250,R19250,3214,5,11
19251,R19251,2227,26,20
19252,R19252,2882,131,24
19253,R19253,2959,43,8
19254,R19254,2761,57,25
19255,R19255,3266,135,18
19256,R19256,2368,142,21
19257,R19257,3228,194,4
19258,R19258,3018,265,9
19259,R19259,3125,347,12
19260,R19260,2922,280,19
19261,R19261,2936,54,8
19262,R19262,3007,175,26
19263,R19263,2975,270,1
19264,R19264,3233,58,9
19265,R19265,2951,45,7
19266,R19266,3180,351,14
19267,R19267,3482,288,26
19268,R19268,3263,118,19
19269,R19269,2592,181,20
19270,R19270,3277,258,7
19271,R19271,2564,311,21
19272,R19272,3120,260,11
19273,R19273,2862,52,11
19274,R19274,3444,172,14
19275,R19275,3508,40,8
19276,R19276,2995,142,18
19277,R19277,3223,121,24
19278,R19278,2909,58,17
19279,R19279,2684,81,6
19280,R19280,2840,28,11
19281,R19281,3044,221,15
19282,R19282,3034,80,12
19283,R19283,2264,24,36
19284,R19284,3215,209,16
19285,R19285,3123,26,11
19286,R19286,3286,99,18
19287,R19287,2308,150,27
19288,R19288,3034,263,11
19289,R19289,2661,74,29
19290,R19290,2999,297,12
19291,R19291,2836,230,21
19292,R19292,3145,170,17
19293,R19293,3117,293,7
19294,R19294,2903,331,11
19295,R19295,2720,16,3
19296,R19296,2607,335,22
19297,R19297,2540,62,9
19298,R19298,3383,338,15
19299,R19299,2732,217,34
19300,R19300,3157,136,15
19301,R19301,2802,297,16
19302,R19302,2907,66,8
19303,R19303,2879,358,17
19304,R19304,3022,104,7
19305,R19305,2815,330,17
19306,R19306,3108,292,8
19307,R19307,3047,0,8
19308,R19308,3507,54,11
19309,R19309,2783,308,13
19310,R19310,3018,58,17
19311,R19311,3151,129,3
19312,R19312,2854,225,23
19313,R19313,3048,261,19
19314,R19314,2758,328,12
19315,R19315,3235,105,14
19316,R19316,3131,80,9
19317,R19317,3064,275,3
19318,R19318,2919,0,17
19319,R19319,2963,73,5
19320,R19320,2801,35,25
19321,R19321,3221,220,7
19322,R19322,2713,2,21
19323,R19323,2527,237,7
19324,R19324,3145,125,15
19325,R19325,3010,185,35
19326,R19326,3014,118,13
19327,R19327,2959,62,15
19328,R19328,2926,27,2
19329,R19329,2984,13,17
19330,R19330,2928,59,16
19331,R19331,2978,19,11
19332,R19332,3085,203,2
19333,R19333,2827,310,7
19334,R19334,3203,57,19
19335,R19335,2971,73,5
19336,R19336,2714,77,9
19337,R19337,2771,256,23
19338,R19338,3142,20,12
19339,R19339,3066,285,16
19340,R19340,2552,320,33
19341,R19341,2736,322,20
19342,R19342,3010,161,17
19343,R19343,3264,233,5
19344,R19344,3223,293,18
19345,R19345,2724,118,5
19346,R19346,2837,18,5
19347,R19347,2988,27,12
19348,R19348,3191,29,12
19349,R19349,2938,332,21
19350,R19350,3248,128,3
19351,R19351,3018,77,6
19352,R19352,3048,4,3
19353,R19353,2879,88,18
19354,R19354,2697,45,9
19355,R19355,3054,115,4
19356,R19356,3017,30,9
19357,R19357,3060,103,6
19358,R19358,2934,323,5
19359,R19359,2780,315,8
19360,R19360,2884,56,7
19361,R19361,3009,101,11
19362,R19362,2728,37,15
19363,R19363,2777,55,16
19364,R19364,3436,97,4
19365,R19365,3249,275,8
19366,R19366,3145,346,8
19367,R19367,2457,317,22
19368,R19368,3086,92,8
19369,R19369,2787,358,7
19370,R19370,3208,247,20
19371,R19371,3051,147,37
19372,R19372,2626,66,18
19373,R19373,3157,172,17
19374,R19374,2690,15,27
19375,R19375,2933,41,15
19376,R19376,3261,288,10
19377,R19377,3207,301,4
19378,R19378,2790,103,8
19379,R19379,2627,41,10
19380,R19380,2888,357,16
19381,R19381,2103,36,15
19382,R19382,2612,99,10
19383,R19383,3140,73,6
19384,R19384,2328,113,8
19385,R19385,2990,92,9
19386,R19386,2951,323,9
19387,R19387,3243,53,29
19388,R19388,2890,148,17
19389,R19389,2960,160,12
19390,R19390,2087,222,17
19391,R19391,3196,61,13
19392,R19392,2318,137,11
19393,R19393,2783,180,3
19394,R19394,2808,350,28
19395,R19395,3340,173,12
19396,R19396,3112,331,19
19397,R19397,2714,188,10
19398,R19398,3139,67,13
19399,R19399,2688,78,15
19400,R19400,2872,317,12
19401,R19401,3192,339,12
19402,R19402,2968,85,8
19403,R19403,2250,6,21
19404,R19404,2741,108,3
19405,R19405,3103,234,8
19406,R19406,3021,329,13
19407,R19407,2951,223,23
19408,R19408,3440,143,15
19409,R19409,3122,160,36
19410,R19410,2746,63,8
19411,R19411,3207,65,18
19412,R19412,3101,105,11
19413,R19413,2991,135,13
19414,R19414,3344,149,19
19415,R19415,3196,246,18
19416,R19416,3060,18,10
19417,R19417,2884,138,20
19418,R19418,3149,341,12
19419,R19419,2557,32,19
19420,R19420,3142,29,15
19421,R19421,2991,61,5
19422,R19422,2708,43,26
19423,R19423,2689,259,34
19424,R19424,2911,339,23
19425,R19425,3381,79,8
19426,R19426,3214,352,7
19427,R19427,3312,63,11
19428,R19428,3341,52,11
19429,R19429,2598,358,14
19430,R19430,2979,96,12
19431,R19431,3210,127,22
19432,R19432,3085,288,1
19433,R19433,3130,273,17
19434,R19434,2991,51,10
19435,R19435,3286,262,24
19436,R19436,3042,263,22
19437,R19437,2978,203,12
19438,R19438,2847,51,3
19439,R19439,3091,342,18
19440,R19440,2767,64,9
19441,R19441,2961,347,19
19442,R19442,3255,25,11
19443,R19443,3047,50,11
19444,R19444,3017,87,4
19445,R19445,3404,158,12
19446,R19446,3046,117,19
19447,R19447,3159,280,13
19448,R19448,3179,69,6
19449,R19449,2788,295,13
19450,R19450,2944,351,14
19451,R19451,2112,228,31
19452,R19452,3173,261,5
19453,R19453,2839,311,24
19454,R19454,2893,13,8
19455,R19455,2608,74,12
19456,R19456,3061,300,15
19457,R19457,3034,104,24
19458,R19458,3046,20,13
19459,R19459,2830,294,27
19460,R19460,3338,25,8
19461,R19461,2998,249,19
19462,R19462,2883,308,8
19463,R19463,3364,356,20
19464,R19464,3234,331,11
19465,R19465,2890,352,11
19466,R19466,3428,151,15
19467,R19467,2778,33,29
19468,R19468,3009,326,16
19469,R19469,2953,0,13
19470,R19470,2780,141,20
19471,R19471,3141,202,10
19472,R19472,3048,233,7
19473,R19473,3394,197,15
19474,R19474,3020,344,8
19475,R19475,3517,93,13
19476,R19476,2735,356,11
19477,R19477,3034,353,18
19478,R19478,3141,111,7
19479,R19479,2948,159,12
19480,R19480,3028,45,12
19481,R19481,3116,189,25
19482,R19482,3083,102,10
19483,R19483,3212,317,28
19484,R19484,2981,77,32
19485,R19485,3107,43,9
19486,R19486,3208,100,24
19487,R19487,2969,331,15
19488,R19488,2932,261,31
19489,R19489,3206,274,20
19490,R19490,3396,324,9
19491,R19491,2982,327,17
19492,R19492,3146,207,20
19493,R19493,2689,34,7
19494,R19494,3110,221,4
19495,R19495,2949,22,3
19496,R19496,2813,109,20
19497,R19497,2940,188,2
19498,R19498,3088,305,15
19499,R19499,3227,321,9
19500,R19500,3311,300,5
19501,R19501,2663,80,14
19502,R19502,3085,294,16
19503,R19503,2733,309,13
19504,R19504,2743,186,12
19505,R19505,2178,309,24
19506,R19506,2661,126,23
19507,R19507,3032,65,13
19508,R19508,3029,98,15
19509,R19509,2586,288,6
19510,R19510,3064,331,2
19511,R19511,3015,107,5
19512,R19512,2771,108,21
19513,R19513,2988,141,7
19514,R19514,3166,75,11
19515,R19515,3186,79,15
19516,R19516,3087,210,12
19517,R19517,3122,145,10
19518,R19518,2972,57,7
19519,R19519,3356,268,7
19520,R19520,2940,271,23
19521,R19521,2721,318,14
19522,R19522,3172,315,4
19523,R19523,2642,349,21
19524,R19524,2410,9,16
19525,R19525,3196,104,7
19526,R19526,3125,183,12
19527,R19527,2911,5,22
19528,R19528,2709,22,20
19529,R19529,2886,124,24
19530,R19530,3194,50,4
19531,R19531,3211,38,12
19532,R19532,3016,18,5
19533,R19533,3199,48,17
19534,R19534,3276,103,9
19535,R19535,2965,34,7
19536,R19536,3244,85,8
19537,R19537,2803,288,11
19538,R19538,3001,22,13
19539,R19539,2810,80,24
19540,R19540,3213,169,2
19541,R19541,2941,26,12
19542,R19542,2484,46,23
19543,R19543,2798,66,17
19544,R19544,3228,17,9
19545,R19545,2748,156,23
19546,R19546,3337,115,5
19547,R19547,3095,116,12
19548,R19548,2810,60,8
19549,R19549,3267,133,8
19550,R19550,2799,18,27
19551,R19551,3136,299,12
19552,R19552,2640,341,11
19553,R19553,2894,218,9
19554,R19554,2819,332,10
19555,R19555,2771,9,6
19556,R19556,2964,138,19
19557,R19557,3247,279,23
19558,R19558,3278,127,2
19559,R19559,2783,156,20
19560,R19560,2907,107,24
19561,R19561,3047,203,5
19562,R19562,2976,280,9
19563,R19563,2982,151,21
19564,R19564,3357,151,17
19565,R19565,3308,36,12
19566,R19566,2715,56,11
19567,R19567,2284,36,23
19568,R19568,3267,307,5
19569,R19569,2745,111,14
19570,R19570,2935,304,7
19571,R19571,2689,60,9
19572,R19572,2894,219,12
19573,R19573,2303,310,12
19574,R19574,3107,27,15
19575,R19575,2798,4,12
19576,R19576,3098,162,2
19577,R19577,3108,200,21
19578,R19578,3083,345,11
19579,R19579,3226,297,8
19580,R19580,3250,10,10
19581,R19581,3186,99,11
19582,R19582,2982,52,8
19583,R19583,3100,141,12
19584,R19584,2795,86,10
19585,R19585,2674,141,10
19586,R19586,3181,337,14
19587,R19587,2789,138,6
19588,R19588,2299,312,26
19589,R19589,2945,223,24
19590,R19590,3197,82,8
19591,R19591,3041,327,16
19592,R19592,3375,41,33
19593,R19593,3141,235,4
19594,R19594,3245,72,9
19595,R19595,3238,143,14
19596,R19596,2140,353,23
19597,R19597,2836,126,20
19598,R19598,3305,330,15
19599,R19599,3244,178,14
19600,R19600,2050,41,25
19601,R19601,3106,92,11
19602,R19602,2690,120,10
19603,R19603,3010,199,27
19604,R19604,2972,289,16
19605,R19605,3125,125,31
19606,R19606,3018,248,8
19607,R19607,3409,350,11
19608,R19608,3225,17,10
19609,R19609,2914,89,26
19610,R19610,3366,187,13
19611,R19611,2867,121,10
19612,R19612,2712,82,17
19613,R19613,3093,240,9
19614,R19614,3226,338,8
19615,R19615,3281,117,19
19616,R19616,2702,71,9
19617,R19617,3173,356,13
19618,R19618,2990,144,18
19619,R19619,3038,17,20
19620,R19620,2940,24,6
19621,R19621,2511,192,8
19622,R19622,3215,43,23
19623,R19623,2919,146,2
19624,R19624,2825,82,22
19625,R19625,3185,330,9
19626,R19626,3243,33,15
19627,R19627,3077,81,3
19628,R19628,3031,69,6
19629,R19629,3196,239,11
19630,R19630,2734,126,9
19631,R19631,3284,4,10
19632,R19632,3039,328,30
19633,R19633,2645,334,21
19634,R19634,2982,123,10
19635,R19635,3139,117,3
19636,R19636,3010,60,8
19637,R19637,1995,262,12
19638,R19638,3023,177,15
19639,R19639,3144,259,8
19640,R19640,2703,93,26
19641,R19641,3001,276,7
19642,R19642,3401,197,13
19643,R19643,3015,1,22
19644,R19644,2910,326,43
19645,R19645,3058,126,20
19646,R19646,3190,111,8
19647,R19647,2996,9,20
19648,R19648,2842,130,8
19649,R19649,2860,67,20
19650,R19650,2689,187,14
19651,R19651,3246,302,9
19652,R19652,3096,32,12
19653,R19653,2137,328,36
19654,R19654,3161,342,23
19655,R19655,2425,10,30
19656,R19656,2717,171,8
19657,R19657,3083,21,6
19658,R19658,2756,27,9
19659,R19659,3251,282,7
19660,R19660,2678,187,20
19661,R19661,2508,340,32
19662,R19662,3386,98,14
19663,R19663,3370,133,10
19664,R19664,3402,324,6
19665,R19665,3314,28,12
19666,R19666,3043,315,7
19667,R19667,2730,132,6
19668,R19668,2340,0,37
19669,R19669,3014,82,7
19670,R19670,3167,77,11
19671,R19671,2215,275,33
19672,R19672,2795,82,29
19673,R19673,3185,270,10
19674,R19674,2573,20,22
19675,R19675,2744,352,13
19676,R19676,3080,50,13
19677,R19677,3114,212,19
19678,R19678,3056,174,12
19679,R19679,3206,45,4
19680,R19680,3218,309,17
19681,R19681,2847,70,11
19682,R19682,2398,321,22
19683,R19683,2744,78,15
19684,R19684,2900,75,7
19685,R19685,2818,2,22
19686,R19686,3240,254,9
19687,R19687,3146,13,8
19688,R19688,2980,350,9
19689,R19689,3224,183,4
19690,R19690,3320,302,9
19691,R19691,2557,331,21
19692,R19692,2693,9,10
19693,R19693,3290,289,30
19694,R19694,3222,310,18
19695,R19695,2494,333,20
19696,R19696,3078,346,9
19697,R19697,2923,97,12
19698,R19698,2637,65,13
19699,R19699,2320,324,12
19700,R19700,2951,329,7
19701,R19701,2314,22,23
19702,R19702,2855,220,23
19703,R19703,2467,346,23
19704,R19704,2972,52,18
19705,R19705,2619,359,15
19706,R19706,3408,48,6
19707,R19707,3025,304,9
19708,R19708,2499,212,27
19709,R19709,2637,354,17
19710,R19710,3014,225,8
19711,R19711,3336,171,13
