id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
25784,R25784,2966,185,9,778,171,2796,222,246,158,1177
25785,R25785,2736,40,20,134,40,1087,217,191,101,1731
25786,R25786,2968,358,6,300,69,3354,211,229,156,2108
25787,R25787,3013,119,8,541,188,1989,235,233,129,2890
25788,R25788,2969,96,22,60,-7,424,249,202,70,1300
25789,R25789,3059,73,17,350,92,953,237,206,94,834
25790,R25790,3244,112,3,420,57,2032,224,236,148,1795
25791,R25791,3271,82,7,42,1,5342,230,228,132,216
25792,R25792,2714,59,10,124,16,2010,228,220,125,1292
25793,R25793,3208,294,22,330,131,1717,154,229,213,2135
25794,R25794,2847,297,31,277,-12,2658,119,213,226,218
25795,R25795,2954,0,9,564,39,2858,208,224,154,1385
25796,R25796,2909,174,4,150,14,4224,222,242,155,3830
25797,R25797,2631,186,23,60,16,2010,217,249,153,1106
25798,R25798,3153,310,16,277,-5,2038,174,227,192,808
25799,R25799,2932,262,11,560,26,5672,192,246,192,2079
25800,R25800,3303,38,13,309,86,3523,219,212,125,2089
25801,R25801,3014,77,9,404,51,426,232,224,125,1426
25802,R25802,2951,276,6,150,28,1622,203,241,178,671
25803,R25803,3133,292,8,0,0,2389,199,239,180,849
25804,R25804,3188,108,5,124,13,3406,228,234,141,4645
25805,R25805,2727,328,11,0,0,2338,194,228,173,4140
25806,R25806,2899,347,9,0,0,4832,202,225,161,1682
25807,R25807,3319,315,10,685,105,994,194,232,178,2529
25808,R25808,3204,81,16,664,-2,1350,240,210,96,2554
25809,R25809,2819,356,6,192,24,1747,210,229,157,1471
25810,R25810,3039,323,35,541,113,2089,114,182,196,1292
25811,R25811,2941,50,12,658,-6,967,225,213,120,618
25812,R25812,2637,353,11,30,1,212,200,220,158,661
25813,R25813,2753,109,19,60,-3,2771,248,216,88,2213
25814,R25814,3019,306,16,90,24,2372,174,229,195,1473
25815,R25815,2834,50,24,108,52,1471,223,182,80,1914
25816,R25816,3334,323,26,446,142,579,145,202,192,636
25817,R25817,2308,344,33,190,111,1611,137,170,159,953
25818,R25818,3240,0,0,0,0,5197,218,238,156,331
25819,R25819,3360,301,1,649,69,2147,215,238,161,2736
25820,R25820,3124,338,13,234,45,3056,192,222,168,2397
25821,R25821,2749,118,25,190,18,2925,253,208,66,1295
25822,R25822,2709,21,11,0,0,2700,213,217,140,532
25823,R25823,3121,335,15,295,63,4826,184,218,173,2964
25824,R25824,3053,66,11,524,56,2821,231,218,118,977
25825,R25825,2648,108,26,60,15,2330,253,198,55,2502
25826,R25826,2973,19,19,474,6,644,203,198,127,437
25827,R25827,3375,327,13,815,194,968,189,225,176,499
25828,R25828,3341,193,12,443,12,834,218,250,164,4307
25829,R25829,2798,46,26,240,82,1465,218,174,76,1465
25830,R25830,3054,14,12,540,66,2350,209,216,143,2460
25831,R25831,3015,51,17,218,70,1844,226,200,101,3412
25832,R25832,3218,42,14,60,6,1240,222,209,119,2461
25833,R25833,2777,37,15,124,22,1209,219,206,119,836
25834,R25834,3234,254,7,558,90,2068,204,245,179,1989
25835,R25835,3154,356,4,633,-40,726,214,233,157,1487
25836,R25836,3101,41,14,540,26,1307,221,209,120,2794
25837,R25837,2907,358,8,592,50,2912,208,225,155,3478
25838,R25838,3234,6,6,342,32,2335,212,227,153,1599
25839,R25839,3282,180,14,330,76,1811,225,248,153,1579
25840,R25840,3166,21,15,42,10,700,209,207,132,2047
25841,R25841,2571,225,40,175,145,1897,138,241,213,330
25842,R25842,3175,0,11,30,0,4294,203,219,153,3261
25843,R25843,2147,342,32,150,55,430,140,175,163,430
25844,R25844,3109,17,24,313,83,962,192,181,117,1397
25845,R25845,3139,109,13,108,3,2829,242,225,110,5662
25846,R25846,3020,326,5,42,0,3039,207,234,166,2448
25847,R25847,3226,323,5,408,-7,313,207,235,166,1355
25848,R25848,3194,225,1,342,32,5900,217,240,160,2244
25849,R25849,3124,81,5,30,-5,1979,226,231,140,495
25850,R25850,2338,325,23,42,14,108,157,208,188,277
25851,R25851,3207,114,18,150,-37,1514,248,219,92,2592
25852,R25852,2952,205,11,765,-68,1159,214,250,170,1672
25853,R25853,2998,168,8,60,0,324,227,243,150,957
25854,R25854,3129,322,20,551,299,1500,165,215,188,914
25855,R25855,2865,195,14,376,65,2287,216,251,166,1932
25856,R25856,2372,304,11,458,200,1504,191,235,184,684
25857,R25857,3313,227,18,708,179,764,192,254,194,4613
25858,R25858,2660,39,9,335,48,933,221,219,133,1048
25859,R25859,3334,296,29,134,66,5389,127,217,223,742
25860,R25860,3480,197,12,738,135,3985,217,250,166,3049
25861,R25861,2616,34,14,247,18,2624,217,208,123,2619
25862,R25862,3149,64,8,268,58,1677,228,224,129,3373
25863,R25863,3076,249,6,228,32,3151,207,244,175,1387
25864,R25864,3057,314,15,376,-63,1973,179,227,188,2234
25865,R25865,2634,87,13,270,66,1191,239,218,108,1410
25866,R25866,2542,29,22,95,6,2621,207,187,108,751
25867,R25867,3018,27,3,859,92,5980,218,232,151,3246
25868,R25868,3162,0,3,30,3,3427,215,234,156,4818
25869,R25869,3083,342,4,30,3,3907,212,234,160,1992
25870,R25870,2274,305,15,108,22,1687,176,230,194,997
25871,R25871,3164,329,18,524,151,837,176,217,179,1854
25872,R25872,2685,40,19,485,24,782,218,195,105,1381
25873,R25873,2689,21,8,319,3,750,215,223,145,1041
25874,R25874,2973,70,5,216,34,591,225,230,140,2234
25875,R25875,3468,293,10,216,42,5232,191,238,187,4110
25876,R25876,2779,59,12,300,84,1050,229,214,116,390
25877,R25877,3392,321,13,1106,193,1165,185,227,181,631
25878,R25878,3095,249,16,234,32,2926,184,250,203,335
25879,R25879,3120,134,30,664,239,979,251,210,64,2553
25880,R25880,3155,333,9,361,-30,1116,200,229,168,832
25881,R25881,2764,311,26,108,11,1350,142,212,206,1507
25882,R25882,2955,37,17,618,42,4311,217,202,115,4377
25883,R25883,2905,359,10,277,45,2635,205,221,154,2612
25884,R25884,3209,7,14,108,26,1861,202,212,145,1624
25885,R25885,2903,355,13,360,19,1762,198,217,156,2938
25886,R25886,2912,312,13,255,12,2731,184,230,186,1509
25887,R25887,2657,36,6,192,2,1383,220,226,142,934
25888,R25888,3388,302,9,384,41,1645,195,236,181,708
25889,R25889,3229,284,9,180,65,4843,196,240,184,771
25890,R25890,3442,152,23,153,35,4098,241,233,108,3960
25891,R25891,2909,309,16,418,18,2662,176,228,192,1302
25892,R25892,2981,72,11,170,16,3649,233,218,116,994
25893,R25893,3031,132,6,67,5,2069,230,237,140,1739
25894,R25894,3123,31,7,216,48,5152,218,225,143,3017
25895,R25895,3091,279,27,192,41,3561,137,232,229,1256
25896,R25896,3352,14,9,30,-2,1549,212,222,147,3424
25897,R25897,3074,50,27,201,61,1295,221,172,69,2574
25898,R25898,2973,85,6,524,92,1187,228,230,136,1958
25899,R25899,3042,116,11,30,-1,150,240,229,118,1019
25900,R25900,2972,28,5,240,33,5892,218,230,148,4067
25901,R25901,3015,312,13,212,52,2592,185,230,185,1777
25902,R25902,2830,55,19,210,-17,323,228,196,93,1484
25903,R25903,2972,37,5,0,0,3720,220,229,145,1006
25904,R25904,3169,144,21,301,64,964,244,231,106,1994
25905,R25905,3146,113,5,30,4,3293,230,234,138,4273
25906,R25906,3171,106,18,242,66,1142,248,215,88,2325
25907,R25907,3373,225,23,182,20,1909,182,254,200,3730
25908,R25908,2909,229,4,150,22,4223,213,244,168,3803
25909,R25909,2875,232,22,335,185,1753,180,254,205,1682
25910,R25910,2923,8,11,90,15,2321,207,218,147,376
25911,R25911,3299,135,21,700,163,997,247,226,96,5490
25912,R25912,2881,333,12,543,121,1173,192,225,171,2684
25913,R25913,3086,78,17,170,32,3636,240,207,93,2914
25914,R25914,2796,340,9,0,0,2821,201,227,165,4503
25915,R25915,2735,86,9,240,27,1505,234,225,122,1860
25916,R25916,3003,169,5,541,-31,1624,224,242,153,1600
25917,R25917,3300,92,17,216,30,3500,244,212,91,1340
25918,R25918,2973,60,19,212,8,787,231,197,91,2142
25919,R25919,3308,7,15,872,105,1950,201,209,144,680
25920,R25920,3362,180,12,600,156,1793,224,247,154,1445
25921,R25921,2811,342,10,150,6,2414,199,225,164,2529
25922,R25922,2896,50,4,134,5,1838,222,231,145,1507
25923,R25923,2736,268,6,30,-2,1443,204,243,178,2397
25924,R25924,2897,317,11,30,2,902,191,231,179,2106
25925,R25925,3046,164,11,90,-2,1041,230,243,144,990
25926,R25926,3165,130,16,518,-29,845,245,229,108,1434
25927,R25927,2927,10,4,30,0,1406,215,231,153,3264
25928,R25928,3117,162,18,134,32,4791,234,242,130,1343
25929,R25929,3071,26,7,589,72,2732,217,225,144,2016
25930,R25930,3106,182,16,95,0,5305,223,249,154,1374
25931,R25931,2866,53,2,175,49,832,221,234,150,484
25932,R25932,3205,329,16,433,93,3323,179,219,178,2639
25933,R25933,2754,39,3,228,38,2411,220,232,149,6747
25934,R25934,2884,315,11,67,5,1746,191,231,180,1448
25935,R25935,2927,250,14,30,7,272,188,249,198,1239
25936,R25936,3177,96,2,30,-2,3481,223,236,149,3203
25937,R25937,2702,92,6,67,5,912,230,231,135,2092
25938,R25938,3255,337,23,134,59,1682,162,200,173,2584
25939,R25939,3198,150,13,450,96,382,236,239,130,4656
25940,R25940,3217,45,19,510,157,1683,221,194,99,2139
25941,R25941,2501,314,20,306,87,108,163,220,195,691
25942,R25942,3026,56,9,153,10,3601,226,221,129,2076
25943,R25943,3024,283,6,319,96,3093,202,240,177,987
25944,R25944,2698,42,12,350,36,402,222,213,125,1050
25945,R25945,3110,45,5,210,24,3491,222,228,142,1060
25946,R25946,2499,48,33,283,93,1289,212,149,48,674
25947,R25947,2576,51,19,258,114,1080,226,196,97,1641
25948,R25948,3160,150,15,124,4,4747,238,238,126,1276
25949,R25949,3075,78,10,0,0,2930,234,221,118,1061
25950,R25950,3095,306,11,153,16,1846,190,234,184,579
25951,R25951,3153,355,18,60,18,1710,187,205,153,2241
25952,R25952,3355,90,6,351,33,1131,229,231,136,2568
25953,R25953,2855,251,13,120,6,3127,191,249,195,2574
25954,R25954,2713,21,17,190,89,2343,207,202,128,6960
25955,R25955,3123,12,10,90,0,3187,210,219,146,3183
25956,R25956,2912,41,16,67,15,959,221,204,114,674
25957,R25957,2100,15,34,216,122,234,168,149,98,485
25958,R25958,2888,309,3,268,62,2659,210,237,165,2278
25959,R25959,3215,168,21,242,49,865,231,243,133,2084
25960,R25960,3263,268,8,30,3,6175,200,243,182,255
25961,R25961,2195,281,28,350,188,417,134,229,230,379
25962,R25962,3015,315,10,218,38,4634,194,232,178,67
25963,R25963,2613,20,11,42,3,633,212,217,140,1426
25964,R25964,2902,5,11,255,87,2340,206,219,150,626
25965,R25965,3184,261,11,457,123,3097,194,246,191,153
25966,R25966,2886,42,18,384,83,4535,220,198,107,5144
25967,R25967,3063,152,18,408,135,1478,239,238,121,3416
25968,R25968,3464,170,22,108,20,3207,230,243,134,1114
25969,R25969,2727,29,2,601,110,1165,218,233,152,805
25970,R25970,3356,79,21,742,59,1055,242,197,75,5461
25971,R25971,3241,60,11,175,20,3726,229,216,119,3691
25972,R25972,3401,301,35,270,111,3242,102,200,227,1830
25973,R25973,3062,81,15,150,29,1263,239,212,99,2643
25974,R25974,2560,23,12,0,0,1215,212,214,136,716
25975,R25975,2487,13,15,190,86,426,204,208,138,577
25976,R25976,3431,288,31,108,17,3104,120,220,232,1995
25977,R25977,2796,89,12,0,0,541,239,220,109,782
25978,R25978,3078,49,15,1230,209,2821,225,206,111,1302
25979,R25979,2539,253,25,277,40,2353,155,247,224,531
25980,R25980,2606,39,3,30,-3,646,220,232,149,1573
25981,R25981,2191,340,29,42,27,1159,147,185,169,845
25982,R25982,2168,294,21,451,166,547,157,230,211,242
25983,R25983,3308,344,8,594,61,832,205,228,162,1236
25984,R25984,2931,41,18,175,46,1517,219,197,106,1176
25985,R25985,2636,188,5,60,-3,1123,220,244,159,750
25986,R25986,3149,103,5,150,20,3733,229,233,138,4842
25987,R25987,3390,222,15,418,98,2689,200,253,187,1200
25988,R25988,2924,78,12,365,142,1546,236,217,111,2181
25989,R25989,3091,258,9,192,25,5675,198,246,186,2234
25990,R25990,2757,166,7,134,11,2400,226,243,150,1593
25991,R25991,3221,293,2,541,30,630,214,238,162,1702
25992,R25992,2786,316,31,564,31,966,124,197,205,1273
25993,R25993,2901,85,3,201,20,3903,223,234,147,3750
25994,R25994,2783,139,25,175,-39,661,248,223,88,335
25995,R25995,2746,156,21,240,80,2160,238,237,118,2315
25996,R25996,3028,42,7,170,37,60,221,225,138,1206
25997,R25997,2834,76,11,108,13,2912,234,220,117,4226
25998,R25998,3135,300,16,170,58,1982,173,232,199,450
25999,R25999,2575,59,8,391,21,1191,227,223,130,4080
26000,R26000,2934,284,26,150,43,5506,138,229,227,900
26001,R26001,3170,45,3,722,95,1558,220,232,148,2559
26002,R26002,2850,63,4,0,0,1415,224,231,143,1486
26003,R26003,3172,107,9,95,17,2791,236,229,124,5407
26004,R26004,3027,48,17,120,36,5529,224,201,105,4658
26005,R26005,2893,296,22,124,34,5431,154,228,212,845
26006,R26006,3079,16,10,306,8,3949,211,219,143,1992
26007,R26007,2851,174,6,30,2,2784,224,243,153,2444
26008,R26008,2795,8,10,420,95,2322,208,219,148,2418
26009,R26009,3040,318,13,300,25,4773,186,228,182,2854
26010,R26010,3354,290,18,1082,271,3819,168,235,206,2447
26011,R26011,3111,176,17,120,-17,2382,226,247,146,3445
26012,R26012,3337,86,13,677,116,1953,238,218,108,2529
26013,R26013,3208,36,8,511,105,3056,220,222,138,3693
26014,R26014,3439,21,14,446,193,1036,209,208,133,1509
26015,R26015,3050,115,4,256,2,2828,227,236,144,832
26016,R26016,2583,163,22,30,-8,1657,234,240,126,1434
26017,R26017,3295,154,30,297,57,4031,239,226,94,2429
26018,R26018,3385,189,6,150,-7,2925,220,244,159,421
26019,R26019,2798,90,9,418,26,3089,235,225,121,6585
26020,R26020,3027,180,9,60,-2,1518,224,246,155,2416
26021,R26021,2239,357,33,190,111,853,149,160,134,402
26022,R26022,3021,45,1,67,1,920,219,235,153,2297
26023,R26023,2232,324,15,30,-5,870,182,223,181,390
26024,R26024,3243,93,14,450,13,4257,242,217,102,1126
26025,R26025,3111,14,7,192,14,3682,213,225,149,1410
26026,R26026,3200,218,14,722,116,433,204,252,182,2416
26027,R26027,2972,199,11,42,10,4338,216,250,167,2102
26028,R26028,3086,90,12,256,-6,6839,239,220,110,2647
26029,R26029,2945,61,15,120,28,2096,231,207,105,2195
26030,R26030,2902,284,10,90,9,2208,191,240,189,1471
26031,R26031,3374,121,6,752,193,1343,230,235,139,900
26032,R26032,3001,36,21,404,88,4511,213,188,102,4362
26033,R26033,3272,100,26,391,235,3863,252,196,56,2601
26034,R26034,3382,170,11,805,207,1403,228,245,148,969
26035,R26035,2762,295,23,180,84,2118,150,227,215,153
26036,R26036,3012,256,18,418,75,2658,176,248,208,916
26037,R26037,2942,65,16,180,6,3802,234,206,99,6120
26038,R26038,3058,181,16,42,10,1803,224,248,152,421
26039,R26039,3405,180,8,780,199,1601,223,245,156,1591
26040,R26040,3162,53,14,421,30,3312,227,209,112,3362
26041,R26041,3253,112,10,469,207,3690,238,229,121,2138
26042,R26042,2952,225,4,510,49,5919,214,244,167,5526
26043,R26043,2800,76,9,342,16,1871,232,223,124,1034
26044,R26044,3149,349,23,339,59,1622,172,196,158,2029
26045,R26045,2651,117,6,30,3,297,231,234,136,1463
26046,R26046,3125,357,13,638,331,1189,198,215,154,1170
26047,R26047,3101,8,18,240,55,4836,195,200,139,711
26048,R26048,3487,119,13,789,202,2387,242,228,112,1233
26049,R26049,2584,169,19,430,126,2270,231,244,136,331
26050,R26050,2932,125,13,190,14,3566,241,230,116,2052
26051,R26051,3280,24,9,242,57,3180,215,220,141,3094
26052,R26052,2947,4,17,242,-1,1951,196,206,145,201
26053,R26053,3046,83,4,400,74,2346,225,233,143,2230
26054,R26054,3178,7,6,721,36,3322,213,228,153,3810
26055,R26055,2892,24,20,408,87,2458,204,192,117,1477
26056,R26056,2995,55,17,150,0,4311,228,201,100,2252
26057,R26057,2988,228,21,362,191,2724,183,254,201,1736
26058,R26058,2917,92,15,120,14,2239,242,216,99,366
26059,R26059,2844,113,13,0,0,1127,242,226,110,1396
26060,R26060,2762,37,17,402,27,1499,217,199,112,2393
26061,R26061,3022,34,17,899,198,1376,215,201,117,2616
26062,R26062,2679,64,22,201,48,1650,234,190,78,1176
26063,R26063,3214,92,20,218,38,1455,246,206,80,2522
26064,R26064,3261,31,20,849,145,1861,210,193,112,2710
26065,R26065,2952,135,12,301,-6,4115,239,235,124,5727
26066,R26066,2740,43,24,255,92,1615,217,181,87,1321
26067,R26067,2985,149,4,170,19,3621,225,239,149,2347
26068,R26068,2490,75,5,134,17,810,227,230,137,5218
26069,R26069,3299,250,9,395,76,3000,201,247,184,3150
26070,R26070,3178,326,22,162,35,2897,159,209,187,2505
26071,R26071,2850,186,12,127,13,2896,222,248,158,2285
26072,R26072,2574,158,17,67,16,1170,236,240,128,531
26073,R26073,2672,135,6,30,2,2230,230,237,141,1961
26074,R26074,2186,86,7,0,0,999,230,229,132,1296
26075,R26075,2619,17,30,30,9,2310,181,164,106,6992
26076,R26076,2633,95,10,180,-23,1138,236,225,120,636
26077,R26077,3044,80,12,541,36,6627,236,219,113,2748
26078,R26078,2891,40,7,721,96,3072,221,224,138,1566
26079,R26079,2816,109,15,150,25,2081,245,222,102,1677
26080,R26080,3009,28,15,834,114,1356,213,207,127,1937
26081,R26081,2787,352,7,642,116,2789,208,228,158,1587
26082,R26082,2695,247,18,218,0,1308,179,251,207,1236
26083,R26083,3339,31,22,90,40,4073,209,188,106,3885
26084,R26084,2736,64,8,120,17,2641,228,224,129,4657
26085,R26085,2972,100,4,175,13,5031,227,234,142,6198
26086,R26086,3052,215,8,424,83,5450,213,247,170,959
26087,R26087,3339,241,6,454,44,937,208,245,175,1535
26088,R26088,3281,282,15,285,86,5021,179,240,201,1230
26089,R26089,3146,47,9,0,0,3529,223,221,132,4839
26090,R26090,3088,63,8,255,52,2213,227,224,131,1277
26091,R26091,3167,177,24,437,106,3476,224,245,140,934
26092,R26092,3066,66,8,95,3,636,228,225,131,1689
26093,R26093,2667,58,4,134,10,175,223,230,143,933
26094,R26094,3116,143,14,170,40,4517,239,236,123,1061
26095,R26095,3134,140,4,150,25,371,226,238,147,2029
26096,R26096,2819,301,11,60,8,2292,189,235,186,2100
26097,R26097,2412,107,36,319,184,1638,253,173,15,313
26098,R26098,2269,1,26,240,79,1104,175,182,137,212
26099,R26099,3023,71,11,247,1,1113,232,219,118,685
26100,R26100,2587,33,8,108,7,3029,219,222,139,2546
26101,R26101,2912,290,12,95,22,2001,185,238,193,799
26102,R26102,3138,51,10,150,25,5247,225,218,126,3042
26103,R26103,3336,147,20,579,181,1624,243,233,109,1412
26104,R26104,3037,267,13,570,46,5900,185,245,199,4863
26105,R26105,3024,50,16,150,36,5542,225,203,107,4698
26106,R26106,3257,115,11,384,-73,684,239,230,120,3398
26107,R26107,3122,149,11,201,-10,1084,234,240,135,1806
26108,R26108,3096,191,10,503,34,323,220,248,161,1531
26109,R26109,3260,22,11,888,83,1706,213,217,139,2611
26110,R26110,2910,194,13,420,129,1260,218,250,164,1699
26111,R26111,3148,196,15,247,45,2272,215,251,166,845
26112,R26112,3083,68,17,60,-22,2669,235,204,95,1931
26113,R26113,2890,164,12,371,-45,5313,231,243,141,3991
26114,R26114,3001,162,18,108,-1,558,235,241,130,1731
26115,R26115,2333,223,24,127,72,1566,182,254,200,858
26116,R26116,2778,250,34,201,132,1032,129,240,236,1548
26117,R26117,2974,45,6,0,0,840,222,227,141,2697
26118,R26118,3122,32,6,95,5,5341,219,226,144,2960
26119,R26119,2862,53,17,67,40,1950,227,203,104,1146
26120,R26120,3026,321,19,175,16,3070,169,218,188,1231
26121,R26121,3155,198,10,134,23,6636,217,249,166,2105
26122,R26122,1872,27,21,108,30,67,206,190,112,713
26123,R26123,2989,72,5,30,8,1092,226,230,138,1655
26124,R26124,2898,281,14,228,-8,2136,182,241,198,1168
26125,R26125,2263,357,23,127,65,912,178,192,147,242
26126,R26126,2991,256,15,350,29,5826,185,248,201,1865
26127,R26127,3028,221,4,134,-27,2296,215,244,166,1025
26128,R26128,2717,288,1,42,-6,1742,216,238,159,4168
26129,R26129,3041,119,6,845,174,6118,230,235,138,3550
26130,R26130,3060,137,15,426,33,408,242,233,115,1689
26131,R26131,3302,257,12,474,62,3238,192,247,193,1209
26132,R26132,2705,158,7,319,17,600,228,241,147,886
26133,R26133,3304,120,5,408,81,3007,229,235,140,3360
26134,R26134,3178,263,6,437,-28,612,206,243,175,2048
26135,R26135,2766,342,28,268,112,2072,152,186,166,2571
26136,R26136,3020,333,1,30,1,4147,216,237,158,1087
26137,R26137,2515,1,21,42,5,999,186,197,144,1289
26138,R26138,2466,51,18,560,122,811,226,199,101,1429
26139,R26139,3049,32,12,182,17,1063,217,213,129,95
26140,R26140,2969,263,8,335,94,4185,200,244,183,1680
26141,R26141,2966,151,23,272,59,1233,242,232,106,750
26142,R26142,3031,253,9,741,40,5837,199,246,185,5368
26143,R26143,2874,10,14,95,19,3615,204,212,143,5515
26144,R26144,2901,342,2,553,42,3824,216,236,158,3290
26145,R26145,3354,307,17,108,35,2897,173,228,195,2254
26146,R26146,2628,344,7,60,14,2088,206,229,162,2278
26147,R26147,2998,82,14,277,48,4961,239,214,102,4356
26148,R26148,2819,124,12,67,12,1250,240,231,118,3060
26149,R26149,3003,338,18,90,23,4499,178,211,171,150
26150,R26150,2976,67,16,319,86,4595,234,206,99,3568
26151,R26151,2645,99,12,240,-8,1809,240,222,110,551
26152,R26152,3149,66,10,362,41,5428,230,219,121,1100
26153,R26153,3273,205,18,283,34,3333,206,254,177,1123
26154,R26154,2894,69,14,283,3,1973,234,210,104,1468
26155,R26155,2867,140,15,85,13,3436,241,234,119,2754
26156,R26156,3346,281,10,108,9,1273,194,241,187,1995
26157,R26157,2382,302,35,297,167,607,104,200,225,1731
26158,R26158,2683,32,6,258,16,309,219,226,144,1074
26159,R26159,2699,201,27,108,86,2203,198,251,173,553
26160,R26160,3040,176,13,182,-24,2135,226,247,150,3894
26161,R26161,2795,356,16,42,6,1445,193,211,154,2352
26162,R26162,2371,314,22,379,159,1019,158,217,198,960
26163,R26163,3005,20,6,0,0,2796,216,228,149,726
26164,R26164,3053,312,7,540,56,2706,201,235,173,1110
26165,R26165,1999,275,36,120,114,150,103,221,244,153
26166,R26166,2845,143,12,256,14,2848,237,237,129,2635
26167,R26167,2745,117,19,67,15,1854,248,219,92,1894
26168,R26168,3316,61,16,0,0,2412,231,206,103,4066
26169,R26169,2858,109,11,153,29,1507,240,227,116,1965
26170,R26170,2967,69,20,150,48,600,237,197,83,1655
26171,R26171,3183,177,5,1231,112,3021,222,243,155,2200
26172,R26172,3259,44,14,295,18,4410,222,210,119,1500
26173,R26173,3106,39,12,256,0,3730,220,213,126,3823
26174,R26174,2848,179,25,108,31,3937,221,245,142,1361
26175,R26175,2761,27,8,210,28,2844,217,223,142,5271
26176,R26176,3367,32,3,30,1,4570,219,232,150,4441
26177,R26177,2692,47,9,540,-18,882,223,220,131,1509
26178,R26178,3041,138,20,124,33,3876,246,228,101,5220
26179,R26179,2414,129,32,85,38,499,252,202,51,1250
26180,R26180,2916,100,7,192,12,4183,231,231,133,3824
26181,R26181,3190,124,16,300,52,582,245,227,106,2170
26182,R26182,3120,230,11,268,8,1826,203,250,183,785
26183,R26183,2062,50,22,474,79,558,224,188,88,390
26184,R26184,2808,52,5,124,17,2925,223,228,141,4669
26185,R26185,3187,233,2,242,15,5798,215,241,163,2032
26186,R26186,3113,252,12,30,11,1500,192,248,194,865
26187,R26187,3131,17,14,680,337,1224,208,210,137,1140
26188,R26188,2710,298,31,60,36,1332,118,211,225,636
26189,R26189,3296,77,13,283,-23,3194,236,215,107,1905
26190,R26190,2118,317,11,60,4,1129,191,231,179,1302
26191,R26191,3199,59,6,240,-19,1705,224,228,139,1590
26192,R26192,2770,62,20,108,-27,90,233,195,86,853
26193,R26193,3271,38,14,242,44,4335,219,209,122,2435
26194,R26194,3223,300,10,212,62,646,192,236,184,2539
26195,R26195,3220,169,5,201,22,5436,224,242,153,1172
26196,R26196,2871,180,3,30,1,1934,221,241,156,2438
26197,R26197,2937,18,19,330,50,1868,201,197,127,2634
26198,R26198,2602,81,22,582,62,1001,244,195,69,938
26199,R26199,3228,144,13,309,23,3289,238,237,126,4602
26200,R26200,3268,41,18,240,84,3530,219,197,106,2155
26201,R26201,2890,27,3,0,0,4372,218,232,151,6108
26202,R26202,2104,341,26,30,13,467,157,192,168,365
26203,R26203,3382,126,10,503,79,1922,238,233,125,2958
26204,R26204,2401,282,20,335,131,1080,161,237,214,175
26205,R26205,3321,338,17,787,103,3585,181,214,171,1260
26206,R26206,3181,217,16,959,-88,4168,202,254,184,1320
26207,R26207,2835,110,9,201,42,1142,236,230,126,3150
26208,R26208,2715,36,8,488,37,2440,220,221,137,1590
26209,R26209,2915,62,15,560,156,1465,231,208,106,1714
26210,R26210,3172,253,6,134,21,1123,206,244,177,437
26211,R26211,3257,168,6,466,144,1231,225,242,152,2116
26212,R26212,2789,54,10,150,8,1366,226,218,125,1127
26213,R26213,3037,51,13,0,0,2656,226,211,117,2067
26214,R26214,2955,246,18,150,69,6138,179,251,207,4887
26215,R26215,2881,74,17,395,119,1655,238,205,92,1801
26216,R26216,3119,119,12,150,16,3048,240,229,117,3211
26217,R26217,3008,243,14,690,17,5770,192,250,195,4436
26218,R26218,2920,47,11,607,169,1294,224,216,125,1574
26219,R26219,2899,66,20,30,-3,488,235,197,85,2335
26220,R26220,3010,90,12,162,32,1022,239,220,110,2728
26221,R26221,2931,305,24,218,77,5301,146,219,209,711
26222,R26222,2815,19,27,124,38,1176,188,171,108,1779
26223,R26223,3207,54,7,120,8,5734,224,225,136,807
26224,R26224,3076,36,10,601,-98,1401,219,218,133,983
26225,R26225,2797,154,19,90,7,4401,239,238,121,5036
26226,R26226,3103,126,27,390,167,1697,252,211,68,2781
26227,R26227,3294,43,15,270,68,4367,221,205,114,1360
26228,R26228,3004,69,12,30,3,2032,232,217,115,2979
26229,R26229,2919,353,18,255,111,4791,187,207,156,4937
26230,R26230,3214,5,11,124,23,4302,205,218,149,484
26231,R26231,2741,232,17,67,27,418,191,253,196,2310
26232,R26232,2882,71,11,42,1,3065,232,219,118,2023
26233,R26233,3266,209,11,319,112,1718,212,250,173,4113
26234,R26234,2936,194,9,323,30,5482,219,248,163,4943
26235,R26235,2424,49,24,67,10,630,222,182,82,443
26236,R26236,2961,352,28,313,69,2113,159,178,148,1973
26237,R26237,2271,35,25,446,185,543,209,178,92,541
26238,R26238,2533,28,27,150,67,541,199,171,96,1226
26239,R26239,2684,23,13,212,20,3386,212,213,135,3088
26240,R26240,2473,72,19,30,-10,1207,238,200,85,983
26241,R26241,2231,329,30,175,78,1361,137,190,185,886
26242,R26242,2919,69,11,162,19,4642,231,219,119,1653
26243,R26243,2568,197,11,60,-7,2309,217,249,165,2092
26244,R26244,2962,250,15,268,53,5181,185,249,201,1383
26245,R26245,3118,0,12,732,327,1216,202,217,152,1173
26246,R26246,2726,72,5,134,21,1338,226,230,138,2173
26247,R26247,2906,207,28,379,15,942,189,252,182,446
26248,R26248,2928,148,7,570,-7,3931,230,240,142,4331
26249,R26249,3004,40,11,30,0,927,221,216,128,339
26250,R26250,3012,134,14,382,72,283,241,233,118,1535
