id,label,Elevation,Aspect,Slope
5320,R5320,2213,49,28
5321,R5321,3235,62,8
5322,R5322,3116,138,6
5323,R5323,2859,126,19
5324,R5324,3258,306,19
5325,R5325,2773,143,20
5326,R5326,3008,74,14
5327,R5327,2988,220,18
5328,R5328,2836,335,13
5329,R5329,3007,118,24
5330,R5330,3138,42,7
5331,R5331,3144,113,10
5332,R5332,2952,67,24
5333,R5333,2857,333,16
5334,R5334,3037,253,19
5335,R5335,2724,66,15
5336,R5336,2784,359,13
5337,R5337,2681,42,13
5338,R5338,3061,344,4
5339,R5339,2244,6,34
5340,R5340,3242,69,17
5341,R5341,2894,210,7
5342,R5342,2100,62,34
5343,R5343,3198,90,11
5344,R5344,3199,45,8
5345,R5345,3121,127,10
5346,R5346,3182,28,10
5347,R5347,2768,117,7
5348,R5348,3022,82,2
5349,R5349,3184,74,21
5350,R5350,3034,65,5
5351,R5351,2949,229,13
5352,R5352,3197,37,5
5353,R5353,3087,176,12
5354,R5354,2822,327,27
5355,R5355,2656,34,17
5356,R5356,2637,84,19
5357,R5357,3279,85,17
5358,R5358,2755,4,12
5359,R5359,3014,324,21
5360,R5360,2372,213,21
5361,R5361,2340,290,27
5362,R5362,2302,27,12
5363,R5363,3106,69,3
5364,R5364,2061,333,41
5365,R5365,2119,292,27
5366,R5366,2903,95,20
5367,R5367,2947,10,10
5368,R5368,2916,107,6
5369,R5369,2982,194,10
5370,R5370,2522,62,16
5371,R5371,2660,28,17
5372,R5372,2962,63,7
5373,R5373,2877,309,10
5374,R5374,3197,100,4
5375,R5375,2240,121,41
5376,R5376,3018,104,13
5377,R5377,3256,163,13
5378,R5378,2718,8,5
5379,R5379,3209,172,8
5380,R5380,3156,132,11
5381,R5381,3059,22,5
5382,R5382,3307,225,8
5383,R5383,3215,32,10
5384,R5384,3165,115,16
5385,R5385,3051,39,9
5386,R5386,3213,28,17
5387,R5387,2571,57,21
5388,R5388,2868,322,17
5389,R5389,3289,230,8
5390,R5390,3120,102,16
5391,R5391,3269,337,6
5392,R5392,2657,126,31
5393,R5393,2943,53,2
5394,R5394,3346,338,12
5395,R5395,3179,56,14
5396,R5396,3336,293,13
5397,R5397,2910,225,0
5398,R5398,2930,73,11
5399,R5399,3003,110,11
5400,R5400,2656,1,21
5401,R5401,3369,277,28
5402,R5402,3018,62,11
5403,R5403,3015,147,8
5404,R5404,2813,316,23
5405,R5405,2847,195,19
5406,R5406,3278,60,18
5407,R5407,3221,161,10
5408,R5408,3071,95,10
5409,R5409,3200,226,25
5410,R5410,3089,247,14
5411,R5411,3237,2,7
5412,R5412,2743,37,29
5413,R5413,2706,54,11
5414,R5414,3175,197,6
5415,R5415,3146,325,24
5416,R5416,3280,153,5
5417,R5417,2943,142,14
5418,R5418,3230,163,17
5419,R5419,3092,299,9
5420,R5420,2492,138,12
5421,R5421,2941,125,17
5422,R5422,3056,287,6
5423,R5423,2869,317,16
5424,R5424,3250,142,18
5425,R5425,3065,355,18
5426,R5426,2514,67,12
5427,R5427,2725,145,12
5428,R5428,2975,58,9
5429,R5429,3369,287,15
5430,R5430,2965,328,4
5431,R5431,3396,193,5
5432,R5432,3234,43,16
5433,R5433,2937,118,7
5434,R5434,2735,122,4
5435,R5435,3012,331,6
5436,R5436,3159,281,5
5437,R5437,2007,10,20
5438,R5438,2975,296,23
5439,R5439,3015,117,11
5440,R5440,2051,8,22
5441,R5441,2669,114,17
5442,R5442,3228,188,2
5443,R5443,3017,63,6
5444,R5444,3139,125,8
5445,R5445,3210,41,10
5446,R5446,2869,154,21
5447,R5447,2179,336,31
5448,R5448,2827,103,20
5449,R5449,3029,323,9
5450,R5450,3418,357,17
5451,R5451,2567,7,9
5452,R5452,3202,15,5
5453,R5453,2798,51,6
5454,R5454,2845,44,22
5455,R5455,3058,343,25
5456,R5456,2961,118,12
5457,R5457,3080,108,8
5458,R5458,2830,128,12
5459,R5459,3210,273,5
5460,R5460,2739,333,9
5461,R5461,3117,216,16
5462,R5462,3059,187,10
5463,R5463,2968,64,16
5464,R5464,3126,56,25
5465,R5465,3569,36,17
5466,R5466,3087,178,11
5467,R5467,3023,344,10
5468,R5468,2680,96,33
5469,R5469,3277,18,4
5470,R5470,2972,265,18
5471,R5471,2530,345,14
5472,R5472,3156,32,14
5473,R5473,2325,43,23
5474,R5474,3051,0,12
5475,R5475,3222,196,7
5476,R5476,2933,274,11
5477,R5477,2744,358,6
5478,R5478,2997,99,9
5479,R5479,3248,337,16
5480,R5480,3141,0,12
5481,R5481,2757,131,9
5482,R5482,3089,41,9
5483,R5483,2710,312,14
5484,R5484,3177,231,12
5485,R5485,2983,84,11
5486,R5486,3151,49,15
5487,R5487,2506,339,16
5488,R5488,3178,349,19
5489,R5489,3252,325,13
5490,R5490,2980,218,11
5491,R5491,3060,69,15
5492,R5492,2930,31,10
5493,R5493,3256,211,16
5494,R5494,2917,6,20
5495,R5495,2589,78,7
5496,R5496,3117,98,13
5497,R5497,2545,70,9
5498,R5498,2993,39,13
5499,R5499,3036,324,10
5500,R5500,2653,4,17
5501,R5501,2895,174,11
5502,R5502,2531,113,20
5503,R5503,3347,274,8
5504,R5504,2379,145,15
5505,R5505,2727,313,9
5506,R5506,3091,56,3
5507,R5507,2748,59,3
5508,R5508,2507,19,25
5509,R5509,3227,132,12
5510,R5510,2081,323,33
5511,R5511,2506,40,27
5512,R5512,3087,128,14
5513,R5513,2886,357,9
5514,R5514,3199,241,2
5515,R5515,3149,51,23
5516,R5516,2681,109,11
5517,R5517,2828,296,17
5518,R5518,3338,351,12
5519,R5519,3019,35,22
5520,R5520,3363,175,13
5521,R5521,2998,171,19
5522,R5522,3070,74,8
5523,R5523,3086,11,15
5524,R5524,3198,120,19
5525,R5525,3249,222,14
5526,R5526,2595,73,32
5527,R5527,2915,59,11
5528,R5528,2619,60,15
5529,R5529,3060,107,18
5530,R5530,2655,199,26
5531,R5531,2856,40,20
5532,R5532,3167,82,7
5533,R5533,3112,352,18
5534,R5534,3011,40,4
5535,R5535,3060,85,11
5536,R5536,3056,37,5
5537,R5537,3126,99,9
5538,R5538,2293,345,34
5539,R5539,3212,107,13
5540,R5540,3228,29,18
5541,R5541,3155,239,13
5542,R5542,3316,317,12
5543,R5543,2784,45,1
5544,R5544,3276,75,18
5545,R5545,2932,233,10
5546,R5546,3032,349,10
5547,R5547,3332,6,15
5548,R5548,3131,16,9
5549,R5549,2570,174,15
5550,R5550,2677,329,7
5551,R5551,3178,90,11
5552,R5552,3093,255,3
5553,R5553,3024,45,1
5554,R5554,2827,314,14
5555,R5555,2907,290,20
5556,R5556,2709,4,15
5557,R5557,3296,353,16
5558,R5558,3426,195,14
5559,R5559,3025,131,25
5560,R5560,3425,45,1
5561,R5561,2961,199,22
5562,R5562,3035,61,15
5563,R5563,2718,52,6
5564,R5564,2642,122,9
5565,R5565,3054,342,10
5566,R5566,2959,233,5
5567,R5567,3107,23,2
5568,R5568,2949,45,10
5569,R5569,3103,64,16
5570,R5570,2696,334,23
5571,R5571,2938,324,6
5572,R5572,2959,13,16
5573,R5573,3139,114,16
5574,R5574,2432,293,18
5575,R5575,3226,43,13
5576,R5576,2891,166,4
5577,R5577,3478,296,24
5578,R5578,2921,11,10
5579,R5579,3210,157,9
5580,R5580,2982,333,13
5581,R5581,2961,287,6
5582,R5582,2700,21,24
5583,R5583,2860,28,15
5584,R5584,2916,59,6
5585,R5585,3178,45,8
5586,R5586,2595,92,14
5587,R5587,3247,9,11
5588,R5588,2873,117,4
5589,R5589,2965,121,4
5590,R5590,3123,328,8
5591,R5591,3202,131,10
5592,R5592,2540,255,18
5593,R5593,2214,319,22
5594,R5594,3121,45,8
5595,R5595,2875,28,11
5596,R5596,3359,320,8
5597,R5597,3183,13,14
5598,R5598,2776,310,8
5599,R5599,3350,328,31
5600,R5600,2805,96,12
5601,R5601,2861,222,18
5602,R5602,2734,168,6
5603,R5603,3243,18,5
5604,R5604,2616,111,20
5605,R5605,3037,350,11
5606,R5606,2664,104,17
5607,R5607,3047,47,17
5608,R5608,2182,326,38
5609,R5609,2945,63,14
5610,R5610,2982,144,12
5611,R5611,3198,42,7
5612,R5612,3313,190,11
5613,R5613,2469,307,27
5614,R5614,3164,225,1
5615,R5615,2306,261,15
5616,R5616,3214,344,11
5617,R5617,3047,336,6
5618,R5618,3258,264,10
5619,R5619,3180,302,13
5620,R5620,2802,167,13
5621,R5621,2930,228,6
5622,R5622,3238,320,11
5623,R5623,2999,0,7
5624,R5624,2956,93,20
5625,R5625,2921,260,22
5626,R5626,2649,178,25
5627,R5627,2886,266,35
5628,R5628,2709,13,17
5629,R5629,3327,275,10
5630,R5630,2692,47,9
5631,R5631,2955,30,7
5632,R5632,2417,265,10
5633,R5633,3023,263,12
5634,R5634,2992,110,13
5635,R5635,2801,223,27
5636,R5636,2487,32,9
5637,R5637,2633,52,16
5638,R5638,2921,132,6
5639,R5639,3062,73,8
5640,R5640,2870,233,24
5641,R5641,3148,341,9
5642,R5642,3244,3,15
5643,R5643,3348,148,7
5644,R5644,2984,349,21
5645,R5645,2942,0,1
5646,R5646,3063,106,15
5647,R5647,2369,54,17
5648,R5648,3132,11,8
5649,R5649,3332,56,19
5650,R5650,2717,219,3
5651,R5651,3031,113,16
5652,R5652,2551,20,15
5653,R5653,3092,8,13
5654,R5654,2863,209,12
5655,R5655,3092,30,14
5656,R5656,2562,129,10
5657,R5657,3152,20,5
5658,R5658,2817,182,18
5659,R5659,3274,85,17
5660,R5660,2696,206,8
5661,R5661,3024,166,14
5662,R5662,3027,201,13
5663,R5663,3185,337,5
5664,R5664,2874,35,13
5665,R5665,2962,313,29
5666,R5666,3355,15,3
5667,R5667,3141,99,17
5668,R5668,2934,125,11
5669,R5669,2916,7,4
5670,R5670,2370,1,40
5671,R5671,3401,201,10
5672,R5672,2512,322,13
5673,R5673,3203,84,25
5674,R5674,3001,342,12
5675,R5675,3318,258,15
5676,R5676,3240,134,15
5677,R5677,2891,180,16
5678,R5678,2631,186,23
5679,R5679,2965,6,6
5680,R5680,2848,144,8
5681,R5681,2782,144,6
5682,R5682,3364,352,14
5683,R5683,2735,77,16
5684,R5684,2970,8,18
5685,R5685,2554,120,5
5686,R5686,2880,129,10
5687,R5687,2818,17,12
5688,R5688,2816,36,21
5689,R5689,3028,112,7
5690,R5690,3056,342,6
5691,R5691,3147,350,12
5692,R5692,2586,74,15
5693,R5693,3221,266,12
5694,R5694,3307,243,8
5695,R5695,2471,290,27
5696,R5696,3313,327,5
5697,R5697,2913,199,22
5698,R5698,3062,261,20
5699,R5699,2301,118,27
5700,R5700,2774,126,31
5701,R5701,3112,40,27
5702,R5702,2507,64,13
5703,R5703,3002,15,9
5704,R5704,2879,293,6
5705,R5705,2112,15,39
5706,R5706,3121,313,8
5707,R5707,2836,30,15
5708,R5708,2595,93,13
5709,R5709,2864,96,27
5710,R5710,2999,145,6
5711,R5711,3001,60,11
5712,R5712,2154,126,33
5713,R5713,3023,89,11
5714,R5714,2582,187,15
5715,R5715,2705,26,13
5716,R5716,3176,323,16
5717,R5717,3215,345,32
5718,R5718,3320,15,9
5719,R5719,2859,25,12
5720,R5720,3103,103,17
5721,R5721,2988,147,18
5722,R5722,2908,347,3
5723,R5723,2829,59,14
5724,R5724,2975,70,13
5725,R5725,2367,314,47
5726,R5726,3460,67,15
5727,R5727,3010,30,13
5728,R5728,3115,288,15
5729,R5729,2709,292,34
5730,R5730,2816,143,14
5731,R5731,2329,128,19
5732,R5732,2832,113,2
5733,R5733,3259,315,7
5734,R5734,2441,10,14
5735,R5735,2853,103,23
5736,R5736,3161,321,6
5737,R5737,2530,85,20
5738,R5738,3182,26,8
5739,R5739,3217,268,20
5740,R5740,3162,79,10
5741,R5741,2972,310,20
5742,R5742,2906,18,17
5743,R5743,2710,32,7
5744,R5744,2996,34,11
5745,R5745,2377,325,25
5746,R5746,2891,66,16
5747,R5747,2732,173,11
5748,R5748,2916,224,16
5749,R5749,3231,351,27
5750,R5750,3155,147,13
5751,R5751,3089,167,8
5752,R5752,3185,107,15
5753,R5753,2231,345,27
5754,R5754,2926,138,7
5755,R5755,2974,225,12
5756,R5756,2926,77,16
5757,R5757,3195,62,8
5758,R5758,2926,90,9
5759,R5759,3218,36,2
5760,R5760,2302,33,8
5761,R5761,1917,43,26
5762,R5762,2867,317,12
5763,R5763,3045,43,9
5764,R5764,3191,193,16
5765,R5765,3275,207,7
5766,R5766,3147,99,11
5767,R5767,2846,112,10
5768,R5768,3022,169,9
5769,R5769,2841,53,9
5770,R5770,3265,76,10
5771,R5771,3100,177,13
5772,R5772,3088,88,28
5773,R5773,3217,131,15
5774,R5774,2832,229,15
5775,R5775,2813,311,20
5776,R5776,2303,333,21
5777,R5777,3087,84,7
5778,R5778,2978,51,12
5779,R5779,3168,102,9
5780,R5780,2862,0,18
5781,R5781,2744,336,24
5782,R5782,3032,99,13
5783,R5783,3384,357,26
5784,R5784,3077,89,12
5785,R5785,2994,190,4
5786,R5786,2461,93,20
5787,R5787,2914,76,6
5788,R5788,2812,11,15
5789,R5789,3169,280,20
5790,R5790,3115,317,22
5791,R5791,2406,79,16
5792,R5792,3296,349,8
5793,R5793,3156,339,17
5794,R5794,2944,23,5
5795,R5795,2972,196,7
5796,R5796,2508,39,9
5797,R5797,2970,270,1
5798,R5798,3130,108,12
5799,R5799,3146,90,16
5800,R5800,2718,93,9
5801,R5801,2953,220,19
5802,R5802,3073,14,4
5803,R5803,2996,343,19
5804,R5804,3263,135,1
5805,R5805,3126,30,19
5806,R5806,3207,312,14
5807,R5807,2444,22,3
5808,R5808,2689,92,15
5809,R5809,2793,35,6
5810,R5810,3242,318,21
5811,R5811,2844,33,19
5812,R5812,2593,173,15
5813,R5813,3059,267,15
5814,R5814,2288,165,14
5815,R5815,2783,92,31
5816,R5816,2935,43,10
5817,R5817,3009,36,10
5818,R5818,2834,99,10
5819,R5819,3177,32,25
5820,R5820,3146,139,5
5821,R5821,3021,234,12
5822,R5822,3457,71,35
5823,R5823,3004,153,4
5824,R5824,3144,237,13
5825,R5825,3382,100,12
5826,R5826,2888,28,10
5827,R5827,2911,153,17
5828,R5828,3156,85,20
5829,R5829,2573,180,6
5830,R5830,3011,6,10
5831,R5831,3195,90,6
5832,R5832,2980,245,20
5833,R5833,2637,95,22
5834,R5834,2677,161,11
5835,R5835,2883,54,6
5836,R5836,2993,108,27
5837,R5837,2895,92,22
5838,R5838,3088,23,12
5839,R5839,3251,282,7
5840,R5840,2763,341,23
5841,R5841,2752,33,16
5842,R5842,3021,221,15
5843,R5843,2684,35,15
5844,R5844,3163,317,8
5845,R5845,2694,31,7
5846,R5846,3152,58,16
5847,R5847,3289,212,25
5848,R5848,2830,121,15
5849,R5849,2929,97,27
5850,R5850,2771,157,14
5851,R5851,3232,239,17
5852,R5852,2824,316,16
5853,R5853,3061,52,11
5854,R5854,2906,13,4
5855,R5855,3183,243,17
5856,R5856,2772,32,24
5857,R5857,2633,200,5
5858,R5858,2577,133,29
5859,R5859,3231,16,10
5860,R5860,3166,317,11
5861,R5861,3017,356,28
5862,R5862,3348,45,12
5863,R5863,2845,147,14
5864,R5864,3135,162,8
5865,R5865,3021,161,9
5866,R5866,2429,156,23
5867,R5867,2630,201,3
5868,R5868,2660,267,32
5869,R5869,2790,153,2
5870,R5870,2799,302,15
5871,R5871,3438,239,16
5872,R5872,2968,84,7
5873,R5873,2653,117,3
5874,R5874,3021,45,13
5875,R5875,3097,347,13
5876,R5876,3153,257,22
5877,R5877,2642,348,6
5878,R5878,2965,152,15
5879,R5879,3159,165,11
5880,R5880,3037,76,8
5881,R5881,3256,207,9
5882,R5882,3299,328,14
5883,R5883,2982,104,17
5884,R5884,2664,333,6
5885,R5885,2998,315,1
5886,R5886,3271,100,13
5887,R5887,3282,5,3
5888,R5888,3235,354,17
5889,R5889,3011,239,14
5890,R5890,3214,113,5
5891,R5891,2745,59,27
5892,R5892,3103,153,13
5893,R5893,3196,81,36
5894,R5894,3088,266,11
5895,R5895,3180,293,11
5896,R5896,2717,350,22
5897,R5897,2945,347,4
5898,R5898,2334,326,21
5899,R5899,2900,315,7
5900,R5900,2565,315,11
5901,R5901,2861,87,5
5902,R5902,3226,205,17
5903,R5903,2175,126,28
5904,R5904,2845,23,22
5905,R5905,2867,133,16
5906,R5906,2563,81,6
5907,R5907,2742,13,13
5908,R5908,3161,147,16
5909,R5909,3014,161,17
5910,R5910,2717,239,13
5911,R5911,2627,26,8
5912,R5912,3233,211,20
5913,R5913,2985,133,10
5914,R5914,2737,53,12
5915,R5915,3031,185,3
5916,R5916,2628,24,9
5917,R5917,3244,211,3
5918,R5918,2933,114,15
5919,R5919,2843,245,20
5920,R5920,3238,149,16
5921,R5921,3178,57,11
5922,R5922,2937,301,18
5923,R5923,2503,313,20
5924,R5924,2798,62,15
5925,R5925,2921,162,10
5926,R5926,3200,18,5
5927,R5927,3261,119,18
5928,R5928,3232,56,17
5929,R5929,2669,195,23
5930,R5930,3173,114,19
5931,R5931,2845,324,8
5932,R5932,2845,99,20
5933,R5933,3109,18,7
5934,R5934,3037,6,11
5935,R5935,2757,255,36
5936,R5936,2393,81,28
5937,R5937,2748,39,12
5938,R5938,2772,165,21
5939,R5939,2818,90,14
5940,R5940,2652,45,15
5941,R5941,2749,145,8
5942,R5942,2945,144,13
5943,R5943,3087,85,20
5944,R5944,3091,179,12
5945,R5945,2280,131,14
5946,R5946,2796,352,9
5947,R5947,2913,15,13
5948,R5948,3077,22,15
5949,R5949,3433,70,23
5950,R5950,2870,157,29
5951,R5951,3063,83,14
5952,R5952,3188,320,7
5953,R5953,3142,309,15
5954,R5954,3387,197,6
5955,R5955,3214,348,10
5956,R5956,2647,348,12
5957,R5957,2991,73,27
5958,R5958,3168,12,18
5959,R5959,3090,40,15
5960,R5960,2393,67,9
5961,R5961,3154,68,17
5962,R5962,2448,120,8
5963,R5963,2975,191,22
5964,R5964,2632,90,12
5965,R5965,2944,329,21
5966,R5966,2728,256,12
5967,R5967,3259,354,9
5968,R5968,3277,87,17
5969,R5969,2984,331,11
5970,R5970,2292,126,29
5971,R5971,3143,2,17
5972,R5972,3037,270,4
5973,R5973,2878,27,8
5974,R5974,2925,54,20
5975,R5975,2388,265,19
5976,R5976,2991,15,13
5977,R5977,3084,135,8
5978,R5978,3446,156,16
5979,R5979,3139,278,2
5980,R5980,3221,120,14
5981,R5981,3219,21,8
5982,R5982,3276,72,18
5983,R5983,2869,222,6
5984,R5984,2839,50,7
5985,R5985,3051,107,18
5986,R5986,2658,198,5
5987,R5987,3122,25,9
5988,R5988,2830,39,18
5989,R5989,2537,286,20
5990,R5990,3083,52,21
5991,R5991,3010,95,18
5992,R5992,2832,337,2
5993,R5993,2624,96,13
5994,R5994,3026,204,33
5995,R5995,3241,114,9
5996,R5996,2827,0,0
5997,R5997,3448,235,11
5998,R5998,3225,37,22
5999,R5999,2931,103,11
6000,R6000,2936,357,18
6001,R6001,3126,99,24
6002,R6002,3005,347,4
6003,R6003,3136,276,14
6004,R6004,2859,45,20
6005,R6005,3069,264,21
6006,R6006,2999,0,3
6007,R6007,3304,29,12
6008,R6008,3353,283,21
6009,R6009,2774,51,13
6010,R6010,3218,255,5
6011,R6011,2334,358,13
6012,R6012,2847,94,10
6013,R6013,2855,83,6
6014,R6014,2899,5,13
6015,R6015,3008,318,7
6016,R6016,3029,47,11
6017,R6017,3333,94,13
6018,R6018,2632,62,12
6019,R6019,3036,161,19
6020,R6020,3427,73,5
6021,R6021,2935,42,21
6022,R6022,3000,94,22
6023,R6023,2234,77,30
6024,R6024,3295,347,23
6025,R6025,2984,79,13
6026,R6026,2434,104,22
6027,R6027,2587,11,28
6028,R6028,3210,127,5
6029,R6029,2946,314,28
6030,R6030,2991,246,17
6031,R6031,3221,302,10
6032,R6032,2950,29,12
6033,R6033,2983,75,13
6034,R6034,2929,76,8
6035,R6035,2970,157,8
6036,R6036,3049,40,22
6037,R6037,3269,110,5
6038,R6038,2404,328,16
6039,R6039,2797,5,3
6040,R6040,3238,339,8
6041,R6041,2878,79,10
6042,R6042,3344,95,8
6043,R6043,2921,132,7
6044,R6044,3320,130,4
6045,R6045,2777,11,20
6046,R6046,2649,27,7
6047,R6047,2922,75,7
6048,R6048,2794,259,19
6049,R6049,3285,326,15
6050,R6050,3110,301,27
6051,R6051,3431,331,9
6052,R6052,3446,266,15
6053,R6053,3005,126,15
6054,R6054,2999,46,15
6055,R6055,2826,210,37
6056,R6056,3243,25,10
6057,R6057,3025,343,15
6058,R6058,3053,355,21
6059,R6059,3103,330,12
6060,R6060,2745,104,18
6061,R6061,2943,67,23
6062,R6062,2777,352,13
6063,R6063,2931,172,22
6064,R6064,2700,9,6
6065,R6065,2954,76,14
6066,R6066,2844,323,9
6067,R6067,3024,82,19
6068,R6068,2655,88,14
6069,R6069,3041,337,20
6070,R6070,3243,183,12
6071,R6071,3271,20,12
6072,R6072,2407,319,20
6073,R6073,3287,20,13
6074,R6074,3334,17,13
6075,R6075,2847,28,16
6076,R6076,2252,1,27
6077,R6077,3001,342,17
6078,R6078,2689,73,30
6079,R6079,3148,297,8
6080,R6080,3179,55,8
6081,R6081,2675,3,15
6082,R6082,3333,350,13
6083,R6083,2486,282,18
6084,R6084,3008,254,15
6085,R6085,3009,315,19
6086,R6086,2719,67,19
6087,R6087,3607,20,20
6088,R6088,2706,206,30
6089,R6089,2756,7,14
6090,R6090,3095,180,2
6091,R6091,3123,250,15
6092,R6092,3234,249,8
6093,R6093,3125,64,12
6094,R6094,2602,50,28
6095,R6095,3293,167,27
6096,R6096,3224,132,15
6097,R6097,3035,338,34
6098,R6098,3146,6,9
6099,R6099,2613,206,17
6100,R6100,3024,212,14
6101,R6101,3110,218,5
6102,R6102,2812,46,15
6103,R6103,3031,344,8
6104,R6104,2611,171,12
6105,R6105,3008,11,1
6106,R6106,2795,221,30
6107,R6107,3102,298,18
6108,R6108,2999,347,18
6109,R6109,3184,90,9
6110,R6110,2568,8,12
6111,R6111,2624,92,6
6112,R6112,3224,117,10
6113,R6113,2837,54,6
6114,R6114,3157,153,17
6115,R6115,3218,355,9
6116,R6116,2795,81,12
6117,R6117,3384,333,8
6118,R6118,3140,167,9
6119,R6119,2393,282,23
6120,R6120,2970,311,15
6121,R6121,3004,315,1
6122,R6122,3371,185,10
6123,R6123,2833,325,19
6124,R6124,2959,222,11
6125,R6125,3203,259,4
6126,R6126,3047,7,12
6127,R6127,2745,140,4
6128,R6128,2760,335,26
6129,R6129,2779,57,30
6130,R6130,3070,318,6
6131,R6131,3397,32,7
6132,R6132,3266,53,18
6133,R6133,3022,339,12
6134,R6134,3162,124,9
6135,R6135,2861,194,18
6136,R6136,2043,153,24
6137,R6137,3093,316,45
6138,R6138,2885,15,14
6139,R6139,3167,137,20
6140,R6140,2828,130,16
6141,R6141,3198,312,7
6142,R6142,3183,337,4
6143,R6143,2714,147,10
6144,R6144,2645,74,18
6145,R6145,3129,348,10
6146,R6146,2891,21,14
6147,R6147,3107,353,6
6148,R6148,3109,41,15
6149,R6149,3358,248,10
6150,R6150,2916,18,8
6151,R6151,3164,112,27
6152,R6152,3060,0,10
6153,R6153,1969,159,19
6154,R6154,2964,324,17
6155,R6155,3056,67,6
6156,R6156,3267,288,11
6157,R6157,3040,77,12
6158,R6158,3223,135,17
6159,R6159,2875,5,23
6160,R6160,2855,24,3
6161,R6161,2988,111,16
6162,R6162,3052,54,6
6163,R6163,3089,30,12
6164,R6164,3302,163,14
6165,R6165,3108,151,6
6166,R6166,2867,88,7
6167,R6167,2874,0,13
6168,R6168,3053,214,14
6169,R6169,3358,14,4
6170,R6170,2769,58,12
6171,R6171,3138,172,27
6172,R6172,3096,43,15
6173,R6173,2928,74,7
6174,R6174,3195,104,8
6175,R6175,2962,265,8
6176,R6176,2871,134,24
6177,R6177,2895,125,9
6178,R6178,3064,11,5
6179,R6179,2778,47,12
6180,R6180,3313,278,24
6181,R6181,2634,110,10
6182,R6182,2597,114,11
6183,R6183,2949,324,9
6184,R6184,3128,240,8
6185,R6185,2932,349,15
6186,R6186,2737,72,15
6187,R6187,2761,346,7
6188,R6188,3034,126,9
6189,R6189,3072,96,17
6190,R6190,2075,271,23
6191,R6191,3037,189,10
6192,R6192,3279,38,14
6193,R6193,3050,255,15
6194,R6194,2917,143,14
6195,R6195,2985,161,12
6196,R6196,3060,306,21
6197,R6197,2613,3,18
6198,R6198,3232,296,14
6199,R6199,2782,62,6
6200,R6200,3292,82,15
6201,R6201,2798,294,11
6202,R6202,3011,36,8
6203,R6203,3176,75,7
6204,R6204,3274,172,14
6205,R6205,2844,45,6
6206,R6206,3208,10,14
6207,R6207,3136,61,13
6208,R6208,3011,259,12
6209,R6209,3320,176,11
6210,R6210,3118,146,5
6211,R6211,3117,173,12
6212,R6212,2504,273,9
6213,R6213,2331,253,6
6214,R6214,3006,351,12
6215,R6215,3013,352,22
6216,R6216,3221,55,16
6217,R6217,2936,306,25
6218,R6218,2970,8,15
6219,R6219,3023,32,16
6220,R6220,2359,242,26
6221,R6221,2767,36,8
6222,R6222,3074,41,4
6223,R6223,3309,31,11
6224,R6224,3268,10,19
6225,R6225,2433,60,27
6226,R6226,2857,283,15
6227,R6227,2631,17,20
6228,R6228,3211,106,13
6229,R6229,2857,190,12
6230,R6230,2912,148,23
6231,R6231,2937,76,15
6232,R6232,2947,58,14
6233,R6233,3197,1,22
6234,R6234,2649,352,14
6235,R6235,2623,354,25
6236,R6236,3205,15,19
6237,R6237,2932,122,21
6238,R6238,3228,113,14
6239,R6239,3031,4,12
6240,R6240,3197,69,14
6241,R6241,3227,208,11
6242,R6242,3049,99,11
6243,R6243,3094,278,18
6244,R6244,3049,318,31
6245,R6245,3200,53,7
6246,R6246,3247,113,14
6247,R6247,2941,11,14
6248,R6248,3078,357,36
6249,R6249,3220,214,18
6250,R6250,2964,274,11
6251,R6251,3001,74,17
6252,R6252,2904,322,20
6253,R6253,2448,113,20
6254,R6254,2600,46,15
6255,R6255,2917,143,18
6256,R6256,2081,35,38
6257,R6257,2872,30,9
6258,R6258,2919,264,6
6259,R6259,2515,250,10
6260,R6260,3349,240,7
6261,R6261,3262,316,18
6262,R6262,2893,323,17
6263,R6263,3202,262,10
6264,R6264,3316,21,12
6265,R6265,2886,9,22
6266,R6266,2722,330,11
6267,R6267,2969,94,20
6268,R6268,3263,321,14
6269,R6269,2990,81,17
6270,R6270,2629,18,7
6271,R6271,3267,296,29
6272,R6272,2913,63,4
6273,R6273,3216,293,8
6274,R6274,2674,100,12
6275,R6275,2958,347,15
6276,R6276,3191,45,12
6277,R6277,3107,54,9
6278,R6278,3253,280,15
6279,R6279,2809,291,4
6280,R6280,3103,256,14
6281,R6281,3293,139,5
6282,R6282,2523,9,10
6283,R6283,2869,114,19
6284,R6284,2009,88,40
6285,R6285,2801,73,7
6286,R6286,3022,96,7
6287,R6287,2959,215,8
6288,R6288,3106,349,19
6289,R6289,3284,206,15
6290,R6290,2870,96,31
6291,R6291,3211,313,9
6292,R6292,3162,55,10
6293,R6293,3007,59,11
6294,R6294,2619,131,11
6295,R6295,3274,309,7
6296,R6296,3231,332,16
6297,R6297,3429,82,18
6298,R6298,3236,141,10
6299,R6299,3135,97,40
6300,R6300,2442,39,28
6301,R6301,3005,110,9
6302,R6302,3103,324,10
6303,R6303,2279,115,23
6304,R6304,3007,146,7
6305,R6305,3186,357,9
6306,R6306,2909,61,11
6307,R6307,3414,63,23
6308,R6308,2661,170,12
6309,R6309,3151,343,13
6310,R6310,3057,141,18
6311,R6311,3085,225,7
6312,R6312,2757,78,20
6313,R6313,3106,26,21
6314,R6314,3334,46,17
6315,R6315,3170,76,15
6316,R6316,2975,220,20
6317,R6317,2861,195,11
