id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
49871,R49871,3197,258,18,309,72,3845,175
49872,R49872,2848,109,11,0,0,4107,239
49873,R49873,3018,88,5,361,78,4882,228
49874,R49874,2587,130,23,30,5,1250,250
49875,R49875,2896,309,23,277,-11,2809,152
49876,R49876,3049,163,12,335,-50,636,231
49877,R49877,2868,84,27,150,78,503,246
49878,R49878,3238,221,5,175,-8,3014,213
49879,R49879,3201,322,16,300,64,2288,179
49880,R49880,3135,99,22,360,80,469,250
49881,R49881,3125,46,18,95,12,1333,223
49882,R49882,2972,12,8,170,-2,5788,212
49883,R49883,3086,151,8,60,-2,1719,231
49884,R49884,3325,325,15,658,178,4057,182
49885,R49885,3108,108,7,612,33,1242,232
49886,R49886,2547,189,32,277,91,1006,203
49887,R49887,2777,311,23,150,50,2521,151
49888,R49888,3055,157,6,618,58,2892,227
49889,R49889,2795,329,12,190,44,1784,190
49890,R49890,2706,276,24,67,30,1974,148
49891,R49891,2771,48,7,170,15,2947,223
49892,R49892,2986,32,11,1080,220,2708,218
49893,R49893,2220,38,12,323,169,390,220
49894,R49894,2892,219,12,150,39,4024,206
49895,R49895,3280,44,16,616,183,3201,222
49896,R49896,2857,288,20,492,153,3661,161
49897,R49897,3007,187,11,30,7,2042,221
49898,R49898,3139,0,2,150,4,2644,216
49899,R49899,1954,35,33,30,4,42,196
49900,R49900,2973,36,27,134,4,469,206
49901,R49901,2991,123,16,67,6,4218,246
49902,R49902,2654,10,21,270,60,1477,193
49903,R49903,2808,76,23,283,77,2418,241
49904,R49904,3172,325,10,60,-6,1869,196
49905,R49905,3190,104,19,180,52,1650,248
49906,R49906,2627,136,30,446,218,430,250
49907,R49907,2867,61,13,67,-4,470,230
49908,R49908,2997,80,13,360,52,4123,237
49909,R49909,3253,74,9,150,31,2674,231
49910,R49910,2841,16,11,570,67,1995,211
49911,R49911,3386,278,8,255,18,1719,197
49912,R49912,3106,332,15,402,-1,2424,185
49913,R49913,3308,176,24,95,25,2504,224
49914,R49914,2864,24,20,324,-6,781,205
49915,R49915,2852,102,12,175,32,2227,239
49916,R49916,3290,138,15,470,67,2985,241
49917,R49917,3383,208,16,604,207,631,207
49918,R49918,2756,203,14,242,52,3721,212
49919,R49919,2927,147,12,418,89,890,236
49920,R49920,2505,16,6,0,0,384,215
49921,R49921,3250,50,12,646,59,3695,225
49922,R49922,3030,57,13,95,8,2037,228
49923,R49923,3052,2,5,297,47,1087,212
49924,R49924,3450,197,13,618,128,4133,216
49925,R49925,2923,152,15,247,53,900,237
49926,R49926,2857,172,20,180,74,990,228
49927,R49927,3037,93,18,300,26,1132,245
49928,R49928,2972,48,19,277,63,4559,223
49929,R49929,2702,225,4,153,12,741,214
49930,R49930,3026,216,13,150,16,3215,206
49931,R49931,2952,39,10,516,20,4239,221
49932,R49932,2605,199,9,382,101,808,217
49933,R49933,2908,281,1,366,53,2713,215
49934,R49934,2760,67,9,212,11,1092,229
49935,R49935,3067,82,21,0,0,4260,243
49936,R49936,2659,90,11,335,12,1154,237
49937,R49937,3148,246,15,876,41,6173,189
49938,R49938,2538,94,14,210,10,450,241
49939,R49939,3096,101,14,216,53,830,242
49940,R49940,2967,167,28,1008,172,2670,230
49941,R49941,3027,3,9,362,3,3682,209
49942,R49942,3090,53,2,182,6,5153,221
49943,R49943,3155,357,16,0,0,4127,192
49944,R49944,3144,271,20,366,46,3216,163
49945,R49945,2374,217,17,67,27,30,199
49946,R49946,3267,70,12,95,24,5796,233
49947,R49947,3142,123,20,127,37,1031,250
49948,R49948,3172,149,8,210,7,3683,231
49949,R49949,2896,279,32,342,99,2671,116
49950,R49950,2886,21,6,192,24,3102,216
49951,R49951,2550,143,10,524,47,1054,234
49952,R49952,3125,266,13,470,49,3532,186
49953,R49953,2951,128,3,30,0,1387,224
49954,R49954,2837,32,13,258,41,2192,216
49955,R49955,2804,22,13,42,9,3283,212
49956,R49956,2629,123,20,30,4,1477,249
49957,R49957,2953,43,9,67,13,1572,222
49958,R49958,2681,302,22,360,92,973,153
49959,R49959,3378,302,4,228,15,642,207
49960,R49960,2952,329,4,417,55,4005,210
49961,R49961,3512,310,11,400,65,1451,189
49962,R49962,3194,116,18,30,4,2779,248
49963,R49963,2926,103,19,481,130,1001,248
49964,R49964,3291,293,12,134,39,4681,185
49965,R49965,3027,196,8,984,108,5569,218
49966,R49966,3028,328,16,124,31,350,180
49967,R49967,3254,305,18,426,87,4142,167
49968,R49968,2957,160,20,42,14,1548,236
49969,R49969,2979,299,6,787,176,1110,202
49970,R49970,2876,6,10,30,2,3207,208
49971,R49971,3390,118,15,511,108,2309,244
49972,R49972,3146,109,12,446,-12,4025,241
49973,R49973,2893,343,6,124,17,631,208
49974,R49974,2538,72,6,306,16,335,227
49975,R49975,3007,154,29,426,87,2030,239
49976,R49976,2784,53,5,470,54,2729,223
49977,R49977,3195,7,8,579,72,1019,211
49978,R49978,2854,293,6,30,-3,1265,203
49979,R49979,3125,59,7,228,51,5152,226
49980,R49980,2700,17,24,418,105,1374,193
49981,R49981,2195,216,21,30,12,1020,193
49982,R49982,2988,152,16,324,128,6452,238
49983,R49983,3176,53,5,330,1,4952,223
49984,R49984,2876,63,3,182,15,3503,222
49985,R49985,3207,8,13,85,16,4279,204
49986,R49986,2914,44,17,190,44,1841,222
49987,R49987,2934,310,12,162,41,2965,186
49988,R49988,3237,49,14,67,19,2641,225
49989,R49989,2737,27,22,192,39,1209,205
49990,R49990,2941,249,3,170,14,2067,212
49991,R49991,2796,93,10,0,0,2230,237
49992,R49992,3293,92,11,210,59,4395,238
49993,R49993,2935,26,8,30,4,2113,216
49994,R49994,2825,304,20,192,63,2379,162
49995,R49995,2837,323,23,600,82,1082,156
49996,R49996,2876,355,28,234,27,2394,163
49997,R49997,2834,98,11,283,50,2120,238
49998,R49998,3289,214,7,488,67,3679,213
49999,R49999,2535,177,16,417,161,713,226
50000,R50000,3171,42,12,553,23,2139,222
50001,R50001,2917,230,26,190,83,824,172
50002,R50002,3189,248,21,153,56,2949,172
50003,R50003,2943,111,9,212,30,3543,236
50004,R50004,3048,111,18,127,40,741,247
50005,R50005,2913,151,5,210,17,5460,226
50006,R50006,2865,88,25,150,63,150,247
50007,R50007,3050,123,15,553,75,4153,244
50008,R50008,3015,115,11,67,0,2496,239
50009,R50009,3093,112,13,0,0,1358,242
50010,R50010,3057,278,21,524,243,1600,160
50011,R50011,2978,341,16,85,18,4773,185
50012,R50012,2941,319,15,192,10,2839,181
50013,R50013,2943,6,18,242,56,2368,195
50014,R50014,2903,125,19,277,97,297,248
50015,R50015,2426,55,19,108,12,633,228
50016,R50016,3036,45,6,277,8,1399,222
50017,R50017,2717,70,8,391,1,1337,229
50018,R50018,3186,184,21,703,96,306,219
50019,R50019,2847,15,9,474,92,2583,212
50020,R50020,3116,197,14,350,64,240,216
50021,R50021,2838,88,20,443,128,454,246
50022,R50022,2712,174,7,474,88,1236,225
50023,R50023,2941,258,23,170,28,5109,158
50024,R50024,2966,280,19,446,-22,1320,163
50025,R50025,2345,325,27,150,88,1544,143
50026,R50026,2932,219,9,170,13,5206,210
50027,R50027,2836,322,15,150,38,3191,180
50028,R50028,2945,355,9,360,137,4954,206
50029,R50029,2962,4,13,85,7,5131,202
50030,R50030,2646,37,22,384,-4,600,213
50031,R50031,3283,351,6,570,13,3684,210
50032,R50032,3198,209,13,696,114,443,210
50033,R50033,3060,95,12,497,-55,4070,239
50034,R50034,3186,59,10,150,6,2021,228
50035,R50035,3171,106,9,150,9,3982,235
50036,R50036,3141,52,11,366,33,5666,226
50037,R50037,2597,214,21,30,-6,1622,195
50038,R50038,3123,350,10,30,5,3915,202
50039,R50039,3047,72,12,601,43,5734,233
50040,R50040,3189,112,15,258,72,451,245
50041,R50041,2713,143,24,153,80,1661,246
50042,R50042,2812,39,13,42,10,1465,220
50043,R50043,3152,18,5,785,-42,513,216
50044,R50044,2428,111,9,331,72,845,236
50045,R50045,3442,171,17,949,93,3432,230
50046,R50046,2985,349,1,454,0,1860,216
50047,R50047,3270,293,20,150,34,3864,159
50048,R50048,3150,68,16,268,18,1345,235
50049,R50049,3027,32,16,908,200,1385,215
50050,R50050,2843,35,6,190,75,1374,219
50051,R50051,3067,351,6,30,2,1082,209
50052,R50052,3100,77,13,454,20,3550,236
50053,R50053,3204,84,20,182,10,2179,244
50054,R50054,3079,88,16,319,123,700,242
50055,R50055,3087,350,7,85,7,700,208
50056,R50056,2930,50,16,108,30,5625,225
50057,R50057,3046,135,2,0,0,3141,223
50058,R50058,2958,175,20,120,15,2268,227
50059,R50059,2490,63,4,277,47,95,224
50060,R50060,2801,348,23,309,111,977,170
50061,R50061,3320,236,17,390,99,1897,189
50062,R50062,3114,351,6,518,-63,741,210
50063,R50063,2906,29,12,30,-2,5344,216
50064,R50064,3155,173,23,108,26,2368,227
50065,R50065,3169,347,14,0,0,4140,193
50066,R50066,2456,326,22,272,78,713,162
50067,R50067,2908,104,6,201,28,3886,230
50068,R50068,2950,288,16,663,304,1463,173
50069,R50069,2939,291,18,469,141,1710,166
50070,R50070,2962,302,18,268,131,5249,166
50071,R50071,2388,351,28,150,77,899,158
50072,R50072,2320,305,21,192,36,1114,158
50073,R50073,3006,133,8,663,120,1691,233
50074,R50074,3208,287,16,150,4,4129,173
50075,R50075,3050,261,6,418,99,3054,206
50076,R50076,3010,239,1,934,215,2790,216
50077,R50077,3139,343,8,376,-38,918,204
50078,R50078,3203,315,2,582,19,1064,213
50079,R50079,3230,54,16,212,76,3448,228
50080,R50080,3246,349,5,108,10,5761,211
50081,R50081,3203,281,11,513,56,2573,189
50082,R50082,2658,84,17,277,58,1242,242
50083,R50083,3029,235,9,277,58,1308,204
50084,R50084,2949,70,8,60,7,4347,229
50085,R50085,3070,347,9,85,7,3226,204
50086,R50086,3079,234,14,495,72,5983,195
50087,R50087,2524,355,9,270,41,331,206
50088,R50088,2434,35,19,67,20,1654,214
50089,R50089,3445,110,10,659,160,2251,237
50090,R50090,3113,93,20,0,0,771,247
50091,R50091,2687,56,13,306,7,1507,228
50092,R50092,2839,59,7,67,14,2582,226
50093,R50093,3143,13,16,162,30,4213,203
50094,R50094,2985,271,9,0,0,2075,196
50095,R50095,3310,211,26,488,89,1776,190
50096,R50096,3202,156,8,787,-4,1103,229
50097,R50097,3342,177,20,95,23,1022,225
50098,R50098,2548,37,22,95,-3,624,214
50099,R50099,3283,322,22,631,84,721,159
50100,R50100,3229,257,11,180,50,4512,195
50101,R50101,2517,108,18,30,10,480,248
50102,R50102,2687,17,7,0,0,2353,214
50103,R50103,2922,321,20,108,16,2700,164
50104,R50104,3070,341,13,180,46,1015,192
50105,R50105,3061,276,5,67,0,5550,207
50106,R50106,2326,339,28,67,18,969,149
50107,R50107,2850,357,12,603,79,2045,201
50108,R50108,2889,210,22,95,46,2501,197
50109,R50109,3062,315,1,255,-38,698,216
50110,R50110,2916,31,1,182,23,335,218
50111,R50111,3054,27,19,127,40,4500,208
50112,R50112,3008,152,8,270,26,6001,230
50113,R50113,2930,325,4,306,0,1974,210
50114,R50114,2794,90,9,153,21,2181,235
50115,R50115,2650,10,21,272,61,1423,192
50116,R50116,3079,157,8,484,54,1652,229
50117,R50117,3151,191,20,967,60,4236,215
50118,R50118,3127,143,10,661,90,1879,235
50119,R50119,2790,35,13,451,17,2044,218
50120,R50120,3041,63,7,108,11,4678,227
50121,R50121,2757,100,9,42,3,618,236
50122,R50122,3064,10,13,60,17,3119,205
50123,R50123,2971,18,5,108,-9,5265,216
50124,R50124,3177,309,12,150,34,1376,187
50125,R50125,2946,94,9,268,-7,1790,235
50126,R50126,3077,73,11,42,7,4180,233
50127,R50127,3148,107,6,295,14,4315,230
50128,R50128,2921,15,30,242,66,242,177
50129,R50129,3021,80,7,481,76,4175,230
50130,R50130,2939,297,12,376,119,2282,187
50131,R50131,3042,336,23,582,77,3397,161
50132,R50132,2816,76,12,300,65,1256,235
50133,R50133,3079,230,7,30,1,1610,209
50134,R50134,1957,64,25,60,15,300,233
50135,R50135,3088,95,10,408,17,1706,237
50136,R50136,3218,123,11,277,36,3866,239
50137,R50137,2860,40,13,108,-4,600,221
50138,R50138,3012,192,10,664,91,2056,219
50139,R50139,3211,94,4,674,27,1001,225
50140,R50140,2930,55,8,618,88,2776,225
50141,R50141,3492,338,24,379,209,1209,160
50142,R50142,3169,230,23,618,71,3424,179
50143,R50143,2966,0,12,30,5,1445,202
50144,R50144,3079,33,11,459,4,1982,218
50145,R50145,2558,342,6,67,6,671,208
50146,R50146,3053,45,6,190,0,1589,222
50147,R50147,3075,228,6,108,12,1889,211
50148,R50148,3083,28,4,330,5,2406,218
50149,R50149,3338,180,16,492,89,4556,224
50150,R50150,2433,255,18,277,12,1024,175
50151,R50151,2816,32,29,212,34,981,201
50152,R50152,2882,245,33,283,173,2262,134
50153,R50153,2862,17,18,488,-36,824,202
50154,R50154,3265,19,9,0,0,2244,214
50155,R50155,3158,315,7,319,51,5330,201
50156,R50156,3107,36,15,420,1,2195,218
50157,R50157,2729,355,17,134,34,1172,189
50158,R50158,3196,40,15,0,0,1604,220
50159,R50159,3267,81,16,234,53,1167,240
50160,R50160,3185,243,6,390,53,1103,207
50161,R50161,3387,135,9,218,-5,1803,235
50162,R50162,2622,30,9,454,111,690,218
50163,R50163,3182,214,5,30,-1,3295,215
50164,R50164,2873,158,3,0,0,3273,222
50165,R50165,2740,143,2,30,0,1531,223
50166,R50166,2654,39,12,277,37,819,220
50167,R50167,2411,56,3,192,7,582,222
50168,R50168,2718,22,26,255,26,1265,194
50169,R50169,2223,302,4,0,0,1213,207
50170,R50170,2936,338,15,268,62,902,186
50171,R50171,3178,315,5,30,3,4368,206
50172,R50172,2489,204,28,170,80,1396,192
50173,R50173,3192,71,10,175,44,5640,231
50174,R50174,3127,202,11,417,58,190,215
50175,R50175,2820,330,32,192,51,2138,127
50176,R50176,3289,353,14,524,85,1140,195
50177,R50177,3262,148,18,360,6,1061,241
50178,R50178,3126,332,13,30,14,2143,190
50179,R50179,2810,80,24,150,-8,2014,244
50180,R50180,3186,60,4,240,0,1266,223
50181,R50181,3272,248,9,360,96,3525,200
50182,R50182,2952,72,19,30,-6,2737,238
50183,R50183,2952,27,11,362,7,658,216
50184,R50184,3374,74,8,150,0,3728,230
50185,R50185,2791,167,15,134,38,3236,231
50186,R50186,3368,19,18,446,129,3245,204
50187,R50187,3247,65,12,560,40,1691,231
50188,R50188,2696,308,29,120,26,1602,130
50189,R50189,2812,87,4,270,2,2105,226
50190,R50190,3293,174,7,1040,131,2407,225
50191,R50191,3377,293,32,277,-36,3259,116
50192,R50192,3064,21,4,488,73,5712,217
50193,R50193,3158,145,6,212,16,5716,228
50194,R50194,3217,70,20,400,13,5370,237
50195,R50195,2970,342,14,67,13,4763,189
50196,R50196,2035,21,26,67,40,210,194
50197,R50197,2191,288,35,108,51,900,104
50198,R50198,2792,131,4,228,19,2103,227
50199,R50199,2785,156,10,335,12,2337,232
50200,R50200,3206,117,34,313,129,3925,254
50201,R50201,2073,119,11,30,-1,1276,239
50202,R50202,3087,275,3,390,92,2673,212
50203,R50203,2959,90,12,306,40,4924,239
50204,R50204,2806,322,18,30,9,4621,170
50205,R50205,3017,103,5,295,17,1689,229
50206,R50206,3265,15,5,815,-25,1652,216
50207,R50207,2591,116,17,30,-2,964,247
50208,R50208,3256,73,16,182,29,4275,237
50209,R50209,2941,203,19,153,67,2617,207
50210,R50210,3071,185,23,180,63,849,217
50211,R50211,2548,358,6,150,39,1218,210
50212,R50212,3281,0,3,540,11,3680,215
50213,R50213,2554,41,13,361,50,421,221
50214,R50214,2950,72,11,170,11,2329,233
50215,R50215,2592,191,1,285,61,930,219
50216,R50216,3069,276,9,295,40,3140,196
50217,R50217,3031,94,15,592,204,1354,242
50218,R50218,3251,12,10,450,87,1794,210
50219,R50219,3299,117,17,283,57,1731,247
50220,R50220,2919,230,11,277,13,5432,203
50221,R50221,3156,162,26,492,157,671,235
50222,R50222,2928,51,16,270,44,474,226
50223,R50223,2727,124,18,190,37,1756,247
50224,R50224,2896,111,10,0,0,4500,237
50225,R50225,3097,299,18,85,23,1933,168
50226,R50226,3282,88,14,234,-22,3115,240
50227,R50227,2057,34,24,190,62,242,209
50228,R50228,2978,30,13,451,95,2430,216
50229,R50229,2991,13,10,726,103,1356,210
50230,R50230,3139,127,17,272,30,3034,245
50231,R50231,3005,77,8,180,-14,4109,231
50232,R50232,3078,45,5,85,0,3420,221
50233,R50233,3008,135,7,603,89,5184,231
50234,R50234,3208,339,16,510,17,3398,184
50235,R50235,2352,121,18,85,16,525,248
50236,R50236,2628,89,9,268,38,1075,234
50237,R50237,2614,147,23,67,23,1426,243
50238,R50238,3177,297,13,450,65,1345,183
50239,R50239,2949,3,5,242,17,4085,214
50240,R50240,3283,79,8,95,6,4087,231
50241,R50241,2626,278,14,60,9,655,181
50242,R50242,3202,68,12,576,106,5928,232
50243,R50243,3393,95,14,648,236,1495,241
50244,R50244,2869,25,21,242,54,2040,205
50245,R50245,2643,204,15,30,5,1866,211
50246,R50246,2636,103,20,42,7,1622,249
50247,R50247,3462,58,18,60,8,1829,230
50248,R50248,2338,268,11,30,-2,335,191
50249,R50249,2846,337,14,324,86,1350,189
50250,R50250,3008,147,15,258,26,3948,239
50251,R50251,3167,351,27,691,59,2992,161
50252,R50252,2920,15,8,42,4,1620,213
50253,R50253,2854,123,16,60,7,3870,245
50254,R50254,2638,25,15,295,23,1864,211
50255,R50255,2875,103,13,242,24,2536,242
50256,R50256,3039,307,2,240,-22,2285,213
50257,R50257,3005,70,14,234,69,3805,234
50258,R50258,2576,108,35,150,89,765,254
50259,R50259,3136,121,8,124,30,3170,235
50260,R50260,3250,181,10,270,10,3236,223
50261,R50261,2778,151,21,218,70,1590,241
50262,R50262,2814,0,3,85,8,2824,215
50263,R50263,2741,3,16,134,23,2953,197
50264,R50264,3014,256,19,600,-106,1846,171
50265,R50265,3367,324,4,474,28,900,209
50266,R50266,2826,101,8,95,5,1120,235
50267,R50267,2958,106,6,150,17,3819,231
50268,R50268,3162,45,3,270,20,3181,220
50269,R50269,2359,16,26,323,206,1129,187
50270,R50270,2928,169,31,742,154,4297,226
50271,R50271,3030,73,15,30,4,685,237
50272,R50272,2368,339,28,108,57,212,149
50273,R50273,2932,135,11,301,36,5496,238
50274,R50274,2900,277,22,573,188,417,157
50275,R50275,2685,112,13,0,0,2190,242
50276,R50276,2981,35,8,268,45,1575,219
50277,R50277,2383,316,17,255,5,1140,174
50278,R50278,2856,220,36,150,-5,2486,155
50279,R50279,3122,179,19,306,70,306,224
50280,R50280,2811,83,6,95,7,3426,228
50281,R50281,3204,355,12,295,109,4991,201
50282,R50282,3084,196,19,361,88,480,213
50283,R50283,2709,30,9,420,92,992,218
50284,R50284,3084,72,7,30,-4,1170,228
50285,R50285,2928,112,9,42,14,4830,237
50286,R50286,3181,210,14,430,118,3123,208
50287,R50287,2865,128,26,67,25,1047,252
50288,R50288,3089,125,15,134,37,872,244
50289,R50289,2902,267,14,330,18,1410,184
50290,R50290,2867,119,7,30,-1,2253,233
50291,R50291,2324,111,14,85,15,1110,244
50292,R50292,3031,28,11,175,8,2030,216
50293,R50293,3171,6,15,630,96,1670,201
50294,R50294,2903,151,6,242,0,3759,228
50295,R50295,2949,53,12,42,9,1599,227
50296,R50296,2744,143,7,351,28,1711,231
50297,R50297,2971,104,12,192,30,1866,240
50298,R50298,2985,352,10,420,50,5191,203
50299,R50299,3246,62,30,218,39,1806,229
50300,R50300,2744,63,7,240,27,390,227
50301,R50301,3015,309,3,42,4,4252,210
50302,R50302,2639,343,33,150,64,807,137
50303,R50303,3208,342,20,30,12,2797,174
50304,R50304,2459,153,15,571,153,882,237
50305,R50305,2860,28,17,402,62,2751,210
50306,R50306,2916,315,2,0,0,3880,214
50307,R50307,2653,18,20,30,3,1355,200
50308,R50308,2949,122,16,277,68,1590,245
50309,R50309,2945,204,24,228,-5,1666,199
50310,R50310,3028,193,5,339,116,1318,219
50311,R50311,3077,209,5,600,63,2460,216
50312,R50312,2391,98,21,67,20,674,249
50313,R50313,2936,267,5,335,5,1852,207
50314,R50314,2998,122,6,342,80,2524,231
50315,R50315,2938,43,12,390,69,2173,222
50316,R50316,2931,330,17,127,18,4264,177
50317,R50317,2669,15,17,335,60,1167,202
50318,R50318,2988,33,23,134,34,2312,209
50319,R50319,2299,217,24,162,83,994,187
50320,R50320,3336,247,14,218,54,2707,189
50321,R50321,3147,50,7,134,12,2844,224
50322,R50322,2881,179,16,30,6,4319,225
50323,R50323,3158,14,12,0,0,1507,209
50324,R50324,2142,313,24,60,22,1159,150
50325,R50325,3138,53,28,510,123,4476,222
50326,R50326,3171,32,14,1082,118,2894,216
50327,R50327,2799,200,25,150,4,1911,202
50328,R50328,3193,158,18,319,-137,424,236
50329,R50329,3106,270,14,384,40,2419,184
50330,R50330,2982,45,12,242,-5,4324,223
50331,R50331,3264,285,5,484,66,1008,205
50332,R50332,2471,281,22,268,81,750,153
50333,R50333,3076,299,12,180,19,1503,187
50334,R50334,3390,298,6,285,14,2995,204
50335,R50335,2335,318,12,242,110,1061,189
50336,R50336,3114,93,4,240,12,4428,226
50337,R50337,3105,27,8,42,3,1710,217
50338,R50338,3126,216,9,30,3,5328,211
50339,R50339,3364,176,13,499,164,2647,226
50340,R50340,3278,347,16,604,79,693,187
50341,R50341,3112,65,15,306,67,4836,233
50342,R50342,3459,4,8,351,6,1622,210
50343,R50343,3197,228,7,295,34,2695,210
50344,R50344,3129,55,13,30,9,2977,228
50345,R50345,2998,327,11,180,20,5040,192
50346,R50346,2985,57,11,470,66,5104,228
50347,R50347,3141,187,14,182,18,2376,221
50348,R50348,2156,18,28,0,0,1207,187
50349,R50349,2754,39,3,228,38,2411,220
50350,R50350,3224,135,4,42,3,4568,227
50351,R50351,3077,61,19,201,34,1116,232
50352,R50352,2922,103,8,67,5,3628,234
50353,R50353,3014,5,10,503,95,5029,207
50354,R50354,3011,56,5,573,26,5328,224
50355,R50355,2753,146,12,60,1,1103,236
50356,R50356,3079,57,10,633,20,459,227
50357,R50357,3114,285,8,108,7,1230,198
50358,R50358,3141,276,14,417,50,1041,182
50359,R50359,2829,23,33,509,213,1224,182
50360,R50360,2214,43,35,150,82,1057,202
50361,R50361,3204,254,6,642,-9,457,206
50362,R50362,2628,56,17,182,10,1184,229
50363,R50363,3016,94,21,319,55,1260,248
50364,R50364,3258,129,38,295,135,2995,249
50365,R50365,3275,27,16,636,212,990,211
50366,R50366,2086,67,35,175,142,201,230
50367,R50367,2930,69,15,379,78,633,234
50368,R50368,2938,121,11,255,64,1470,239
50369,R50369,2659,33,31,95,62,1150,198
50370,R50370,2982,232,8,531,66,5533,207
50371,R50371,3128,291,9,295,32,1682,194
50372,R50372,3223,28,13,547,105,3007,215
50373,R50373,2778,135,6,150,6,2429,230
50374,R50374,3202,18,11,361,54,5530,211
50375,R50375,2711,125,28,85,28,1266,253
50376,R50376,2839,287,25,150,65,3962,142
50377,R50377,3018,355,17,277,85,594,189
50378,R50378,3260,354,14,0,0,1803,196
50379,R50379,2810,321,3,228,22,993,212
50380,R50380,2989,337,18,67,11,2941,177
50381,R50381,3077,45,1,480,78,5457,219
50382,R50382,2795,355,14,124,19,3231,196
50383,R50383,2856,355,11,124,29,930,202
50384,R50384,2991,68,10,182,6,2672,231
50385,R50385,2410,64,23,67,22,750,234
50386,R50386,2456,267,18,190,42,240,171
50387,R50387,2687,57,10,60,7,582,227
50388,R50388,2660,170,20,0,0,979,230
50389,R50389,2694,63,5,210,0,808,225
50390,R50390,3179,90,8,60,-8,2151,232
50391,R50391,3050,234,17,150,13,3100,190
50392,R50392,2638,6,6,60,-4,1040,212
50393,R50393,3398,214,28,443,88,3595,181
50394,R50394,2965,62,13,365,52,4708,230
50395,R50395,3192,221,15,513,119,5928,201
50396,R50396,2803,114,23,153,78,2043,252
50397,R50397,3221,171,20,418,105,2676,229
50398,R50398,2844,189,6,256,43,3435,220
50399,R50399,2985,119,23,488,208,904,252
50400,R50400,2758,7,10,582,80,2613,208
50401,R50401,3400,293,13,882,150,1127,182
50402,R50402,2877,122,9,42,1,2994,236
50403,R50403,3132,106,10,150,-7,1279,237
50404,R50404,3106,90,12,95,16,2996,239
50405,R50405,3138,343,6,778,78,1864,208
50406,R50406,3139,179,11,361,55,150,225
50407,R50407,2960,251,13,134,25,4890,191
50408,R50408,3094,348,23,85,30,1080,172
50409,R50409,2695,68,10,450,-12,997,231
50410,R50410,3138,270,5,42,2,696,207
50411,R50411,2741,45,2,417,47,1463,220
50412,R50412,2952,63,11,60,10,4872,230
50413,R50413,2968,93,19,600,172,1130,246
50414,R50414,2378,108,11,134,4,510,239
50415,R50415,3062,88,11,690,-112,1328,237
50416,R50416,3039,333,17,323,27,242,179
50417,R50417,2958,74,21,150,45,360,239
50418,R50418,2949,13,13,60,4,5765,207
50419,R50419,3224,230,11,67,4,3508,203
50420,R50420,2731,118,6,351,42,2190,230
50421,R50421,3303,176,37,242,144,1567,211
50422,R50422,2845,7,6,150,3,2370,213
50423,R50423,3524,174,16,875,333,2609,228
50424,R50424,2860,71,12,0,0,492,233
50425,R50425,3057,320,11,446,-63,1866,191
50426,R50426,2927,67,17,685,148,1159,235
50427,R50427,3068,356,6,162,5,531,210
50428,R50428,2959,279,12,576,63,6047,186
50429,R50429,2904,89,13,30,6,2343,240
50430,R50430,2843,268,27,85,6,953,139
50431,R50431,2889,66,8,366,53,2613,228
50432,R50432,2896,331,24,192,101,4681,157
50433,R50433,3156,344,8,60,7,1357,203
50434,R50434,3236,318,11,90,8,4500,190
50435,R50435,3260,346,8,216,72,1471,205
50436,R50436,3136,283,11,175,18,1188,188
50437,R50437,2854,237,12,124,21,582,199
50438,R50438,3223,27,3,60,0,3101,218
50439,R50439,3484,281,34,134,50,2856,109
50440,R50440,3185,55,8,85,8,4362,225
50441,R50441,2753,90,22,240,97,242,247
50442,R50442,2811,55,19,180,38,2016,228
50443,R50443,2801,312,14,190,14,2326,181
50444,R50444,3258,66,6,210,4,4164,226
50445,R50445,3169,183,16,426,-14,3118,222
50446,R50446,3280,148,3,361,40,5113,224
50447,R50447,3283,102,16,335,56,1597,245
50448,R50448,3334,4,18,853,131,2045,193
50449,R50449,3378,297,19,216,110,5304,162
50450,R50450,2331,34,28,309,187,997,203
50451,R50451,2563,96,21,30,-6,1383,248
50452,R50452,3304,87,16,391,70,3760,242
50453,R50453,2952,111,7,90,7,3655,233
50454,R50454,3242,63,8,234,3,1634,228
50455,R50455,3212,38,5,127,13,5808,220
50456,R50456,3226,75,5,42,0,4121,227
50457,R50457,3004,11,15,30,3,5187,203
50458,R50458,2246,23,24,313,110,1298,199
50459,R50459,3211,280,13,162,24,2938,183
50460,R50460,2769,114,20,300,137,330,250
50461,R50461,2922,251,17,134,16,5092,180
50462,R50462,3224,331,2,124,3,5734,213
50463,R50463,2694,30,9,201,16,1952,218
50464,R50464,2890,99,34,180,63,5512,252
50465,R50465,2974,88,34,674,178,1261,247
50466,R50466,3059,198,19,175,18,3417,211
50467,R50467,2834,53,11,150,10,1862,227
50468,R50468,2800,6,23,42,10,2291,186
50469,R50469,2969,45,6,446,16,886,222
50470,R50470,3271,10,16,418,19,4414,200
50471,R50471,3233,12,23,384,50,3271,190
50472,R50472,2710,164,26,175,37,1167,233
50473,R50473,2838,190,18,201,6,1180,217
50474,R50474,3270,208,10,558,179,3972,213
50475,R50475,3243,65,12,0,0,3890,231
50476,R50476,2529,322,18,335,59,964,172
50477,R50477,3304,223,8,450,96,968,210
50478,R50478,2902,249,24,306,82,2187,163
