id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
18584,R18584,2292,9,26,408,196,1195,182
18585,R18585,3190,56,12,190,14,1597,228
18586,R18586,2898,203,12,67,11,1888,214
18587,R18587,3326,293,20,351,105,2052,159
18588,R18588,3355,116,14,85,0,4207,244
18589,R18589,3275,134,28,680,52,2893,251
18590,R18590,2089,320,11,150,85,242,191
18591,R18591,2325,28,29,277,168,1158,194
18592,R18592,2823,29,21,201,74,659,208
18593,R18593,3315,15,13,30,3,3729,208
18594,R18594,2672,109,11,30,-7,1800,239
18595,R18595,2586,153,3,30,0,558,223
18596,R18596,3119,35,13,660,-55,4134,218
18597,R18597,2954,159,8,162,21,4429,229
18598,R18598,2725,67,26,85,24,2232,235
18599,R18599,3037,331,24,457,151,5947,157
18600,R18600,2910,84,12,297,128,1645,237
18601,R18601,2748,104,20,242,88,631,249
18602,R18602,2872,63,15,212,55,792,232
18603,R18603,3040,303,17,390,110,1471,170
18604,R18604,2656,261,12,108,14,864,191
18605,R18605,3047,346,22,390,188,953,172
18606,R18606,2225,76,15,67,18,666,238
18607,R18607,3011,43,22,371,95,4760,218
18608,R18608,3120,51,14,886,7,2139,226
18609,R18609,3258,205,9,421,79,4696,215
18610,R18610,3245,180,1,420,58,1995,219
18611,R18611,2710,70,6,242,26,330,227
18612,R18612,2344,249,37,402,14,679,119
18613,R18613,2961,325,8,0,0,3674,201
18614,R18614,2972,146,10,331,56,5437,234
18615,R18615,3229,66,9,210,18,5219,229
18616,R18616,3109,60,16,319,55,3599,231
18617,R18617,2964,270,2,319,12,4922,213
18618,R18618,3213,160,6,331,22,5825,227
18619,R18619,2618,46,15,124,18,1106,223
18620,R18620,3262,151,19,446,217,3750,241
18621,R18621,2897,225,19,30,7,1992,191
18622,R18622,2352,326,22,30,11,390,162
18623,R18623,3386,297,11,400,64,3921,189
18624,R18624,3229,208,26,234,71,1679,191
18625,R18625,3086,262,10,30,5,5447,195
18626,R18626,3348,81,40,256,117,2364,237
18627,R18627,3073,57,16,85,32,5036,229
18628,R18628,3275,184,12,510,184,3757,223
18629,R18629,2474,97,23,182,42,859,250
18630,R18630,2788,299,23,42,-1,2446,149
18631,R18631,3218,9,11,30,0,2938,208
18632,R18632,2942,235,21,384,129,1747,180
18633,R18633,2762,40,20,150,110,153,218
18634,R18634,2975,168,10,335,49,4995,228
18635,R18635,3327,72,33,150,44,5167,236
18636,R18636,2290,14,17,351,117,446,202
18637,R18637,2888,191,10,424,131,2176,220
18638,R18638,2942,33,11,67,10,3973,218
18639,R18639,2997,259,5,108,10,3946,208
18640,R18640,2464,33,13,150,27,696,217
18641,R18641,3048,113,4,361,55,5228,226
18642,R18642,3083,139,9,510,-25,6384,234
18643,R18643,3009,224,13,277,-48,2155,203
18644,R18644,2997,68,7,323,24,2856,227
18645,R18645,3230,192,10,319,28,2408,219
18646,R18646,2946,14,28,295,65,2118,181
18647,R18647,2950,117,16,30,6,3930,246
18648,R18648,3229,30,8,42,5,4057,218
18649,R18649,2941,96,21,300,113,525,248
18650,R18650,2959,72,2,90,9,4618,221
18651,R18651,2843,118,5,691,17,660,228
18652,R18652,3418,305,15,277,72,5043,178
18653,R18653,3354,46,14,382,147,2142,224
18654,R18654,2450,316,16,270,94,488,175
18655,R18655,2996,82,9,108,15,3904,233
18656,R18656,3188,45,12,603,13,4022,223
18657,R18657,2227,71,37,362,29,750,232
18658,R18658,2598,323,17,175,47,335,176
18659,R18659,2507,334,17,127,49,750,179
18660,R18660,2947,93,18,30,-10,752,245
18661,R18661,2555,2,15,90,26,600,198
18662,R18662,3083,125,16,150,27,4998,245
18663,R18663,3080,165,11,42,7,6061,230
18664,R18664,3239,300,12,150,47,2781,187
18665,R18665,2685,38,10,162,3,1584,220
18666,R18666,2820,76,25,30,13,1771,241
18667,R18667,3226,111,3,120,-4,5933,225
18668,R18668,3220,96,9,60,6,997,234
18669,R18669,3027,18,10,666,62,5507,213
18670,R18670,3072,149,26,240,31,872,243
18671,R18671,2562,86,21,30,6,1752,245
18672,R18672,2905,18,10,30,2,874,213
18673,R18673,2969,119,2,150,26,2079,223
18674,R18674,3136,214,11,162,-6,2689,210
18675,R18675,3195,148,9,511,46,5899,233
18676,R18676,2735,135,5,247,19,1624,228
18677,R18677,3410,352,14,228,43,5281,195
18678,R18678,2822,100,17,323,91,2424,246
18679,R18679,2780,198,17,295,84,886,213
18680,R18680,1949,347,22,60,28,330,173
18681,R18681,2654,337,16,170,31,1516,183
18682,R18682,3017,100,8,150,24,2574,234
18683,R18683,2269,59,36,67,53,1260,221
18684,R18684,3377,288,27,175,-7,3188,135
18685,R18685,1911,9,21,108,39,95,192
18686,R18686,2539,221,22,30,2,1591,188
18687,R18687,2975,208,8,339,76,3792,215
18688,R18688,3202,173,34,330,79,2796,219
18689,R18689,2839,315,15,228,4,3090,180
18690,R18690,2122,68,34,108,75,1050,232
18691,R18691,3109,215,15,484,39,1981,205
18692,R18692,3170,169,21,700,82,285,230
18693,R18693,3036,342,6,153,21,3333,208
18694,R18694,1931,214,7,0,0,30,213
18695,R18695,3131,65,8,228,23,5376,228
18696,R18696,2868,103,15,571,134,360,244
18697,R18697,2680,85,11,258,65,2395,236
18698,R18698,3100,178,25,270,42,3539,222
18699,R18699,2536,26,26,134,59,1113,198
18700,R18700,2293,304,20,120,38,1041,159
18701,R18701,2696,53,12,120,7,1953,227
18702,R18702,2640,84,18,67,6,2192,243
18703,R18703,3415,325,34,212,35,2831,118
18704,R18704,2441,297,20,319,114,1563,160
18705,R18705,3243,350,13,255,72,2577,195
18706,R18706,2747,45,8,175,31,2294,222
18707,R18707,2994,318,15,488,84,1546,180
18708,R18708,2830,333,2,192,6,731,214
18709,R18709,2836,85,9,384,58,2026,233
18710,R18710,3709,308,3,1061,263,5377,212
18711,R18711,3116,74,20,150,23,2962,240
18712,R18712,3334,59,8,256,43,1717,227
18713,R18713,3338,107,9,90,19,2174,236
18714,R18714,3071,83,11,713,99,2590,235
18715,R18715,2854,219,23,60,8,1926,187
18716,R18716,3139,83,19,212,60,1231,243
18717,R18717,3142,289,9,120,16,1528,194
18718,R18718,2795,275,14,30,5,819,181
18719,R18719,3188,39,39,180,107,4028,192
18720,R18720,2842,342,9,90,13,2460,202
18721,R18721,2442,318,24,255,96,700,149
18722,R18722,3123,200,19,339,53,6173,209
18723,R18723,3212,243,5,150,18,6033,209
18724,R18724,3338,313,18,690,187,3077,170
18725,R18725,3270,144,13,313,-51,573,239
18726,R18726,3167,150,22,180,15,1142,242
18727,R18727,2704,193,33,180,84,1890,196
18728,R18728,2919,11,4,120,13,4848,216
18729,R18729,3231,74,6,277,26,3223,228
18730,R18730,3041,253,20,426,75,1273,171
18731,R18731,2878,120,29,67,20,1064,254
18732,R18732,2712,49,5,480,95,1087,222
18733,R18733,3607,263,20,474,232,3181,166
18734,R18734,2597,337,16,0,0,1077,184
18735,R18735,2972,225,27,30,5,2301,172
18736,R18736,2911,0,5,0,0,1593,213
18737,R18737,2991,101,10,90,19,5120,236
18738,R18738,2647,206,36,270,-12,1368,174
18739,R18739,2201,29,27,242,150,469,199
18740,R18740,3056,15,19,0,0,2678,200
18741,R18741,2942,82,15,268,69,5908,239
18742,R18742,3226,176,3,108,5,5881,221
18743,R18743,3233,196,18,301,54,674,213
18744,R18744,2810,135,2,300,19,2232,222
18745,R18745,2987,208,19,361,-34,1128,203
18746,R18746,3189,8,16,85,10,1677,199
18747,R18747,2955,76,10,591,10,750,233
18748,R18748,3205,329,16,433,93,3323,179
18749,R18749,3069,328,13,371,74,2624,188
18750,R18750,3064,64,12,395,-19,4933,231
18751,R18751,2341,353,19,42,6,1475,185
18752,R18752,3275,274,8,60,9,5462,200
18753,R18753,2974,128,9,408,-24,4802,235
18754,R18754,3191,259,5,192,20,5835,208
18755,R18755,2714,90,9,395,90,1321,233
18756,R18756,2719,190,7,300,3,2225,220
18757,R18757,3164,43,15,67,14,437,221
18758,R18758,3219,40,23,309,40,1438,214
18759,R18759,2600,204,24,210,93,1857,199
18760,R18760,3249,167,8,30,1,2742,226
18761,R18761,2909,0,8,488,39,4432,208
18762,R18762,2945,250,22,426,124,1172,167
18763,R18763,3167,339,17,134,42,3890,181
18764,R18764,2836,230,22,30,0,3378,180
18765,R18765,3240,149,7,418,49,5850,229
18766,R18766,2263,213,26,30,12,1664,186
18767,R18767,3143,151,2,0,0,2154,222
18768,R18768,3138,55,4,60,3,2764,222
18769,R18769,2924,47,11,636,173,1273,224
18770,R18770,3165,139,9,212,0,1127,235
18771,R18771,3131,261,26,571,210,2992,147
18772,R18772,2946,135,8,30,1,1521,233
18773,R18773,2436,286,26,127,53,911,139
18774,R18774,3254,102,27,295,25,2274,253
18775,R18775,3405,200,15,601,76,1224,213
18776,R18776,2846,63,9,511,73,2400,228
18777,R18777,3008,32,12,190,-6,2380,217
18778,R18778,3100,24,21,331,-6,1590,204
18779,R18779,2891,340,13,175,40,1624,192
18780,R18780,2951,126,4,0,0,1279,227
18781,R18781,2972,5,20,30,13,531,191
18782,R18782,3162,22,11,655,49,3520,213
18783,R18783,3082,108,35,313,149,1933,253
18784,R18784,3284,283,12,90,17,5886,187
18785,R18785,2578,64,13,150,40,1406,232
18786,R18786,2973,32,3,492,95,1167,219
18787,R18787,3193,58,9,553,112,1440,227
18788,R18788,3031,15,13,443,7,3791,208
18789,R18789,2192,281,33,134,89,566,112
18790,R18790,2132,323,15,0,0,1249,181
18791,R18791,3184,119,10,466,68,2185,237
18792,R18792,3036,43,22,870,270,1704,218
18793,R18793,2616,4,14,454,129,720,201
18794,R18794,2289,166,32,180,91,888,228
18795,R18795,3142,4,10,552,101,4577,207
18796,R18796,3132,144,14,60,0,3174,239
18797,R18797,3218,341,10,534,27,3212,199
18798,R18798,3031,9,17,42,10,1140,198
18799,R18799,3197,276,6,540,85,1242,203
18800,R18800,3031,22,19,124,10,3953,205
18801,R18801,2059,115,39,384,160,391,252
18802,R18802,3188,43,12,711,65,1168,222
18803,R18803,3224,150,21,242,49,1842,241
18804,R18804,2896,220,20,134,50,2023,193
18805,R18805,2823,96,16,150,52,2241,244
18806,R18806,3302,49,27,362,137,3950,220
18807,R18807,2123,284,37,285,228,350,95
18808,R18808,2901,121,7,95,13,3952,232
18809,R18809,2988,225,7,437,79,6157,211
18810,R18810,2849,222,24,240,68,1323,182
18811,R18811,3438,203,12,780,45,3432,214
18812,R18812,3275,169,10,430,59,4253,228
18813,R18813,2539,124,2,268,56,212,222
18814,R18814,3223,153,2,192,-6,4588,222
18815,R18815,3198,4,12,330,61,1414,204
18816,R18816,3351,104,9,60,-4,4323,235
18817,R18817,2871,316,23,192,74,4422,153
18818,R18818,3187,1,11,60,5,1518,205
18819,R18819,3135,135,2,85,1,4129,223
18820,R18820,2953,327,13,30,8,390,188
18821,R18821,2783,15,13,60,10,2720,208
18822,R18822,3175,80,14,258,16,4913,238
18823,R18823,3134,200,21,124,39,3073,207
18824,R18824,3160,127,7,309,66,2338,233
18825,R18825,2963,43,8,417,82,3813,222
18826,R18826,2754,59,13,67,19,1708,229
18827,R18827,2997,304,22,95,35,1414,152
18828,R18828,2728,22,5,216,3,1131,217
18829,R18829,3109,167,12,454,68,752,230
18830,R18830,2980,80,18,942,182,3216,241
18831,R18831,2281,273,21,30,11,1101,161
18832,R18832,3190,268,22,256,59,1691,156
18833,R18833,3188,0,15,691,167,4429,197
18834,R18834,2763,113,35,67,44,2121,254
18835,R18835,2975,75,3,108,16,4670,223
18836,R18836,2516,73,13,150,10,201,235
18837,R18837,3151,310,11,993,-51,1310,189
18838,R18838,3211,180,8,175,9,2396,223
18839,R18839,3038,99,9,295,40,1170,235
18840,R18840,3185,318,13,633,38,2829,187
18841,R18841,2474,88,30,201,86,816,248
18842,R18842,2913,38,25,216,94,1784,212
18843,R18843,3046,73,10,170,1,2045,232
18844,R18844,3234,110,15,150,-42,2514,244
18845,R18845,3222,61,2,30,0,4526,221
18846,R18846,3247,35,6,162,-4,2804,219
18847,R18847,2735,21,17,408,54,3307,207
18848,R18848,3194,207,11,90,12,1110,213
18849,R18849,2380,113,25,124,40,150,253
18850,R18850,2989,307,14,85,13,2568,180
18851,R18851,3426,343,13,774,141,2343,192
18852,R18852,2926,291,25,240,115,5067,143
18853,R18853,3154,336,14,42,3,2688,188
18854,R18854,3304,178,6,391,104,3350,223
18855,R18855,3244,168,10,210,32,3284,228
18856,R18856,3274,305,4,558,56,636,209
18857,R18857,2978,322,8,85,18,3194,200
18858,R18858,3039,7,10,0,0,2729,208
18859,R18859,2605,328,27,67,35,1353,146
18860,R18860,2837,161,11,309,43,3518,232
18861,R18861,3129,62,8,201,29,3772,227
18862,R18862,3286,118,6,309,18,1261,230
18863,R18863,2727,148,12,150,24,1866,236
18864,R18864,3239,96,9,175,29,3049,234
18865,R18865,2906,59,10,277,39,4165,228
18866,R18866,2969,44,15,212,62,3655,222
18867,R18867,3120,200,17,162,26,1982,211
18868,R18868,3258,149,11,268,52,1639,235
18869,R18869,2646,20,21,451,119,769,201
18870,R18870,2919,319,29,212,112,930,132
18871,R18871,2965,241,12,390,59,5778,197
18872,R18872,3216,299,15,0,0,3569,178
18873,R18873,2633,9,3,256,-15,361,216
18874,R18874,2954,73,21,268,79,402,239
18875,R18875,2982,204,9,510,76,5681,215
18876,R18876,3133,245,12,366,73,362,196
18877,R18877,2987,188,28,277,-33,2992,209
18878,R18878,3315,55,16,589,136,3995,228
18879,R18879,2966,172,10,120,-3,1310,227
18880,R18880,2853,39,7,228,62,2471,221
18881,R18881,3018,54,9,190,23,4158,225
18882,R18882,2710,75,11,390,93,1080,234
18883,R18883,3033,50,8,300,15,1384,224
18884,R18884,2750,79,14,42,9,1510,238
18885,R18885,2561,17,6,95,0,1674,215
18886,R18886,2137,38,21,218,73,532,215
18887,R18887,2132,231,26,192,68,524,171
18888,R18888,3268,277,6,510,84,418,204
18889,R18889,2817,275,22,360,-42,2635,154
18890,R18890,3043,44,17,175,35,646,221
18891,R18891,2678,37,19,216,73,850,216
18892,R18892,2708,121,7,485,100,552,232
18893,R18893,2656,194,33,120,37,1950,196
18894,R18894,3233,342,13,258,69,2493,193
18895,R18895,3227,23,10,242,22,1507,214
18896,R18896,2535,75,7,30,5,1544,229
18897,R18897,3256,303,18,430,179,1816,166
18898,R18898,2980,11,27,342,160,2735,180
18899,R18899,3302,8,21,870,145,2448,190
18900,R18900,2720,58,11,390,89,1558,228
18901,R18901,3173,137,18,268,95,212,244
18902,R18902,3177,92,8,150,-2,2376,233
18903,R18903,2693,9,12,30,5,2345,206
18904,R18904,2802,43,15,300,14,1489,221
18905,R18905,3098,137,19,660,57,1114,246
18906,R18906,3286,123,23,509,174,3349,251
18907,R18907,2748,173,17,30,-4,2471,228
18908,R18908,2916,149,4,335,10,4392,225
18909,R18909,3292,334,12,335,69,4583,192
18910,R18910,2890,216,15,480,90,2457,204
18911,R18911,2667,98,9,180,39,3435,235
18912,R18912,2904,343,17,255,79,277,184
18913,R18913,3332,145,24,853,-15,1451,245
18914,R18914,2727,23,14,240,89,1040,211
18915,R18915,3124,123,18,85,1,3607,247
18916,R18916,2380,90,28,60,17,569,249
18917,R18917,3097,57,14,201,16,1266,229
18918,R18918,2612,212,16,319,183,1871,205
18919,R18919,2852,30,4,319,54,2083,218
18920,R18920,2897,281,26,60,19,2670,139
18921,R18921,3262,175,13,212,23,4650,227
18922,R18922,2581,42,7,218,22,1057,221
18923,R18923,2638,192,8,0,0,1896,220
18924,R18924,3026,303,11,339,66,2264,189
18925,R18925,2968,71,12,446,36,4446,233
18926,R18926,3114,320,8,127,-4,2014,199
18927,R18927,3136,171,11,108,7,3185,228
18928,R18928,3178,320,20,228,67,1224,164
18929,R18929,3301,286,12,210,49,4592,187
18930,R18930,3228,39,6,301,25,1812,220
18931,R18931,3121,321,10,153,14,5388,194
18932,R18932,2956,120,8,350,45,4741,234
18933,R18933,2991,263,11,721,91,5997,193
18934,R18934,2962,17,9,212,43,4702,213
18935,R18935,3229,333,3,366,23,420,212
18936,R18936,3059,148,23,488,107,480,244
18937,R18937,2500,315,5,85,12,553,206
18938,R18938,3034,103,10,0,0,3455,237
18939,R18939,2926,83,11,150,13,4888,235
18940,R18940,2599,83,8,124,-9,1084,231
18941,R18941,3412,261,18,902,229,4710,174
18942,R18942,2637,310,29,150,24,1523,128
18943,R18943,2745,165,24,268,103,1666,233
18944,R18944,3217,356,12,642,62,4179,200
18945,R18945,3459,65,5,390,6,1581,225
18946,R18946,3267,356,13,1120,250,2143,198
18947,R18947,2921,153,28,60,-15,3251,240
18948,R18948,3207,303,8,218,43,1863,197
18949,R18949,2046,356,24,95,48,339,173
18950,R18950,3354,13,24,469,151,4936,190
18951,R18951,2966,86,21,182,18,518,245
18952,R18952,2728,200,5,201,20,990,218
18953,R18953,2953,313,12,95,7,5642,189
18954,R18954,3003,85,9,330,-24,190,233
18955,R18955,3466,167,23,95,8,3236,231
18956,R18956,2949,118,13,170,44,3371,241
18957,R18957,2105,299,22,150,66,430,153
18958,R18958,3102,324,13,90,25,1470,188
18959,R18959,3344,100,11,323,74,2563,238
18960,R18960,2898,351,12,301,14,1698,199
18961,R18961,3105,204,23,127,48,2522,201
18962,R18962,2350,25,25,162,93,1431,198
18963,R18963,2988,276,18,108,16,3423,168
18964,R18964,3164,102,24,366,77,1012,252
18965,R18965,3126,134,18,90,3,2828,246
18966,R18966,3067,75,5,270,28,3969,226
18967,R18967,3058,186,19,180,7,3511,219
18968,R18968,3225,192,10,297,23,2382,219
18969,R18969,2676,106,12,30,-3,1842,241
18970,R18970,2397,266,17,150,59,1325,175
18971,R18971,2653,156,15,42,6,2180,236
18972,R18972,3207,177,8,631,23,1155,224
18973,R18973,2927,72,10,150,34,569,232
18974,R18974,2917,175,13,30,0,3707,227
18975,R18975,3034,30,17,871,-25,1426,213
18976,R18976,3327,298,18,793,50,1003,165
18977,R18977,3096,10,9,67,9,4039,210
18978,R18978,3066,94,7,67,-2,1214,231
18979,R18979,3413,333,2,750,174,3097,214
18980,R18980,3034,240,17,570,43,5889,186
18981,R18981,3055,72,4,404,66,2410,224
18982,R18982,2869,60,10,175,21,2872,228
18983,R18983,2683,82,13,190,-32,1140,237
18984,R18984,3247,38,8,404,26,3778,220
18985,R18985,2940,355,6,268,-4,1543,211
18986,R18986,2721,173,10,390,-14,600,226
18987,R18987,3203,156,12,175,52,882,234
18988,R18988,2965,128,12,30,3,4819,239
18989,R18989,2955,141,15,67,16,1601,241
18990,R18990,3129,5,5,150,0,6408,213
18991,R18991,2717,51,10,108,28,1641,225
18992,R18992,2836,121,12,309,52,2093,240
18993,R18993,2965,114,15,190,33,4425,244
18994,R18994,2829,355,18,180,74,1326,189
18995,R18995,2532,343,13,60,-4,1437,194
18996,R18996,3401,189,39,95,44,1140,191
18997,R18997,2987,94,10,443,94,170,236
18998,R18998,2818,51,6,272,8,2151,223
18999,R18999,2734,173,14,30,1,2636,228
19000,R19000,2848,18,15,182,23,1495,207
19001,R19001,3321,355,19,573,185,3772,184
19002,R19002,2881,62,16,108,29,4183,232
19003,R19003,3017,11,15,437,50,534,203
19004,R19004,3175,23,6,391,92,4790,216
19005,R19005,3370,265,14,870,188,4560,183
19006,R19006,3275,252,12,60,16,3463,193
19007,R19007,3227,297,10,511,43,582,192
19008,R19008,2732,89,25,108,1,2898,248
19009,R19009,2839,70,6,212,-15,1719,226
19010,R19010,3304,54,10,342,45,2503,226
19011,R19011,2861,8,10,0,0,5540,208
19012,R19012,2611,24,16,360,122,2078,209
19013,R19013,3072,64,21,42,2,4930,234
19014,R19014,2959,60,7,95,13,1691,225
19015,R19015,2935,128,8,60,2,1194,234
19016,R19016,2453,81,12,404,112,742,237
19017,R19017,3115,80,13,256,33,1980,237
19018,R19018,2915,37,17,212,45,1860,217
19019,R19019,2765,62,15,592,82,524,231
19020,R19020,2945,333,3,150,16,4875,212
19021,R19021,2946,356,23,124,57,1170,175
19022,R19022,3306,0,5,124,11,5397,213
19023,R19023,2897,24,10,30,5,1590,215
19024,R19024,2830,7,14,216,35,3365,202
19025,R19025,3255,340,13,180,32,4436,192
19026,R19026,2715,193,13,242,76,2022,218
19027,R19027,3019,342,11,150,20,2881,197
19028,R19028,2873,124,10,150,26,3960,238
19029,R19029,3205,9,6,457,63,2825,214
19030,R19030,2579,198,28,60,20,1907,199
19031,R19031,3084,312,11,331,-36,2010,190
19032,R19032,2912,4,12,201,47,3013,204
19033,R19033,3128,32,20,558,-16,450,211
19034,R19034,3250,345,11,30,4,2254,198
19035,R19035,2668,45,14,67,7,1776,223
19036,R19036,2924,108,8,108,5,4535,235
19037,R19037,3037,57,5,212,29,2532,223
19038,R19038,2485,177,4,474,136,832,222
19039,R19039,2959,116,22,234,68,2195,251
19040,R19040,2520,120,7,95,9,1080,232
19041,R19041,3255,169,9,201,26,1396,227
19042,R19042,2971,115,4,323,29,5262,227
19043,R19043,3010,166,18,552,105,577,232
19044,R19044,3190,295,29,671,123,212,125
19045,R19045,2908,84,18,331,103,360,243
19046,R19046,3143,90,20,175,-25,1114,246
19047,R19047,2855,293,18,95,12,1310,167
19048,R19048,3252,33,13,258,12,976,217
19049,R19049,3134,276,10,85,7,1294,194
19050,R19050,2786,90,33,210,135,210,248
19051,R19051,2912,82,11,258,57,1601,235
19052,R19052,2932,151,6,124,2,904,228
19053,R19053,3011,63,8,108,21,3515,228
19054,R19054,2826,96,13,420,42,1867,240
19055,R19055,3393,83,10,268,44,2687,234
19056,R19056,3052,203,11,642,64,2614,215
19057,R19057,3285,186,16,532,152,2886,221
19058,R19058,3074,313,24,319,46,3447,147
19059,R19059,3063,126,10,361,0,1266,238
19060,R19060,2212,29,38,95,51,685,179
19061,R19061,3001,177,5,150,19,5212,222
19062,R19062,2987,286,27,180,48,5798,136
19063,R19063,3195,195,21,95,25,2151,210
19064,R19064,3054,1,13,408,-9,3443,201
19065,R19065,2865,22,20,474,99,2184,204
19066,R19066,3168,25,10,391,55,3700,215
19067,R19067,3171,0,11,212,42,3226,203
19068,R19068,2341,334,22,234,86,655,164
19069,R19069,3067,222,7,576,91,6131,211
19070,R19070,3205,41,20,95,-6,3290,218
19071,R19071,3269,109,9,360,93,3349,235
19072,R19072,2817,38,13,180,2,2632,219
19073,R19073,3118,73,9,350,13,5282,231
19074,R19074,2613,30,14,283,63,255,215
19075,R19075,3006,322,16,150,43,180,179
19076,R19076,2859,38,21,175,51,4173,215
19077,R19077,3093,185,13,484,105,1400,222
19078,R19078,2962,157,5,242,43,4826,226
19079,R19079,2869,11,13,190,-23,404,206
19080,R19080,2949,90,7,153,13,3760,231
19081,R19081,3194,23,14,67,6,3271,212
19082,R19082,3226,359,18,134,-13,1921,191
19083,R19083,3158,162,2,268,51,2205,221
19084,R19084,3269,210,19,722,134,750,201
19085,R19085,3113,100,7,30,1,630,232
19086,R19086,2611,91,9,95,17,488,235
19087,R19087,2604,114,8,234,35,1437,235
19088,R19088,2525,73,19,300,82,926,239
19089,R19089,3112,18,15,162,37,3820,207
19090,R19090,2713,202,4,162,13,759,218
19091,R19091,3014,124,13,531,15,5312,241
19092,R19092,2634,59,11,234,56,1075,228
19093,R19093,3112,91,9,120,17,1450,235
19094,R19094,2669,47,22,417,-58,1387,222
19095,R19095,2568,255,15,309,99,553,186
19096,R19096,2902,130,14,67,14,1296,243
19097,R19097,2962,81,10,108,21,1855,233
19098,R19098,2982,82,2,351,56,4956,221
19099,R19099,3109,317,11,192,34,2100,191
19100,R19100,2754,172,9,30,-4,2083,226
19101,R19101,2552,77,9,258,12,1177,232
19102,R19102,3140,135,3,108,12,964,224
19103,R19103,2964,39,18,891,166,3141,218
19104,R19104,3083,199,24,182,60,3112,204
19105,R19105,2920,87,10,450,43,3000,235
19106,R19106,3074,184,15,300,44,4922,222
19107,R19107,3250,181,10,270,10,3236,223
19108,R19108,3284,129,15,853,168,2460,243
19109,R19109,3262,105,12,182,29,1908,240
19110,R19110,3001,33,11,0,0,5409,218
19111,R19111,3039,186,18,837,99,3061,220
19112,R19112,3260,101,21,242,60,938,249
19113,R19113,2250,294,29,85,35,702,127
19114,R19114,2794,172,3,0,0,2285,222
19115,R19115,2870,116,11,30,0,3260,240
19116,R19116,3230,26,25,492,168,1165,199
19117,R19117,3162,137,17,285,60,192,244
19118,R19118,3322,241,20,360,101,1945,179
19119,R19119,2728,355,11,60,10,2271,201
19120,R19120,2475,177,5,0,0,2108,222
19121,R19121,3266,345,19,175,44,3427,179
19122,R19122,2983,107,19,272,-32,509,249
19123,R19123,3257,146,13,451,50,1409,237
19124,R19124,2244,307,16,30,-2,384,175
19125,R19125,2986,315,5,361,26,1984,207
19126,R19126,2478,112,20,60,20,918,250
19127,R19127,3104,165,7,443,9,5351,227
19128,R19128,2924,29,6,0,0,1740,218
19129,R19129,3060,357,12,42,6,2617,200
19130,R19130,3278,343,21,382,60,4417,173
19131,R19131,3033,52,13,987,235,3059,226
19132,R19132,2651,349,27,134,74,2251,161
19133,R19133,3021,150,8,42,0,2389,231
19134,R19134,3029,58,17,551,205,430,230
19135,R19135,3249,328,17,0,0,4038,176
19136,R19136,2973,10,18,384,6,579,197
19137,R19137,2790,146,13,192,40,2514,237
19138,R19138,2513,68,10,268,45,743,231
19139,R19139,2791,337,34,150,30,2335,128
19140,R19140,2466,209,26,150,40,1924,192
19141,R19141,3504,107,19,940,295,2585,249
19142,R19142,3230,37,9,285,52,541,220
19143,R19143,2464,281,22,247,1,120,154
19144,R19144,2748,143,16,256,51,2163,241
19145,R19145,2852,306,15,95,18,1216,176
19146,R19146,3155,164,14,255,-19,2201,232
19147,R19147,2350,85,12,424,166,1099,237
19148,R19148,3136,123,10,60,4,6490,237
19149,R19149,3090,291,8,120,1,2166,197
19150,R19150,3000,33,8,216,-13,3318,219
19151,R19151,3149,72,5,30,-2,3531,225
19152,R19152,3133,90,13,150,37,997,239
19153,R19153,2330,123,41,361,230,828,249
19154,R19154,3169,287,16,0,0,4329,174
19155,R19155,2788,162,23,216,121,3181,235
19156,R19156,2040,228,36,60,44,150,144
19157,R19157,2987,191,15,390,97,5277,218
19158,R19158,2911,232,27,210,58,3199,167
19159,R19159,3276,274,20,655,162,6078,162
19160,R19160,3008,156,14,67,1,2910,235
19161,R19161,2387,80,15,319,143,1224,239
19162,R19162,2697,48,24,234,55,2156,221
19163,R19163,2860,342,13,30,7,1567,193
19164,R19164,3337,312,6,67,-4,4980,204
19165,R19165,2916,297,31,234,91,1184,120
19166,R19166,2495,109,9,30,0,865,235
19167,R19167,3130,155,11,361,35,5534,233
19168,R19168,2998,0,9,458,79,5051,208
19169,R19169,3054,149,12,190,63,3656,236
19170,R19170,2750,21,9,391,70,1640,214
19171,R19171,3084,188,16,503,92,1740,219
19172,R19172,3004,115,4,902,32,5704,227
19173,R19173,3226,324,15,750,89,2084,182
19174,R19174,2282,346,23,150,-6,934,168
19175,R19175,3116,342,5,664,62,2174,210
19176,R19176,2872,96,15,90,15,3223,242
19177,R19177,2705,162,22,120,39,2040,235
19178,R19178,2873,102,26,150,46,5493,252
19179,R19179,2821,271,20,162,31,920,164
19180,R19180,2712,70,13,433,112,1425,234
19181,R19181,3292,103,25,216,56,1598,252
19182,R19182,2159,64,28,153,64,524,232
19183,R19183,3106,267,5,42,1,3716,207
19184,R19184,3006,101,10,700,210,1271,236
19185,R19185,3366,252,8,351,40,3606,202
19186,R19186,3109,312,26,663,68,1168,141
19187,R19187,3012,125,4,60,-1,3007,226
19188,R19188,3253,14,9,150,27,6038,212
19189,R19189,3244,17,12,959,43,3997,210
19190,R19190,2593,350,20,124,48,1406,178
19191,R19191,2800,314,26,120,38,1341,143
