id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
5294,R5294,3038,45,16,361,56,1140,223
5295,R5295,3260,34,5,240,25,4343,219
5296,R5296,2638,331,11,510,110,711,195
5297,R5297,2876,55,12,212,72,2255,227
5298,R5298,3096,99,3,324,19,2591,224
5299,R5299,3212,253,5,170,18,6040,209
5300,R5300,2856,23,11,268,14,1343,214
5301,R5301,2995,65,13,417,10,4334,232
5302,R5302,2964,53,2,384,5,4920,221
5303,R5303,3144,9,12,488,36,2877,206
5304,R5304,2959,224,17,150,30,5370,195
5305,R5305,3043,96,27,153,37,5057,251
5306,R5306,2376,277,24,404,171,361,147
5307,R5307,3268,11,7,571,120,990,213
5308,R5308,3044,38,10,95,8,2040,220
5309,R5309,3201,25,4,402,23,5664,218
5310,R5310,3225,54,2,150,-2,5866,220
5311,R5311,2936,194,12,108,20,5275,218
5312,R5312,3030,330,20,295,-9,4731,167
5313,R5313,1988,311,42,127,110,108,76
5314,R5314,3041,65,7,67,5,2860,227
5315,R5315,3041,36,15,474,125,4601,218
5316,R5316,2140,169,21,30,12,391,231
5317,R5317,2860,323,22,153,32,2527,160
5318,R5318,2917,218,15,342,36,2550,202
5319,R5319,2517,127,7,170,7,430,233
5320,R5320,3283,88,11,30,8,1328,236
5321,R5321,3051,82,14,242,52,1566,239
5322,R5322,2952,333,27,382,177,666,147
5323,R5323,2844,116,29,120,25,2296,254
5324,R5324,3024,54,8,108,1,3127,225
5325,R5325,2982,72,5,402,17,4886,225
5326,R5326,3258,91,14,201,-26,1442,241
5327,R5327,3231,257,8,153,7,5899,202
5328,R5328,2916,62,6,162,-4,1902,225
5329,R5329,2410,179,12,85,31,537,225
5330,R5330,3137,213,19,212,80,2580,200
5331,R5331,3087,158,9,300,46,759,231
5332,R5332,3087,132,12,67,11,4487,240
5333,R5333,2414,336,14,420,108,1061,188
5334,R5334,2731,54,13,242,63,270,227
5335,R5335,2811,66,20,120,32,3240,235
5336,R5336,2972,159,12,180,10,1639,232
5337,R5337,3088,163,18,201,5,2389,234
5338,R5338,2864,26,13,313,14,1961,213
5339,R5339,3001,139,20,255,96,1406,246
5340,R5340,3257,221,10,283,46,3675,208
5341,R5341,2417,333,28,484,219,1189,143
5342,R5342,2761,252,5,108,10,2423,210
5343,R5343,2957,70,14,201,20,4056,234
5344,R5344,3093,296,7,297,26,2503,200
5345,R5345,2962,256,9,524,62,5842,199
5346,R5346,3070,115,17,150,-11,949,247
5347,R5347,2547,341,10,361,78,60,199
5348,R5348,2963,191,10,60,12,1689,220
5349,R5349,2921,42,14,698,297,1100,222
5350,R5350,2636,149,28,234,74,1380,243
5351,R5351,2775,306,8,30,11,1742,197
5352,R5352,3198,34,15,451,80,2932,216
5353,R5353,3015,65,12,67,16,5036,232
5354,R5354,3067,102,10,170,17,3388,238
5355,R5355,3363,163,25,270,134,3838,234
5356,R5356,2974,349,20,361,55,684,179
5357,R5357,3159,135,3,300,17,3168,224
5358,R5358,2975,6,15,60,30,3141,200
5359,R5359,3254,27,14,706,63,3663,213
5360,R5360,3083,27,8,228,7,2713,217
5361,R5361,2808,6,11,607,76,3391,207
5362,R5362,3017,11,15,437,50,534,203
5363,R5363,3274,138,16,480,120,1482,243
5364,R5364,3068,336,13,182,14,2375,190
5365,R5365,3290,10,11,671,66,3037,208
5366,R5366,2161,348,17,510,116,551,186
5367,R5367,2975,211,4,351,38,3971,216
5368,R5368,2993,2,23,351,87,2619,181
5369,R5369,2881,197,9,210,49,840,218
5370,R5370,2959,90,4,0,0,3187,226
5371,R5371,3288,49,14,0,0,3447,225
5372,R5372,2883,314,13,30,10,5255,185
5373,R5373,3041,31,12,247,74,283,216
5374,R5374,3132,5,17,642,53,1034,196
5375,R5375,2968,101,10,418,16,4389,236
5376,R5376,3028,0,13,127,24,2730,200
5377,R5377,3319,225,7,60,3,3684,211
5378,R5378,3092,15,8,90,10,4916,213
5379,R5379,3230,343,13,457,209,2695,194
5380,R5380,2476,156,24,218,73,1177,239
5381,R5381,2932,108,19,85,6,1682,249
5382,R5382,2899,281,11,228,101,1884,190
5383,R5383,2764,112,21,323,122,2335,251
5384,R5384,2820,98,3,361,33,603,225
5385,R5385,3275,53,14,60,-9,2794,227
5386,R5386,2113,37,31,234,55,256,203
5387,R5387,2670,68,8,30,4,1448,229
5388,R5388,3016,169,12,180,39,4893,229
5389,R5389,3560,262,23,390,209,3300,156
5390,R5390,2702,68,7,60,3,2123,227
5391,R5391,3011,174,7,700,94,5490,225
5392,R5392,3234,59,1,175,0,90,220
5393,R5393,2915,5,8,95,30,1549,210
5394,R5394,3161,162,18,120,0,2321,234
5395,R5395,2839,344,7,424,57,2638,206
5396,R5396,3183,307,9,120,3,1215,194
5397,R5397,3158,347,8,85,6,4918,206
5398,R5398,2955,98,24,240,88,6116,250
5399,R5399,3065,309,12,395,68,2553,187
5400,R5400,2863,127,10,67,13,3373,237
5401,R5401,2902,338,17,134,74,933,182
5402,R5402,3350,39,13,537,1,3461,220
5403,R5403,3035,69,9,67,-1,1493,230
5404,R5404,3038,26,12,306,93,1756,214
5405,R5405,2686,107,8,424,23,847,234
5406,R5406,3110,168,19,272,58,285,231
5407,R5407,2347,99,24,382,96,446,251
5408,R5408,3008,43,9,342,36,5368,222
5409,R5409,3091,67,12,450,85,902,232
5410,R5410,2746,26,21,182,-19,2102,205
5411,R5411,2972,323,12,234,-27,3816,189
5412,R5412,3096,135,8,120,5,1539,233
5413,R5413,3191,65,13,150,46,1660,232
5414,R5414,3263,115,18,42,10,1744,248
5415,R5415,2720,34,25,216,5,1866,206
5416,R5416,3237,285,3,825,62,4114,212
5417,R5417,3027,28,13,430,60,511,215
5418,R5418,2564,100,29,430,156,400,253
5419,R5419,2965,167,8,633,69,6067,226
5420,R5420,2709,65,4,216,28,2155,223
5421,R5421,2617,342,28,90,47,2283,152
5422,R5422,2766,18,23,218,74,2650,195
5423,R5423,2344,150,32,297,1,426,241
5424,R5424,3036,241,9,1092,194,2970,204
5425,R5425,2880,134,13,212,32,3501,240
5426,R5426,3243,143,15,201,18,1989,240
5427,R5427,3143,355,13,108,16,2748,198
5428,R5428,3379,169,11,1040,140,2854,229
5429,R5429,2958,141,20,362,212,1994,245
5430,R5430,2958,31,12,67,25,2001,216
5431,R5431,3120,329,24,124,45,4184,155
5432,R5432,3299,218,11,540,72,4142,208
5433,R5433,2244,122,32,120,47,764,254
5434,R5434,3254,277,16,725,188,6201,175
5435,R5435,3205,119,12,720,33,4164,241
5436,R5436,2164,318,24,418,162,514,151
5437,R5437,3085,48,6,42,0,3855,223
5438,R5438,2736,51,13,124,5,1134,226
5439,R5439,2708,30,18,182,-82,182,212
5440,R5440,3417,325,10,342,44,2310,196
5441,R5441,2806,235,20,127,44,1008,181
5442,R5442,3182,321,9,201,-3,1291,196
5443,R5443,3321,189,18,402,150,3135,218
5444,R5444,2930,223,19,162,48,5176,192
5445,R5445,3265,168,19,301,77,1201,231
5446,R5446,2981,174,12,514,95,1765,227
5447,R5447,3024,88,36,361,-2,849,246
5448,R5448,3032,291,12,192,37,618,185
5449,R5449,3307,44,17,485,73,1560,222
5450,R5450,3163,20,6,0,0,3771,216
5451,R5451,3444,111,8,674,159,2262,234
5452,R5452,2955,268,8,474,35,5313,200
5453,R5453,3197,284,12,127,13,4116,187
5454,R5454,2481,101,10,30,5,458,237
5455,R5455,2942,40,14,228,23,4533,220
5456,R5456,3119,294,6,60,-6,6412,202
5457,R5457,2678,47,27,85,1,1256,218
5458,R5458,3001,131,10,607,50,2831,237
5459,R5459,3204,32,6,170,1,1693,219
5460,R5460,3076,262,16,150,12,1509,180
5461,R5461,3095,79,24,120,-17,693,243
5462,R5462,3201,166,10,360,40,1153,229
5463,R5463,3435,294,9,626,66,2002,194
5464,R5464,3044,15,11,470,10,3719,210
5465,R5465,3107,108,5,150,1,726,229
5466,R5466,2682,145,22,268,97,1908,244
5467,R5467,2999,47,17,400,182,1894,224
5468,R5468,3267,171,19,60,0,3461,230
5469,R5469,2940,118,14,60,3,875,243
5470,R5470,2975,4,12,150,30,3017,204
5471,R5471,3010,336,20,150,38,2580,173
5472,R5472,3001,160,7,577,82,5693,228
5473,R5473,2494,312,18,283,51,255,170
5474,R5474,3166,114,11,242,34,474,240
5475,R5475,2673,85,16,150,16,3526,241
5476,R5476,3024,0,12,212,49,5197,202
5477,R5477,3175,110,17,175,28,1891,246
5478,R5478,2931,268,6,67,10,2072,204
5479,R5479,2072,280,24,182,14,713,149
5480,R5480,2962,56,17,309,53,4669,229
5481,R5481,2456,69,14,120,-3,1019,234
5482,R5482,3190,333,7,228,17,1452,205
5483,R5483,3032,99,16,67,15,1328,245
5484,R5484,2921,65,14,371,-1,618,232
5485,R5485,2930,310,4,170,7,4489,209
5486,R5486,2746,355,8,108,12,1106,207
5487,R5487,3191,251,16,124,0,2029,182
5488,R5488,2960,222,18,228,28,1050,194
5489,R5489,2968,145,6,42,3,4924,228
5490,R5490,2890,89,14,242,80,268,241
5491,R5491,3003,328,16,408,93,1624,180
5492,R5492,3198,328,15,417,91,3303,182
5493,R5493,2693,118,4,270,4,900,226
5494,R5494,3177,67,14,782,72,972,233
5495,R5495,3361,82,8,247,39,1950,232
5496,R5496,2593,319,9,309,67,376,196
5497,R5497,3249,246,17,270,70,4596,184
5498,R5498,2993,317,10,95,13,760,195
5499,R5499,3079,117,12,216,31,3900,240
5500,R5500,3391,201,12,600,62,1173,214
5501,R5501,2968,243,11,492,72,5974,199
5502,R5502,3283,172,19,684,150,594,229
5503,R5503,3098,225,3,480,13,1181,216
5504,R5504,3395,61,21,700,113,2430,232
5505,R5505,2702,32,38,67,46,1358,184
5506,R5506,3020,9,18,466,53,553,197
5507,R5507,2591,169,8,390,83,811,226
5508,R5508,2926,262,11,360,80,5051,192
5509,R5509,3352,144,18,680,146,503,242
5510,R5510,3048,9,6,60,1,3642,214
5511,R5511,2766,15,7,30,1,671,214
5512,R5512,3144,304,3,30,3,1276,210
5513,R5513,3018,263,12,660,27,5827,189
5514,R5514,2993,36,11,60,0,4887,219
5515,R5515,3035,323,12,170,11,3561,189
5516,R5516,2997,304,28,234,99,787,132
5517,R5517,2862,343,15,120,16,2711,188
5518,R5518,3091,42,22,446,167,2308,218
5519,R5519,3078,339,3,309,50,2741,212
5520,R5520,3092,105,17,297,50,1567,247
5521,R5521,2714,103,9,297,28,1243,236
5522,R5522,3296,322,16,295,68,3982,178
5523,R5523,3290,182,38,450,87,2730,202
5524,R5524,2867,106,20,30,-10,175,250
5525,R5525,3341,141,10,67,12,1513,235
5526,R5526,2336,297,16,256,11,134,173
5527,R5527,2991,51,10,309,-9,3691,225
5528,R5528,2767,182,6,150,31,931,222
5529,R5529,2891,41,26,283,113,4176,214
5530,R5530,3216,94,12,210,-29,1632,239
5531,R5531,2721,75,11,450,82,2522,234
5532,R5532,3146,237,11,430,14,6238,200
5533,R5533,3124,77,12,1292,206,3030,235
5534,R5534,3106,160,20,1072,192,3212,236
5535,R5535,2608,77,16,42,4,1561,239
5536,R5536,2612,332,16,30,7,1271,183
5537,R5537,2572,129,6,67,-3,2932,230
5538,R5538,2031,45,34,67,39,120,206
5539,R5539,2947,113,23,60,-11,390,252
5540,R5540,2936,86,16,390,126,390,241
5541,R5541,3079,108,20,201,52,4866,249
5542,R5542,3079,34,28,458,174,2368,202
5543,R5543,2888,25,22,201,64,1463,202
5544,R5544,2852,51,19,90,3,1353,225
5545,R5545,2998,29,6,150,-11,4098,218
5546,R5546,2980,74,21,323,-64,510,240
5547,R5547,2817,110,22,511,184,2486,251
5548,R5548,2791,99,5,242,13,3046,228
5549,R5549,3175,107,10,323,33,3032,237
5550,R5550,2723,125,6,182,21,878,230
5551,R5551,3004,7,11,30,0,4137,207
5552,R5552,3021,276,15,162,54,1343,178
5553,R5553,2941,28,13,218,62,1380,215
5554,R5554,2570,186,15,150,24,2608,221
5555,R5555,3245,307,14,60,8,4455,181
5556,R5556,2912,22,10,300,60,2852,214
5557,R5557,2921,311,13,339,33,1315,184
5558,R5558,3068,294,8,339,55,2533,199
5559,R5559,3234,273,33,67,27,1269,116
5560,R5560,2632,14,39,295,149,886,154
5561,R5561,3413,58,19,484,179,1980,230
5562,R5562,3250,58,12,212,38,1222,228
5563,R5563,3364,180,0,0,0,2771,219
5564,R5564,2337,246,23,95,31,1243,166
5565,R5565,2794,17,11,30,4,2423,211
5566,R5566,2971,124,10,30,3,339,238
5567,R5567,2313,22,27,330,108,1146,193
5568,R5568,3157,129,20,324,65,234,248
5569,R5569,3031,310,12,85,5,2436,186
5570,R5570,3483,49,15,726,249,2193,225
5571,R5571,3134,29,15,306,65,5074,213
5572,R5572,3099,59,4,306,22,2372,223
5573,R5573,2666,277,27,90,22,1500,139
5574,R5574,2961,181,10,134,-8,1397,223
5575,R5575,2513,45,9,60,1,390,223
5576,R5576,3015,181,10,283,54,3925,224
5577,R5577,3231,213,21,309,-36,3323,196
5578,R5578,2618,37,17,390,87,1201,217
5579,R5579,3034,79,19,0,0,1008,241
5580,R5580,3117,94,31,192,-32,2826,250
5581,R5581,3352,145,11,404,152,2799,236
5582,R5582,3098,271,13,192,24,1273,186
5583,R5583,2481,26,6,150,16,192,217
5584,R5584,3027,263,11,450,141,6025,193
5585,R5585,2863,17,17,313,115,1173,203
5586,R5586,3223,356,14,360,75,3443,197
5587,R5587,3187,131,14,150,13,4091,242
5588,R5588,2853,351,14,541,67,2014,194
5589,R5589,3234,28,11,424,20,3841,216
5590,R5590,2790,55,13,297,36,1945,228
5591,R5591,2803,57,13,30,5,780,228
5592,R5592,2989,200,10,295,33,1401,216
5593,R5593,3137,309,16,247,45,190,175
5594,R5594,2723,328,9,268,56,1082,199
5595,R5595,2618,94,25,134,9,1940,250
5596,R5596,3166,302,21,180,42,4039,156
5597,R5597,2931,163,5,234,14,4953,225
5598,R5598,2663,34,7,240,34,685,219
5599,R5599,2401,26,24,124,78,362,202
5600,R5600,2984,340,13,0,0,1412,192
5601,R5601,2913,172,2,190,26,4180,220
5602,R5602,2799,2,8,210,23,2086,209
5603,R5603,3169,73,7,511,-25,819,229
5604,R5604,3067,304,10,277,-1,2066,192
5605,R5605,3109,41,15,0,0,5202,221
5606,R5606,3216,46,15,190,21,939,224
5607,R5607,2989,312,7,0,0,810,201
5608,R5608,2668,7,15,0,0,2282,201
5609,R5609,2905,297,12,108,46,1062,186
5610,R5610,3153,294,18,150,16,3894,166
5611,R5611,3018,164,14,162,15,2143,232
5612,R5612,2843,80,13,150,47,684,237
5613,R5613,2903,103,6,67,4,1749,231
5614,R5614,3296,145,24,892,-51,1323,245
5615,R5615,3249,150,17,124,16,3378,240
5616,R5616,3297,70,12,511,110,696,233
5617,R5617,2562,133,18,60,14,960,246
5618,R5618,2592,359,16,190,47,785,193
5619,R5619,2488,116,18,85,22,942,248
5620,R5620,3168,221,5,579,15,1853,213
5621,R5621,2957,276,2,67,4,1142,213
5622,R5622,3153,202,19,390,141,2197,207
5623,R5623,3077,126,13,162,7,3387,242
5624,R5624,2748,72,5,170,0,1736,225
5625,R5625,2773,117,3,175,16,1657,225
5626,R5626,2983,62,27,218,38,1852,231
5627,R5627,2837,68,11,450,0,968,232
5628,R5628,2544,65,10,216,32,309,230
5629,R5629,3320,310,7,134,14,1405,200
5630,R5630,3073,115,15,150,36,3388,245
5631,R5631,3107,332,13,85,4,3771,190
5632,R5632,3114,241,13,150,10,2411,194
5633,R5633,2850,72,16,95,10,3818,236
5634,R5634,3070,27,12,85,8,457,215
5635,R5635,3203,265,24,277,72,1650,152
5636,R5636,3380,213,10,524,112,3435,211
5637,R5637,2999,45,1,150,17,722,219
5638,R5638,3239,9,8,408,91,854,211
5639,R5639,3354,187,9,95,0,4582,221
5640,R5640,2713,328,12,67,7,1296,190
5641,R5641,3156,350,7,845,288,854,208
5642,R5642,2915,101,28,589,110,516,252
5643,R5643,2819,84,23,150,40,3210,245
5644,R5644,2971,353,8,467,101,2907,206
5645,R5645,3100,321,12,242,32,190,189
5646,R5646,2929,126,9,162,46,6009,235
5647,R5647,3345,354,18,511,11,3716,187
5648,R5648,3135,281,8,342,34,3424,199
5649,R5649,3067,191,9,30,0,2856,220
5650,R5650,2142,27,18,175,47,390,210
5651,R5651,3319,315,10,685,105,994,194
5652,R5652,3448,119,22,301,85,3928,251
5653,R5653,2965,158,21,297,62,3331,237
5654,R5654,2909,101,10,402,26,4230,236
5655,R5655,3323,107,16,42,4,2109,246
5656,R5656,2375,267,15,272,105,1110,180
5657,R5657,2273,115,21,150,34,212,251
5658,R5658,2939,32,16,60,9,1943,215
5659,R5659,2570,110,8,0,0,2932,234
5660,R5660,2942,101,10,430,-42,3903,236
5661,R5661,3011,6,2,408,88,2839,216
5662,R5662,2966,350,32,210,85,309,145
5663,R5663,2273,96,12,175,42,1415,239
5664,R5664,2833,72,12,618,103,2971,233
5665,R5665,2986,13,13,510,91,1020,207
5666,R5666,2981,354,6,362,85,4055,209
5667,R5667,3190,293,2,510,63,6033,214
5668,R5668,3168,273,15,437,56,1458,178
5669,R5669,3050,106,15,190,3,3097,244
5670,R5670,2307,354,21,339,199,663,180
5671,R5671,3289,289,10,150,24,5552,192
5672,R5672,2588,241,34,297,-11,600,135
5673,R5673,3208,18,6,0,0,3268,216
5674,R5674,3148,71,13,938,-75,949,234
5675,R5675,2920,313,19,212,61,1437,165
5676,R5676,2878,288,27,150,74,2011,134
5677,R5677,3021,232,6,524,110,2605,211
5678,R5678,2883,255,5,30,0,1643,207
5679,R5679,3122,25,13,480,105,1577,213
5680,R5680,3288,272,22,134,64,1291,157
5681,R5681,2537,254,27,127,54,900,148
5682,R5682,2945,89,16,330,29,4663,243
5683,R5683,2765,170,17,170,36,1471,230
5684,R5684,2635,186,9,30,4,1697,222
5685,R5685,2071,330,31,30,16,907,133
5686,R5686,2869,53,9,484,37,570,226
5687,R5687,2849,40,11,85,-4,1521,221
5688,R5688,2792,234,24,300,-20,1490,174
5689,R5689,2820,110,13,234,64,1908,243
5690,R5690,2835,145,8,201,34,2836,231
5691,R5691,2822,230,16,283,134,1073,195
5692,R5692,2968,254,8,382,52,5397,201
5693,R5693,3275,352,12,488,111,2503,199
5694,R5694,3115,333,6,579,-62,832,205
5695,R5695,3311,198,5,540,110,866,218
5696,R5696,3240,46,18,591,16,1150,223
5697,R5697,3054,5,18,120,57,750,195
5698,R5698,3070,357,9,42,2,2630,207
5699,R5699,3405,96,7,618,-48,789,232
5700,R5700,2860,4,8,408,58,2170,210
5701,R5701,3154,359,9,201,38,451,206
5702,R5702,3044,131,15,124,23,3966,243
5703,R5703,3100,147,11,366,59,560,235
5704,R5704,3151,153,17,228,45,2382,238
5705,R5705,3251,322,8,150,26,1565,199
5706,R5706,2956,0,7,404,54,3334,210
5707,R5707,3139,59,6,240,39,2455,224
5708,R5708,2979,328,9,255,48,1654,199
5709,R5709,3163,339,8,67,3,1405,203
5710,R5710,2929,122,9,0,0,4406,236
5711,R5711,2918,31,7,150,12,1727,218
5712,R5712,2826,120,5,691,38,750,229
5713,R5713,3060,127,16,430,193,6174,245
5714,R5714,3085,43,12,124,0,2257,222
5715,R5715,2905,21,16,201,67,433,208
5716,R5716,3182,108,9,30,0,2713,236
5717,R5717,3032,225,5,85,-7,3353,213
5718,R5718,2307,356,15,60,15,558,195
5719,R5719,2742,311,15,0,0,1254,178
5720,R5720,2648,150,8,30,-3,3412,230
5721,R5721,2972,96,25,124,72,2442,250
5722,R5722,2945,106,14,180,52,1958,243
5723,R5723,3138,92,21,256,65,1584,247
5724,R5724,2614,305,10,120,53,785,193
5725,R5725,3394,349,25,277,101,2460,164
5726,R5726,2555,147,21,342,102,811,243
5727,R5727,3333,98,15,201,53,924,244
5728,R5728,2942,305,8,379,13,5232,198
5729,R5729,2929,87,14,30,8,2418,240
5730,R5730,2765,130,30,150,94,1530,252
5731,R5731,3113,135,8,30,1,4113,233
5732,R5732,3439,292,20,404,81,780,161
5733,R5733,2889,53,5,42,3,1907,223
5734,R5734,2590,150,10,190,-8,319,234
5735,R5735,2960,102,16,467,33,350,245
5736,R5736,2919,285,12,108,9,2095,187
5737,R5737,2949,238,15,400,53,5844,193
5738,R5738,2960,138,12,95,17,1898,238
5739,R5739,3128,287,13,301,32,1745,184
5740,R5740,2945,7,11,404,-6,4090,207
5741,R5741,3208,61,8,30,5,1804,227
5742,R5742,2790,126,16,0,0,2182,245
5743,R5743,2899,77,18,342,72,1065,240
5744,R5744,2777,76,12,350,113,1848,234
5745,R5745,2688,73,24,95,35,108,240
5746,R5746,2903,290,29,283,60,2708,126
5747,R5747,2367,74,16,150,47,362,237
5748,R5748,3223,185,23,162,67,2335,218
5749,R5749,3320,298,6,600,118,845,204
5750,R5750,3108,266,3,67,4,5488,211
5751,R5751,2606,347,12,553,39,661,197
5752,R5752,2992,110,13,60,0,4930,242
5753,R5753,2843,8,13,127,32,134,205
5754,R5754,3031,244,20,660,40,5873,176
5755,R5755,3229,344,15,85,17,1784,189
5756,R5756,2960,109,11,150,19,4809,239
5757,R5757,3024,184,15,361,138,6073,223
5758,R5758,2506,154,21,180,-43,1323,240
5759,R5759,2881,179,11,85,16,3296,225
5760,R5760,2821,73,6,30,-3,1641,227
5761,R5761,2968,26,16,210,36,5071,211
5762,R5762,2882,63,15,95,13,1879,232
5763,R5763,3204,310,15,240,24,4632,179
5764,R5764,3033,91,16,127,41,655,243
5765,R5765,2870,350,20,108,26,2522,180
5766,R5766,3154,60,8,212,26,5049,226
5767,R5767,3168,313,33,390,64,1449,114
5768,R5768,3142,140,12,240,10,6308,238
5769,R5769,3314,333,15,488,62,4596,185
5770,R5770,3021,61,10,807,194,1387,228
5771,R5771,3031,190,8,543,145,5902,220
5772,R5772,3154,45,5,95,0,5117,222
5773,R5773,3217,105,22,402,41,1442,250
5774,R5774,3006,311,9,600,-114,1744,196
5775,R5775,2972,166,13,488,56,5582,230
5776,R5776,3113,340,17,120,0,2471,181
5777,R5777,3126,90,5,228,24,4548,227
5778,R5778,2210,309,30,95,44,1318,125
5779,R5779,2783,248,9,30,2,2010,202
5780,R5780,3026,81,24,95,25,2088,244
5781,R5781,3032,34,7,450,48,3216,219
5782,R5782,2906,75,12,85,6,1638,234
5783,R5783,2703,167,5,150,11,1980,224
5784,R5784,3225,30,9,85,-2,2886,218
5785,R5785,3297,11,11,382,64,3150,209
5786,R5786,3119,162,28,330,182,3608,234
5787,R5787,3257,329,13,480,116,3483,189
5788,R5788,2900,127,7,212,55,618,232
5789,R5789,2667,192,38,120,44,1920,188
5790,R5790,2975,26,16,95,13,4652,211
5791,R5791,2889,112,15,67,7,1710,244
5792,R5792,2205,57,33,150,-32,870,222
5793,R5793,3274,92,23,95,31,3966,248
5794,R5794,2975,49,13,0,0,4328,225
5795,R5795,3142,183,9,648,101,757,223
5796,R5796,3340,153,4,404,105,1653,225
5797,R5797,3222,302,14,0,0,3542,179
5798,R5798,2842,351,21,150,39,708,178
5799,R5799,2942,135,1,212,24,3838,221
5800,R5800,2936,169,21,228,97,1128,231
5801,R5801,2854,341,11,190,46,4138,197
5802,R5802,3162,306,13,153,24,3510,182
5803,R5803,3235,100,9,134,25,3013,236
5804,R5804,3266,46,16,300,52,1189,223
5805,R5805,3307,0,0,297,52,5801,218
5806,R5806,3191,152,14,30,3,1140,237
5807,R5807,2784,52,14,240,23,1426,226
5808,R5808,3107,293,5,182,12,5568,205
5809,R5809,3106,38,9,108,-1,2863,221
5810,R5810,2690,18,22,331,21,1320,197
5811,R5811,3044,180,14,408,49,5727,225
5812,R5812,2909,96,14,268,17,228,242
5813,R5813,3061,45,2,0,0,977,219
5814,R5814,3376,167,21,134,21,2865,232
5815,R5815,2838,197,21,120,57,1776,210
5816,R5816,3286,319,14,513,147,2377,183
5817,R5817,3223,205,19,162,56,2241,205
5818,R5818,2845,20,28,450,90,1464,189
5819,R5819,2942,45,3,492,62,4145,220
5820,R5820,2844,355,10,30,6,2951,203
5821,R5821,2952,0,8,577,125,4872,209
5822,R5822,3056,12,18,30,8,3174,198
5823,R5823,2846,29,8,534,93,2522,217
5824,R5824,2897,125,9,170,37,3194,236
5825,R5825,2786,159,20,272,80,600,237
5826,R5826,3213,90,5,60,0,5948,228
5827,R5827,3158,63,20,417,100,3227,233
5828,R5828,3104,241,14,212,51,470,192
5829,R5829,2937,96,13,42,5,3782,241
5830,R5830,2086,67,35,175,142,201,230
5831,R5831,2949,112,8,277,17,4548,234
5832,R5832,3034,77,14,511,61,1348,237
5833,R5833,3088,233,9,408,45,5815,205
5834,R5834,2706,333,4,300,12,886,210
5835,R5835,3208,129,15,443,60,510,243
5836,R5836,2937,210,30,234,96,891,183
5837,R5837,3331,222,34,450,208,3157,157
5838,R5838,2716,81,37,150,85,2761,240
5839,R5839,2691,193,24,390,-44,1082,209
5840,R5840,2534,333,8,30,0,1332,202
5841,R5841,2960,58,9,0,0,2512,227
5842,R5842,3115,93,26,150,38,1266,250
5843,R5843,3059,179,10,255,33,2072,224
5844,R5844,2901,109,11,42,7,902,240
5845,R5845,2900,78,10,0,0,5251,234
5846,R5846,3027,56,14,190,13,3107,228
5847,R5847,2888,119,2,0,0,2285,223
5848,R5848,2901,73,13,134,12,1989,235
5849,R5849,3214,46,18,700,132,1663,223
5850,R5850,2983,119,29,134,47,1818,254
5851,R5851,2947,266,21,918,281,2415,163
5852,R5852,3059,356,12,124,22,1838,200
5853,R5853,2520,74,11,371,1,240,233
5854,R5854,3179,280,12,417,103,3065,186
5855,R5855,3351,89,38,134,36,2086,245
5856,R5856,3115,270,4,342,30,1782,208
5857,R5857,2755,56,10,424,39,1684,227
5858,R5858,3251,283,6,571,17,573,202
5859,R5859,2851,352,14,30,7,1624,195
5860,R5860,3008,135,6,626,82,5047,230
5861,R5861,3128,319,21,470,99,875,160
5862,R5862,2452,343,17,579,262,1256,184
5863,R5863,3193,270,3,390,61,1041,212
5864,R5864,3147,152,13,182,39,1786,235
5865,R5865,3195,116,31,285,118,3903,254
5866,R5866,2902,10,11,170,29,3227,209
5867,R5867,2522,52,8,418,-3,616,225
5868,R5868,3031,55,11,335,27,5187,227
5869,R5869,3074,299,7,108,1,2902,200
5870,R5870,2384,301,21,402,163,960,158
5871,R5871,2908,53,26,350,97,908,224
5872,R5872,2464,149,15,210,30,601,238
5873,R5873,3286,48,6,90,0,5665,223
5874,R5874,3171,317,8,390,61,1057,199
5875,R5875,2905,83,17,175,36,1956,241
5876,R5876,3222,158,3,42,1,5886,222
5877,R5877,2118,14,33,283,67,382,171
5878,R5878,2885,212,10,234,32,3025,211
5879,R5879,3120,95,17,108,18,990,245
5880,R5880,3135,178,14,210,5,2121,225
5881,R5881,3100,241,20,633,60,3231,178
5882,R5882,2610,134,20,42,2,1142,247
5883,R5883,3127,186,15,592,57,2028,222
5884,R5884,3258,271,12,216,46,4866,188
5885,R5885,2626,342,22,150,32,1597,170
5886,R5886,2797,97,6,228,25,2952,230
5887,R5887,3064,74,8,180,17,3055,230
5888,R5888,2562,133,11,30,4,1170,238
5889,R5889,2794,174,12,402,152,1566,227
5890,R5890,3092,210,20,711,276,1587,199
5891,R5891,3032,317,9,283,64,2898,195
5892,R5892,3089,305,13,362,49,4987,184
5893,R5893,3125,350,11,192,29,3065,200
5894,R5894,2562,114,17,60,-1,904,247
5895,R5895,2808,66,6,67,7,3334,227
5896,R5896,2576,198,31,247,150,242,194
5897,R5897,2852,101,5,295,43,1902,228
5898,R5898,2849,75,13,150,-2,1639,235
5899,R5899,2711,9,6,277,10,726,213
5900,R5900,3323,232,14,134,30,2795,197
5901,R5901,3037,6,20,685,13,2568,192
5902,R5902,2988,87,5,295,20,5771,227
