id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
5495,R5495,2995,121,13,295,27,4043,242,228,113,2264
5496,R5496,3257,95,9,666,36,3693,234,227,124,2995
5497,R5497,2827,74,8,361,29,693,230,226,129,301
5498,R5498,2815,51,12,382,32,1871,226,214,120,1718
5499,R5499,2067,68,35,285,108,323,231,148,18,300
5500,R5500,2563,21,27,247,89,1415,191,171,104,543
5501,R5501,3014,77,9,404,51,426,232,224,125,1426
5502,R5502,2727,336,8,234,81,2103,203,230,166,2250
5503,R5503,2929,27,3,0,0,4815,218,232,151,6180
5504,R5504,3100,347,12,30,6,1500,196,220,162,2443
5505,R5505,2956,135,5,255,22,3632,229,238,143,2177
5506,R5506,2702,277,32,228,113,1406,120,227,237,1012
5507,R5507,2892,98,16,268,66,2718,245,215,94,3000
5508,R5508,2834,32,9,85,0,1771,218,221,138,1840
5509,R5509,2955,151,5,30,-6,5367,226,240,148,2343
5510,R5510,3086,34,14,376,49,2889,217,207,122,5828
5511,R5511,2517,79,8,518,39,765,231,225,126,3719
5512,R5512,2208,6,31,95,23,481,167,164,121,474
5513,R5513,3129,18,14,134,30,4281,208,209,135,3537
5514,R5514,2388,313,17,170,31,1554,171,224,193,579
5515,R5515,3025,18,3,30,2,908,217,233,153,2173
5516,R5516,2565,5,19,42,15,990,192,199,141,6488
5517,R5517,3173,114,19,371,130,3078,249,217,87,2885
5518,R5518,2532,26,7,210,-1,649,217,225,144,5493
5519,R5519,3029,108,4,108,0,2461,226,235,144,1194
5520,R5520,3043,5,17,108,22,1080,196,205,144,1015
5521,R5521,2335,349,7,67,4,309,207,228,160,1348
5522,R5522,2784,79,14,182,29,1847,237,215,106,2800
5523,R5523,3458,193,13,481,5,1556,218,250,163,3778
5524,R5524,2847,253,31,212,26,1024,137,242,233,182
5525,R5525,3318,137,17,268,94,3041,244,231,109,3156
5526,R5526,3209,135,3,108,0,5179,225,238,148,808
5527,R5527,3186,249,9,256,36,5811,201,247,184,2290
5528,R5528,3006,56,3,560,30,5484,222,232,146,1416
5529,R5529,3162,66,11,210,57,2553,231,218,118,1782
5530,R5530,3276,192,20,228,37,3348,214,251,163,1190
5531,R5531,2911,177,18,552,79,738,226,247,147,1590
5532,R5532,3169,100,13,162,29,824,242,221,107,2252
5533,R5533,3362,53,26,391,124,3903,224,175,70,2777
5534,R5534,2953,145,4,175,16,5444,225,239,149,1797
5535,R5535,3050,33,14,247,59,60,216,208,124,1260
5536,R5536,3221,298,13,607,3,3618,185,235,191,1290
5537,R5537,3249,156,9,404,58,5741,231,241,142,2974
5538,R5538,3248,29,13,90,13,4390,215,210,129,918
5539,R5539,2877,343,19,150,45,153,177,207,166,1184
5540,R5540,2893,168,15,228,41,3198,230,245,142,3354
5541,R5541,3174,315,1,150,0,5066,215,237,160,2659
5542,R5542,3198,233,5,120,3,3018,212,244,169,1195
5543,R5543,3160,204,9,30,-2,2652,215,249,168,1106
5544,R5544,2717,205,29,360,-31,2274,190,251,180,1802
5545,R5545,2975,347,12,30,5,3759,197,221,161,1689
5546,R5546,2674,35,29,134,34,2028,203,164,81,874
5547,R5547,2975,223,10,513,66,5849,207,250,178,3426
5548,R5548,2874,44,13,418,80,2658,222,211,121,3273
5549,R5549,2694,46,24,300,160,1050,219,182,85,1033
5550,R5550,2771,11,14,201,35,1490,205,212,142,2509
5551,R5551,3041,170,12,660,155,5909,229,245,147,5311
5552,R5552,2758,88,16,42,1,966,242,211,93,474
5553,R5553,2826,63,20,247,154,1282,233,194,83,825
5554,R5554,3046,91,12,201,35,3067,239,220,109,1998
5555,R5555,3018,340,7,301,34,4073,205,230,163,1578
5556,R5556,2630,35,21,240,-39,1723,213,190,105,1531
5557,R5557,3113,175,19,277,1,1959,227,246,144,212
5558,R5558,2796,63,10,324,17,2253,229,220,123,1360
5559,R5559,3047,23,4,577,27,4475,218,231,151,1418
5560,R5560,2883,68,18,153,25,3220,236,201,90,4284
5561,R5561,2900,15,3,362,33,4116,217,233,154,6451
5562,R5562,2957,347,17,60,15,4043,185,211,162,2412
5563,R5563,3332,228,14,153,40,2860,199,252,188,972
5564,R5564,2520,206,17,108,36,876,207,253,177,808
5565,R5565,3382,141,13,785,176,618,238,236,125,192
5566,R5566,2548,0,14,323,-53,1358,199,213,151,1110
5567,R5567,3163,304,9,150,19,4824,196,236,180,2581
5568,R5568,2672,66,10,313,35,1044,230,219,121,997
5569,R5569,3229,90,4,446,16,5477,226,233,143,1369
5570,R5570,2977,91,31,630,181,1165,249,176,0,918
5571,R5571,3275,235,8,0,0,2971,207,247,178,655
5572,R5572,2914,46,21,30,2,1811,221,189,93,2329
5573,R5573,3012,352,16,95,26,2700,190,211,158,968
5574,R5574,2339,278,24,513,201,589,147,235,224,1651
5575,R5575,2425,162,23,210,55,1170,235,238,121,1587
5576,R5576,3133,225,12,175,41,1365,204,251,182,912
5577,R5577,3399,252,10,451,107,2796,197,247,188,1269
5578,R5578,2749,236,30,30,0,2694,155,249,219,1567
5579,R5579,3233,175,19,437,117,2704,227,246,142,3316
5580,R5580,2941,43,12,108,5,4716,222,213,124,4077
5581,R5581,3008,102,10,247,-2,999,238,226,119,882
5582,R5582,3030,0,6,780,13,1476,211,228,155,604
5583,R5583,3102,331,17,552,-16,2801,178,217,178,722
5584,R5584,3151,273,24,190,21,4645,151,239,224,3327
5585,R5585,2939,46,13,362,70,2139,224,211,119,2219
5586,R5586,3195,270,2,216,24,5883,214,239,163,1885
5587,R5587,2728,253,21,90,54,1745,167,249,216,1195
5588,R5588,3009,353,11,30,6,1917,200,220,158,1358
5589,R5589,2389,50,18,85,-1,700,225,198,100,808
5590,R5590,3106,64,23,277,83,2700,234,187,73,1006
5591,R5591,3240,217,22,858,154,466,191,254,191,2806
5592,R5592,2696,62,16,417,-21,914,232,207,103,2436
5593,R5593,3261,77,15,481,82,4803,238,211,100,3115
5594,R5594,2656,343,23,42,17,2022,166,197,166,4583
5595,R5595,3119,52,19,313,26,4072,226,195,95,3137
5596,R5596,3108,326,26,124,33,4470,148,202,189,1172
5597,R5597,2475,94,31,361,129,513,251,179,33,849
5598,R5598,2536,143,5,0,0,1328,227,239,146,1368
5599,R5599,2999,49,5,228,18,2070,222,229,142,1053
5600,R5600,2757,195,11,182,31,3960,218,249,164,1998
5601,R5601,3047,203,6,760,43,5943,217,246,164,3896
5602,R5602,2713,270,2,170,12,779,213,240,165,1782
5603,R5603,2928,58,14,553,165,1598,230,209,109,1862
5604,R5604,2949,45,14,626,36,4314,223,208,116,4394
5605,R5605,3202,54,9,424,50,4584,225,221,130,2603
5606,R5606,3004,123,5,301,-6,6293,228,236,142,3690
5607,R5607,3389,292,9,457,93,1266,194,238,185,2963
5608,R5608,2712,74,24,150,25,1597,240,187,65,408
5609,R5609,3250,73,5,560,71,4293,226,230,139,2671
5610,R5610,3152,144,4,376,98,492,226,239,148,684
5611,R5611,3024,312,14,85,19,1259,181,229,188,1430
5612,R5612,2934,58,24,492,139,3099,229,183,74,927
5613,R5613,2349,242,14,0,0,60,193,250,194,108
5614,R5614,2737,318,12,201,80,2742,188,229,180,1231
5615,R5615,3152,345,12,618,-13,630,196,221,163,1699
5616,R5616,3113,64,12,30,-2,1932,231,215,114,2896
5617,R5617,2929,270,4,379,10,4248,208,241,171,4705
5618,R5618,3038,120,8,270,45,1018,234,234,132,1724
5619,R5619,2936,2,19,67,7,417,190,200,144,1489
5620,R5620,2741,75,22,270,102,1020,240,193,73,932
5621,R5621,2662,72,21,124,19,1273,238,196,79,495
5622,R5622,3307,43,11,108,5,1911,222,217,128,1003
5623,R5623,3055,180,25,150,39,2971,220,246,143,1433
5624,R5624,3447,219,12,633,112,2708,206,252,180,1471
5625,R5625,2620,213,22,60,28,3071,194,254,188,1348
5626,R5626,3365,359,10,876,73,2260,205,222,154,1061
5627,R5627,3118,104,13,277,66,454,241,223,110,631
5628,R5628,3001,184,10,212,13,5532,223,247,157,1959
5629,R5629,2954,60,13,306,59,1950,230,212,113,3088
5630,R5630,3280,327,14,335,105,4402,184,223,178,1343
5631,R5631,2664,163,22,67,18,2205,234,240,126,2522
5632,R5632,3134,346,2,201,3,2725,215,235,158,959
5633,R5633,2857,120,13,42,9,2724,241,229,115,2364
5634,R5634,2931,70,14,180,3,1776,234,211,105,2659
5635,R5635,2258,268,31,134,48,799,125,233,238,726
5636,R5636,2977,300,21,67,24,2109,158,227,208,1031
5637,R5637,3267,344,17,175,31,3683,183,211,164,4015
5638,R5638,3008,124,7,525,43,5460,233,235,135,5842
5639,R5639,3414,84,48,335,183,2380,230,110,0,618
5640,R5640,3262,339,11,674,191,3378,196,224,167,1935
5641,R5641,2720,161,10,42,4,1418,230,243,143,2121
5642,R5642,3213,179,10,175,20,4149,225,246,154,2140
5643,R5643,2962,276,9,360,17,4448,197,242,184,5693
5644,R5644,2919,161,15,153,3,5001,234,242,135,4506
5645,R5645,2984,303,5,769,172,1148,206,237,170,2277
5646,R5646,3258,280,5,323,12,4341,205,240,174,742
5647,R5647,3167,179,10,524,83,295,225,246,154,1994
5648,R5648,3076,147,12,323,65,1262,236,239,132,1022
5649,R5649,2973,51,6,277,4,2496,223,227,139,1418
5650,R5650,2905,59,22,361,24,1943,231,188,79,3013
5651,R5651,3350,295,25,234,72,2079,141,223,219,2461
5652,R5652,3277,21,21,531,113,2697,202,192,120,3360
5653,R5653,3020,115,15,42,8,690,245,224,104,1149
5654,R5654,2989,20,15,175,33,4045,208,207,133,1050
5655,R5655,3065,36,9,0,0,4997,220,221,136,778
5656,R5656,3648,271,12,573,236,3031,189,244,193,1290
5657,R5657,3050,82,7,210,-19,3426,230,228,130,5443
5658,R5658,2916,145,8,234,36,4387,231,239,140,5731
5659,R5659,2984,27,15,765,157,1477,212,206,127,2733
5660,R5660,3093,43,11,180,22,3878,222,215,126,1831
5661,R5661,2713,150,9,127,32,2375,232,240,139,4837
5662,R5662,2641,125,14,60,0,1384,242,230,113,5318
5663,R5663,3100,16,7,124,14,3434,214,226,148,1075
5664,R5664,3006,306,11,170,28,467,190,234,184,331
5665,R5665,3323,13,12,503,54,1965,208,216,143,1250
5666,R5666,2804,36,13,700,113,420,219,211,125,1095
5667,R5667,3134,71,19,124,45,1020,238,199,85,1077
5668,R5668,2874,77,28,60,33,2620,242,176,45,2014
5669,R5669,3202,217,12,323,58,1167,206,252,180,2047
5670,R5670,2586,1,16,153,33,421,194,207,148,1101
5671,R5671,2367,152,26,295,52,285,241,229,100,845
5672,R5672,2985,114,13,60,-2,1158,242,226,111,1786
5673,R5673,2711,293,4,108,-1,2028,209,239,168,3960
5674,R5674,3110,191,15,228,22,1905,218,250,162,362
5675,R5675,2955,180,7,309,46,5797,223,244,156,2877
5676,R5676,2694,23,12,0,0,1681,212,214,136,1382
5677,R5677,3290,346,4,421,25,5820,212,233,159,618
5678,R5678,3230,58,16,30,-5,1454,230,206,104,1699
5679,R5679,2658,8,20,234,64,1532,193,196,135,2770
5680,R5680,2470,297,28,42,15,806,130,217,222,607
5681,R5681,3104,137,12,552,56,1879,238,235,126,872
5682,R5682,2973,218,17,162,24,1325,199,254,187,1560
5683,R5683,3182,333,6,182,-15,67,205,232,165,1507
5684,R5684,2970,204,14,162,17,1365,212,252,172,1155
5685,R5685,2529,197,26,30,-11,1315,202,251,168,417
5686,R5686,2601,328,16,120,40,780,178,219,180,6408
5687,R5687,3126,150,4,0,0,759,225,239,150,2382
5688,R5688,2505,237,13,42,4,1072,197,251,191,1006
5689,R5689,2972,237,11,514,73,5708,200,250,187,5665
5690,R5690,2602,81,12,297,70,924,236,219,112,3587
5691,R5691,3107,299,14,108,0,2255,180,234,194,953
5692,R5692,3516,105,15,872,231,2460,244,220,100,1170
5693,R5693,2866,239,11,30,-3,785,200,249,186,638
5694,R5694,3225,282,12,201,34,3019,186,241,194,1040
5695,R5695,2870,47,8,390,25,2837,223,223,134,3683
5696,R5696,2701,90,14,150,7,1588,241,217,103,1608
5697,R5697,3004,264,7,808,98,5835,202,244,181,6172
5698,R5698,2969,103,20,888,174,2707,249,211,81,1590
5699,R5699,3102,324,13,277,39,216,188,226,178,1702
5700,R5700,2402,221,30,42,20,564,170,251,203,552
5701,R5701,2102,70,24,162,74,295,238,187,68,598
5702,R5702,2459,280,5,361,153,1061,205,240,174,1282
5703,R5703,3239,59,14,484,127,4924,230,210,110,2912
5704,R5704,2111,211,14,0,0,616,208,252,178,499
5705,R5705,3088,1,18,256,69,1423,192,203,146,1478
5706,R5706,2990,22,16,258,23,466,207,203,128,339
5707,R5707,2791,92,6,270,48,2938,230,230,133,6576
5708,R5708,2830,292,33,212,80,1253,112,213,231,1295
5709,R5709,3287,58,9,134,-3,1532,227,221,128,3307
5710,R5710,3371,82,2,485,32,990,221,236,151,2345
5711,R5711,3139,48,14,42,4,1632,224,210,117,577
5712,R5712,2973,310,16,85,19,371,173,227,193,684
5713,R5713,3236,277,18,216,44,1608,169,240,210,2505
5714,R5714,2432,22,32,134,49,684,181,153,91,769
5715,R5715,3100,93,16,240,31,4255,243,215,97,3439
5716,R5716,3221,247,6,313,38,2451,207,245,176,871
5717,R5717,3390,255,18,210,80,3756,175,249,210,994
5718,R5718,3773,9,20,984,364,4734,194,197,136,2858
5719,R5719,3261,81,17,511,31,4308,241,208,92,1104
5720,R5720,3035,62,15,382,136,2039,231,209,106,1758
5721,R5721,3085,244,13,430,23,313,193,250,194,1443
5722,R5722,2828,14,9,443,95,1919,212,222,147,907
5723,R5723,2730,135,3,0,0,3449,225,238,148,1471
5724,R5724,3289,138,40,108,60,3934,244,191,34,3282
5725,R5725,2500,323,15,242,17,484,181,224,182,1552
5726,R5726,2996,34,9,335,48,4061,219,221,137,2219
5727,R5727,3014,304,3,30,2,5094,210,238,166,2563
5728,R5728,2894,270,6,339,26,1036,204,242,177,516
5729,R5729,2958,320,17,443,101,3192,173,221,187,1909
5730,R5730,3315,92,8,67,4,4323,233,227,126,3761
5731,R5731,2936,308,19,201,62,1415,166,225,198,860
5732,R5732,2944,82,17,402,137,417,241,208,92,927
5733,R5733,3190,61,17,618,273,1906,231,202,98,2665
5734,R5734,2693,135,1,242,15,2164,221,238,153,1774
5735,R5735,2853,286,14,30,8,870,181,239,197,366
5736,R5736,3277,111,17,108,43,4404,247,220,96,1104
5737,R5737,3259,354,17,192,32,2167,191,209,155,2512
5738,R5738,3227,310,8,391,43,255,198,235,176,1230
5739,R5739,3086,209,12,234,70,778,211,251,173,666
5740,R5740,3201,97,11,95,6,4118,238,224,116,3309
5741,R5741,3295,164,15,525,107,1584,232,244,138,2311
5742,R5742,2814,299,6,124,19,2081,202,238,175,3006
5743,R5743,2959,76,9,420,75,3312,232,223,124,2218
5744,R5744,2104,271,20,323,96,430,163,242,216,218
5745,R5745,3187,58,24,268,39,1560,229,182,73,4682
5746,R5746,3063,319,10,577,103,779,195,231,176,765
5747,R5747,3071,45,2,108,0,3342,220,234,150,1294
5748,R5748,2975,81,3,0,0,1900,223,234,146,3830
5749,R5749,3329,330,33,277,80,2710,126,181,184,2576
5750,R5750,2728,115,26,67,30,1266,254,204,61,2202
5751,R5751,3194,282,12,67,13,582,188,241,193,1406
5752,R5752,2397,241,9,60,3,797,204,248,181,1199
5753,R5753,3333,77,12,553,99,1622,235,218,113,2163
5754,R5754,2587,94,25,60,16,1664,250,193,56,700
5755,R5755,3073,73,5,633,39,6287,226,230,139,3173
5756,R5756,2860,88,7,120,29,2829,231,229,131,2234
5757,R5757,3182,333,6,108,4,4433,205,232,165,808
5758,R5758,2767,295,7,240,13,2580,201,238,177,1774
5759,R5759,2947,95,13,108,20,4577,240,220,108,3043
5760,R5760,2962,135,13,256,36,4908,240,234,121,6447
5761,R5761,2657,329,14,175,43,930,186,223,176,1761
5762,R5762,3057,122,21,242,0,3577,250,218,85,170
5763,R5763,3250,181,11,323,17,2124,224,247,155,1224
5764,R5764,2618,198,5,319,73,1678,218,244,161,1869
5765,R5765,3536,30,9,503,144,1471,218,220,137,1974
5766,R5766,3211,241,7,379,70,895,206,246,178,509
5767,R5767,2260,32,37,360,209,573,186,136,59,319
5768,R5768,2394,107,23,108,35,571,252,206,69,421
5769,R5769,2928,30,9,120,20,2314,218,220,137,402
5770,R5770,3021,3,16,573,100,1431,196,207,146,365
5771,R5771,2590,327,13,60,7,1652,187,225,177,2907
5772,R5772,3264,184,11,192,64,2843,223,248,157,240
5773,R5773,2972,350,13,42,4,3765,196,218,160,5059
5774,R5774,3017,9,7,212,37,4295,212,225,151,819
5775,R5775,3216,96,7,805,92,3141,232,229,129,2694
5776,R5776,2896,30,9,323,41,3892,218,220,137,5569
5777,R5777,3027,74,11,323,36,5535,233,219,116,5060
5778,R5778,3016,18,5,270,31,1961,216,230,151,1376
5779,R5779,2962,112,3,573,164,4713,224,236,148,5189
5780,R5780,2524,119,6,532,46,811,230,235,138,3774
5781,R5781,2551,89,18,90,10,700,244,208,87,972
5782,R5782,3134,25,15,127,26,4291,211,206,128,3546
5783,R5783,3152,43,8,480,83,4336,222,223,136,2072
5784,R5784,2848,223,8,886,76,2280,210,248,175,1624
5785,R5785,3103,32,22,696,78,1895,209,186,104,2040
5786,R5786,3189,75,3,175,31,1026,223,234,147,2108
5787,R5787,3311,300,30,417,97,698,123,212,221,1101
5788,R5788,2335,105,21,60,20,285,250,208,76,1181
5789,R5789,3114,343,9,42,2,1616,202,227,163,595
5790,R5790,3128,128,11,218,20,2123,239,233,123,2586
5791,R5791,2602,116,21,350,67,1531,251,214,80,2107
5792,R5792,2982,114,5,216,40,3545,228,235,141,1572
5793,R5793,3137,78,19,134,19,2922,240,203,85,2058
5794,R5794,2487,126,31,285,83,1224,253,202,52,1215
5795,R5795,3113,312,6,0,0,1358,204,236,171,1348
5796,R5796,3149,45,4,300,15,4394,221,231,146,1884
5797,R5797,2982,284,18,570,348,1579,168,237,208,1727
5798,R5798,2984,55,17,400,164,420,228,203,102,778
5799,R5799,3014,88,20,124,22,3237,245,204,80,860
5800,R5800,2968,37,21,576,173,3035,214,189,102,953
5801,R5801,2996,199,11,582,75,1999,216,250,167,2213
5802,R5802,3112,212,9,330,36,859,212,249,172,1376
5803,R5803,2921,124,3,277,41,3340,225,237,146,4507
5804,R5804,2950,247,21,150,52,2297,171,250,213,1489
5805,R5805,3258,48,7,570,-3,4216,223,225,138,2563
5806,R5806,3324,29,24,190,60,2260,205,181,102,1237
5807,R5807,3137,39,16,446,-7,330,219,204,116,1953
5808,R5808,2728,130,34,228,149,1661,251,200,47,1153
5809,R5809,3185,34,15,180,31,3221,216,205,120,841
5810,R5810,3380,267,14,277,98,2206,184,245,200,2773
5811,R5811,3138,248,11,150,23,1326,196,248,190,806
5812,R5812,2938,38,11,60,13,4632,220,216,130,4124
5813,R5813,2633,52,19,404,90,1026,226,196,96,1572
5814,R5814,3247,112,5,420,3,4347,229,234,139,2347
5815,R5815,3000,356,4,450,46,1588,214,233,157,2322
5816,R5816,2331,289,24,60,22,1248,147,230,219,994
5817,R5817,3222,54,4,0,0,459,222,231,144,1040
5818,R5818,3093,16,8,60,7,3445,214,224,147,1132
5819,R5819,3155,39,13,190,7,1552,220,212,124,4620
5820,R5820,3023,100,11,201,21,2962,238,226,118,1871
5821,R5821,3283,359,23,759,187,1243,179,190,143,1749
5822,R5822,3063,346,2,0,0,1040,215,235,158,1712
5823,R5823,3234,63,2,474,24,4629,221,234,150,2362
5824,R5824,3136,254,17,350,70,5833,178,249,207,2125
5825,R5825,3163,128,14,42,1,1396,242,231,115,2442
5826,R5826,2665,79,10,360,-16,1518,234,222,119,5839
5827,R5827,3046,120,12,60,-15,2535,240,230,118,1421
5828,R5828,3320,326,16,642,179,3999,180,221,180,2282
5829,R5829,2941,15,17,616,61,1148,202,201,133,797
5830,R5830,2994,63,9,120,5,4380,228,222,127,953
5831,R5831,2874,233,14,150,26,1291,196,252,191,2084
5832,R5832,2701,288,13,162,1,1765,183,239,195,560
5833,R5833,2480,125,28,510,72,480,253,208,62,1183
5834,R5834,3306,36,10,108,-9,1441,219,218,133,1774
5835,R5835,3404,263,8,488,114,1253,200,244,183,2897
5836,R5836,2974,90,1,0,0,2643,220,237,153,1736
5837,R5837,2979,2,8,85,18,3606,209,225,154,2434
5838,R5838,2939,150,9,90,0,5628,232,240,139,3708
5839,R5839,3304,12,15,240,34,3776,204,209,140,1968
5840,R5840,3030,315,3,95,2,1276,212,237,163,2671
5841,R5841,3098,137,31,582,217,994,249,211,64,2719
5842,R5842,2614,134,20,42,12,1557,247,226,98,5130
5843,R5843,3067,54,15,510,-1,3660,228,207,109,4736
5844,R5844,2640,250,23,150,70,1231,163,249,219,1170
5845,R5845,2769,327,20,297,75,1414,167,213,184,1354
5846,R5846,3085,53,14,1148,216,2760,227,208,111,1377
5847,R5847,2769,277,22,180,95,1354,154,238,220,664
5848,R5848,2290,252,12,270,28,170,192,248,194,330
5849,R5849,3043,260,21,722,230,2051,165,246,217,932
5850,R5850,2777,206,34,255,145,1740,178,247,180,1248
5851,R5851,2604,115,28,42,15,1537,254,200,53,1100
5852,R5852,3344,333,15,443,69,2497,183,219,174,1041
5853,R5853,2663,20,29,0,0,2920,187,166,102,6392
5854,R5854,3027,36,11,190,28,2976,219,216,131,1574
5855,R5855,3253,15,11,469,95,1110,210,217,143,2268
5856,R5856,2982,337,18,437,62,4937,179,213,172,1771
5857,R5857,3414,165,13,730,-38,1316,231,244,141,4032
5858,R5858,2650,51,26,240,142,981,222,175,71,1387
5859,R5859,2826,211,14,120,28,2147,208,252,178,1895
5860,R5860,2798,290,20,42,8,872,159,233,212,1734
5861,R5861,3221,280,11,384,88,3869,191,241,190,1549
5862,R5862,2956,118,19,150,34,3578,249,219,90,2852
5863,R5863,3103,153,13,360,27,794,235,240,134,1366
5864,R5864,3095,211,11,361,80,420,211,250,174,1423
5865,R5865,3354,66,21,721,28,3150,235,192,78,1015
5866,R5866,2390,314,28,60,31,1041,136,206,204,1203
5867,R5867,2901,67,25,170,86,175,235,180,61,1142
5868,R5868,3080,312,14,371,-32,2187,182,229,187,646
5869,R5869,3162,47,11,108,7,1710,224,215,124,646
5870,R5870,2922,248,5,285,22,5398,209,244,173,4747
5871,R5871,3525,30,7,301,32,1401,218,226,143,977
5872,R5872,2833,325,28,67,28,815,141,197,190,1172
5873,R5873,2824,121,8,85,6,2506,235,233,130,2701
5874,R5874,3105,20,7,212,19,5376,215,225,147,1209
5875,R5875,3397,190,11,371,4,3141,220,249,161,182
5876,R5876,2883,310,22,60,16,6309,153,218,202,4416
5877,R5877,2826,83,28,242,161,1412,246,178,42,1022
5878,R5878,3205,159,19,60,3,1538,236,240,126,2531
5879,R5879,2830,36,9,127,8,1864,220,221,136,2616
5880,R5880,2789,207,12,90,13,1830,212,251,173,2287
5881,R5881,3240,233,7,295,-22,2864,208,247,175,361
5882,R5882,3224,64,21,391,90,808,234,194,82,5352
5883,R5883,2503,26,15,270,17,324,212,205,127,1100
5884,R5884,2990,64,6,127,3,2944,226,228,136,1841
5885,R5885,3077,268,21,741,40,2084,161,243,219,930
5886,R5886,3419,342,31,277,39,2765,141,176,164,2402
5887,R5887,3218,276,5,0,0,819,207,241,173,1150
5888,R5888,3181,16,3,335,20,1208,217,232,153,1931
5889,R5889,2873,149,18,60,3,4097,240,236,119,6043
5890,R5890,2775,261,34,240,137,1661,120,234,241,1323
5891,R5891,3250,169,1,618,136,4822,220,239,156,2791
5892,R5892,2827,87,20,134,24,2584,244,204,80,1871
5893,R5893,2944,72,26,212,85,5460,239,180,56,808
5894,R5894,3024,117,14,256,29,4170,244,226,108,2496
5895,R5895,3204,309,3,433,10,175,210,237,165,2145
5896,R5896,2820,80,11,579,90,2958,234,221,118,1691
5897,R5897,2308,0,7,216,84,987,210,227,155,175
5898,R5898,2896,346,23,212,51,828,169,197,162,1848
5899,R5899,2436,340,15,480,130,1064,187,217,168,1124
5900,R5900,3008,59,8,433,43,5298,227,223,130,5677
5901,R5901,2952,110,7,600,0,4054,233,232,132,4484
5902,R5902,3023,133,35,469,142,914,250,200,46,2739
5903,R5903,3299,14,6,0,0,3463,215,228,150,2502
5904,R5904,3180,69,9,497,52,4519,230,222,125,2230
5905,R5905,2683,67,19,95,6,1537,235,199,87,361
5906,R5906,2544,102,14,216,14,481,242,221,105,558
5907,R5907,2840,356,12,67,10,2821,201,219,155,2777
5908,R5908,3091,178,17,480,14,882,225,248,149,2297
5909,R5909,2829,18,19,371,41,1590,202,198,127,2316
5910,R5910,2912,90,19,450,116,983,245,207,83,845
5911,R5911,3007,134,13,108,7,446,241,233,119,1660
5912,R5912,3162,153,12,210,20,3338,234,240,135,658
5913,R5913,2854,79,24,150,40,5374,243,188,61,4374
5914,R5914,3317,91,27,342,99,1482,249,186,48,1355
5915,R5915,3259,198,9,162,5,1910,217,248,165,3990
5916,R5916,2635,23,22,342,84,1954,201,188,115,2233
5917,R5917,2740,25,19,85,33,1489,207,195,118,984
5918,R5918,3249,332,10,170,27,3381,196,227,170,1967
5919,R5919,3167,119,15,0,0,3078,245,225,104,1120
5920,R5920,3445,11,12,335,97,3926,207,215,144,3288
5921,R5921,2866,69,12,192,5,3055,232,217,115,4361
5922,R5922,2905,65,5,242,46,957,225,230,140,2190
5923,R5923,3306,12,18,351,27,1024,198,200,135,2506
5924,R5924,3106,326,5,182,10,1806,207,234,166,2687
5925,R5925,2727,24,9,228,23,2480,216,222,142,5052
5926,R5926,3081,87,12,430,18,335,238,219,109,1506
5927,R5927,2238,321,31,300,101,1026,128,194,198,872
5928,R5928,3285,344,12,745,209,524,195,221,164,2096
5929,R5929,2490,237,13,67,6,1187,196,251,191,953
5930,R5930,3312,323,16,607,172,3939,177,221,183,2227
5931,R5931,3050,331,12,595,78,5640,190,224,173,3799
5932,R5932,3327,12,12,424,129,1503,208,216,144,2719
5933,R5933,3397,221,5,524,107,1310,214,244,167,2914
5934,R5934,2692,45,3,589,80,981,220,233,150,1415
5935,R5935,3380,54,2,488,43,1530,220,234,150,2325
5936,R5936,2733,335,32,153,-7,1772,134,181,177,2866
5937,R5937,2186,144,31,67,35,1451,246,217,75,242
5938,R5938,3145,38,17,90,8,1637,218,202,114,153
5939,R5939,2954,63,22,331,159,360,233,188,76,1354
5940,R5940,3226,57,8,134,1,999,226,223,132,2886
5941,R5941,3004,59,18,30,-3,3309,231,200,96,6023
5942,R5942,3042,120,7,216,15,1950,232,235,136,1536
5943,R5943,3002,90,4,446,113,2416,226,233,141,1812
5944,R5944,2166,285,22,175,102,603,153,233,217,361
5945,R5945,3257,105,17,319,88,1434,246,217,93,1415
5946,R5946,3091,270,19,564,161,6120,168,243,213,1530
5947,R5947,3223,343,6,0,0,3529,207,230,162,4146
5948,R5948,2633,58,26,201,86,1020,228,176,64,997
5949,R5949,3090,40,7,201,12,1471,221,224,138,2982
5950,R5950,3338,143,11,362,138,2922,236,238,130,576
5951,R5951,3105,104,16,743,238,2072,246,217,95,2858
5952,R5952,2633,285,26,153,74,1168,139,229,226,721
5953,R5953,2622,98,5,150,20,1689,228,233,138,942
5954,R5954,3408,197,13,663,208,2314,216,251,166,908
5955,R5955,3123,188,14,120,-2,6308,220,250,160,2213
5956,R5956,2926,225,12,297,26,5773,204,251,183,6197
5957,R5957,3263,101,15,842,147,2250,244,218,99,2448
5958,R5958,3196,224,20,497,86,1050,190,254,195,2812
5959,R5959,2984,183,19,1036,189,2703,222,249,152,1200
5960,R5960,2750,197,18,365,149,1733,212,252,168,1341
5961,R5961,3174,75,5,300,71,2659,226,231,140,1748
5962,R5962,3175,31,11,60,1,690,217,215,132,1477
