id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
58487,R58487,51,59,67,48,29,69,60
58488,R58488,35,78,56,49,25,76,93
58489,R58489,79,24,79,92,96,14,62
58490,R58490,54,6,39,32,60,15,69
58491,R58491,38,25,57,38,75,12,81
58492,R58492,2,96,89,92,22,16,97
58493,R58493,45,48,81,22,82,64,45
58494,R58494,6,29,83,5,63,90,50
58495,R58495,99,35,22,64,4,35,57
58496,R58496,66,70,50,26,56,92,30
58497,R58497,40,49,60,79,56,34,33
58498,R58498,16,7,98,1,64,80,29
58499,R58499,7,24,17,5,40,44,67
58500,R58500,93,69,13,26,15,78,67
58501,R58501,3,33,80,32,59,16,15
58502,R58502,36,68,16,7,91,98,81
58503,R58503,60,72,6,5,4,37,31
58504,R58504,51,41,29,62,100,97,63
58505,R58505,50,53,71,68,18,23,27
58506,R58506,12,95,87,19,5,50,29
58507,R58507,85,56,8,68,33,43,60
58508,R58508,3,50,29,32,93,67,49
58509,R58509,37,69,74,11,100,91,8
58510,R58510,24,92,100,21,23,25,34
58511,R58511,73,54,51,85,77,73,20
58512,R58512,18,100,20,79,91,32,20
58513,R58513,57,13,20,44,46,42,21
58514,R58514,2,27,7,42,80,84,70
58515,R58515,62,11,61,49,66,81,33
58516,R58516,14,48,20,41,4,70,52
58517,R58517,27,1,29,11,26,9,76
58518,R58518,14,100,49,11,53,62,83
58519,R58519,30,96,23,97,43,17,46
58520,R58520,96,97,3,59,6,7,64
58521,R58521,24,84,36,71,92,40,79
58522,R58522,97,92,7,78,80,2,62
58523,R58523,48,38,80,92,6,84,87
58524,R58524,81,60,50,91,95,52,96
58525,R58525,6,13,15,67,59,16,42
58526,R58526,70,16,20,29,73,56,67
58527,R58527,80,20,76,65,90,39,83
58528,R58528,19,33,75,34,73,24,66
58529,R58529,11,2,76,18,17,95,46
58530,R58530,56,7,94,25,67,12,45
58531,R58531,37,65,50,73,75,52,52
58532,R58532,34,9,90,57,72,38,10
58533,R58533,54,4,10,3,86,77,50
58534,R58534,4,63,81,14,76,1,77
58535,R58535,53,70,85,50,16,11,98
58536,R58536,5,79,28,51,39,37,67
58537,R58537,77,9,40,11,95,77,81
58538,R58538,23,11,82,79,10,50,40
58539,R58539,71,2,61,87,18,40,55
58540,R58540,1,93,59,74,74,17,26
58541,R58541,96,44,62,76,88,99,28
58542,R58542,68,20,56,80,97,91,98
58543,R58543,27,72,99,17,41,56,47
58544,R58544,95,16,39,57,25,10,14
58545,R58545,32,32,64,56,8,99,36
58546,R58546,18,28,86,52,73,34,38
58547,R58547,82,12,19,77,71,90,2
58548,R58548,91,72,21,37,46,25,2
58549,R58549,94,9,22,11,86,11,100
58550,R58550,94,2,17,72,57,71,95
58551,R58551,50,75,12,20,78,99,6
58552,R58552,65,75,52,42,33,32,72
58553,R58553,93,16,5,52,63,82,100
58554,R58554,39,81,99,57,75,32,46
58555,R58555,57,63,59,86,8,85,23
58556,R58556,83,9,1,83,10,5,14
58557,R58557,71,81,98,8,88,78,62
58558,R58558,57,96,47,35,35,17,10
58559,R58559,7,72,15,12,4,87,16
58560,R58560,76,66,91,81,78,50,13
58561,R58561,55,59,98,37,48,88,27
58562,R58562,11,8,59,46,5,27,30
58563,R58563,35,1,82,17,73,74,63
58564,R58564,73,90,24,86,24,45,11
58565,R58565,47,74,49,1,15,58,65
58566,R58566,86,52,53,11,7,68,67
58567,R58567,19,22,77,10,80,78,41
58568,R58568,70,34,6,44,28,79,67
58569,R58569,91,90,84,80,20,2,36
58570,R58570,85,12,91,19,44,95,42
58571,R58571,49,3,50,100,91,92,41
58572,R58572,82,20,26,85,3,60,69
58573,R58573,16,94,45,66,45,3,63
58574,R58574,14,46,37,97,73,58,49
58575,R58575,60,28,28,38,28,8,73
58576,R58576,40,89,75,65,86,48,49
58577,R58577,72,71,26,54,33,2,95
58578,R58578,9,26,49,34,54,65,66
58579,R58579,81,50,78,97,61,66,20
58580,R58580,68,81,45,51,71,98,63
58581,R58581,68,67,18,19,24,21,75
58582,R58582,70,36,41,11,80,27,72
58583,R58583,68,54,7,6,65,84,18
58584,R58584,6,50,60,5,91,17,13
58585,R58585,35,1,63,97,21,22,19
58586,R58586,89,12,38,6,47,15,40
58587,R58587,30,7,92,1,34,17,45
58588,R58588,66,83,82,27,94,87,22
58589,R58589,28,88,60,87,64,43,19
58590,R58590,72,17,42,64,1,52,64
58591,R58591,43,27,33,62,89,82,90
58592,R58592,30,43,58,18,34,54,99
58593,R58593,85,31,100,26,10,93,20
58594,R58594,79,94,32,66,35,16,78
58595,R58595,15,17,6,54,14,38,32
58596,R58596,92,22,66,27,40,3,50
58597,R58597,55,96,63,94,1,64,78
58598,R58598,68,62,18,93,92,76,19
58599,R58599,2,44,17,93,27,88,37
58600,R58600,1,66,68,61,81,40,94
58601,R58601,85,42,28,16,89,27,53
58602,R58602,44,6,6,13,56,98,81
58603,R58603,38,82,65,79,24,95,31
58604,R58604,16,77,92,35,47,85,68
58605,R58605,62,40,51,10,36,38,97
58606,R58606,17,89,2,7,77,7,34
58607,R58607,30,50,65,74,43,5,100
58608,R58608,18,83,70,67,71,76,42
58609,R58609,54,20,42,91,48,77,73
58610,R58610,7,6,48,14,35,76,97
58611,R58611,78,29,54,71,79,59,80
58612,R58612,75,64,86,96,53,61,24
58613,R58613,66,81,25,40,78,98,67
58614,R58614,50,10,79,56,95,21,91
58615,R58615,64,4,22,93,35,32,2
58616,R58616,23,75,4,58,83,2,76
58617,R58617,82,81,47,40,64,17,10
58618,R58618,100,63,74,5,52,72,19
58619,R58619,88,81,25,50,29,4,7
58620,R58620,61,43,47,19,96,75,44
58621,R58621,28,71,43,41,23,91,28
58622,R58622,15,64,24,17,82,94,21
58623,R58623,62,76,60,54,14,40,2
58624,R58624,100,89,13,46,69,13,81
58625,R58625,15,3,60,14,39,50,43
58626,R58626,56,32,51,73,15,74,56
58627,R58627,45,16,64,27,44,88,65
58628,R58628,63,16,48,67,33,93,52
58629,R58629,97,47,14,24,9,24,33
58630,R58630,8,60,56,79,36,64,79
58631,R58631,3,91,83,85,53,69,57
58632,R58632,34,97,35,3,17,20,44
58633,R58633,10,5,59,100,70,48,60
58634,R58634,68,1,41,59,65,14,21
58635,R58635,49,52,94,15,94,18,1
58636,R58636,76,36,57,71,65,75,1
58637,R58637,89,16,94,49,50,84,63
58638,R58638,47,87,17,43,32,87,17
58639,R58639,21,66,96,73,30,37,98
58640,R58640,32,87,88,59,16,61,78
58641,R58641,52,59,32,45,82,55,65
58642,R58642,38,57,56,35,45,15,4
58643,R58643,63,69,12,43,84,74,74
58644,R58644,61,76,42,7,49,3,60
58645,R58645,15,42,80,35,49,69,68
58646,R58646,92,28,51,53,67,71,76
58647,R58647,97,92,69,69,95,53,27
58648,R58648,30,73,61,53,82,68,46
58649,R58649,20,34,28,29,57,48,67
58650,R58650,42,76,64,19,17,75,61
58651,R58651,47,51,6,93,47,36,64
58652,R58652,18,98,68,54,41,73,59
58653,R58653,5,29,50,95,55,96,37
58654,R58654,39,61,57,53,97,13,45
58655,R58655,60,49,30,2,61,34,98
58656,R58656,30,61,86,35,49,21,89
58657,R58657,59,6,25,91,64,67,73
58658,R58658,36,76,61,94,18,74,82
58659,R58659,65,68,52,42,6,95,58
58660,R58660,44,42,26,100,15,67,29
58661,R58661,18,40,35,57,31,7,60
58662,R58662,61,32,60,21,12,56,95
58663,R58663,92,92,38,51,15,26,10
58664,R58664,25,37,70,81,46,53,81
58665,R58665,74,73,62,24,67,78,99
58666,R58666,30,20,62,73,31,43,44
58667,R58667,21,74,51,76,96,89,48
58668,R58668,67,34,61,68,47,26,71
58669,R58669,3,38,89,34,69,82,94
58670,R58670,49,33,28,25,17,83,41
58671,R58671,36,12,77,42,34,61,63
58672,R58672,98,1,98,75,75,90,50
58673,R58673,51,35,14,72,71,30,37
58674,R58674,64,82,70,11,56,16,99
58675,R58675,75,81,87,37,51,1,91
58676,R58676,57,100,98,35,10,20,28
58677,R58677,86,62,32,65,33,21,86
58678,R58678,44,51,32,9,83,80,81
58679,R58679,27,48,48,1,41,100,52
58680,R58680,74,99,60,24,77,21,67
58681,R58681,85,13,60,76,77,39,40
58682,R58682,43,14,79,82,2,91,100
58683,R58683,64,49,45,47,74,21,49
58684,R58684,4,41,43,75,66,21,100
58685,R58685,49,7,27,18,21,51,29
58686,R58686,75,49,89,41,63,8,40
58687,R58687,58,50,81,67,50,37,5
58688,R58688,94,39,86,92,34,6,2
58689,R58689,38,26,18,24,11,63,58
58690,R58690,41,86,24,48,43,33,90
58691,R58691,35,63,50,39,41,37,90
58692,R58692,9,90,79,80,40,74,19
58693,R58693,82,5,94,25,44,48,30
58694,R58694,42,6,61,12,40,90,83
58695,R58695,65,27,61,76,17,65,58
58696,R58696,99,76,33,26,71,2,68
58697,R58697,21,75,55,35,50,34,11
58698,R58698,79,74,42,67,86,91,79
58699,R58699,35,67,60,13,3,75,43
58700,R58700,32,56,14,18,97,64,89
58701,R58701,19,48,7,39,60,78,28
58702,R58702,26,73,1,52,57,15,81
58703,R58703,27,23,63,94,44,91,93
58704,R58704,68,19,47,97,88,49,73
58705,R58705,13,30,54,66,55,59,8
58706,R58706,91,15,11,96,37,28,87
58707,R58707,15,52,8,99,58,39,67
58708,R58708,46,23,56,7,64,6,1
58709,R58709,69,56,92,41,7,75,86
58710,R58710,83,100,56,55,88,33,79
58711,R58711,14,32,81,39,48,67,83
58712,R58712,57,32,78,90,45,3,42
58713,R58713,20,32,55,63,7,31,3
58714,R58714,33,53,35,25,57,39,34
58715,R58715,39,98,7,97,95,30,70
58716,R58716,3,24,98,12,62,23,24
58717,R58717,97,7,76,99,19,53,82
58718,R58718,93,19,48,65,49,27,44
58719,R58719,31,96,1,48,71,57,57
58720,R58720,66,16,50,34,52,75,18
58721,R58721,10,60,64,11,47,18,88
58722,R58722,21,12,43,14,64,24,44
58723,R58723,36,33,20,68,1,86,24
58724,R58724,77,61,45,62,49,72,32
58725,R58725,15,62,30,10,93,56,97
58726,R58726,78,100,23,14,63,45,51
58727,R58727,64,63,44,92,35,73,98
58728,R58728,22,93,93,8,99,43,31
58729,R58729,24,69,98,51,74,38,18
58730,R58730,34,22,19,21,44,57,57
58731,R58731,5,54,98,34,61,25,95
58732,R58732,11,87,39,53,12,100,86
58733,R58733,69,20,94,65,16,87,67
58734,R58734,83,99,96,52,72,73,24
58735,R58735,90,14,71,36,16,38,32
58736,R58736,34,56,78,3,4,71,65
58737,R58737,31,25,29,24,47,54,9
58738,R58738,2,9,75,54,61,28,96
58739,R58739,95,57,57,65,1,51,2
58740,R58740,30,18,70,67,44,80,89
58741,R58741,79,87,12,65,15,1,90
58742,R58742,100,62,78,32,12,86,81
58743,R58743,95,51,74,88,37,2,25
58744,R58744,5,66,6,87,41,3,50
58745,R58745,64,68,57,35,85,22,26
58746,R58746,63,94,83,40,83,8,29
58747,R58747,77,46,18,7,94,85,89
58748,R58748,58,21,67,48,16,6,74
58749,R58749,49,39,39,75,13,8,61
58750,R58750,28,77,7,36,9,40,81
58751,R58751,28,42,22,99,75,97,83
58752,R58752,28,10,32,82,97,21,6
58753,R58753,40,11,38,12,42,54,61
58754,R58754,88,8,34,16,100,20,28
58755,R58755,3,12,52,99,33,73,47
58756,R58756,44,3,43,40,19,41,2
58757,R58757,13,76,62,71,96,95,42
58758,R58758,18,89,65,45,8,61,4
58759,R58759,46,7,3,34,27,9,41
58760,R58760,19,27,29,11,27,13,25
58761,R58761,73,51,68,87,6,4,21
58762,R58762,47,30,100,67,79,78,82
58763,R58763,52,77,86,99,30,18,44
58764,R58764,11,46,27,43,73,90,22
58765,R58765,8,95,15,60,62,50,91
58766,R58766,100,63,48,68,37,82,46
58767,R58767,81,21,55,81,16,43,81
58768,R58768,11,94,87,42,84,24,37
58769,R58769,33,99,89,3,46,57,88
58770,R58770,49,73,90,35,26,1,32
58771,R58771,78,14,72,65,26,71,57
58772,R58772,77,100,20,83,10,50,16
58773,R58773,4,83,43,85,31,64,18
58774,R58774,20,41,48,99,64,82,30
58775,R58775,5,79,49,82,79,7,70
58776,R58776,83,33,6,74,34,48,78
58777,R58777,30,34,70,6,61,67,80
58778,R58778,47,38,87,3,83,63,62
58779,R58779,83,46,37,99,87,24,77
58780,R58780,75,59,95,11,71,57,29
58781,R58781,97,24,24,96,10,83,3
58782,R58782,45,20,22,56,12,29,74
58783,R58783,56,91,15,82,78,88,17
58784,R58784,91,40,55,28,87,35,32
58785,R58785,44,5,55,42,75,13,2
58786,R58786,48,82,77,62,4,96,72
58787,R58787,27,60,77,27,15,43,22
58788,R58788,53,37,46,41,83,62,84
58789,R58789,74,33,76,69,90,83,85
58790,R58790,71,59,11,56,53,33,19
58791,R58791,61,76,19,42,1,11,72
58792,R58792,48,8,42,53,100,3,31
58793,R58793,97,98,87,26,70,36,10
58794,R58794,43,62,8,35,43,36,83
58795,R58795,25,52,21,48,74,35,53
58796,R58796,9,40,93,34,81,88,49
58797,R58797,20,51,92,79,17,10,100
58798,R58798,4,79,8,83,96,13,11
58799,R58799,75,91,26,67,100,61,95
58800,R58800,69,41,12,90,67,46,60
58801,R58801,5,50,57,60,83,54,66
58802,R58802,95,26,61,19,13,20,77
58803,R58803,45,59,87,99,59,47,85
58804,R58804,85,25,98,20,17,37,46
58805,R58805,39,79,40,75,51,88,95
58806,R58806,40,77,39,48,6,30,68
58807,R58807,71,45,61,39,91,99,81
58808,R58808,22,73,90,72,61,28,68
58809,R58809,90,37,59,87,35,22,67
58810,R58810,60,3,67,96,8,90,29
58811,R58811,84,12,13,64,39,13,9
58812,R58812,82,93,86,34,31,16,80
58813,R58813,47,93,1,30,56,72,62
58814,R58814,55,26,47,54,46,60,54
58815,R58815,5,95,32,42,67,4,71
58816,R58816,65,95,68,2,63,27,66
58817,R58817,45,12,59,86,59,70,13
58818,R58818,45,24,83,42,82,83,28
58819,R58819,73,18,97,92,24,38,26
58820,R58820,10,40,65,57,11,9,42
58821,R58821,59,74,60,25,37,62,2
58822,R58822,53,60,25,58,11,38,42
58823,R58823,43,37,61,11,79,36,84
58824,R58824,28,83,20,48,15,18,72
58825,R58825,63,50,62,42,46,51,24
58826,R58826,85,67,74,79,50,54,85
58827,R58827,100,93,58,54,89,3,79
58828,R58828,93,98,10,1,26,29,17
58829,R58829,2,64,38,11,57,63,51
58830,R58830,50,83,57,19,7,94,63
58831,R58831,54,11,57,45,4,56,87
58832,R58832,16,35,30,69,96,90,25
58833,R58833,75,79,76,79,80,59,3
58834,R58834,21,98,73,94,28,90,15
58835,R58835,30,17,93,52,71,8,37
58836,R58836,80,46,13,95,85,46,28
58837,R58837,58,11,74,48,4,12,62
58838,R58838,6,84,85,41,95,3,23
58839,R58839,28,90,32,71,9,44,32
58840,R58840,15,80,51,60,72,25,59
58841,R58841,92,96,51,81,83,37,76
58842,R58842,21,60,78,30,12,27,70
58843,R58843,66,62,41,67,52,98,60
58844,R58844,52,5,29,37,50,64,77
58845,R58845,65,19,42,35,21,69,50
58846,R58846,6,82,6,83,76,40,88
58847,R58847,30,33,9,19,1,33,27
58848,R58848,88,60,24,27,84,30,8
58849,R58849,62,38,21,5,64,15,37
58850,R58850,8,60,69,65,81,14,6
58851,R58851,16,57,24,83,41,79,97
58852,R58852,19,2,18,73,32,64,14
58853,R58853,15,13,6,46,7,34,68
58854,R58854,43,48,26,93,30,52,25
58855,R58855,70,46,80,10,92,83,11
58856,R58856,72,46,39,85,35,12,55
58857,R58857,58,59,100,79,69,70,23
58858,R58858,20,41,92,3,34,7,82
58859,R58859,85,45,37,10,14,19,69
58860,R58860,12,52,90,80,97,36,97
58861,R58861,13,23,34,1,80,92,42
58862,R58862,52,5,10,57,71,47,88
58863,R58863,33,79,19,94,25,9,74
58864,R58864,91,15,29,17,31,94,4
58865,R58865,8,29,89,26,17,61,9
58866,R58866,69,93,37,88,69,23,16
58867,R58867,95,70,1,41,26,39,29
58868,R58868,71,57,67,18,51,13,47
58869,R58869,61,56,54,44,46,1,98
58870,R58870,52,26,25,53,20,55,87
58871,R58871,23,59,55,85,10,32,89
58872,R58872,55,93,67,69,59,11,89
58873,R58873,17,75,76,96,81,37,14
58874,R58874,84,91,54,29,69,32,16
58875,R58875,96,91,30,55,33,62,4
58876,R58876,81,85,95,56,4,75,6
58877,R58877,98,46,1,75,55,21,60
58878,R58878,95,7,71,23,87,35,66
58879,R58879,88,21,52,38,6,58,40
58880,R58880,29,74,6,51,42,8,26
58881,R58881,82,81,40,88,35,55,47
58882,R58882,37,58,15,91,45,34,96
58883,R58883,54,42,62,13,58,39,97
58884,R58884,58,45,35,64,65,33,6
58885,R58885,73,38,88,85,54,66,24
58886,R58886,43,99,3,81,86,41,97
58887,R58887,43,15,87,50,79,21,78
58888,R58888,40,29,26,9,79,92,79
58889,R58889,40,87,27,21,71,45,74
58890,R58890,50,78,95,6,43,70,61
58891,R58891,3,38,95,11,70,25,96
58892,R58892,14,42,18,51,71,58,96
58893,R58893,1,73,77,45,21,64,84
58894,R58894,93,29,73,24,98,100,65
58895,R58895,2,83,24,55,93,100,75
58896,R58896,20,82,14,82,98,68,3
58897,R58897,46,1,89,68,51,32,69
58898,R58898,97,62,58,67,76,47,34
58899,R58899,64,37,28,86,57,61,60
58900,R58900,28,31,64,71,3,34,35
58901,R58901,46,19,72,12,44,91,66
58902,R58902,56,5,91,20,75,85,7
58903,R58903,97,60,89,35,58,37,54
58904,R58904,27,31,12,40,56,57,70
58905,R58905,75,82,54,2,74,75,99
58906,R58906,46,82,22,18,95,79,68
58907,R58907,96,9,79,76,17,22,20
58908,R58908,11,69,71,81,71,10,52
58909,R58909,19,63,4,25,5,7,3
58910,R58910,60,84,24,22,96,66,15
58911,R58911,14,32,12,65,82,76,31
58912,R58912,81,42,73,2,21,77,78
58913,R58913,59,82,100,87,41,75,53
58914,R58914,8,75,18,60,8,7,81
58915,R58915,86,50,79,45,41,11,3
58916,R58916,9,82,76,64,23,76,99
58917,R58917,44,89,70,95,29,97,60
58918,R58918,4,36,100,62,50,32,80
58919,R58919,66,1,48,94,70,62,74
58920,R58920,46,23,43,66,30,68,38
58921,R58921,81,100,5,16,100,72,12
58922,R58922,94,18,73,56,89,93,95
58923,R58923,21,51,20,1,57,59,16
58924,R58924,12,43,85,94,92,70,40
58925,R58925,41,15,88,47,5,64,82
58926,R58926,17,90,16,1,6,24,28
58927,R58927,41,42,49,30,86,73,19
58928,R58928,22,96,44,22,2,96,2
58929,R58929,25,27,20,96,85,29,98
58930,R58930,49,24,23,86,4,66,5
58931,R58931,1,34,94,51,48,55,4
58932,R58932,81,82,80,43,25,7,92
58933,R58933,49,83,2,75,24,51,93
58934,R58934,74,12,11,17,60,68,20
58935,R58935,2,20,12,58,55,65,49
58936,R58936,10,61,37,31,68,28,56
58937,R58937,9,5,100,91,47,29,51
58938,R58938,43,67,30,8,56,2,85
58939,R58939,68,39,5,63,32,92,1
58940,R58940,82,1,100,4,76,33,61
58941,R58941,55,18,26,57,39,98,73
58942,R58942,38,61,18,18,41,63,34
58943,R58943,35,100,89,79,75,25,58
58944,R58944,82,87,18,23,74,78,49
58945,R58945,34,25,100,10,56,48,5
58946,R58946,16,90,64,46,26,48,2
58947,R58947,45,35,17,90,95,9,78
58948,R58948,3,88,23,72,48,59,72
58949,R58949,42,27,50,100,79,98,33
58950,R58950,20,84,24,91,73,92,36
58951,R58951,74,69,52,27,100,5,56
58952,R58952,73,83,46,53,74,53,34
58953,R58953,79,17,51,36,28,16,99
58954,R58954,71,78,20,94,6,12,13
58955,R58955,31,100,10,98,88,13,53
58956,R58956,23,55,17,80,61,37,39
58957,R58957,85,36,42,42,64,23,72
58958,R58958,44,95,84,13,13,11,4
58959,R58959,46,66,36,96,41,52,47
58960,R58960,94,54,42,18,68,94,3
58961,R58961,1,78,81,98,61,45,12
58962,R58962,48,35,26,30,33,39,59
58963,R58963,59,19,60,64,35,39,3
58964,R58964,85,26,72,18,38,36,98
58965,R58965,46,59,45,60,56,9,9
58966,R58966,7,82,37,78,98,43,76
58967,R58967,4,10,46,95,7,56,20
58968,R58968,32,46,85,90,58,79,96
58969,R58969,10,19,44,17,83,10,50
58970,R58970,95,7,41,17,17,58,41
58971,R58971,86,76,63,16,42,30,71
58972,R58972,54,32,61,11,31,40,90
58973,R58973,81,6,96,19,71,98,53
58974,R58974,40,61,94,34,94,29,1
58975,R58975,14,32,62,44,18,39,3
58976,R58976,18,61,66,14,39,80,49
58977,R58977,76,33,29,34,58,42,78
58978,R58978,100,1,95,73,80,32,25
58979,R58979,51,53,8,37,97,7,59
58980,R58980,93,19,79,18,9,75,53
58981,R58981,84,4,60,65,93,24,61
58982,R58982,81,53,42,94,23,76,92
58983,R58983,3,19,68,84,19,75,72
58984,R58984,21,5,45,6,41,95,7
58985,R58985,94,86,31,77,38,89,77
58986,R58986,85,48,99,76,10,53,44
58987,R58987,5,9,82,83,47,36,44
58988,R58988,41,6,27,9,78,63,2
58989,R58989,50,61,1,99,49,49,45
58990,R58990,39,1,98,8,90,79,14
58991,R58991,70,30,34,18,4,62,63
58992,R58992,28,60,48,8,54,79,93
58993,R58993,58,48,78,17,39,29,51
58994,R58994,19,84,10,43,15,87,79
58995,R58995,87,56,64,73,89,27,81
58996,R58996,49,62,82,99,39,9,77
58997,R58997,5,8,21,9,51,24,65
58998,R58998,98,33,6,18,10,91,90
58999,R58999,43,27,69,26,34,19,63
59000,R59000,100,3,71,46,98,33,59
59001,R59001,44,58,56,70,73,12,52
59002,R59002,87,98,27,17,85,75,59
59003,R59003,12,29,87,13,64,14,47
59004,R59004,67,53,49,22,84,75,17
59005,R59005,90,68,72,96,11,59,22
59006,R59006,47,46,37,85,25,3,1
59007,R59007,90,73,73,86,10,50,11
59008,R59008,76,37,51,97,78,38,8
59009,R59009,6,42,80,63,23,82,49
59010,R59010,84,98,17,68,93,54,3
59011,R59011,83,94,55,27,13,24,65
59012,R59012,99,8,86,59,69,70,48
59013,R59013,86,66,16,99,28,48,32
59014,R59014,94,52,85,29,90,97,44
59015,R59015,2,87,54,26,82,44,43
59016,R59016,68,8,31,11,24,96,86
59017,R59017,95,69,41,15,88,33,44
59018,R59018,68,38,99,33,87,5,68
59019,R59019,55,9,39,96,96,68,18
59020,R59020,96,93,98,62,2,76,83
59021,R59021,51,93,29,54,62,55,57
59022,R59022,62,40,16,10,38,54,5
59023,R59023,45,8,45,56,97,65,49
59024,R59024,95,32,11,59,83,66,44
59025,R59025,49,9,11,93,14,50,48
59026,R59026,19,38,2,35,96,38,27
59027,R59027,63,75,54,11,22,25,78
59028,R59028,98,92,16,31,8,62,99
59029,R59029,38,9,73,1,32,36,52
59030,R59030,32,88,90,66,32,36,100
59031,R59031,89,82,24,48,94,38,72
59032,R59032,81,56,90,21,28,96,4
59033,R59033,84,13,11,78,76,85,91
59034,R59034,24,35,23,56,99,4,51
59035,R59035,48,46,96,44,29,61,100
59036,R59036,3,59,67,73,43,99,67
59037,R59037,90,46,17,41,41,9,71
59038,R59038,45,42,67,8,23,60,27
59039,R59039,83,65,56,6,12,23,3
59040,R59040,57,87,94,33,27,100,48
59041,R59041,48,69,99,42,27,91,39
59042,R59042,73,98,52,62,48,12,4
59043,R59043,24,39,61,66,2,3,62
59044,R59044,100,49,63,1,21,39,84
59045,R59045,73,35,7,67,76,16,86
59046,R59046,36,4,74,92,28,81,69
59047,R59047,7,85,30,84,47,34,23
59048,R59048,28,48,22,93,89,14,14
59049,R59049,28,45,92,84,7,83,68
59050,R59050,30,13,11,24,66,93,6
59051,R59051,2,11,32,96,24,37,28
59052,R59052,82,95,56,57,97,64,62
59053,R59053,19,64,31,86,15,17,4
59054,R59054,25,70,81,40,54,36,82
59055,R59055,5,82,39,13,16,45,83
59056,R59056,43,23,31,97,62,43,52
59057,R59057,49,44,71,13,52,38,39
59058,R59058,84,31,80,5,73,32,12
59059,R59059,24,79,86,6,83,68,20
59060,R59060,21,32,33,95,70,47,56
59061,R59061,41,45,87,85,98,51,83
59062,R59062,87,54,87,21,42,22,3
59063,R59063,41,59,69,11,40,54,63
59064,R59064,84,86,49,34,49,40,2
59065,R59065,46,26,83,11,24,78,71
59066,R59066,58,93,65,2,13,26,92
59067,R59067,33,96,88,96,8,15,15
59068,R59068,45,86,78,37,45,54,15
59069,R59069,42,99,29,84,93,13,20
59070,R59070,40,2,54,58,9,70,54
59071,R59071,41,40,52,88,78,15,94
59072,R59072,71,18,17,24,57,19,76
59073,R59073,92,63,35,81,85,33,45
59074,R59074,40,42,11,28,26,69,68
59075,R59075,43,18,87,77,1,91,96
59076,R59076,80,78,31,56,13,68,20
59077,R59077,87,36,100,76,100,23,75
59078,R59078,98,26,54,54,20,19,84
59079,R59079,96,85,9,70,32,76,42
59080,R59080,34,80,78,55,45,51,61
59081,R59081,97,76,69,29,80,5,25
59082,R59082,51,15,17,41,82,1,1
59083,R59083,61,58,44,70,17,75,14
59084,R59084,43,75,60,78,42,76,82
59085,R59085,81,75,51,41,27,38,63
59086,R59086,27,82,48,99,67,56,52
59087,R59087,26,6,20,63,2,60,36
59088,R59088,82,61,20,55,90,96,8
59089,R59089,51,46,68,49,53,98,19
59090,R59090,73,39,64,46,54,24,22
59091,R59091,82,17,94,57,78,57,27
59092,R59092,98,19,25,17,46,34,78
59093,R59093,67,94,23,63,58,83,1
59094,R59094,56,9,85,3,80,13,5
59095,R59095,9,5,91,3,30,98,30
59096,R59096,75,97,83,3,51,7,78
59097,R59097,48,94,94,21,42,83,13
59098,R59098,36,4,4,30,76,43,21
59099,R59099,41,94,47,1,58,27,84
59100,R59100,16,43,64,3,42,26,65
59101,R59101,98,32,96,75,5,18,36
59102,R59102,56,96,43,31,2,39,25
59103,R59103,17,32,100,65,99,43,90
59104,R59104,51,98,52,31,100,34,15
59105,R59105,65,37,81,72,29,18,47
59106,R59106,65,98,86,23,80,26,93
59107,R59107,33,30,4,56,94,73,86
59108,R59108,29,13,40,57,12,100,62
59109,R59109,75,41,79,72,1,79,97
59110,R59110,7,1,78,93,92,13,47
59111,R59111,12,99,17,18,30,96,12
59112,R59112,62,14,100,59,42,87,26
59113,R59113,46,60,34,34,77,48,84
59114,R59114,51,10,52,49,29,85,9
59115,R59115,33,2,99,27,45,66,76
59116,R59116,95,85,88,50,37,51,24
59117,R59117,81,14,2,63,4,1,26
59118,R59118,63,29,62,76,17,35,81
59119,R59119,86,24,73,74,35,39,40
59120,R59120,39,38,96,71,25,16,31
59121,R59121,85,60,67,6,24,96,19
59122,R59122,94,92,97,96,85,12,66
59123,R59123,19,67,78,44,46,14,15
59124,R59124,90,75,96,4,39,4,36
59125,R59125,93,52,55,19,11,21,19
59126,R59126,84,26,10,77,33,17,89
59127,R59127,38,19,58,49,65,74,61
59128,R59128,17,46,73,91,19,60,68
59129,R59129,80,56,28,10,12,7,94
59130,R59130,41,60,41,6,52,67,95
59131,R59131,16,16,62,25,81,68,63
59132,R59132,36,56,21,38,95,68,66
59133,R59133,58,49,30,96,91,50,89
59134,R59134,51,42,22,51,50,50,35
59135,R59135,38,59,10,66,34,80,31
59136,R59136,18,78,73,78,68,81,50
59137,R59137,33,49,62,93,86,35,4
59138,R59138,31,81,79,54,20,98,96
59139,R59139,12,73,5,95,95,97,31
59140,R59140,55,91,86,16,77,58,21
59141,R59141,45,22,19,5,39,5,82
59142,R59142,55,24,95,40,55,59,17
59143,R59143,69,99,48,27,91,17,86
59144,R59144,5,22,77,27,71,22,59
59145,R59145,19,100,5,17,7,32,13
59146,R59146,68,62,79,24,73,82,33
59147,R59147,66,23,66,62,79,90,83
59148,R59148,52,35,8,32,23,70,90
