id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
4982,R4982,89,12,60,10,31
4983,R4983,50,19,50,45,8
4984,R4984,10,32,34,82,50
4985,R4985,10,10,86,19,47
4986,R4986,74,82,5,66,30
4987,R4987,8,15,86,45,6
4988,R4988,53,81,14,13,48
4989,R4989,50,54,51,93,45
4990,R4990,68,44,47,66,56
4991,R4991,87,60,8,17,86
4992,R4992,33,21,53,84,40
4993,R4993,87,45,35,82,25
4994,R4994,86,98,62,92,14
4995,R4995,100,83,16,23,76
4996,R4996,68,8,82,25,100
4997,R4997,17,73,77,63,96
4998,R4998,46,14,16,100,89
4999,R4999,25,62,49,41,66
5000,R5000,96,46,49,96,92
5001,R5001,26,97,2,54,62
5002,R5002,92,94,80,41,34
5003,R5003,24,4,84,96,42
5004,R5004,61,97,60,54,38
5005,R5005,78,90,9,76,18
5006,R5006,18,67,55,2,32
5007,R5007,15,11,20,22,87
5008,R5008,61,42,91,53,14
5009,R5009,19,18,35,51,1
5010,R5010,17,30,90,27,80
5011,R5011,54,91,21,80,1
5012,R5012,61,44,37,89,45
5013,R5013,4,15,46,8,96
5014,R5014,30,12,56,49,29
5015,R5015,71,2,32,23,68
5016,R5016,90,28,96,84,75
5017,R5017,46,80,75,89,86
5018,R5018,22,61,51,13,50
5019,R5019,71,50,9,94,41
5020,R5020,99,9,27,16,34
5021,R5021,15,57,64,69,63
5022,R5022,71,28,14,77,98
5023,R5023,35,75,44,66,61
5024,R5024,21,80,9,94,20
5025,R5025,45,92,41,53,52
5026,R5026,90,33,6,74,95
5027,R5027,91,91,4,11,29
5028,R5028,70,12,27,11,82
5029,R5029,53,63,96,44,44
5030,R5030,55,76,45,46,85
5031,R5031,88,31,9,23,59
5032,R5032,37,77,13,68,23
5033,R5033,59,80,48,55,38
5034,R5034,28,95,51,90,23
5035,R5035,16,92,96,57,1
5036,R5036,75,41,61,11,23
5037,R5037,40,58,73,39,71
5038,R5038,46,7,65,62,51
5039,R5039,72,76,96,22,80
5040,R5040,37,5,73,36,98
5041,R5041,25,23,4,27,29
5042,R5042,56,75,21,41,65
5043,R5043,21,24,42,87,18
5044,R5044,59,7,36,72,90
5045,R5045,3,48,36,57,51
5046,R5046,77,98,68,30,2
5047,R5047,87,49,96,4,72
5048,R5048,64,85,9,52,62
5049,R5049,9,3,57,18,51
5050,R5050,99,74,59,20,1
5051,R5051,42,59,25,74,60
5052,R5052,4,79,10,18,25
5053,R5053,62,36,23,98,3
5054,R5054,77,76,81,64,31
5055,R5055,58,29,86,48,95
5056,R5056,76,32,15,67,94
5057,R5057,30,2,65,3,59
5058,R5058,15,22,95,58,93
5059,R5059,46,19,70,88,17
5060,R5060,22,55,90,57,32
5061,R5061,82,16,60,67,66
5062,R5062,87,15,36,79,55
5063,R5063,98,17,20,28,3
5064,R5064,89,41,6,80,3
5065,R5065,68,44,92,33,10
5066,R5066,17,6,4,48,40
5067,R5067,17,2,62,84,80
5068,R5068,93,55,67,82,61
5069,R5069,67,96,63,13,1
5070,R5070,53,94,55,86,97
5071,R5071,70,9,24,22,42
5072,R5072,69,31,79,85,6
5073,R5073,23,93,60,64,95
5074,R5074,14,94,78,7,31
5075,R5075,29,18,74,43,2
5076,R5076,12,52,19,59,73
5077,R5077,6,63,26,25,99
5078,R5078,71,46,5,91,69
5079,R5079,26,83,45,62,10
5080,R5080,5,36,20,99,81
5081,R5081,70,8,24,32,14
5082,R5082,75,59,21,98,68
5083,R5083,36,85,45,31,50
5084,R5084,74,61,86,53,9
5085,R5085,80,7,91,57,7
5086,R5086,51,88,63,77,38
5087,R5087,76,46,65,100,66
5088,R5088,64,22,42,78,65
5089,R5089,59,16,48,72,41
5090,R5090,21,8,61,95,68
5091,R5091,58,7,6,11,67
5092,R5092,84,64,95,24,59
5093,R5093,63,38,18,16,18
5094,R5094,74,46,37,24,99
5095,R5095,86,8,16,32,44
5096,R5096,15,47,84,93,74
5097,R5097,19,93,8,68,6
5098,R5098,50,1,94,38,69
5099,R5099,34,50,53,39,76
5100,R5100,75,26,46,65,71
5101,R5101,7,87,66,99,83
5102,R5102,71,42,5,22,45
5103,R5103,40,17,24,70,7
5104,R5104,32,98,45,67,70
5105,R5105,29,55,81,52,54
5106,R5106,54,74,87,9,1
5107,R5107,53,28,42,45,81
5108,R5108,12,14,7,25,69
5109,R5109,3,77,48,19,34
5110,R5110,47,16,25,99,68
5111,R5111,76,53,5,35,33
5112,R5112,40,15,50,71,20
5113,R5113,87,79,34,79,83
5114,R5114,19,82,38,58,89
5115,R5115,68,86,34,98,88
5116,R5116,18,44,52,82,100
5117,R5117,78,13,3,64,84
5118,R5118,81,74,16,91,19
5119,R5119,8,69,31,52,97
5120,R5120,35,97,74,40,54
5121,R5121,51,71,49,32,38
5122,R5122,32,3,81,23,42
5123,R5123,72,97,100,35,78
5124,R5124,56,4,72,62,67
5125,R5125,68,46,42,33,53
5126,R5126,74,61,11,60,63
5127,R5127,23,33,6,89,24
5128,R5128,78,85,20,100,8
5129,R5129,11,54,7,75,24
5130,R5130,92,42,23,85,21
5131,R5131,8,88,86,49,14
5132,R5132,51,64,17,60,93
5133,R5133,38,32,78,40,99
5134,R5134,61,45,20,40,36
5135,R5135,9,24,68,87,53
5136,R5136,28,32,69,42,22
5137,R5137,54,44,95,32,84
5138,R5138,31,100,54,93,62
5139,R5139,9,40,17,48,26
5140,R5140,54,32,30,32,18
5141,R5141,90,42,53,27,99
5142,R5142,44,28,12,72,76
5143,R5143,2,34,50,77,89
5144,R5144,52,89,90,51,66
5145,R5145,19,40,88,91,43
5146,R5146,28,44,4,85,18
5147,R5147,83,90,30,63,20
5148,R5148,40,47,90,76,87
5149,R5149,14,9,48,6,92
5150,R5150,83,31,15,39,23
5151,R5151,48,28,85,92,59
5152,R5152,62,41,51,23,88
5153,R5153,24,30,87,22,7
5154,R5154,40,15,46,13,63
5155,R5155,51,94,8,7,45
5156,R5156,72,15,52,6,84
5157,R5157,11,76,66,54,27
5158,R5158,40,82,26,5,18
5159,R5159,8,4,16,56,67
5160,R5160,37,9,99,99,11
5161,R5161,50,93,69,6,44
5162,R5162,52,65,27,55,8
5163,R5163,7,79,36,38,5
5164,R5164,9,2,83,46,58
5165,R5165,85,91,24,62,85
5166,R5166,42,83,64,36,30
5167,R5167,17,76,92,71,43
5168,R5168,62,7,63,40,23
5169,R5169,31,48,57,81,61
5170,R5170,29,4,60,51,11
5171,R5171,92,92,93,26,84
5172,R5172,17,95,40,65,69
5173,R5173,4,17,73,69,54
5174,R5174,91,49,56,83,13
5175,R5175,53,71,50,53,65
5176,R5176,95,7,95,16,39
5177,R5177,44,11,92,86,74
5178,R5178,2,26,57,17,82
5179,R5179,64,52,39,16,31
5180,R5180,49,82,17,26,56
5181,R5181,35,84,71,68,14
5182,R5182,80,21,20,54,47
5183,R5183,68,37,65,24,94
5184,R5184,51,67,66,74,80
5185,R5185,62,65,71,77,15
5186,R5186,37,61,21,56,3
5187,R5187,40,50,2,56,91
5188,R5188,22,89,54,41,54
5189,R5189,62,79,9,4,41
5190,R5190,72,59,42,52,28
5191,R5191,67,96,6,43,56
5192,R5192,50,10,8,89,54
5193,R5193,94,24,55,53,87
5194,R5194,80,15,8,63,61
5195,R5195,24,60,74,72,9
5196,R5196,25,57,24,47,10
5197,R5197,52,14,33,21,93
5198,R5198,64,1,68,57,6
5199,R5199,47,65,53,83,66
5200,R5200,66,88,46,27,36
5201,R5201,70,63,54,84,81
5202,R5202,95,8,39,55,8
5203,R5203,74,24,51,69,44
5204,R5204,78,1,74,49,47
5205,R5205,34,100,25,63,47
5206,R5206,19,50,19,40,53
5207,R5207,80,34,43,4,65
5208,R5208,84,32,90,19,14
5209,R5209,23,3,21,15,18
5210,R5210,49,89,89,63,90
5211,R5211,59,19,65,20,64
5212,R5212,30,91,25,68,58
5213,R5213,43,10,23,71,2
5214,R5214,82,17,25,16,78
5215,R5215,80,57,42,50,82
5216,R5216,96,88,13,55,39
5217,R5217,76,86,15,29,78
5218,R5218,43,22,25,37,43
5219,R5219,16,63,65,39,10
5220,R5220,24,41,50,2,12
5221,R5221,13,24,66,91,34
5222,R5222,14,3,95,31,80
5223,R5223,63,55,11,73,23
5224,R5224,59,30,89,19,84
5225,R5225,56,40,45,11,26
5226,R5226,16,25,38,80,43
5227,R5227,22,51,100,47,89
5228,R5228,42,69,85,93,27
5229,R5229,95,54,4,79,42
5230,R5230,32,67,12,16,48
5231,R5231,64,25,26,68,6
5232,R5232,70,4,99,23,68
5233,R5233,46,52,33,81,85
5234,R5234,97,32,96,50,97
5235,R5235,29,64,52,53,28
5236,R5236,66,81,69,52,29
5237,R5237,50,73,99,92,83
5238,R5238,93,15,83,57,40
5239,R5239,29,44,23,42,26
5240,R5240,17,48,54,44,82
5241,R5241,36,74,7,24,32
5242,R5242,27,69,46,24,16
5243,R5243,52,28,2,63,82
5244,R5244,14,57,5,43,35
5245,R5245,40,90,34,10,79
5246,R5246,44,58,44,73,74
5247,R5247,98,29,92,24,46
5248,R5248,13,65,42,81,20
5249,R5249,75,59,25,68,98
5250,R5250,9,11,2,11,80
5251,R5251,18,38,34,74,2
5252,R5252,46,28,81,85,58
5253,R5253,94,43,37,23,35
5254,R5254,64,32,79,54,66
5255,R5255,87,28,39,56,23
5256,R5256,38,18,39,16,77
5257,R5257,18,26,55,61,100
5258,R5258,70,41,92,25,25
5259,R5259,87,6,87,43,95
5260,R5260,29,52,63,29,29
5261,R5261,93,11,69,79,59
5262,R5262,8,79,95,17,18
5263,R5263,28,11,22,41,37
5264,R5264,35,4,84,20,55
5265,R5265,29,40,55,90,19
5266,R5266,61,86,37,91,7
5267,R5267,78,52,39,28,29
5268,R5268,49,98,19,19,20
5269,R5269,28,71,62,19,72
5270,R5270,5,84,32,37,88
5271,R5271,28,10,14,95,26
5272,R5272,81,56,76,90,67
5273,R5273,14,74,58,3,33
5274,R5274,44,12,90,16,55
5275,R5275,30,94,45,48,43
5276,R5276,31,43,79,97,58
5277,R5277,87,37,35,58,18
5278,R5278,41,14,44,52,74
5279,R5279,23,25,54,54,59
5280,R5280,52,73,26,89,44
5281,R5281,99,46,39,85,81
5282,R5282,24,10,95,66,28
5283,R5283,66,77,98,64,38
5284,R5284,64,45,19,27,69
5285,R5285,41,40,29,99,57
5286,R5286,72,80,16,53,24
5287,R5287,100,40,46,9,67
5288,R5288,97,47,33,68,64
5289,R5289,17,28,26,1,37
5290,R5290,27,100,57,71,21
5291,R5291,44,6,74,85,17
5292,R5292,23,98,49,23,34
5293,R5293,87,67,6,66,89
5294,R5294,3,17,95,1,53
5295,R5295,1,67,60,56,6
5296,R5296,94,77,16,14,5
5297,R5297,24,67,27,68,90
5298,R5298,62,50,63,71,59
5299,R5299,23,72,80,62,25
5300,R5300,54,75,92,95,49
5301,R5301,34,69,91,97,96
5302,R5302,21,61,57,73,56
5303,R5303,72,59,94,9,42
5304,R5304,24,46,18,4,41
5305,R5305,14,16,63,30,86
5306,R5306,94,7,74,85,86
5307,R5307,36,49,39,33,94
5308,R5308,26,99,57,82,5
5309,R5309,15,91,84,70,26
5310,R5310,44,5,62,13,93
5311,R5311,51,74,68,66,100
5312,R5312,2,62,39,24,95
5313,R5313,23,41,46,3,26
5314,R5314,82,35,59,19,77
5315,R5315,86,36,57,9,26
5316,R5316,29,4,6,75,6
5317,R5317,83,62,56,51,9
5318,R5318,69,92,90,94,54
5319,R5319,44,21,1,14,18
5320,R5320,96,100,35,9,67
5321,R5321,51,1,19,46,16
5322,R5322,91,6,94,60,6
5323,R5323,21,99,31,43,74
5324,R5324,44,97,99,96,33
5325,R5325,20,79,26,91,52
5326,R5326,89,29,45,35,16
5327,R5327,74,14,94,82,93
5328,R5328,46,66,76,31,53
5329,R5329,1,7,33,37,72
5330,R5330,8,5,49,41,60
5331,R5331,68,82,6,55,45
5332,R5332,91,22,67,10,67
5333,R5333,5,87,12,44,3
5334,R5334,52,47,99,86,68
5335,R5335,77,10,55,23,63
5336,R5336,58,87,32,17,78
5337,R5337,75,33,38,98,42
5338,R5338,33,10,42,7,3
5339,R5339,7,90,96,51,41
5340,R5340,46,5,60,84,10
5341,R5341,30,17,3,71,76
5342,R5342,9,29,78,13,30
5343,R5343,32,30,7,62,64
5344,R5344,52,59,83,37,34
5345,R5345,4,50,9,70,96
5346,R5346,77,37,2,23,58
5347,R5347,54,73,96,30,23
5348,R5348,64,20,17,17,63
5349,R5349,71,81,77,94,66
5350,R5350,7,16,43,11,61
5351,R5351,63,85,52,38,43
5352,R5352,7,23,74,89,97
5353,R5353,61,65,26,26,19
5354,R5354,45,59,84,32,17
5355,R5355,73,44,33,15,79
5356,R5356,42,43,90,1,64
5357,R5357,73,60,100,94,28
5358,R5358,4,78,4,47,49
5359,R5359,21,67,6,32,3
5360,R5360,9,88,12,48,92
5361,R5361,91,8,59,60,74
5362,R5362,36,97,50,91,31
5363,R5363,88,12,55,58,29
5364,R5364,48,27,1,54,39
5365,R5365,77,3,14,71,44
5366,R5366,25,68,65,15,92
5367,R5367,75,6,79,16,66
5368,R5368,24,81,50,87,96
5369,R5369,58,79,52,27,10
5370,R5370,67,66,83,56,63
5371,R5371,14,33,8,44,13
5372,R5372,21,73,72,37,32
5373,R5373,28,44,59,65,98
5374,R5374,20,56,32,39,88
5375,R5375,67,89,5,75,90
5376,R5376,35,85,17,19,96
5377,R5377,39,5,9,76,24
5378,R5378,92,19,55,11,97
5379,R5379,29,96,35,42,48
5380,R5380,76,79,69,26,94
5381,R5381,76,96,22,50,68
5382,R5382,41,38,70,42,89
5383,R5383,71,11,33,57,67
5384,R5384,8,26,11,70,19
5385,R5385,96,99,86,27,74
5386,R5386,26,20,94,62,91
5387,R5387,100,1,62,15,90
5388,R5388,72,94,68,65,9
5389,R5389,25,6,55,53,32
5390,R5390,86,59,80,63,78
5391,R5391,67,54,34,12,50
5392,R5392,22,13,75,38,82
5393,R5393,89,23,95,82,22
5394,R5394,72,61,97,55,41
5395,R5395,68,57,49,53,91
5396,R5396,35,51,95,71,99
5397,R5397,72,29,97,83,88
5398,R5398,1,68,58,4,27
5399,R5399,91,25,6,63,53
5400,R5400,99,94,38,86,96
5401,R5401,4,77,16,31,67
5402,R5402,96,46,83,80,30
5403,R5403,28,80,75,33,47
5404,R5404,39,99,11,36,30
5405,R5405,6,49,67,17,86
5406,R5406,92,38,26,22,96
5407,R5407,15,15,67,14,10
5408,R5408,84,90,64,52,81
5409,R5409,44,75,15,61,85
5410,R5410,65,67,80,78,95
5411,R5411,64,60,18,90,80
5412,R5412,37,62,2,12,5
5413,R5413,72,64,9,25,30
5414,R5414,3,86,55,13,93
5415,R5415,67,9,22,1,81
5416,R5416,40,89,68,88,63
5417,R5417,60,40,23,94,18
5418,R5418,96,53,31,67,97
5419,R5419,95,96,90,59,20
5420,R5420,61,90,96,80,67
5421,R5421,39,81,73,48,42
5422,R5422,10,93,7,97,37
5423,R5423,23,72,47,75,58
5424,R5424,78,60,59,41,7
5425,R5425,24,19,75,16,19
5426,R5426,37,58,37,64,35
5427,R5427,87,100,89,72,15
5428,R5428,30,30,41,38,14
5429,R5429,11,37,23,55,8
5430,R5430,71,93,15,78,89
5431,R5431,63,83,80,4,48
5432,R5432,77,38,13,47,40
5433,R5433,41,10,52,77,74
5434,R5434,14,55,95,93,90
5435,R5435,55,80,54,65,46
5436,R5436,84,98,48,35,90
5437,R5437,23,55,26,30,65
5438,R5438,78,27,37,23,87
5439,R5439,6,58,32,70,49
5440,R5440,86,94,57,69,59
5441,R5441,17,30,39,88,80
5442,R5442,42,60,94,20,82
5443,R5443,80,26,76,68,48
5444,R5444,57,35,81,21,88
5445,R5445,9,99,50,63,12
5446,R5446,54,44,82,92,77
5447,R5447,72,57,36,88,28
5448,R5448,62,29,36,47,35
5449,R5449,69,56,51,14,25
5450,R5450,87,96,64,52,53
5451,R5451,28,62,49,27,44
5452,R5452,11,37,17,93,19
5453,R5453,20,79,52,78,27
5454,R5454,97,95,89,24,97
5455,R5455,96,100,90,6,31
5456,R5456,80,79,36,82,13
5457,R5457,39,15,27,82,97
5458,R5458,73,82,67,23,15
5459,R5459,40,25,47,65,39
5460,R5460,5,51,68,67,90
5461,R5461,55,97,1,83,90
5462,R5462,29,69,96,38,78
5463,R5463,24,14,55,56,79
5464,R5464,55,27,93,28,31
5465,R5465,70,17,71,94,54
5466,R5466,33,6,2,83,55
5467,R5467,12,48,52,40,49
5468,R5468,36,46,47,17,87
5469,R5469,69,60,6,6,80
5470,R5470,67,64,14,5,52
5471,R5471,65,96,41,51,50
5472,R5472,46,81,9,92,6
5473,R5473,96,29,10,9,13
5474,R5474,90,50,68,96,45
5475,R5475,75,10,92,21,31
5476,R5476,41,37,52,3,71
5477,R5477,35,29,47,95,58
5478,R5478,78,91,38,24,80
5479,R5479,12,34,3,89,64
5480,R5480,64,37,26,12,61
5481,R5481,51,33,70,7,32
5482,R5482,85,36,61,9,27
5483,R5483,71,27,39,91,98
5484,R5484,35,63,46,52,89
5485,R5485,13,89,72,68,14
5486,R5486,28,75,42,52,53
5487,R5487,70,20,57,90,50
5488,R5488,56,45,72,26,11
5489,R5489,77,40,71,53,27
5490,R5490,44,86,73,71,40
5491,R5491,97,47,41,39,51
5492,R5492,88,69,100,65,40
5493,R5493,32,36,68,88,2
5494,R5494,39,28,4,99,55
5495,R5495,51,100,16,33,6
5496,R5496,70,37,49,65,99
5497,R5497,17,8,98,92,32
5498,R5498,4,58,32,7,46
5499,R5499,44,64,69,80,21
5500,R5500,12,52,68,17,26
5501,R5501,45,84,49,13,19
5502,R5502,77,60,72,13,27
5503,R5503,96,10,88,10,51
5504,R5504,95,55,97,44,68
5505,R5505,49,9,64,37,90
5506,R5506,93,29,24,26,19
5507,R5507,98,53,36,20,68
5508,R5508,46,96,22,73,18
5509,R5509,23,10,52,98,84
5510,R5510,86,3,1,13,47
5511,R5511,54,98,71,85,45
5512,R5512,13,32,96,26,45
5513,R5513,18,3,90,4,86
5514,R5514,81,76,47,30,60
5515,R5515,10,68,47,46,63
5516,R5516,25,45,39,97,95
5517,R5517,10,43,45,25,19
5518,R5518,55,72,59,49,48
5519,R5519,57,54,56,61,11
5520,R5520,5,6,83,90,63
5521,R5521,91,50,47,49,95
5522,R5522,82,30,55,90,76
5523,R5523,25,38,66,99,99
5524,R5524,75,34,83,90,66
5525,R5525,3,44,10,12,24
5526,R5526,26,49,80,69,31
5527,R5527,3,33,58,27,55
5528,R5528,72,85,41,77,36
5529,R5529,81,22,80,43,14
5530,R5530,80,92,68,48,91
5531,R5531,44,23,41,77,11
5532,R5532,56,83,24,16,24
5533,R5533,79,88,23,4,20
5534,R5534,60,48,11,36,20
5535,R5535,48,40,20,91,35
5536,R5536,16,87,22,27,6
5537,R5537,82,58,17,19,67
5538,R5538,96,64,52,93,4
5539,R5539,72,28,6,32,74
5540,R5540,1,37,20,69,58
5541,R5541,57,80,70,14,49
5542,R5542,45,93,84,59,12
5543,R5543,35,83,75,32,5
5544,R5544,83,53,62,57,26
5545,R5545,96,68,12,20,55
5546,R5546,31,84,8,39,68
5547,R5547,34,27,38,35,77
5548,R5548,14,35,44,75,56
5549,R5549,36,76,26,31,80
5550,R5550,15,6,27,29,21
5551,R5551,7,73,75,10,66
5552,R5552,82,34,44,27,69
5553,R5553,5,92,43,2,84
5554,R5554,80,75,66,48,36
5555,R5555,5,44,35,94,94
5556,R5556,7,91,76,96,12
5557,R5557,85,42,53,29,39
5558,R5558,48,58,86,23,32
5559,R5559,63,17,100,33,7
5560,R5560,22,48,73,92,64
5561,R5561,56,36,91,85,77
5562,R5562,64,37,63,70,57
5563,R5563,1,58,22,73,59
5564,R5564,28,59,76,78,55
5565,R5565,13,62,65,90,56
5566,R5566,80,78,44,11,77
5567,R5567,90,76,99,87,65
5568,R5568,51,30,18,92,60
5569,R5569,14,16,34,47,66
5570,R5570,16,97,77,68,1
5571,R5571,52,83,29,98,28
5572,R5572,17,70,14,25,6
5573,R5573,21,22,68,56,43
5574,R5574,61,83,25,78,100
5575,R5575,20,44,73,31,64
5576,R5576,75,46,100,5,71
5577,R5577,85,23,67,7,26
5578,R5578,88,49,14,38,26
5579,R5579,37,71,80,63,65
5580,R5580,21,89,1,12,26
5581,R5581,24,40,47,54,27
5582,R5582,91,39,4,9,78
5583,R5583,43,12,81,14,30
5584,R5584,59,23,38,35,28
5585,R5585,68,9,9,12,12
5586,R5586,80,40,95,59,95
5587,R5587,80,20,44,4,58
5588,R5588,87,68,13,68,85
5589,R5589,64,10,23,51,52
5590,R5590,76,86,7,24,71
5591,R5591,9,95,1,48,41
5592,R5592,87,18,67,55,36
5593,R5593,9,96,12,67,45
5594,R5594,25,56,90,84,50
5595,R5595,44,51,13,91,9
5596,R5596,28,82,77,92,26
5597,R5597,84,15,26,7,58
5598,R5598,27,90,65,35,26
5599,R5599,10,15,21,99,37
5600,R5600,68,82,86,11,42
5601,R5601,16,86,13,48,81
5602,R5602,56,58,78,93,69
5603,R5603,9,29,57,1,65
5604,R5604,31,58,78,77,40
5605,R5605,50,63,30,55,87
5606,R5606,8,43,75,30,84
5607,R5607,60,28,100,76,97
5608,R5608,84,14,79,68,27
5609,R5609,73,30,33,30,2
5610,R5610,79,54,39,74,51
5611,R5611,32,32,70,90,22
5612,R5612,51,44,51,32,94
5613,R5613,58,29,37,97,31
5614,R5614,83,35,59,44,21
5615,R5615,98,1,10,97,24
5616,R5616,43,73,56,47,83
5617,R5617,9,65,45,11,6
5618,R5618,45,53,57,86,8
5619,R5619,40,60,14,80,71
5620,R5620,92,4,67,90,52
5621,R5621,21,87,64,16,43
5622,R5622,48,100,29,75,59
5623,R5623,90,65,12,87,79
5624,R5624,57,2,72,59,31
5625,R5625,78,21,74,99,86
5626,R5626,85,12,35,35,81
5627,R5627,72,96,81,2,38
5628,R5628,61,65,76,27,34
5629,R5629,67,32,87,80,26
5630,R5630,27,23,6,30,38
5631,R5631,3,87,10,71,72
5632,R5632,35,35,38,10,60
5633,R5633,45,55,19,62,96
5634,R5634,51,2,39,94,73
5635,R5635,25,69,32,2,26
5636,R5636,12,65,56,73,59
5637,R5637,2,81,77,1,3
5638,R5638,32,75,14,9,12
5639,R5639,59,34,69,12,23
5640,R5640,64,23,33,49,75
5641,R5641,77,36,68,46,18
5642,R5642,53,10,72,94,100
5643,R5643,29,69,97,99,84
5644,R5644,80,24,100,75,77
5645,R5645,54,59,7,66,48
5646,R5646,85,34,95,61,66
5647,R5647,47,86,18,25,53
5648,R5648,22,37,89,92,51
5649,R5649,48,89,57,25,25
5650,R5650,61,20,9,13,73
5651,R5651,72,84,62,3,76
5652,R5652,28,86,41,37,12
5653,R5653,54,90,33,49,82
5654,R5654,91,100,63,78,27
5655,R5655,35,33,84,21,74
5656,R5656,58,77,15,12,82
5657,R5657,31,63,21,93,34
5658,R5658,64,4,34,26,40
5659,R5659,49,55,78,67,74
5660,R5660,27,83,82,77,84
5661,R5661,33,21,54,47,55
5662,R5662,68,55,26,100,24
5663,R5663,61,49,90,5,36
5664,R5664,58,70,62,37,89
5665,R5665,36,59,93,66,40
5666,R5666,60,74,75,73,69
5667,R5667,61,83,4,33,62
5668,R5668,54,89,70,99,44
5669,R5669,31,76,82,97,4
5670,R5670,47,63,12,63,40
5671,R5671,71,35,1,33,80
5672,R5672,5,49,18,7,35
5673,R5673,25,79,72,70,89
5674,R5674,31,91,36,36,84
5675,R5675,97,70,22,71,93
5676,R5676,18,100,3,3,23
5677,R5677,85,39,60,43,95
5678,R5678,3,39,7,44,35
5679,R5679,55,81,85,48,23
5680,R5680,57,12,4,30,52
5681,R5681,14,55,40,13,4
5682,R5682,93,37,45,26,77
5683,R5683,98,63,62,99,18
5684,R5684,21,52,53,6,92
5685,R5685,2,9,25,89,91
5686,R5686,15,92,14,27,24
5687,R5687,58,57,92,68,63
5688,R5688,96,32,1,91,53
5689,R5689,68,2,23,8,25
5690,R5690,58,75,41,87,5
5691,R5691,10,39,26,75,43
5692,R5692,90,5,86,92,40
5693,R5693,98,58,51,37,30
5694,R5694,2,5,97,66,97
5695,R5695,43,69,26,33,98
5696,R5696,75,33,75,71,23
5697,R5697,49,14,80,3,55
5698,R5698,31,60,31,30,15
5699,R5699,82,50,31,72,13
5700,R5700,24,6,86,83,14
5701,R5701,43,92,7,2,51
5702,R5702,57,22,8,14,93
5703,R5703,14,32,18,8,2
5704,R5704,82,25,6,80,46
5705,R5705,44,93,55,11,28
5706,R5706,13,74,95,64,79
5707,R5707,74,57,18,99,18
5708,R5708,19,37,72,86,93
5709,R5709,84,70,42,48,49
5710,R5710,10,31,75,34,80
5711,R5711,3,28,88,86,64
5712,R5712,27,61,48,53,5
5713,R5713,37,88,80,64,33
5714,R5714,26,15,67,3,63
5715,R5715,65,74,1,80,8
5716,R5716,76,74,97,92,50
5717,R5717,77,8,70,88,10
5718,R5718,48,40,77,58,49
5719,R5719,33,44,35,22,3
5720,R5720,62,47,64,94,33
5721,R5721,52,83,36,64,84
5722,R5722,25,23,17,66,90
5723,R5723,24,10,32,77,95
5724,R5724,57,69,42,44,61
5725,R5725,91,58,9,28,22
5726,R5726,51,40,84,81,7
5727,R5727,66,100,88,43,70
5728,R5728,56,21,34,57,57
5729,R5729,6,2,42,72,21
5730,R5730,8,97,37,74,76
5731,R5731,11,73,24,97,77
5732,R5732,75,66,1,69,4
5733,R5733,95,81,38,30,88
5734,R5734,67,32,72,32,11
5735,R5735,50,64,33,94,41
5736,R5736,3,15,84,74,10
5737,R5737,63,86,28,61,97
5738,R5738,23,96,82,76,39
5739,R5739,67,75,35,25,76
5740,R5740,6,96,34,89,91
5741,R5741,54,68,34,27,16
5742,R5742,40,27,39,78,90
5743,R5743,88,60,36,58,56
5744,R5744,94,11,47,70,58
5745,R5745,72,50,84,22,35
5746,R5746,59,93,5,60,22
5747,R5747,99,70,62,58,42
5748,R5748,49,41,23,18,21
5749,R5749,88,7,64,92,47
5750,R5750,81,36,99,78,18
5751,R5751,60,77,35,78,2
5752,R5752,85,50,16,48,69
5753,R5753,28,59,25,79,71
5754,R5754,8,37,13,72,76
5755,R5755,81,63,57,4,79
5756,R5756,78,69,17,15,10
5757,R5757,3,76,59,71,56
5758,R5758,57,71,76,51,83
5759,R5759,92,32,95,86,82
5760,R5760,30,49,57,97,76
5761,R5761,49,26,62,82,93
5762,R5762,56,32,45,33,70
5763,R5763,74,15,45,63,63
5764,R5764,89,57,93,5,40
5765,R5765,44,89,43,83,75
5766,R5766,43,64,2,15,87
5767,R5767,29,75,75,26,66
5768,R5768,39,66,39,4,90
5769,R5769,57,91,20,99,25
5770,R5770,18,20,100,29,55
5771,R5771,28,10,81,26,34
5772,R5772,43,38,94,64,29
5773,R5773,98,32,76,18,93
5774,R5774,69,64,93,56,53
5775,R5775,24,1,78,87,44
5776,R5776,74,22,78,58,78
5777,R5777,81,76,63,45,20
5778,R5778,61,11,10,83,82
5779,R5779,23,91,31,86,69
5780,R5780,70,16,49,42,38
5781,R5781,52,98,99,80,55
5782,R5782,50,52,94,9,14
5783,R5783,84,90,13,84,80
5784,R5784,47,20,78,17,4
5785,R5785,53,100,64,72,55
5786,R5786,65,89,55,12,18
5787,R5787,78,33,96,32,59
5788,R5788,68,94,71,16,64
5789,R5789,15,76,85,24,47
5790,R5790,18,58,90,74,82
5791,R5791,27,19,6,83,76
5792,R5792,1,36,28,99,12
5793,R5793,24,50,40,96,83
5794,R5794,48,34,59,56,21
5795,R5795,24,26,9,17,5
5796,R5796,59,76,1,22,44
5797,R5797,83,80,35,74,46
5798,R5798,38,54,75,59,47
5799,R5799,8,68,21,83,48
5800,R5800,71,51,69,97,87
5801,R5801,25,58,24,93,41
