id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
25222,R25222,3040,316,19,645,229,4523,254,227,180,4127
25223,R25223,3256,292,41,750,109,3906,143,252,41,5680
25224,R25224,2771,286,20,922,136,752,171,190,206,4946
25225,R25225,2856,227,6,842,-55,2884,85,240,78,3411
25226,R25226,3161,66,6,774,109,3212,143,141,87,5108
25227,R25227,2550,359,19,802,39,1420,110,203,3,571
25228,R25228,1940,74,29,136,414,2134,205,214,67,757
25229,R25229,2511,165,8,802,35,1679,174,138,217,3208
25230,R25230,3127,309,10,1144,385,1029,111,138,25,4305
25231,R25231,3851,172,30,960,245,2434,237,158,180,3371
25232,R25232,3676,185,19,897,189,4621,194,216,43,5518
25233,R25233,2516,107,3,970,-93,2340,248,239,230,911
25234,R25234,2039,308,42,807,112,4864,122,187,239,2473
25235,R25235,2975,321,31,65,418,758,90,129,88,1019
25236,R25236,2702,122,37,786,-76,365,215,253,31,896
25237,R25237,1891,123,8,307,259,149,118,152,230,4057
25238,R25238,3012,126,43,198,324,3149,178,219,47,4864
25239,R25239,3516,79,33,65,296,1219,207,217,161,3027
25240,R25240,3383,22,25,140,312,389,134,195,216,5088
25241,R25241,3366,57,26,361,355,5419,246,201,92,3918
25242,R25242,1873,106,5,843,130,1399,75,137,47,749
25243,R25243,2647,15,13,901,283,2909,170,162,25,5190
25244,R25244,3383,99,7,878,-35,2711,99,176,161,5518
25245,R25245,1873,107,33,278,384,3806,145,186,72,466
25246,R25246,3002,26,43,276,-26,972,73,246,150,4032
25247,R25247,1941,74,18,612,56,2227,206,236,132,610
25248,R25248,2321,104,24,781,239,1535,138,253,151,1909
25249,R25249,2955,136,6,618,331,2977,230,160,183,1479
25250,R25250,2939,269,0,266,204,5285,84,148,139,2390
25251,R25251,1875,98,1,800,24,2140,80,143,116,2462
25252,R25252,3224,170,30,942,94,1104,125,246,192,2470
25253,R25253,3760,194,1,797,339,5183,84,249,48,5419
25254,R25254,2370,178,21,662,367,841,145,178,236,1015
25255,R25255,3787,18,37,956,112,4260,85,216,157,3536
25256,R25256,3023,82,42,276,240,4097,191,151,118,3555
25257,R25257,2627,63,11,441,173,1094,97,147,102,5716
25258,R25258,3378,269,15,460,-78,222,237,139,225,2779
25259,R25259,2196,196,1,1183,272,1468,206,182,121,4268
25260,R25260,2318,188,4,267,230,5315,135,134,145,1330
25261,R25261,3360,330,3,934,366,5181,141,153,121,4882
25262,R25262,2430,36,35,250,11,4699,137,125,211,2858
25263,R25263,2486,294,36,243,229,2979,216,206,98,2477
25264,R25264,3553,37,29,1035,352,3731,97,208,241,3472
25265,R25265,1875,295,20,318,-115,4717,159,221,179,313
25266,R25266,3500,88,43,322,90,5365,195,229,79,3694
25267,R25267,3571,271,43,746,-90,882,160,199,149,1716
25268,R25268,2778,66,21,504,397,3023,172,203,155,715
25269,R25269,2239,188,31,1035,402,5183,117,174,90,612
25270,R25270,3704,137,33,436,406,1036,78,202,115,3292
25271,R25271,2589,91,39,788,417,623,161,239,35,4289
25272,R25272,3586,71,1,450,-116,1028,140,201,15,2681
25273,R25273,3199,310,32,8,-15,4954,189,232,197,2919
25274,R25274,2974,340,21,25,358,5212,86,234,174,1622
25275,R25275,3155,198,28,872,173,2348,221,238,128,1234
25276,R25276,1872,135,3,180,110,1428,238,232,203,5646
25277,R25277,3052,79,20,756,334,2429,80,172,118,1687
25278,R25278,1930,167,1,907,-108,2378,83,162,128,2450
25279,R25279,2683,43,39,946,-116,257,232,220,154,5462
25280,R25280,1958,8,35,1116,290,4031,158,195,206,621
25281,R25281,2729,63,34,32,-16,4821,164,159,62,3583
25282,R25282,2792,209,23,1079,247,4952,206,147,13,3654
25283,R25283,2124,243,17,318,279,5273,194,210,240,3602
25284,R25284,2277,197,22,755,-108,198,227,131,7,1341
25285,R25285,3252,185,33,296,-42,2125,125,138,61,5032
25286,R25286,3597,338,40,1212,-110,3651,157,247,105,4770
25287,R25287,2198,326,20,947,93,3413,104,132,47,2925
25288,R25288,2183,172,37,331,278,3098,219,226,97,4159
25289,R25289,2188,237,20,608,220,774,106,163,102,3844
25290,R25290,3363,17,23,1147,38,2978,122,168,88,2118
25291,R25291,2429,0,21,823,-40,4892,81,236,144,256
25292,R25292,2667,355,25,1036,94,2690,128,163,207,4976
25293,R25293,2862,178,6,207,80,4318,188,179,208,2882
25294,R25294,2522,128,21,214,132,4043,203,249,221,1292
25295,R25295,3455,271,15,985,186,1033,133,190,197,4602
25296,R25296,2292,88,29,1018,200,4396,156,212,218,3035
25297,R25297,3579,162,18,435,-109,1190,173,127,53,2235
25298,R25298,2905,35,0,1073,195,4484,196,151,132,1563
25299,R25299,1914,209,20,423,125,5029,225,136,239,3875
25300,R25300,2882,245,26,1049,145,2825,204,207,61,4468
25301,R25301,3512,23,34,785,220,2939,240,210,145,3579
25302,R25302,3080,89,12,186,357,5215,151,140,201,5335
25303,R25303,3584,106,32,856,79,4241,193,168,19,3800
25304,R25304,3594,175,6,497,26,2640,244,135,236,1825
25305,R25305,2019,22,30,443,72,4631,189,242,104,4976
25306,R25306,3267,253,6,938,91,4766,134,168,29,3096
25307,R25307,2281,227,34,839,13,1105,70,135,192,1245
25308,R25308,2727,97,41,147,129,4701,95,195,200,3543
25309,R25309,2868,240,36,862,95,772,143,223,248,5439
25310,R25310,3763,112,31,253,212,2242,78,254,239,4961
25311,R25311,2275,347,42,950,-115,3249,93,185,116,1302
25312,R25312,2416,143,4,131,230,1978,88,235,60,885
25313,R25313,2340,338,41,851,26,331,128,133,174,1509
25314,R25314,2494,245,10,652,224,1162,134,162,127,1992
25315,R25315,2880,88,14,683,285,52,119,206,36,2467
25316,R25316,1912,207,27,524,320,1853,186,221,207,976
25317,R25317,3284,8,10,103,-13,5193,143,252,47,3131
25318,R25318,2517,138,32,76,177,679,250,175,10,2415
25319,R25319,3119,310,23,536,187,3399,99,226,241,3392
25320,R25320,2685,319,34,87,-60,4575,153,214,40,1239
25321,R25321,2748,213,36,725,414,4713,83,217,236,3125
25322,R25322,2839,10,4,75,306,2287,132,151,135,123
25323,R25323,2245,293,31,377,335,5042,89,142,232,445
25324,R25324,2388,249,42,977,412,3978,208,234,148,3131
25325,R25325,2056,221,36,487,157,4392,246,217,141,1292
25326,R25326,2553,9,27,765,-74,3808,71,149,116,3628
25327,R25327,3132,283,1,1068,-38,999,160,215,174,3963
25328,R25328,3256,250,12,393,87,4170,147,125,142,515
25329,R25329,2393,311,33,412,290,3823,164,153,20,3672
25330,R25330,1943,250,39,498,180,2031,147,233,52,1946
25331,R25331,3694,353,42,86,206,5266,183,214,100,2539
25332,R25332,3227,112,37,486,123,2,124,125,129,224
25333,R25333,2176,333,9,710,103,3513,104,200,189,4622
25334,R25334,2639,349,34,221,97,2714,169,128,219,787
25335,R25335,2835,112,39,1083,383,4221,159,231,23,2487
25336,R25336,2927,184,2,962,114,3779,86,146,148,2141
25337,R25337,2667,139,3,77,-59,3996,159,196,102,5560
25338,R25338,3037,316,38,761,366,3324,221,238,79,4588
25339,R25339,2340,2,1,125,2,5221,166,210,153,3790
25340,R25340,2714,53,20,367,403,969,207,176,68,2742
25341,R25341,2010,305,0,127,2,3712,215,250,38,1385
25342,R25342,3227,244,12,495,48,3944,218,188,201,1346
25343,R25343,3690,212,26,528,116,3421,213,207,232,5043
25344,R25344,2318,303,42,1088,264,1321,115,133,246,3255
25345,R25345,2394,289,29,720,-114,2981,184,223,23,2351
25346,R25346,2655,300,6,840,-109,2078,212,236,44,3360
25347,R25347,3233,20,3,737,361,5286,166,231,189,5341
25348,R25348,3039,202,17,455,-63,3446,165,253,191,1546
25349,R25349,3586,225,19,514,93,983,219,127,159,4133
25350,R25350,1865,347,27,465,-94,2250,85,133,30,842
25351,R25351,3046,104,8,343,14,1613,118,138,91,4163
25352,R25352,3094,301,14,1148,11,1494,162,248,226,5203
25353,R25353,2707,98,38,170,91,4632,161,126,94,1997
25354,R25354,2357,177,4,1102,-90,1239,145,221,47,2394
25355,R25355,3256,101,17,923,410,2660,179,166,241,2988
25356,R25356,2269,80,8,328,110,4417,206,194,117,3068
25357,R25357,3691,178,11,278,-108,408,158,223,146,4812
25358,R25358,3130,134,41,1086,16,2107,190,195,180,2136
25359,R25359,3325,95,24,1030,-42,835,84,146,111,5313
25360,R25360,2459,248,9,47,30,2512,190,137,30,2424
25361,R25361,3811,221,2,218,-73,824,154,148,46,742
25362,R25362,3316,67,29,1078,354,457,148,243,97,3653
25363,R25363,2842,130,31,200,-44,4972,240,198,207,3994
25364,R25364,1969,260,40,970,10,3069,135,138,102,438
25365,R25365,3150,28,25,204,365,4971,139,172,164,246
25366,R25366,1973,155,28,292,57,3385,247,244,10,4305
25367,R25367,2569,327,17,960,178,5430,82,204,28,5811
25368,R25368,3612,296,2,314,295,2967,176,225,60,1219
25369,R25369,3418,131,29,152,-31,4195,241,176,92,5640
25370,R25370,2597,209,43,579,228,3887,245,232,240,3672
25371,R25371,2419,68,38,331,59,3386,230,204,155,1986
25372,R25372,3175,235,8,316,70,5029,195,196,205,1838
25373,R25373,3574,340,1,33,268,2690,223,180,113,5186
25374,R25374,2053,246,28,897,321,1973,114,171,203,3333
25375,R25375,2697,303,28,641,-92,4098,205,159,126,5839
25376,R25376,2043,265,2,556,340,2049,240,181,25,2006
25377,R25377,3844,8,15,238,405,771,110,139,98,4227
25378,R25378,2817,122,43,862,294,1517,94,128,50,291
25379,R25379,3700,6,29,164,224,1174,250,131,68,3256
25380,R25380,3462,165,0,1145,197,4881,87,208,179,3935
25381,R25381,2285,161,6,1190,154,5405,252,127,234,124
25382,R25382,2977,157,18,161,284,1336,138,239,76,5329
25383,R25383,3245,120,14,358,165,4483,243,162,24,720
25384,R25384,2400,234,38,1143,361,4636,235,178,209,4757
25385,R25385,3343,222,37,1040,36,2722,210,248,157,2339
25386,R25386,2649,211,29,217,277,2356,238,210,209,4306
25387,R25387,2251,167,33,378,107,120,148,208,132,4241
25388,R25388,2113,49,26,295,-62,4741,128,236,129,5100
25389,R25389,2028,77,32,489,293,4596,197,219,169,2861
25390,R25390,2210,17,26,150,-19,1666,253,170,41,2701
25391,R25391,2405,197,4,810,392,2135,223,128,80,5156
25392,R25392,3578,12,13,350,48,4757,98,233,7,4411
25393,R25393,2307,221,3,855,225,3502,83,249,17,1921
25394,R25394,2808,341,3,827,-21,3992,85,174,29,5259
25395,R25395,2977,85,28,1087,-61,2152,184,148,127,2290
25396,R25396,3648,49,13,552,122,5009,230,192,70,5224
25397,R25397,2249,217,10,957,59,1982,101,217,83,5420
25398,R25398,2146,264,12,570,-105,3337,77,191,196,2587
25399,R25399,3179,238,31,939,142,1806,104,219,145,4880
25400,R25400,3372,287,4,3,-57,4025,86,219,92,5736
25401,R25401,3526,271,39,407,238,478,224,222,171,1902
25402,R25402,2098,259,35,135,188,1,184,224,93,2688
25403,R25403,2274,296,32,598,371,3197,181,147,139,5681
25404,R25404,2446,127,36,788,213,3086,239,129,176,3781
25405,R25405,3821,343,14,105,155,4556,140,185,144,2944
25406,R25406,2477,270,36,487,150,4050,185,182,127,4936
25407,R25407,3292,302,43,1097,-85,1254,70,143,187,533
25408,R25408,3661,126,10,1196,120,2489,126,217,12,1655
25409,R25409,2565,189,32,672,169,1698,233,233,192,5229
25410,R25410,3714,105,31,1074,337,4529,233,204,84,1237
25411,R25411,1954,169,32,1100,281,2634,176,249,71,1738
25412,R25412,2123,33,8,838,224,2817,113,157,47,3272
25413,R25413,2351,84,22,1135,286,4396,97,240,237,1979
25414,R25414,2026,263,43,960,191,1127,122,168,154,1202
25415,R25415,1917,291,21,676,259,3454,79,232,220,1000
25416,R25416,2762,13,3,298,-1,2002,89,131,148,5015
25417,R25417,2106,35,3,790,311,82,197,169,55,3730
25418,R25418,3177,228,12,1005,-62,1816,138,229,130,2594
25419,R25419,3030,92,21,251,-76,5389,93,202,120,3969
25420,R25420,2163,251,10,80,32,1377,125,216,92,2074
25421,R25421,2595,153,1,72,141,4103,205,194,13,3959
25422,R25422,3287,10,15,204,-53,1904,204,245,206,971
25423,R25423,2726,90,19,58,314,3212,104,197,25,4222
25424,R25424,3720,215,9,945,180,1461,232,245,32,3181
25425,R25425,1891,116,43,947,58,1241,240,176,6,3448
25426,R25426,2344,62,13,882,134,4363,183,169,82,4255
25427,R25427,2479,320,12,436,57,3381,217,138,134,3237
25428,R25428,2219,55,21,287,321,380,165,235,118,3414
25429,R25429,3192,114,40,876,165,233,196,156,25,5822
25430,R25430,2280,117,8,849,230,4634,169,163,33,3175
25431,R25431,2904,234,4,545,221,2919,100,173,245,4958
25432,R25432,2061,354,19,320,-88,1215,138,148,124,4940
25433,R25433,3149,51,18,7,17,1520,78,219,2,1851
25434,R25434,2187,121,33,970,378,4184,94,252,12,916
25435,R25435,2942,33,13,43,-9,3699,187,197,99,1278
25436,R25436,3542,121,22,521,54,2435,197,147,188,5541
25437,R25437,1981,264,4,559,135,1681,216,157,111,5753
25438,R25438,2166,174,42,1106,136,448,228,154,35,3007
25439,R25439,3077,40,39,203,48,3144,128,174,195,574
25440,R25440,3445,318,25,469,285,791,90,220,21,1937
25441,R25441,2004,165,29,583,-84,5393,248,149,191,5228
25442,R25442,3819,44,38,699,90,4461,251,182,181,3520
25443,R25443,2081,142,15,819,-30,2260,96,222,70,1056
25444,R25444,1960,253,21,821,231,921,110,183,141,3328
25445,R25445,3525,135,14,1103,-78,2662,84,233,208,4209
25446,R25446,2436,240,18,885,341,424,165,227,218,2392
25447,R25447,3635,110,43,806,216,2346,232,129,137,3317
25448,R25448,1926,332,25,180,318,2759,254,233,159,376
25449,R25449,2053,58,4,248,-1,1573,131,180,27,356
25450,R25450,3375,16,40,857,298,4707,232,166,244,2929
25451,R25451,3771,255,21,911,-110,1539,70,202,27,5091
25452,R25452,1936,19,25,951,256,3549,244,218,232,5519
25453,R25453,2276,118,33,881,183,3527,92,231,45,461
25454,R25454,2394,273,12,1005,40,648,218,150,167,5001
25455,R25455,2633,187,39,406,165,4594,92,166,53,5616
25456,R25456,3595,90,43,376,52,2633,92,185,140,2108
25457,R25457,3165,90,26,887,-63,2576,193,221,93,657
25458,R25458,2187,232,38,1145,148,3768,169,249,244,2655
25459,R25459,3415,148,16,708,167,2312,145,230,15,1559
25460,R25460,3210,59,15,198,77,3802,225,193,171,4010
25461,R25461,3630,44,38,930,-116,1267,163,185,132,5028
25462,R25462,3632,241,36,605,26,2049,161,236,73,5738
25463,R25463,3553,137,21,982,346,4902,84,176,214,2219
25464,R25464,2585,268,21,822,104,2477,213,185,52,3663
25465,R25465,2304,314,22,1064,-85,4909,177,245,100,3878
25466,R25466,3690,123,43,243,306,2365,96,169,180,2342
25467,R25467,2480,264,11,751,147,1386,95,251,81,4316
25468,R25468,3606,128,19,467,33,232,87,136,164,4601
25469,R25469,1980,230,14,642,112,2636,153,158,167,4838
25470,R25470,3325,165,40,113,338,2999,201,172,158,5484
25471,R25471,3029,32,33,46,260,3090,118,226,31,4088
25472,R25472,2441,243,31,336,108,3051,237,159,222,5464
25473,R25473,3536,181,14,44,31,2749,182,172,209,3414
25474,R25474,3422,229,26,450,54,5286,131,232,127,1296
25475,R25475,3688,49,18,822,364,1178,73,203,140,937
25476,R25476,2565,1,32,1081,146,1686,75,182,91,5486
25477,R25477,3026,30,17,605,16,2799,150,200,239,2107
25478,R25478,2710,136,20,756,-87,1519,235,150,53,3444
25479,R25479,3409,261,16,747,81,3425,148,147,183,1944
25480,R25480,2079,294,27,748,153,1788,200,231,72,5536
25481,R25481,2737,77,40,951,290,3107,172,229,168,5343
25482,R25482,3547,293,14,218,23,3566,91,144,171,5282
25483,R25483,2960,113,8,58,171,3425,236,248,109,1593
25484,R25484,2924,108,12,1076,311,747,86,207,243,310
25485,R25485,3682,302,1,32,63,2077,162,154,18,4803
25486,R25486,2000,320,27,279,258,2934,116,167,194,219
25487,R25487,3478,244,17,477,268,4001,237,156,123,5207
25488,R25488,2083,106,36,579,270,5310,92,188,118,582
25489,R25489,2090,185,19,32,-112,3260,86,221,5,2990
25490,R25490,3646,196,36,907,163,4507,153,226,200,2455
25491,R25491,2723,122,29,322,198,2980,95,207,157,3453
25492,R25492,3754,186,7,242,-25,3000,72,230,41,5164
25493,R25493,2198,344,21,1102,-98,966,84,214,180,1971
25494,R25494,3001,31,25,137,90,5090,122,150,226,1919
25495,R25495,1990,229,30,158,206,4334,129,237,180,967
25496,R25496,3434,122,33,768,235,857,242,228,86,3398
25497,R25497,3709,352,5,150,77,2613,77,140,182,3446
25498,R25498,3211,242,4,453,-52,2439,164,126,142,1158
25499,R25499,2523,284,28,502,56,5124,144,167,96,210
25500,R25500,2659,288,38,905,158,483,116,249,106,4721
25501,R25501,2241,124,32,528,24,4564,108,169,23,3614
25502,R25502,2177,22,40,876,316,3000,72,156,166,5034
25503,R25503,1938,50,33,46,163,1378,104,150,178,5221
25504,R25504,2461,302,19,1102,-42,4454,242,151,224,2282
25505,R25505,1966,115,31,61,227,338,171,221,41,408
25506,R25506,2849,64,22,181,90,2471,82,223,130,121
25507,R25507,3608,211,27,854,-40,1943,168,162,139,1188
25508,R25508,3179,35,30,810,176,194,245,177,129,4392
25509,R25509,1931,79,34,314,196,2152,174,174,152,1498
25510,R25510,3106,281,11,611,77,3953,236,233,176,2279
25511,R25511,2488,350,2,102,185,1103,148,146,77,1739
25512,R25512,2317,182,8,527,-38,3526,231,204,227,4889
25513,R25513,1989,173,15,659,-104,5258,117,227,132,5764
25514,R25514,3144,340,5,292,229,3189,98,170,38,4621
25515,R25515,2974,323,11,1016,292,504,174,186,236,2749
25516,R25516,2895,75,36,1030,394,64,167,207,151,5841
25517,R25517,2687,57,3,25,268,4500,167,149,164,2106
25518,R25518,3088,276,9,148,-108,633,130,207,76,2608
25519,R25519,2194,233,11,869,297,2466,108,192,31,4559
25520,R25520,2411,154,2,1135,186,1029,241,227,153,5810
25521,R25521,3113,40,21,764,378,3080,179,160,31,1119
25522,R25522,2821,143,27,339,187,5312,149,250,37,5683
25523,R25523,3364,141,21,275,36,4338,182,217,181,4840
25524,R25524,1961,116,2,794,337,5363,203,136,45,4909
25525,R25525,1979,190,20,498,83,2022,113,198,123,1023
25526,R25526,2125,174,36,811,-27,1094,121,195,86,4463
25527,R25527,2979,73,3,810,170,5409,75,227,17,2585
25528,R25528,2460,44,20,962,-54,2393,103,205,234,251
25529,R25529,3566,314,20,310,17,4741,213,138,6,191
25530,R25530,3827,96,31,286,384,55,214,155,203,5799
25531,R25531,1922,264,14,451,65,816,197,158,59,2838
25532,R25532,3283,315,3,934,61,3279,193,157,247,4341
25533,R25533,3790,292,39,455,-100,3948,160,138,57,1530
25534,R25534,2940,140,6,5,-87,1890,143,150,205,729
25535,R25535,3065,205,15,406,-7,3921,200,125,179,3360
25536,R25536,1909,16,22,293,382,4152,127,206,188,1552
25537,R25537,3669,263,3,773,165,3541,85,225,213,3011
25538,R25538,3293,330,23,670,105,1739,138,153,116,5605
25539,R25539,3509,72,34,611,299,2591,82,233,229,341
25540,R25540,3302,250,41,365,239,2776,176,226,243,2140
25541,R25541,3478,39,15,965,132,4269,101,164,184,3107
25542,R25542,2474,270,35,360,359,4949,179,211,127,5051
25543,R25543,3434,11,31,708,229,1741,161,234,43,2247
25544,R25544,3025,276,0,384,333,2844,76,172,230,1201
25545,R25545,2586,330,3,838,296,4608,116,168,79,2886
25546,R25546,3161,70,9,700,335,4396,187,156,158,3533
25547,R25547,2212,7,35,1014,88,1071,173,232,34,2962
25548,R25548,3161,305,30,453,-101,1878,224,197,22,1986
25549,R25549,3697,21,12,853,182,3931,98,237,225,1267
25550,R25550,2571,289,34,1212,63,3059,205,246,133,5319
25551,R25551,2766,344,4,1140,313,4963,128,163,90,1357
25552,R25552,3729,200,2,485,-83,2862,163,210,52,4292
25553,R25553,2114,195,17,1211,114,1104,137,204,236,3906
25554,R25554,1988,7,15,423,70,3484,122,140,70,1500
25555,R25555,2727,5,43,1155,4,1739,117,164,247,3931
25556,R25556,1914,315,2,681,45,4501,82,132,89,615
25557,R25557,3310,358,26,300,407,2371,108,149,10,3466
25558,R25558,2935,141,38,741,150,2,210,254,216,5139
25559,R25559,2229,29,38,760,144,3521,221,130,155,1832
25560,R25560,2875,62,41,1163,409,921,100,254,153,5205
25561,R25561,3039,142,3,369,261,4184,172,158,95,5076
25562,R25562,2646,140,17,946,275,5129,86,162,100,1133
25563,R25563,2196,244,5,379,183,5239,231,207,231,2570
25564,R25564,3290,173,31,1199,-73,4656,148,141,27,1759
25565,R25565,2932,49,39,897,235,4432,135,169,0,842
25566,R25566,3275,241,30,148,-73,1778,140,195,94,1103
25567,R25567,3070,153,9,654,397,273,149,236,114,4436
25568,R25568,3709,253,24,113,-47,2010,106,226,192,1692
25569,R25569,2496,128,37,509,-69,1411,95,159,12,4925
25570,R25570,3012,295,29,284,335,2558,199,220,130,4617
25571,R25571,1889,244,8,732,202,1652,237,205,194,2542
25572,R25572,2009,320,1,71,417,4536,161,156,207,380
25573,R25573,2169,244,14,879,401,1255,135,249,161,2861
25574,R25574,3463,89,16,1110,1,1515,252,202,21,1137
25575,R25575,2576,114,2,369,89,6,82,180,194,3696
25576,R25576,3574,14,34,652,-51,278,210,159,90,1880
25577,R25577,2817,212,0,49,372,3075,209,163,162,4457
25578,R25578,2193,38,16,1091,384,2883,115,168,24,4243
25579,R25579,2941,223,0,1097,421,143,194,140,152,4310
25580,R25580,3824,168,3,380,402,4303,252,169,5,2286
25581,R25581,3423,240,39,241,-38,4449,95,191,17,4608
25582,R25582,2385,228,23,850,68,1361,200,227,171,409
25583,R25583,1933,162,30,1082,85,2659,109,148,163,5619
25584,R25584,3427,285,27,976,308,5456,84,229,174,3694
25585,R25585,3764,231,3,1067,32,161,245,226,96,4234
25586,R25586,2121,128,13,264,76,5195,208,219,79,5383
25587,R25587,3778,115,1,551,381,2028,230,126,164,5230
25588,R25588,2230,112,9,453,-42,4599,236,150,178,5077
25589,R25589,2709,69,8,177,-39,1928,217,183,22,1907
25590,R25590,2103,22,13,854,408,4432,72,165,47,2610
25591,R25591,2512,21,24,373,367,2365,96,210,9,3535
25592,R25592,2085,101,33,397,-86,4444,164,237,156,5188
25593,R25593,3050,356,14,906,-15,1179,161,139,102,1620
25594,R25594,3466,107,27,206,416,881,93,162,207,5254
25595,R25595,3817,248,35,193,-101,4617,206,208,117,633
25596,R25596,2292,278,2,319,-50,5098,229,183,43,621
25597,R25597,1993,7,21,993,243,2320,150,140,50,2064
25598,R25598,2211,13,43,210,82,4230,123,239,222,4865
25599,R25599,2785,279,28,946,330,4131,150,130,77,1185
25600,R25600,1979,42,34,725,402,1883,171,141,135,5282
25601,R25601,2278,91,29,239,-56,3536,81,210,25,1561
25602,R25602,2257,212,24,611,252,684,219,172,57,4149
25603,R25603,2656,90,16,597,287,4144,232,225,106,1852
25604,R25604,3013,178,42,779,358,5391,135,202,47,4687
25605,R25605,2808,121,34,14,228,1149,83,223,71,5014
25606,R25606,3593,147,34,1134,403,3233,112,252,8,328
25607,R25607,2625,338,21,356,357,3405,119,200,234,2501
25608,R25608,3455,277,24,498,338,1606,126,174,163,2928
25609,R25609,2032,217,42,32,418,94,78,171,202,1229
25610,R25610,3085,58,13,110,335,2090,177,159,1,3633
25611,R25611,3680,123,40,191,301,1127,127,233,16,221
25612,R25612,2391,13,11,686,199,158,118,155,199,5844
25613,R25613,3358,310,2,779,187,2707,107,157,16,2492
25614,R25614,2342,163,7,749,209,5040,80,151,233,5786
25615,R25615,3542,37,31,1214,-49,251,108,182,18,3431
25616,R25616,2263,149,8,1041,-104,72,170,228,48,763
25617,R25617,3033,35,15,218,58,1380,247,233,75,3331
25618,R25618,1974,285,16,564,105,913,143,227,81,5042
25619,R25619,2033,149,12,211,337,4477,110,210,214,4553
25620,R25620,2948,90,43,513,338,836,234,231,87,3735
25621,R25621,2769,176,18,865,331,2590,112,233,92,5391
25622,R25622,3771,354,2,1198,-69,1154,144,127,70,4844
25623,R25623,2667,141,31,15,224,5405,73,136,122,5075
25624,R25624,3741,352,29,924,156,4680,186,207,46,4140
25625,R25625,3401,34,8,539,-53,1815,159,222,235,3785
25626,R25626,2541,77,25,708,-103,3884,226,201,195,5400
25627,R25627,3412,72,5,532,52,5146,153,215,121,4714
25628,R25628,1891,1,39,558,405,5270,130,161,118,3169
25629,R25629,2509,113,1,496,115,2446,139,171,148,3135
25630,R25630,3468,48,3,411,304,1030,241,173,152,3089
25631,R25631,2276,236,9,635,173,1446,237,208,75,2278
25632,R25632,2793,50,34,974,-111,3223,172,217,137,5671
25633,R25633,2278,228,15,170,-28,2170,195,193,197,2288
25634,R25634,2599,286,31,361,28,286,165,138,216,3231
25635,R25635,2709,35,36,314,-76,247,87,185,151,1961
25636,R25636,3372,193,2,734,39,3890,101,216,130,2436
25637,R25637,3664,315,41,1041,235,3042,210,154,53,2160
25638,R25638,2694,58,28,706,140,553,245,206,138,5577
25639,R25639,2166,26,11,273,2,5332,240,220,232,1262
25640,R25640,2693,63,43,1100,217,1900,150,145,102,3639
25641,R25641,2779,71,19,1011,-73,540,208,224,20,2189
25642,R25642,3185,126,20,671,207,5112,107,178,180,1732
25643,R25643,3256,317,34,60,232,2417,201,201,181,516
25644,R25644,3528,163,29,774,-1,3745,157,252,197,999
25645,R25645,2595,243,43,387,354,3574,204,224,26,5806
25646,R25646,3536,30,35,271,133,2512,151,173,47,1335
25647,R25647,3856,240,20,305,286,5218,115,249,136,1363
25648,R25648,2527,258,14,415,385,5445,127,211,135,5468
25649,R25649,3380,292,41,1083,341,3028,124,127,54,4329
25650,R25650,3067,41,42,536,267,2374,90,195,51,5220
25651,R25651,3575,306,20,1179,-33,2271,157,170,230,5150
25652,R25652,2345,197,9,611,339,4944,243,163,222,630
25653,R25653,3537,129,29,185,-50,3373,138,142,217,1295
25654,R25654,2370,6,28,182,214,4629,91,173,8,2777
25655,R25655,1897,273,42,485,372,2898,243,126,104,3755
25656,R25656,3045,292,37,765,129,2285,214,154,41,1858
25657,R25657,2796,352,24,263,304,3892,209,223,115,507
25658,R25658,2761,0,7,812,-81,4605,111,156,34,1749
25659,R25659,3720,305,16,959,84,3136,103,150,92,4762
25660,R25660,3654,348,7,703,41,3948,252,223,189,602
25661,R25661,3630,178,38,322,52,4728,73,212,83,3133
25662,R25662,2083,257,39,738,-36,1226,236,170,101,5739
25663,R25663,1970,208,18,624,403,155,188,253,35,459
25664,R25664,1937,307,40,273,214,4056,90,244,63,1204
25665,R25665,3081,168,25,815,412,4567,98,213,236,939
25666,R25666,3080,257,22,1162,-18,3417,166,252,114,2577
25667,R25667,3612,348,26,12,-105,1994,161,126,47,3923
25668,R25668,2517,167,11,1034,205,4762,93,211,139,4273
25669,R25669,2956,86,36,342,-16,1242,99,190,130,4737
25670,R25670,3480,120,22,11,-36,1988,105,172,88,650
25671,R25671,2413,208,13,402,297,3685,152,190,20,989
25672,R25672,2670,222,32,9,20,1146,218,237,45,4290
25673,R25673,2736,259,12,446,400,5075,229,172,96,1033
25674,R25674,2373,24,41,442,26,1298,137,137,62,2342
25675,R25675,3778,236,16,436,134,2774,178,208,222,3392
25676,R25676,2813,163,24,648,62,1144,114,135,30,1738
25677,R25677,3037,306,7,250,328,2890,118,168,99,1115
25678,R25678,2017,135,30,858,56,3157,101,250,197,3990
25679,R25679,2388,130,31,947,268,2806,154,225,237,2247
25680,R25680,2958,255,3,526,404,226,127,167,126,1637
25681,R25681,1907,230,19,505,381,836,173,163,14,4372
25682,R25682,3000,319,35,713,-14,264,241,145,176,4391
