id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
27568,R27568,49,78,46,85,69
27569,R27569,66,26,87,10,71
27570,R27570,37,46,100,54,28
27571,R27571,38,4,1,3,3
27572,R27572,66,78,99,48,98
27573,R27573,34,73,22,60,19
27574,R27574,51,25,96,5,80
27575,R27575,66,45,14,92,2
27576,R27576,24,69,16,62,44
27577,R27577,8,9,2,61,7
27578,R27578,30,8,49,26,79
27579,R27579,81,69,28,10,2
27580,R27580,41,95,2,14,56
27581,R27581,55,40,71,61,61
27582,R27582,38,26,36,7,55
27583,R27583,73,33,57,93,89
27584,R27584,35,37,42,49,89
27585,R27585,40,42,45,89,82
27586,R27586,18,87,95,50,26
27587,R27587,84,49,98,57,37
27588,R27588,66,95,60,91,17
27589,R27589,97,39,40,88,36
27590,R27590,90,77,21,13,18
27591,R27591,19,80,54,52,9
27592,R27592,71,99,93,4,47
27593,R27593,91,89,13,6,29
27594,R27594,26,19,86,53,48
27595,R27595,51,94,46,45,88
27596,R27596,96,8,52,47,68
27597,R27597,33,93,6,72,40
27598,R27598,72,93,89,31,52
27599,R27599,52,18,77,98,93
27600,R27600,14,97,78,68,8
27601,R27601,96,54,43,87,67
27602,R27602,87,43,51,87,65
27603,R27603,12,3,8,9,7
27604,R27604,74,92,96,47,55
27605,R27605,60,13,93,69,71
27606,R27606,95,92,97,81,58
27607,R27607,56,96,91,2,49
27608,R27608,19,91,6,46,23
27609,R27609,2,54,37,93,49
27610,R27610,6,53,98,41,71
27611,R27611,2,43,2,14,23
27612,R27612,20,32,84,81,11
27613,R27613,99,88,60,44,27
27614,R27614,85,5,25,42,97
27615,R27615,43,18,33,78,6
27616,R27616,29,85,27,80,16
27617,R27617,10,17,86,99,2
27618,R27618,41,84,76,24,15
27619,R27619,78,64,63,76,3
27620,R27620,61,45,47,48,58
27621,R27621,96,20,9,62,47
27622,R27622,95,40,39,96,34
27623,R27623,24,69,100,15,58
27624,R27624,26,44,89,40,62
27625,R27625,14,16,50,81,92
27626,R27626,88,13,2,44,90
27627,R27627,49,80,31,7,30
27628,R27628,69,39,75,80,50
27629,R27629,97,18,44,71,23
27630,R27630,7,46,1,38,57
27631,R27631,28,53,66,96,84
27632,R27632,36,70,98,19,50
27633,R27633,35,57,78,78,29
27634,R27634,67,8,10,36,95
27635,R27635,44,85,31,4,6
27636,R27636,80,8,52,9,16
27637,R27637,85,92,87,80,30
27638,R27638,16,59,28,71,100
27639,R27639,51,32,2,70,28
27640,R27640,82,18,43,67,83
27641,R27641,10,57,6,25,39
27642,R27642,80,77,42,38,90
27643,R27643,62,31,5,54,63
27644,R27644,77,78,37,60,68
27645,R27645,33,47,92,34,86
27646,R27646,48,31,22,3,4
27647,R27647,13,57,30,58,90
27648,R27648,12,83,98,95,67
27649,R27649,71,51,58,83,3
27650,R27650,34,23,26,24,48
27651,R27651,40,65,44,25,7
27652,R27652,69,4,99,65,71
27653,R27653,51,1,22,79,95
27654,R27654,83,64,58,56,75
27655,R27655,80,78,41,93,81
27656,R27656,57,18,61,61,24
27657,R27657,98,9,53,76,90
27658,R27658,26,62,68,31,46
27659,R27659,88,17,54,74,54
27660,R27660,4,32,61,96,97
27661,R27661,56,64,16,24,92
27662,R27662,11,35,20,44,85
27663,R27663,90,61,2,4,76
27664,R27664,60,22,54,47,46
27665,R27665,95,83,13,77,37
27666,R27666,95,98,34,53,3
27667,R27667,54,17,92,90,19
27668,R27668,51,70,66,3,53
27669,R27669,14,53,13,89,24
27670,R27670,65,59,68,52,53
27671,R27671,31,79,61,32,36
27672,R27672,3,77,96,41,22
27673,R27673,80,98,13,66,82
27674,R27674,95,74,42,78,40
27675,R27675,5,97,31,22,78
27676,R27676,77,24,84,60,17
27677,R27677,10,71,15,93,57
27678,R27678,73,31,1,24,35
27679,R27679,60,38,63,23,6
27680,R27680,5,13,25,10,91
27681,R27681,90,3,20,52,3
27682,R27682,91,4,28,15,21
27683,R27683,51,4,68,46,99
27684,R27684,92,92,46,96,1
27685,R27685,3,63,48,1,40
27686,R27686,44,95,90,91,35
27687,R27687,47,32,35,86,67
27688,R27688,15,7,29,100,36
27689,R27689,42,100,70,24,44
27690,R27690,87,95,91,81,29
27691,R27691,74,95,85,71,88
27692,R27692,53,30,14,52,43
27693,R27693,66,37,92,11,29
27694,R27694,60,79,45,23,50
27695,R27695,77,24,33,8,8
27696,R27696,100,67,93,29,62
27697,R27697,54,97,61,69,80
27698,R27698,58,78,20,58,7
27699,R27699,85,66,75,45,26
27700,R27700,28,61,12,89,87
27701,R27701,85,40,23,31,23
27702,R27702,68,45,64,13,47
27703,R27703,30,45,96,59,99
27704,R27704,36,86,27,53,93
27705,R27705,39,6,22,71,93
27706,R27706,46,30,81,29,32
27707,R27707,71,82,74,88,47
27708,R27708,83,92,57,65,12
27709,R27709,42,31,7,61,31
27710,R27710,27,48,81,82,93
27711,R27711,11,31,97,92,36
27712,R27712,67,47,75,15,12
27713,R27713,71,38,39,24,82
27714,R27714,98,15,87,11,44
27715,R27715,49,6,99,70,64
27716,R27716,46,60,42,54,6
27717,R27717,58,39,64,57,91
27718,R27718,28,47,31,47,62
27719,R27719,83,60,96,89,31
27720,R27720,33,45,89,10,23
27721,R27721,2,62,39,38,38
27722,R27722,34,97,86,24,54
27723,R27723,65,22,41,70,37
27724,R27724,59,45,66,64,32
27725,R27725,93,45,2,15,50
27726,R27726,65,84,62,39,55
27727,R27727,48,24,68,20,38
27728,R27728,80,98,22,51,24
27729,R27729,68,8,24,56,54
27730,R27730,16,14,90,86,95
27731,R27731,71,69,32,7,77
27732,R27732,65,2,48,96,18
27733,R27733,19,55,61,12,51
27734,R27734,36,52,74,75,60
27735,R27735,80,27,23,49,26
27736,R27736,66,47,27,51,8
27737,R27737,28,50,19,34,84
27738,R27738,30,34,90,14,35
27739,R27739,57,40,31,69,20
27740,R27740,12,72,92,17,68
27741,R27741,74,3,31,61,15
27742,R27742,60,88,99,75,97
27743,R27743,12,53,49,6,30
27744,R27744,63,22,82,18,24
27745,R27745,59,19,12,83,58
27746,R27746,27,92,1,71,98
27747,R27747,88,25,58,60,37
27748,R27748,87,72,69,85,58
27749,R27749,36,13,76,34,17
27750,R27750,37,51,78,54,30
27751,R27751,95,65,59,41,83
27752,R27752,67,72,100,18,37
27753,R27753,68,41,31,22,13
27754,R27754,55,39,91,58,4
27755,R27755,66,77,76,11,24
27756,R27756,4,86,10,6,11
27757,R27757,55,49,51,45,31
27758,R27758,37,49,97,33,27
27759,R27759,48,4,88,8,27
27760,R27760,37,40,62,1,72
27761,R27761,65,43,1,88,92
27762,R27762,56,33,99,44,49
27763,R27763,95,85,41,40,54
27764,R27764,73,79,16,75,35
27765,R27765,42,28,88,42,30
27766,R27766,79,26,82,45,82
27767,R27767,46,77,39,10,79
27768,R27768,80,78,18,29,68
27769,R27769,76,71,13,12,35
27770,R27770,86,87,44,43,56
27771,R27771,98,29,72,50,70
27772,R27772,29,28,52,36,7
27773,R27773,17,76,69,31,19
27774,R27774,49,42,53,31,72
27775,R27775,50,89,5,31,88
27776,R27776,23,22,34,10,41
27777,R27777,87,27,82,38,88
27778,R27778,70,76,26,26,93
27779,R27779,34,8,20,18,22
27780,R27780,36,69,66,48,6
27781,R27781,97,45,7,30,17
27782,R27782,34,48,73,57,61
27783,R27783,98,2,20,59,2
27784,R27784,23,49,67,16,95
27785,R27785,65,10,5,22,50
27786,R27786,13,38,78,97,67
27787,R27787,22,47,92,63,35
27788,R27788,66,22,57,22,75
27789,R27789,99,78,6,12,31
27790,R27790,95,49,94,35,54
27791,R27791,88,11,56,74,99
27792,R27792,39,28,25,60,24
27793,R27793,97,77,90,19,73
27794,R27794,37,26,92,57,43
27795,R27795,57,14,33,92,4
27796,R27796,43,83,15,24,81
27797,R27797,35,95,12,14,77
27798,R27798,78,7,45,5,5
27799,R27799,40,46,82,60,94
27800,R27800,81,12,62,76,95
27801,R27801,71,60,77,9,33
27802,R27802,76,17,69,78,76
27803,R27803,86,88,73,42,2
27804,R27804,74,86,71,4,47
27805,R27805,97,63,71,6,27
27806,R27806,32,62,76,31,5
27807,R27807,40,73,55,96,43
27808,R27808,70,82,82,16,95
27809,R27809,48,93,50,76,58
27810,R27810,15,62,25,72,68
27811,R27811,20,97,88,47,14
27812,R27812,37,57,71,45,33
27813,R27813,23,22,57,5,16
27814,R27814,40,96,78,13,64
27815,R27815,53,32,100,15,9
27816,R27816,62,65,46,46,18
27817,R27817,61,6,98,75,92
27818,R27818,26,91,20,9,66
27819,R27819,1,92,89,96,19
27820,R27820,66,70,59,83,67
27821,R27821,59,3,27,28,21
27822,R27822,34,39,61,27,92
27823,R27823,92,39,59,92,2
27824,R27824,93,55,35,35,43
27825,R27825,1,20,79,40,29
27826,R27826,77,11,70,42,41
27827,R27827,49,66,57,8,83
27828,R27828,88,3,18,20,49
27829,R27829,48,17,68,93,43
27830,R27830,65,40,11,38,53
27831,R27831,8,52,20,25,74
27832,R27832,89,79,32,15,26
27833,R27833,53,22,52,49,36
27834,R27834,26,50,83,31,17
27835,R27835,19,26,97,23,31
27836,R27836,80,74,78,85,60
27837,R27837,43,59,89,82,23
27838,R27838,2,67,98,14,54
27839,R27839,61,18,94,28,98
27840,R27840,68,22,8,23,87
27841,R27841,45,20,6,37,83
27842,R27842,28,38,32,22,38
27843,R27843,57,72,6,99,17
27844,R27844,43,89,24,50,14
27845,R27845,30,60,1,10,81
27846,R27846,86,77,100,58,97
27847,R27847,79,80,25,94,49
27848,R27848,95,14,98,33,31
27849,R27849,16,32,73,31,44
27850,R27850,78,64,40,57,3
27851,R27851,40,74,44,45,20
27852,R27852,27,25,11,90,45
27853,R27853,52,69,74,71,5
27854,R27854,54,62,39,51,85
27855,R27855,31,60,98,98,33
27856,R27856,77,2,23,57,20
27857,R27857,54,59,10,45,12
27858,R27858,20,10,5,38,34
27859,R27859,84,76,69,65,52
27860,R27860,83,93,24,66,87
27861,R27861,4,45,97,13,32
27862,R27862,48,23,82,60,55
27863,R27863,70,86,53,10,20
27864,R27864,4,90,64,22,80
27865,R27865,66,50,48,14,63
27866,R27866,60,74,35,65,9
27867,R27867,84,53,43,60,32
27868,R27868,24,50,41,25,89
27869,R27869,40,9,93,85,73
27870,R27870,21,89,38,55,50
27871,R27871,21,2,57,100,67
27872,R27872,76,62,27,10,3
27873,R27873,92,73,57,6,18
27874,R27874,74,72,83,21,54
27875,R27875,36,5,36,91,72
27876,R27876,41,3,50,36,60
27877,R27877,8,20,58,48,64
27878,R27878,45,83,84,48,85
27879,R27879,61,78,30,48,51
27880,R27880,87,1,96,60,42
27881,R27881,18,100,18,96,39
27882,R27882,95,60,97,42,25
27883,R27883,26,81,87,87,73
27884,R27884,16,16,95,10,86
27885,R27885,44,54,92,45,66
27886,R27886,84,26,17,5,16
27887,R27887,60,93,63,67,10
27888,R27888,62,77,6,77,50
27889,R27889,26,81,66,17,49
27890,R27890,35,29,37,87,77
27891,R27891,10,16,40,88,93
27892,R27892,81,44,38,16,85
27893,R27893,25,96,47,44,10
27894,R27894,46,65,84,68,42
27895,R27895,58,93,62,71,8
27896,R27896,82,28,22,51,36
27897,R27897,71,89,51,30,28
27898,R27898,78,68,45,62,1
27899,R27899,12,17,18,53,22
27900,R27900,89,10,69,49,32
27901,R27901,85,100,38,25,16
27902,R27902,40,76,82,74,10
27903,R27903,50,76,11,35,14
27904,R27904,41,76,4,71,95
27905,R27905,39,69,8,49,33
27906,R27906,37,42,44,73,79
27907,R27907,19,25,81,47,33
27908,R27908,42,67,7,12,43
27909,R27909,41,100,89,77,20
27910,R27910,68,89,28,13,48
27911,R27911,85,8,10,15,74
27912,R27912,48,94,81,97,70
27913,R27913,89,5,90,54,91
27914,R27914,34,62,4,55,19
27915,R27915,83,11,87,37,27
27916,R27916,86,5,43,74,11
27917,R27917,58,3,63,99,96
27918,R27918,28,77,86,65,31
27919,R27919,27,15,76,64,98
27920,R27920,68,27,21,87,9
27921,R27921,34,95,25,7,20
27922,R27922,44,80,28,9,47
27923,R27923,2,99,13,83,71
27924,R27924,80,65,41,21,47
27925,R27925,9,96,82,70,47
27926,R27926,61,8,89,71,1
27927,R27927,50,20,38,76,80
27928,R27928,59,6,46,79,77
27929,R27929,26,80,33,90,96
27930,R27930,33,26,57,13,10
27931,R27931,36,16,7,22,93
27932,R27932,84,68,34,42,11
27933,R27933,62,92,2,10,52
27934,R27934,31,19,95,69,32
27935,R27935,93,57,49,43,97
27936,R27936,83,60,15,78,95
27937,R27937,3,8,41,97,10
27938,R27938,91,12,61,36,91
27939,R27939,71,33,73,38,41
27940,R27940,93,4,18,9,59
27941,R27941,5,35,45,31,36
27942,R27942,44,63,23,27,65
27943,R27943,51,91,31,26,42
27944,R27944,59,80,23,76,32
27945,R27945,9,81,33,78,34
27946,R27946,90,71,72,53,45
27947,R27947,72,87,12,1,74
27948,R27948,98,73,95,25,67
27949,R27949,14,25,22,71,51
27950,R27950,78,39,68,50,37
27951,R27951,16,49,84,65,1
27952,R27952,10,62,62,26,19
27953,R27953,67,81,47,48,75
27954,R27954,48,10,42,66,67
27955,R27955,84,7,11,49,34
27956,R27956,47,68,82,40,79
27957,R27957,15,35,83,87,35
27958,R27958,52,79,48,100,74
27959,R27959,34,68,86,15,99
27960,R27960,78,48,26,45,99
27961,R27961,32,93,12,20,80
27962,R27962,41,21,1,73,10
27963,R27963,11,33,38,45,23
27964,R27964,80,68,19,24,1
27965,R27965,63,21,82,30,36
27966,R27966,96,98,20,42,17
27967,R27967,53,6,68,86,52
27968,R27968,68,75,6,11,21
27969,R27969,9,95,39,73,54
27970,R27970,45,57,17,5,65
27971,R27971,52,10,81,54,37
27972,R27972,81,2,14,33,3
27973,R27973,77,19,1,84,11
27974,R27974,37,65,31,87,58
27975,R27975,86,89,3,5,61
27976,R27976,91,82,41,95,53
27977,R27977,7,55,63,20,13
27978,R27978,97,6,94,78,89
27979,R27979,17,100,59,29,88
27980,R27980,81,38,53,36,29
27981,R27981,29,88,44,40,6
27982,R27982,29,64,15,58,31
27983,R27983,3,17,86,4,54
27984,R27984,59,89,30,40,47
27985,R27985,18,49,83,76,71
27986,R27986,5,8,51,91,80
27987,R27987,5,65,77,69,54
27988,R27988,67,63,38,27,97
27989,R27989,100,70,26,81,71
27990,R27990,15,6,64,96,50
27991,R27991,49,94,52,90,90
27992,R27992,45,42,19,54,48
27993,R27993,21,54,60,90,54
27994,R27994,94,87,19,63,9
27995,R27995,50,44,77,20,62
27996,R27996,83,33,12,14,75
27997,R27997,31,87,23,76,10
27998,R27998,12,11,62,52,98
27999,R27999,73,78,22,68,73
28000,R28000,76,66,86,74,71
28001,R28001,12,25,13,61,96
28002,R28002,91,24,37,5,5
28003,R28003,63,69,85,2,71
28004,R28004,70,73,21,65,23
28005,R28005,63,81,45,92,1
28006,R28006,12,97,46,24,51
28007,R28007,4,51,68,30,69
28008,R28008,20,41,83,57,37
28009,R28009,96,76,53,50,70
28010,R28010,10,93,95,26,50
28011,R28011,25,2,51,1,64
28012,R28012,20,32,12,15,53
28013,R28013,15,55,65,13,36
28014,R28014,11,35,82,65,40
28015,R28015,12,99,20,76,77
28016,R28016,85,19,70,67,81
28017,R28017,59,65,17,46,35
28018,R28018,5,92,51,84,11
28019,R28019,29,82,20,50,31
28020,R28020,54,78,38,30,52
28021,R28021,49,35,28,85,75
28022,R28022,23,47,29,5,61
28023,R28023,1,90,97,84,54
28024,R28024,62,57,11,5,28
28025,R28025,20,68,98,95,57
28026,R28026,47,42,34,19,18
28027,R28027,80,35,7,51,64
28028,R28028,12,63,76,29,29
28029,R28029,40,73,13,73,19
28030,R28030,9,56,27,76,53
28031,R28031,93,35,16,27,60
28032,R28032,32,5,44,75,69
28033,R28033,49,39,11,96,95
28034,R28034,70,68,92,56,29
28035,R28035,65,14,74,100,8
28036,R28036,38,65,93,10,5
28037,R28037,90,10,49,36,39
28038,R28038,60,65,23,81,72
28039,R28039,55,64,17,92,74
28040,R28040,62,82,4,100,44
28041,R28041,27,36,97,60,23
28042,R28042,7,27,93,74,49
28043,R28043,6,87,44,32,1
28044,R28044,84,8,96,90,92
28045,R28045,85,68,73,56,9
28046,R28046,78,43,14,91,19
28047,R28047,44,58,79,98,99
28048,R28048,42,41,29,16,2
28049,R28049,82,11,52,24,9
28050,R28050,30,51,15,48,49
28051,R28051,45,87,38,30,36
28052,R28052,72,12,83,54,87
28053,R28053,81,30,44,66,77
28054,R28054,70,75,27,47,99
28055,R28055,82,52,30,57,87
28056,R28056,39,2,92,98,82
28057,R28057,67,56,84,14,22
28058,R28058,99,11,99,47,81
28059,R28059,88,36,3,99,91
28060,R28060,73,45,98,91,94
28061,R28061,14,13,57,87,73
28062,R28062,36,66,8,35,83
28063,R28063,19,13,90,72,87
28064,R28064,62,64,31,93,16
28065,R28065,88,30,73,62,44
28066,R28066,86,20,76,65,27
28067,R28067,78,57,41,77,7
28068,R28068,91,15,37,81,81
28069,R28069,58,24,15,56,36
28070,R28070,42,3,65,65,54
28071,R28071,17,82,11,94,38
28072,R28072,11,6,44,94,63
28073,R28073,38,20,59,42,4
28074,R28074,68,37,3,78,22
28075,R28075,74,17,80,11,61
28076,R28076,62,19,41,40,9
28077,R28077,51,63,85,89,68
28078,R28078,48,23,44,90,37
28079,R28079,13,85,3,11,76
28080,R28080,15,66,65,91,94
28081,R28081,10,14,42,14,67
28082,R28082,35,8,9,4,62
28083,R28083,88,62,91,28,84
28084,R28084,26,55,56,61,4
28085,R28085,20,72,87,72,11
28086,R28086,9,26,90,2,45
28087,R28087,52,98,70,27,12
28088,R28088,54,13,53,9,53
28089,R28089,73,70,89,52,94
28090,R28090,82,99,12,98,87
28091,R28091,87,42,9,61,77
28092,R28092,86,24,16,85,83
28093,R28093,22,72,94,100,1
28094,R28094,33,63,6,26,36
28095,R28095,68,71,41,78,24
28096,R28096,91,87,100,4,13
28097,R28097,72,51,15,30,6
28098,R28098,25,65,98,46,57
28099,R28099,87,24,52,93,15
28100,R28100,40,89,66,52,79
28101,R28101,23,48,6,45,29
28102,R28102,40,35,64,14,90
28103,R28103,72,43,98,82,54
28104,R28104,51,13,45,88,1
28105,R28105,63,72,24,13,44
28106,R28106,84,90,12,49,43
28107,R28107,87,7,76,53,84
28108,R28108,17,82,95,74,46
28109,R28109,1,85,69,37,15
28110,R28110,30,61,27,61,64
28111,R28111,40,96,69,70,68
28112,R28112,39,80,11,83,83
28113,R28113,94,98,35,46,70
28114,R28114,5,23,53,27,58
28115,R28115,58,3,42,10,4
28116,R28116,29,8,10,17,18
28117,R28117,37,76,19,96,7
28118,R28118,58,47,17,97,26
28119,R28119,70,24,35,43,35
28120,R28120,28,21,89,35,60
28121,R28121,28,24,58,17,85
28122,R28122,85,40,63,85,84
28123,R28123,82,92,64,25,40
28124,R28124,26,86,20,42,35
28125,R28125,5,66,3,30,12
28126,R28126,60,33,88,21,9
28127,R28127,95,34,28,45,68
28128,R28128,16,83,43,76,96
28129,R28129,63,19,55,73,86
28130,R28130,98,19,85,22,84
28131,R28131,25,48,55,62,92
28132,R28132,25,12,45,55,99
28133,R28133,49,98,72,35,28
28134,R28134,59,4,91,98,61
28135,R28135,90,72,35,80,21
28136,R28136,75,55,22,9,28
28137,R28137,58,31,54,23,72
28138,R28138,71,18,90,65,40
28139,R28139,26,24,56,32,24
28140,R28140,61,70,90,95,5
28141,R28141,15,78,72,85,16
28142,R28142,72,6,32,36,1
28143,R28143,8,90,1,35,18
28144,R28144,41,15,30,14,72
28145,R28145,99,76,34,53,33
28146,R28146,52,94,17,5,91
28147,R28147,47,45,66,86,1
28148,R28148,43,40,44,89,73
28149,R28149,74,78,32,10,25
28150,R28150,40,88,88,12,53
28151,R28151,36,72,93,22,91
28152,R28152,33,41,67,3,92
28153,R28153,29,18,74,30,27
28154,R28154,100,8,41,45,65
28155,R28155,93,88,98,5,49
28156,R28156,56,35,78,4,33
28157,R28157,29,17,18,7,85
28158,R28158,60,16,52,4,66
28159,R28159,95,4,19,6,29
28160,R28160,99,1,12,22,39
28161,R28161,58,22,93,79,26
28162,R28162,79,37,37,64,44
28163,R28163,79,81,23,52,96
28164,R28164,78,36,68,98,38
28165,R28165,46,80,21,82,94
28166,R28166,67,34,93,75,97
28167,R28167,78,3,51,62,72
28168,R28168,99,57,34,26,75
28169,R28169,9,32,37,69,15
28170,R28170,49,67,9,50,78
28171,R28171,59,40,84,74,43
28172,R28172,5,31,14,52,2
28173,R28173,71,72,65,62,98
28174,R28174,39,33,10,100,17
28175,R28175,13,72,66,16,31
28176,R28176,63,65,19,86,34
28177,R28177,3,23,87,12,69
28178,R28178,85,8,71,3,89
28179,R28179,67,98,44,73,18
28180,R28180,43,99,17,31,28
28181,R28181,90,97,76,49,59
28182,R28182,67,94,73,85,74
28183,R28183,79,5,2,27,40
28184,R28184,40,33,43,13,97
28185,R28185,98,7,89,16,70
28186,R28186,91,63,80,59,61
28187,R28187,76,12,69,37,93
28188,R28188,47,89,69,6,18
28189,R28189,71,11,4,43,45
28190,R28190,43,2,65,55,4
28191,R28191,43,9,21,21,4
28192,R28192,30,11,55,23,83
28193,R28193,34,58,55,78,6
28194,R28194,36,29,75,9,48
28195,R28195,56,33,75,10,89
28196,R28196,58,47,77,12,47
28197,R28197,60,47,76,44,88
28198,R28198,51,98,12,2,54
28199,R28199,21,32,70,50,20
28200,R28200,34,39,33,49,19
28201,R28201,26,97,12,22,72
28202,R28202,33,69,62,36,36
28203,R28203,67,29,20,92,93
28204,R28204,58,61,74,64,25
28205,R28205,65,71,96,55,33
28206,R28206,73,11,52,100,35
28207,R28207,87,70,20,12,82
28208,R28208,77,88,46,12,95
28209,R28209,75,40,76,88,6
28210,R28210,14,38,18,36,19
28211,R28211,46,20,76,56,50
28212,R28212,13,18,88,45,70
28213,R28213,28,71,13,1,48
28214,R28214,21,71,29,96,13
28215,R28215,28,49,45,86,6
28216,R28216,69,2,23,64,96
28217,R28217,26,31,63,37,48
28218,R28218,33,31,77,27,99
28219,R28219,6,99,12,46,92
28220,R28220,12,33,19,82,76
28221,R28221,33,45,41,42,94
28222,R28222,34,43,44,25,54
28223,R28223,52,13,21,22,53
28224,R28224,6,52,39,69,12
28225,R28225,53,75,39,17,49
28226,R28226,91,31,11,86,93
28227,R28227,71,45,52,71,33
28228,R28228,11,94,58,33,70
28229,R28229,48,67,7,98,26
28230,R28230,58,5,52,21,36
28231,R28231,77,78,82,63,85
28232,R28232,68,32,29,30,50
28233,R28233,90,27,10,90,22
28234,R28234,37,45,41,72,1
28235,R28235,58,30,91,52,40
28236,R28236,34,62,20,78,9
28237,R28237,13,87,96,91,33
28238,R28238,42,11,45,20,73
28239,R28239,34,67,33,63,29
28240,R28240,47,61,65,16,89
28241,R28241,51,22,49,57,2
28242,R28242,58,26,53,14,35
28243,R28243,53,32,83,81,17
28244,R28244,2,37,89,29,54
28245,R28245,89,88,56,73,33
28246,R28246,55,38,27,56,7
28247,R28247,33,11,40,11,32
28248,R28248,24,47,30,82,17
28249,R28249,80,46,74,78,99
28250,R28250,48,92,85,74,21
28251,R28251,8,79,25,52,48
28252,R28252,12,15,28,31,7
28253,R28253,60,14,53,63,27
28254,R28254,75,32,17,52,15
28255,R28255,77,69,49,57,25
28256,R28256,17,81,44,91,89
28257,R28257,58,92,56,76,98
28258,R28258,75,78,76,71,99
28259,R28259,9,94,57,11,41
28260,R28260,87,81,78,28,100
28261,R28261,59,79,68,52,26
28262,R28262,87,24,18,18,30
28263,R28263,80,60,23,55,98
28264,R28264,83,58,59,26,84
28265,R28265,80,12,50,57,82
28266,R28266,48,31,36,7,21
28267,R28267,20,16,99,33,37
28268,R28268,93,38,37,21,42
28269,R28269,53,53,18,38,25
28270,R28270,51,67,56,78,16
28271,R28271,90,9,46,78,3
28272,R28272,29,97,68,33,73
28273,R28273,8,97,49,34,36
28274,R28274,34,54,62,9,60
28275,R28275,16,58,59,94,12
28276,R28276,94,81,58,46,3
28277,R28277,57,48,86,93,15
28278,R28278,77,61,62,40,25
28279,R28279,92,62,70,4,72
28280,R28280,98,17,62,21,57
28281,R28281,8,49,39,7,88
28282,R28282,25,15,73,99,31
28283,R28283,57,81,29,15,15
28284,R28284,68,93,73,42,35
28285,R28285,98,57,17,9,66
28286,R28286,86,96,74,61,86
28287,R28287,77,7,25,46,76
28288,R28288,15,24,28,74,10
28289,R28289,97,62,70,92,54
28290,R28290,63,12,84,97,29
28291,R28291,56,66,20,59,25
28292,R28292,84,24,36,100,23
28293,R28293,57,92,61,79,99
28294,R28294,17,57,89,34,33
28295,R28295,11,98,96,90,86
28296,R28296,50,19,31,84,62
28297,R28297,63,92,44,78,2
28298,R28298,69,100,40,58,48
28299,R28299,30,55,35,100,89
28300,R28300,37,25,59,18,7
28301,R28301,54,40,39,99,67
28302,R28302,47,83,27,65,44
28303,R28303,73,17,62,58,37
28304,R28304,91,85,20,37,8
28305,R28305,20,16,38,6,3
28306,R28306,35,97,71,14,39
28307,R28307,63,56,47,77,94
28308,R28308,65,7,38,88,7
28309,R28309,12,52,10,78,61
28310,R28310,41,58,98,68,25
28311,R28311,76,32,23,35,33
28312,R28312,22,53,52,77,83
28313,R28313,7,95,91,65,64
28314,R28314,19,93,81,34,44
28315,R28315,62,35,16,12,22
28316,R28316,45,32,23,43,47
28317,R28317,5,82,36,25,9
28318,R28318,84,72,33,61,18
28319,R28319,51,30,56,10,97
28320,R28320,95,14,38,29,95
28321,R28321,51,33,63,100,77
28322,R28322,61,100,83,33,78
28323,R28323,49,57,73,22,71
28324,R28324,75,2,22,29,55
28325,R28325,31,41,89,29,58
28326,R28326,29,16,37,33,13
28327,R28327,57,75,14,24,82
28328,R28328,71,92,15,7,36
28329,R28329,91,55,63,31,86
28330,R28330,1,34,51,60,100
28331,R28331,74,39,17,32,24
28332,R28332,35,37,46,12,65
28333,R28333,96,26,33,68,25
28334,R28334,82,12,73,62,24
28335,R28335,18,24,38,56,6
28336,R28336,99,21,68,67,81
28337,R28337,58,92,78,50,34
28338,R28338,24,55,8,19,74
28339,R28339,54,27,22,17,22
28340,R28340,35,63,50,99,66
28341,R28341,74,71,72,11,24
28342,R28342,99,66,49,39,72
28343,R28343,30,51,34,64,83
28344,R28344,54,56,61,23,9
28345,R28345,70,84,33,41,98
28346,R28346,10,29,30,43,38
28347,R28347,48,60,36,94,28
28348,R28348,88,43,14,89,47
28349,R28349,72,17,95,100,27
28350,R28350,23,77,73,45,60
28351,R28351,36,87,68,99,56
28352,R28352,75,4,36,60,74
28353,R28353,43,47,70,56,74
28354,R28354,66,90,18,22,29
28355,R28355,61,48,72,2,53
28356,R28356,12,46,22,67,8
28357,R28357,55,35,11,64,97
28358,R28358,73,63,15,54,81
28359,R28359,60,87,60,17,46
28360,R28360,29,97,50,16,65
28361,R28361,70,38,66,52,56
28362,R28362,56,81,22,86,28
28363,R28363,15,54,5,49,10
28364,R28364,15,59,82,72,4
28365,R28365,82,43,30,40,27
28366,R28366,86,61,28,77,76
28367,R28367,82,68,58,1,17
28368,R28368,12,78,10,11,74
28369,R28369,64,40,18,2,93
28370,R28370,79,21,48,11,25
28371,R28371,92,74,45,75,73
28372,R28372,29,17,50,3,74
28373,R28373,76,62,25,17,81
28374,R28374,87,91,2,70,54
28375,R28375,79,83,6,26,77
28376,R28376,38,38,56,12,51
28377,R28377,21,87,29,11,78
28378,R28378,62,44,76,59,98
28379,R28379,79,58,42,6,82
28380,R28380,8,54,68,71,58
28381,R28381,90,79,78,43,86
28382,R28382,63,39,47,78,90
28383,R28383,92,81,43,56,58
28384,R28384,76,81,64,75,92
28385,R28385,10,50,90,32,47
28386,R28386,29,58,6,32,60
28387,R28387,51,20,40,12,57
