id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
20508,R20508,94,66,90,83,12,81,28
20509,R20509,30,64,56,79,69,31,29
20510,R20510,56,2,27,84,7,32,93
20511,R20511,78,29,10,84,55,73,93
20512,R20512,73,97,44,5,24,1,16
20513,R20513,29,73,77,98,26,84,81
20514,R20514,1,96,92,35,6,38,25
20515,R20515,23,79,5,38,60,13,23
20516,R20516,10,25,37,92,48,48,10
20517,R20517,58,26,67,36,14,62,44
20518,R20518,85,19,44,78,25,57,69
20519,R20519,24,29,61,96,24,33,54
20520,R20520,71,100,70,41,84,62,39
20521,R20521,43,33,93,99,16,95,60
20522,R20522,7,14,92,12,38,53,73
20523,R20523,3,23,30,79,88,80,58
20524,R20524,82,54,93,7,81,37,54
20525,R20525,45,78,27,47,63,94,57
20526,R20526,46,3,62,86,46,41,46
20527,R20527,8,63,39,53,60,4,79
20528,R20528,7,36,31,96,86,74,70
20529,R20529,86,95,99,38,71,81,10
20530,R20530,81,50,92,26,86,49,8
20531,R20531,25,77,86,63,82,48,23
20532,R20532,14,23,95,84,85,71,19
20533,R20533,62,10,63,46,39,21,12
20534,R20534,73,4,5,100,47,15,59
20535,R20535,12,91,64,14,54,66,3
20536,R20536,71,20,13,6,31,48,46
20537,R20537,11,93,55,91,20,28,16
20538,R20538,66,94,81,52,51,72,14
20539,R20539,93,25,28,76,32,21,18
20540,R20540,30,91,95,87,68,80,55
20541,R20541,87,63,84,56,67,79,86
20542,R20542,23,46,18,7,46,67,88
20543,R20543,82,95,63,74,82,56,1
20544,R20544,37,31,26,50,28,8,73
20545,R20545,42,47,13,83,15,27,98
20546,R20546,16,97,87,10,46,9,69
20547,R20547,81,6,66,83,34,78,92
20548,R20548,12,20,39,80,41,34,80
20549,R20549,61,19,48,4,45,85,34
20550,R20550,64,42,27,39,48,64,55
20551,R20551,93,55,34,65,38,80,70
20552,R20552,98,58,31,24,70,37,33
20553,R20553,61,44,24,59,54,45,4
20554,R20554,54,68,56,4,73,54,39
20555,R20555,15,37,6,35,32,89,13
20556,R20556,55,53,61,13,58,39,36
20557,R20557,99,55,82,12,7,70,45
20558,R20558,3,45,96,93,49,24,14
20559,R20559,87,36,65,46,80,75,97
20560,R20560,71,58,28,17,79,91,57
20561,R20561,74,51,76,4,34,96,91
20562,R20562,18,78,46,33,22,38,5
20563,R20563,33,28,73,8,70,97,34
20564,R20564,17,62,70,24,9,12,66
20565,R20565,55,18,34,50,87,20,71
20566,R20566,11,17,62,46,90,70,29
20567,R20567,58,62,73,69,44,7,99
20568,R20568,61,30,3,58,24,62,76
20569,R20569,92,94,95,68,25,24,26
20570,R20570,52,9,59,65,4,93,62
20571,R20571,55,33,58,28,96,38,74
20572,R20572,41,83,95,57,83,37,31
20573,R20573,24,11,68,75,95,10,73
20574,R20574,98,83,100,62,91,55,41
20575,R20575,57,30,73,53,72,61,62
20576,R20576,96,26,60,89,71,74,56
20577,R20577,74,83,68,16,87,6,83
20578,R20578,3,93,95,45,9,91,9
20579,R20579,24,88,93,42,2,2,25
20580,R20580,37,6,68,67,50,38,99
20581,R20581,4,62,70,57,56,86,30
20582,R20582,9,36,16,20,13,29,50
20583,R20583,92,78,15,81,61,31,72
20584,R20584,3,95,29,14,56,8,80
20585,R20585,42,70,24,97,29,17,40
20586,R20586,19,60,82,22,67,99,19
20587,R20587,62,74,90,64,39,78,28
20588,R20588,25,26,83,35,44,84,85
20589,R20589,76,56,42,71,70,67,31
20590,R20590,68,53,99,74,21,25,53
20591,R20591,64,78,3,82,97,45,89
20592,R20592,60,24,84,41,79,90,6
20593,R20593,32,91,90,5,60,23,46
20594,R20594,94,33,6,52,59,27,14
20595,R20595,3,23,95,1,91,70,10
20596,R20596,23,61,34,84,12,88,74
20597,R20597,96,63,36,3,2,81,9
20598,R20598,1,47,54,77,95,89,86
20599,R20599,69,27,5,75,58,42,42
20600,R20600,77,2,84,63,62,53,6
20601,R20601,51,22,86,71,12,32,3
20602,R20602,69,9,6,8,89,83,10
20603,R20603,52,77,42,66,68,78,6
20604,R20604,29,92,18,46,53,34,10
20605,R20605,72,17,86,59,74,93,49
20606,R20606,14,32,56,20,66,100,33
20607,R20607,91,18,7,85,55,11,73
20608,R20608,37,37,27,3,88,2,28
20609,R20609,23,80,51,54,42,95,44
20610,R20610,20,42,87,46,78,12,18
20611,R20611,32,91,54,10,64,97,15
20612,R20612,52,96,51,40,73,86,82
20613,R20613,59,3,48,83,49,2,97
20614,R20614,48,86,69,59,1,15,31
20615,R20615,37,73,14,84,90,78,89
20616,R20616,92,33,99,93,11,16,76
20617,R20617,51,31,75,5,73,9,7
20618,R20618,15,7,68,72,84,21,19
20619,R20619,30,78,85,34,37,11,41
20620,R20620,31,94,21,17,96,15,29
20621,R20621,21,4,55,25,66,32,73
20622,R20622,86,80,27,3,23,36,35
20623,R20623,36,25,75,65,96,34,48
20624,R20624,18,37,13,95,56,87,61
20625,R20625,82,67,43,60,6,27,56
20626,R20626,10,89,92,58,67,97,73
20627,R20627,66,70,66,96,92,40,92
20628,R20628,19,90,51,9,73,72,26
20629,R20629,29,88,95,47,39,67,91
20630,R20630,4,45,36,83,95,36,84
20631,R20631,73,72,65,33,100,99,15
20632,R20632,99,33,44,93,95,23,18
20633,R20633,94,83,50,27,31,82,22
20634,R20634,33,16,76,7,28,85,43
20635,R20635,20,87,88,4,68,71,9
20636,R20636,96,30,93,9,13,26,4
20637,R20637,76,20,93,46,17,58,24
20638,R20638,54,57,29,30,77,57,89
20639,R20639,35,3,41,60,3,17,12
20640,R20640,63,15,78,12,38,62,69
20641,R20641,93,33,43,97,6,98,96
20642,R20642,50,64,74,98,59,1,37
20643,R20643,58,32,2,69,64,24,47
20644,R20644,34,76,65,41,9,55,16
20645,R20645,94,11,28,70,28,12,12
20646,R20646,84,42,10,97,25,24,28
20647,R20647,9,10,82,15,78,26,69
20648,R20648,81,17,96,8,49,100,81
20649,R20649,92,5,97,99,44,21,11
20650,R20650,5,100,18,53,13,41,4
20651,R20651,24,4,17,23,63,70,27
20652,R20652,65,62,63,59,4,39,57
20653,R20653,98,84,53,95,35,52,49
20654,R20654,84,95,92,13,27,93,94
20655,R20655,10,50,34,47,83,72,98
20656,R20656,56,29,99,56,27,74,95
20657,R20657,67,68,50,99,77,92,93
20658,R20658,19,93,91,99,26,13,7
20659,R20659,51,15,21,78,25,54,98
20660,R20660,36,41,96,47,54,5,60
20661,R20661,62,4,25,4,14,71,33
20662,R20662,21,27,32,82,85,24,97
20663,R20663,19,90,70,15,28,9,50
20664,R20664,88,36,27,25,30,71,25
20665,R20665,29,9,61,32,13,75,24
20666,R20666,8,6,97,84,12,26,70
20667,R20667,51,68,22,59,59,98,41
20668,R20668,59,38,22,19,83,5,51
20669,R20669,47,69,25,38,94,93,20
20670,R20670,13,9,77,98,26,74,47
20671,R20671,56,97,9,69,91,43,83
20672,R20672,79,18,96,10,93,1,26
20673,R20673,20,84,97,34,24,37,55
20674,R20674,83,28,29,32,77,67,75
20675,R20675,72,64,74,58,54,62,44
20676,R20676,75,32,57,40,70,97,59
20677,R20677,69,36,100,70,92,22,23
20678,R20678,68,51,55,37,82,55,54
20679,R20679,74,68,48,44,44,65,100
20680,R20680,9,73,3,64,25,98,33
20681,R20681,96,6,86,44,96,98,76
20682,R20682,29,40,14,51,22,91,62
20683,R20683,6,95,20,84,1,1,49
20684,R20684,79,54,37,91,63,65,98
20685,R20685,89,51,28,79,64,44,34
20686,R20686,38,71,52,25,63,40,38
20687,R20687,73,98,77,36,88,78,71
20688,R20688,12,45,97,72,6,65,61
20689,R20689,49,1,72,90,34,11,52
20690,R20690,48,61,40,63,62,46,62
20691,R20691,95,80,23,83,91,35,80
20692,R20692,59,56,13,51,52,25,85
20693,R20693,50,50,19,20,74,100,92
20694,R20694,20,92,27,90,10,2,74
20695,R20695,62,6,19,86,48,7,29
20696,R20696,7,12,64,60,18,32,92
20697,R20697,78,71,17,70,83,26,59
20698,R20698,47,72,98,54,43,15,58
20699,R20699,35,13,37,50,26,89,69
20700,R20700,54,46,82,18,45,54,38
20701,R20701,86,88,35,100,28,52,85
20702,R20702,55,53,29,38,3,56,45
20703,R20703,74,17,33,42,38,25,80
20704,R20704,44,24,76,31,40,91,52
20705,R20705,67,19,74,91,33,2,47
20706,R20706,21,28,6,42,84,69,35
20707,R20707,2,41,32,48,71,70,11
20708,R20708,25,3,53,35,53,66,94
20709,R20709,87,10,24,70,37,53,53
20710,R20710,11,81,52,37,92,12,31
20711,R20711,69,15,71,33,95,87,1
20712,R20712,16,41,93,93,43,63,40
20713,R20713,2,70,3,81,64,45,28
20714,R20714,93,5,100,90,1,61,96
20715,R20715,44,48,52,36,17,86,94
20716,R20716,99,55,7,18,80,26,22
20717,R20717,45,4,1,8,80,76,63
20718,R20718,8,40,23,31,12,71,46
20719,R20719,35,11,16,10,31,81,53
20720,R20720,1,91,88,87,91,67,52
20721,R20721,100,71,30,81,74,7,81
20722,R20722,45,4,61,65,72,54,39
20723,R20723,47,83,43,46,46,70,98
20724,R20724,45,26,93,2,42,64,84
20725,R20725,66,14,88,61,85,84,58
20726,R20726,27,85,6,4,6,48,41
20727,R20727,69,67,21,27,46,7,17
20728,R20728,63,72,85,46,47,92,24
20729,R20729,36,48,25,33,28,81,71
20730,R20730,50,28,27,89,10,80,63
20731,R20731,82,18,40,34,27,25,95
20732,R20732,74,14,24,85,98,33,41
20733,R20733,76,68,80,48,63,58,14
20734,R20734,65,32,78,84,36,87,87
20735,R20735,56,97,61,45,60,45,74
20736,R20736,12,28,8,50,9,9,32
20737,R20737,22,33,68,86,98,75,92
20738,R20738,43,54,15,52,49,72,38
20739,R20739,82,93,41,25,99,46,98
20740,R20740,3,61,32,23,67,36,2
20741,R20741,35,23,1,17,62,25,26
20742,R20742,40,83,55,4,26,94,13
20743,R20743,100,27,24,16,96,95,10
20744,R20744,31,19,11,47,22,82,87
20745,R20745,62,19,78,90,6,42,93
20746,R20746,25,35,58,57,72,44,31
20747,R20747,84,84,86,2,18,88,63
20748,R20748,69,63,34,90,64,57,3
20749,R20749,84,67,45,100,27,44,97
20750,R20750,45,37,97,88,36,82,34
20751,R20751,44,71,7,5,31,36,33
20752,R20752,27,38,92,25,34,21,71
20753,R20753,57,27,92,24,26,31,21
20754,R20754,67,84,42,99,6,19,85
20755,R20755,74,33,65,12,15,60,25
20756,R20756,82,96,20,51,71,29,43
20757,R20757,80,44,2,37,9,10,64
20758,R20758,4,36,21,69,55,60,82
20759,R20759,26,82,16,16,49,15,10
20760,R20760,56,97,22,8,44,90,47
20761,R20761,4,16,72,82,56,15,53
20762,R20762,15,82,39,47,54,26,86
20763,R20763,6,96,64,76,67,22,33
20764,R20764,13,97,73,60,100,22,23
20765,R20765,95,17,82,74,28,4,82
20766,R20766,52,41,54,5,58,72,91
20767,R20767,25,58,24,78,60,36,29
20768,R20768,19,86,53,9,96,69,99
20769,R20769,30,59,70,44,56,26,70
20770,R20770,100,20,7,57,62,56,99
20771,R20771,36,93,50,35,81,43,97
20772,R20772,55,11,36,91,93,38,57
20773,R20773,77,100,59,49,50,77,85
20774,R20774,6,12,55,74,52,69,55
20775,R20775,99,5,5,67,69,94,72
20776,R20776,3,18,52,67,73,81,69
20777,R20777,65,3,39,34,78,76,34
20778,R20778,82,27,8,62,45,9,100
20779,R20779,60,57,51,53,16,57,85
20780,R20780,89,94,27,93,80,78,51
20781,R20781,52,13,22,8,29,84,90
20782,R20782,99,52,58,49,26,33,38
20783,R20783,93,51,68,11,90,73,95
20784,R20784,73,8,19,14,59,81,3
20785,R20785,23,63,64,64,18,34,64
20786,R20786,56,8,79,71,87,43,5
20787,R20787,30,36,90,46,58,39,80
20788,R20788,66,90,66,57,41,52,90
20789,R20789,33,52,91,7,58,8,63
20790,R20790,38,31,77,9,18,41,61
20791,R20791,63,84,6,47,24,14,38
20792,R20792,30,67,42,93,36,83,11
20793,R20793,44,16,50,81,14,25,55
20794,R20794,93,18,22,25,54,74,15
20795,R20795,95,100,52,33,63,81,70
20796,R20796,27,80,40,19,51,87,69
20797,R20797,1,86,89,35,48,42,4
20798,R20798,39,44,36,37,73,100,89
20799,R20799,9,63,88,3,85,96,71
20800,R20800,44,61,17,33,71,70,18
20801,R20801,91,6,30,15,86,47,55
20802,R20802,25,48,45,68,18,82,1
20803,R20803,22,45,99,80,56,86,98
20804,R20804,55,37,90,23,88,64,4
20805,R20805,60,81,52,41,59,16,15
20806,R20806,87,85,15,65,39,19,58
20807,R20807,55,52,46,52,69,79,81
20808,R20808,59,93,46,65,100,59,43
20809,R20809,3,96,66,3,13,51,99
20810,R20810,36,89,33,60,89,8,37
20811,R20811,36,93,36,61,13,43,62
20812,R20812,38,46,72,89,32,79,74
20813,R20813,8,58,80,78,37,28,86
20814,R20814,95,19,68,31,53,5,68
20815,R20815,48,68,2,100,28,58,50
20816,R20816,62,39,28,18,32,62,80
20817,R20817,68,3,8,28,93,97,87
20818,R20818,59,88,93,57,94,19,36
20819,R20819,95,33,22,46,62,90,56
20820,R20820,57,64,21,44,53,61,98
20821,R20821,34,14,57,21,49,29,70
20822,R20822,20,28,39,7,48,2,41
20823,R20823,35,48,97,13,62,67,54
20824,R20824,20,1,91,38,61,13,49
20825,R20825,40,30,19,90,53,70,14
20826,R20826,44,58,1,69,8,83,60
20827,R20827,66,51,44,32,45,3,40
20828,R20828,74,87,86,60,76,79,37
20829,R20829,53,56,18,24,12,88,83
20830,R20830,100,59,76,93,65,1,14
20831,R20831,54,95,45,37,64,18,8
20832,R20832,22,71,36,55,9,60,8
20833,R20833,78,25,47,56,23,53,84
20834,R20834,54,92,24,39,63,9,78
20835,R20835,5,63,65,95,49,93,38
20836,R20836,24,23,8,88,76,91,68
20837,R20837,46,25,8,30,53,22,82
20838,R20838,21,29,35,99,92,94,21
20839,R20839,73,37,60,43,55,7,45
20840,R20840,79,32,55,99,3,15,9
20841,R20841,53,95,56,45,50,22,73
20842,R20842,45,58,98,8,20,31,59
20843,R20843,20,81,45,63,17,16,32
20844,R20844,52,12,86,78,13,84,9
20845,R20845,3,18,89,28,83,69,27
20846,R20846,4,98,14,100,36,6,5
20847,R20847,93,33,64,6,66,52,21
20848,R20848,62,95,78,74,90,10,32
20849,R20849,48,78,92,23,35,26,29
20850,R20850,89,18,88,41,57,56,9
20851,R20851,75,97,73,44,99,99,91
20852,R20852,14,42,65,88,4,38,70
20853,R20853,19,5,74,8,23,97,3
20854,R20854,67,96,87,49,6,69,88
20855,R20855,89,32,46,47,1,41,24
20856,R20856,48,79,16,99,26,33,93
20857,R20857,41,55,49,16,57,4,9
20858,R20858,43,86,6,3,94,49,40
20859,R20859,33,73,68,17,80,70,40
20860,R20860,73,14,97,18,57,66,64
20861,R20861,57,84,77,59,1,26,29
20862,R20862,67,92,79,22,52,93,41
20863,R20863,58,11,95,99,80,85,18
20864,R20864,64,93,24,65,76,76,53
20865,R20865,89,68,10,78,16,45,4
20866,R20866,77,43,69,93,72,73,67
20867,R20867,62,87,23,37,10,92,94
20868,R20868,39,44,60,1,26,1,4
20869,R20869,60,80,26,91,34,91,85
20870,R20870,100,67,72,42,98,95,66
20871,R20871,47,5,81,17,98,91,95
20872,R20872,41,41,10,33,66,46,79
20873,R20873,35,100,51,92,100,55,6
20874,R20874,84,80,99,80,68,92,17
20875,R20875,6,15,31,44,6,10,89
20876,R20876,60,14,12,31,50,71,86
20877,R20877,12,42,12,22,72,18,37
20878,R20878,21,48,14,36,6,66,13
20879,R20879,48,37,64,40,59,53,17
20880,R20880,31,15,34,18,74,67,23
20881,R20881,73,8,51,54,6,54,5
20882,R20882,40,20,12,16,25,24,1
20883,R20883,69,90,75,66,76,44,91
20884,R20884,25,6,13,48,86,66,60
20885,R20885,32,89,84,30,58,36,88
20886,R20886,67,77,7,100,25,52,65
20887,R20887,32,48,4,90,56,49,14
20888,R20888,76,82,79,8,86,47,3
20889,R20889,32,58,60,76,63,67,80
20890,R20890,60,27,89,93,95,77,50
20891,R20891,23,24,82,79,44,18,68
20892,R20892,86,14,67,61,98,33,66
20893,R20893,56,72,87,1,99,98,39
20894,R20894,85,35,8,97,36,49,81
20895,R20895,1,12,11,35,39,71,66
20896,R20896,99,46,22,41,69,80,50
20897,R20897,53,91,12,35,15,58,81
20898,R20898,7,37,84,61,75,100,28
20899,R20899,51,95,75,10,66,51,99
20900,R20900,64,8,66,68,63,98,69
20901,R20901,18,42,6,46,85,9,62
20902,R20902,68,95,32,81,42,32,48
20903,R20903,27,12,30,70,75,23,60
20904,R20904,20,8,10,97,100,26,16
20905,R20905,63,75,74,96,11,68,15
20906,R20906,12,1,71,62,26,89,94
20907,R20907,21,46,44,65,14,85,3
20908,R20908,74,36,15,55,92,49,80
20909,R20909,57,28,43,13,42,2,78
20910,R20910,49,13,75,65,100,1,29
20911,R20911,42,15,76,19,8,71,97
20912,R20912,2,22,41,50,50,14,50
20913,R20913,17,16,39,20,92,84,32
20914,R20914,8,54,43,11,88,36,13
20915,R20915,46,34,58,45,95,94,15
20916,R20916,67,26,38,15,38,25,100
20917,R20917,9,26,97,18,25,7,91
20918,R20918,66,81,33,43,64,12,35
20919,R20919,9,22,91,6,49,43,54
20920,R20920,12,51,96,16,63,13,27
20921,R20921,72,2,19,73,71,88,67
20922,R20922,95,12,22,55,63,74,42
20923,R20923,96,2,58,80,88,99,84
20924,R20924,54,29,72,82,63,9,10
20925,R20925,60,6,80,54,76,63,52
20926,R20926,50,55,35,16,92,51,70
20927,R20927,30,63,56,48,38,69,11
20928,R20928,90,80,100,48,52,89,33
20929,R20929,54,87,14,43,48,94,72
20930,R20930,69,48,79,65,84,56,7
20931,R20931,48,31,73,56,64,89,56
20932,R20932,76,89,88,65,50,14,4
20933,R20933,29,39,84,62,15,34,2
20934,R20934,17,72,99,66,63,5,26
20935,R20935,62,35,41,28,18,80,18
20936,R20936,33,69,33,85,95,66,61
20937,R20937,66,55,2,40,97,37,90
20938,R20938,94,56,75,31,92,8,16
20939,R20939,53,12,30,56,20,14,60
20940,R20940,83,51,3,36,84,42,37
20941,R20941,6,77,31,82,47,57,99
20942,R20942,24,64,63,6,89,73,50
20943,R20943,20,45,100,100,6,86,55
20944,R20944,24,48,94,66,98,49,5
20945,R20945,96,50,52,62,98,98,78
20946,R20946,76,12,17,82,44,39,46
20947,R20947,75,44,27,92,2,76,63
20948,R20948,28,54,93,99,41,47,80
20949,R20949,11,87,60,73,70,9,98
20950,R20950,3,61,87,56,34,94,7
20951,R20951,75,37,45,92,35,56,84
20952,R20952,39,11,59,37,81,18,39
20953,R20953,18,35,92,37,72,46,19
20954,R20954,56,85,76,46,10,12,80
20955,R20955,8,62,96,95,13,35,49
20956,R20956,74,32,25,94,74,24,62
20957,R20957,42,25,26,97,78,25,69
20958,R20958,94,38,42,72,94,19,36
20959,R20959,14,81,62,29,73,57,85
20960,R20960,18,72,80,98,85,38,28
20961,R20961,78,39,97,96,61,39,91
20962,R20962,91,29,59,79,1,68,51
20963,R20963,43,79,81,46,28,53,52
20964,R20964,10,49,39,36,31,58,29
20965,R20965,29,25,46,37,12,67,53
20966,R20966,91,38,70,48,36,76,91
20967,R20967,87,45,19,39,81,52,48
20968,R20968,8,50,32,66,69,92,71
20969,R20969,38,44,41,39,1,45,10
20970,R20970,16,93,53,27,34,27,98
20971,R20971,51,59,28,77,59,36,70
20972,R20972,37,60,61,95,80,5,13
20973,R20973,1,15,25,88,90,39,77
20974,R20974,81,76,55,61,40,83,46
20975,R20975,21,36,54,6,83,86,60
20976,R20976,6,64,76,34,45,76,69
20977,R20977,20,5,53,71,30,50,8
20978,R20978,82,70,47,37,22,19,59
20979,R20979,9,50,46,24,44,42,10
20980,R20980,31,77,12,80,40,2,24
20981,R20981,59,65,44,58,91,61,16
20982,R20982,76,47,98,61,11,64,57
20983,R20983,62,95,81,97,96,63,90
20984,R20984,29,72,1,14,72,41,82
20985,R20985,50,33,19,74,24,32,90
20986,R20986,94,55,32,44,1,98,47
20987,R20987,20,42,40,14,9,37,68
20988,R20988,50,20,18,16,22,73,23
20989,R20989,28,59,7,50,10,17,87
20990,R20990,90,66,43,11,43,45,58
20991,R20991,14,79,24,19,88,14,76
20992,R20992,21,40,92,25,77,72,8
20993,R20993,72,2,79,17,75,44,85
20994,R20994,45,96,86,2,61,90,81
20995,R20995,87,35,19,73,21,8,74
20996,R20996,41,88,88,85,16,43,31
20997,R20997,29,66,58,39,13,1,37
20998,R20998,64,32,38,35,41,42,24
20999,R20999,91,44,25,37,33,86,16
21000,R21000,38,84,54,82,43,71,24
21001,R21001,88,75,49,73,7,48,28
21002,R21002,82,51,49,96,90,85,80
21003,R21003,27,64,44,83,45,26,63
21004,R21004,3,27,55,83,19,51,56
21005,R21005,80,98,17,59,74,86,98
21006,R21006,96,2,16,25,93,92,85
21007,R21007,33,31,34,95,56,91,29
21008,R21008,98,91,95,90,41,84,72
21009,R21009,97,31,68,51,50,49,1
21010,R21010,46,58,61,76,100,19,92
21011,R21011,84,15,8,87,27,69,89
21012,R21012,72,43,47,54,5,81,30
21013,R21013,52,43,56,40,30,60,16
21014,R21014,1,13,70,52,59,20,39
21015,R21015,41,28,24,74,94,78,80
21016,R21016,34,17,36,94,34,99,69
21017,R21017,53,14,13,40,33,8,28
21018,R21018,7,61,100,35,49,74,96
21019,R21019,16,9,21,33,49,21,79
21020,R21020,49,15,95,41,39,85,41
21021,R21021,8,31,9,43,80,42,78
21022,R21022,1,80,60,57,78,85,60
21023,R21023,72,8,21,3,53,58,17
21024,R21024,17,85,47,99,56,60,53
21025,R21025,51,35,90,32,76,26,66
21026,R21026,92,69,100,59,80,15,54
21027,R21027,59,76,2,33,44,34,15
21028,R21028,15,30,75,2,82,21,45
21029,R21029,57,31,4,30,74,55,98
21030,R21030,63,77,56,58,5,13,4
21031,R21031,19,19,55,30,33,87,3
21032,R21032,5,37,95,29,54,54,49
21033,R21033,94,32,43,71,2,90,74
21034,R21034,16,39,83,62,89,21,97
21035,R21035,94,11,3,89,61,58,83
21036,R21036,18,81,97,49,44,25,94
21037,R21037,62,25,17,64,94,45,78
21038,R21038,57,16,93,98,68,26,20
21039,R21039,97,13,37,63,97,4,19
21040,R21040,52,83,48,95,39,91,50
21041,R21041,43,75,93,87,79,1,10
21042,R21042,65,55,59,81,99,45,44
21043,R21043,25,86,1,10,6,32,34
21044,R21044,20,13,19,70,85,83,100
21045,R21045,2,35,73,75,47,16,61
21046,R21046,36,88,4,5,98,50,7
21047,R21047,62,59,96,39,99,10,79
21048,R21048,91,7,23,100,53,97,63
21049,R21049,95,61,86,7,70,19,59
21050,R21050,67,97,30,57,56,16,66
21051,R21051,100,97,19,41,20,83,42
21052,R21052,81,70,30,22,86,76,13
21053,R21053,100,89,80,94,42,18,43
21054,R21054,91,88,77,16,5,59,87
21055,R21055,55,60,86,24,15,23,74
21056,R21056,38,65,65,67,66,59,76
21057,R21057,74,6,69,77,1,23,7
21058,R21058,47,53,42,60,57,74,25
21059,R21059,93,95,41,96,76,5,81
21060,R21060,70,82,22,78,31,55,79
21061,R21061,14,61,70,13,13,100,25
21062,R21062,32,62,95,40,41,6,79
21063,R21063,18,72,84,92,91,46,53
21064,R21064,64,90,70,94,74,78,87
21065,R21065,5,18,93,67,71,83,100
21066,R21066,77,4,41,20,1,38,12
21067,R21067,46,48,44,47,85,76,39
21068,R21068,34,100,12,99,45,9,78
21069,R21069,67,84,31,35,61,52,14
21070,R21070,68,78,68,71,62,39,28
21071,R21071,81,77,68,42,77,56,43
21072,R21072,59,56,27,57,64,20,87
21073,R21073,51,24,83,63,89,92,1
21074,R21074,65,73,49,98,95,100,1
21075,R21075,8,76,85,77,33,4,99
21076,R21076,85,54,98,31,72,75,72
21077,R21077,96,88,21,27,41,87,3
21078,R21078,46,85,43,46,15,43,83
21079,R21079,35,82,91,32,4,83,69
21080,R21080,43,10,72,82,25,75,83
21081,R21081,15,33,99,73,44,64,30
21082,R21082,51,51,86,22,85,64,38
21083,R21083,95,7,96,33,8,39,22
21084,R21084,23,7,4,33,40,29,8
21085,R21085,82,26,20,43,99,45,78
21086,R21086,93,90,97,3,37,26,77
21087,R21087,15,41,38,54,97,6,36
21088,R21088,60,63,99,72,33,48,42
21089,R21089,92,46,41,47,30,70,77
21090,R21090,47,29,12,70,33,81,17
21091,R21091,30,21,54,94,64,11,38
21092,R21092,42,72,43,76,37,7,59
21093,R21093,83,42,88,27,91,99,85
21094,R21094,37,87,78,22,56,64,41
21095,R21095,86,37,66,97,21,53,53
21096,R21096,99,58,73,20,47,20,3
21097,R21097,3,59,78,37,30,60,56
21098,R21098,13,50,34,91,29,27,73
21099,R21099,92,34,51,48,35,8,79
21100,R21100,84,30,39,26,7,43,13
21101,R21101,87,18,23,18,33,41,67
21102,R21102,37,40,37,25,83,72,35
21103,R21103,41,51,77,3,68,37,53
21104,R21104,19,80,8,99,43,68,34
21105,R21105,39,91,47,42,3,31,22
21106,R21106,34,44,28,26,84,65,54
21107,R21107,29,1,95,36,3,54,75
21108,R21108,34,93,68,45,43,88,35
21109,R21109,9,52,42,63,90,1,98
21110,R21110,88,49,47,14,92,40,97
21111,R21111,45,98,48,71,57,46,28
21112,R21112,6,72,62,25,9,29,89
21113,R21113,70,39,48,35,95,22,79
21114,R21114,49,88,39,89,17,76,50
21115,R21115,33,63,24,65,59,83,49
21116,R21116,38,98,88,56,66,9,88
21117,R21117,79,21,14,87,58,74,31
21118,R21118,8,53,41,57,51,97,52
21119,R21119,73,32,18,46,12,69,2
21120,R21120,69,94,77,73,30,44,64
21121,R21121,7,87,41,60,11,65,45
21122,R21122,37,61,99,33,66,61,31
21123,R21123,14,81,87,19,51,11,41
21124,R21124,20,100,60,52,7,25,84
21125,R21125,46,85,29,83,26,70,8
21126,R21126,60,64,77,48,19,19,58
21127,R21127,35,49,24,45,27,4,8
21128,R21128,94,65,65,38,100,49,35
21129,R21129,87,20,57,76,7,11,12
21130,R21130,44,48,32,87,53,5,20
21131,R21131,92,29,77,92,27,82,10
21132,R21132,62,56,4,39,87,68,58
21133,R21133,83,87,71,18,15,21,3
21134,R21134,72,16,36,25,56,66,59
21135,R21135,90,22,39,13,42,6,85
21136,R21136,28,12,85,56,67,34,58
21137,R21137,57,61,18,31,76,76,18
21138,R21138,81,95,37,16,95,1,61
21139,R21139,57,96,98,88,34,35,63
21140,R21140,50,77,27,79,59,19,41
21141,R21141,75,1,18,91,74,13,72
21142,R21142,7,39,16,30,42,61,18
21143,R21143,26,96,76,38,4,66,1
21144,R21144,2,11,63,53,7,1,63
21145,R21145,49,48,69,69,36,42,42
21146,R21146,39,56,3,76,66,92,45
21147,R21147,46,96,21,5,90,35,69
21148,R21148,36,2,14,68,54,2,34
21149,R21149,48,25,98,39,89,19,77
21150,R21150,75,33,35,59,83,37,37
21151,R21151,49,26,46,70,48,70,45
21152,R21152,68,86,64,10,42,13,61
21153,R21153,94,4,58,43,21,88,81
21154,R21154,16,53,48,3,26,95,47
21155,R21155,90,87,34,81,71,99,16
21156,R21156,5,49,5,22,22,50,47
21157,R21157,12,2,6,30,38,30,23
21158,R21158,10,72,69,42,57,93,10
21159,R21159,52,92,68,55,96,72,12
21160,R21160,93,70,49,66,27,48,94
21161,R21161,37,46,19,93,17,9,56
21162,R21162,48,33,28,57,86,68,41
21163,R21163,26,76,29,30,60,83,63
21164,R21164,18,14,36,20,37,31,20
21165,R21165,1,19,36,25,8,70,91
21166,R21166,48,94,43,65,17,88,23
21167,R21167,37,45,27,3,66,6,66
21168,R21168,16,20,88,47,79,91,24
21169,R21169,78,72,37,4,57,44,89
