id,label,Elevation,Aspect,Slope
64312,R64312,1945,27,1
64313,R64313,3238,6,20
64314,R64314,2006,268,9
64315,R64315,2554,47,20
64316,R64316,2862,143,11
64317,R64317,2225,105,40
64318,R64318,2060,31,21
64319,R64319,2073,25,14
64320,R64320,2671,191,39
64321,R64321,3584,206,0
64322,R64322,2714,289,40
64323,R64323,3409,137,28
64324,R64324,3378,165,8
64325,R64325,1877,335,28
64326,R64326,2060,27,7
64327,R64327,2430,153,38
64328,R64328,2275,12,1
64329,R64329,3823,310,1
64330,R64330,2846,270,27
64331,R64331,3042,38,24
64332,R64332,3814,37,20
64333,R64333,2442,153,30
64334,R64334,2144,212,24
64335,R64335,2973,232,7
64336,R64336,3275,239,26
64337,R64337,1934,116,19
64338,R64338,2579,63,38
64339,R64339,3763,350,19
64340,R64340,2905,68,41
64341,R64341,2734,73,11
64342,R64342,3301,115,8
64343,R64343,2687,187,8
64344,R64344,3747,292,6
64345,R64345,2825,116,21
64346,R64346,2222,1,36
64347,R64347,3409,184,41
64348,R64348,2807,175,5
64349,R64349,3070,105,11
64350,R64350,3110,99,10
64351,R64351,3726,263,13
64352,R64352,2825,78,34
64353,R64353,3629,332,12
64354,R64354,3676,265,21
64355,R64355,3320,271,21
64356,R64356,3227,82,11
64357,R64357,2006,310,20
64358,R64358,3540,231,13
64359,R64359,2067,328,7
64360,R64360,1991,137,27
64361,R64361,2645,321,34
64362,R64362,3074,276,11
64363,R64363,2979,221,25
64364,R64364,3188,40,9
64365,R64365,3374,86,19
64366,R64366,2424,144,36
64367,R64367,2540,255,0
64368,R64368,2287,98,27
64369,R64369,2303,78,29
64370,R64370,3587,186,24
64371,R64371,3631,295,21
64372,R64372,2026,333,24
64373,R64373,3270,224,1
64374,R64374,2340,252,10
64375,R64375,3080,96,30
64376,R64376,2300,50,33
64377,R64377,2095,341,38
64378,R64378,2017,155,30
64379,R64379,1950,184,14
64380,R64380,2194,80,21
64381,R64381,2718,346,27
64382,R64382,2558,310,25
64383,R64383,1924,344,36
64384,R64384,3586,4,36
64385,R64385,3049,183,1
64386,R64386,2508,150,13
64387,R64387,3325,62,42
64388,R64388,2852,89,22
64389,R64389,2304,216,33
64390,R64390,2447,263,13
64391,R64391,2154,10,28
64392,R64392,3113,288,19
64393,R64393,3076,88,26
64394,R64394,3090,102,37
64395,R64395,3224,148,39
64396,R64396,2571,237,33
64397,R64397,2532,19,11
64398,R64398,2244,125,1
64399,R64399,3321,213,4
64400,R64400,3436,176,23
64401,R64401,2450,317,30
64402,R64402,2338,219,16
64403,R64403,3204,22,12
64404,R64404,3745,60,11
64405,R64405,2876,277,35
64406,R64406,2640,29,43
64407,R64407,2476,72,2
64408,R64408,2953,173,4
64409,R64409,3334,275,2
64410,R64410,3709,295,22
64411,R64411,2638,294,6
64412,R64412,3386,307,13
64413,R64413,3187,221,0
64414,R64414,3009,211,39
64415,R64415,2187,28,28
64416,R64416,3490,184,28
64417,R64417,1868,357,27
64418,R64418,2345,64,9
64419,R64419,1973,125,2
64420,R64420,2623,352,37
64421,R64421,3045,38,37
64422,R64422,1892,271,8
64423,R64423,2965,277,25
64424,R64424,3708,129,28
64425,R64425,3319,107,27
64426,R64426,2491,276,34
64427,R64427,3181,356,12
64428,R64428,2195,221,6
64429,R64429,1968,163,4
64430,R64430,1920,58,14
64431,R64431,3428,234,18
64432,R64432,3344,326,35
64433,R64433,2326,185,9
64434,R64434,2673,19,38
64435,R64435,3440,123,40
64436,R64436,2948,323,29
64437,R64437,2228,200,15
64438,R64438,3011,112,34
64439,R64439,2435,313,34
64440,R64440,3493,262,17
64441,R64441,1981,109,15
64442,R64442,3838,343,41
64443,R64443,1922,40,0
64444,R64444,3695,278,26
64445,R64445,2174,7,14
64446,R64446,2607,275,14
64447,R64447,2221,318,37
64448,R64448,2276,25,10
64449,R64449,3103,141,39
64450,R64450,3362,110,35
64451,R64451,2139,123,10
64452,R64452,2392,351,31
64453,R64453,3014,101,17
64454,R64454,3677,16,36
64455,R64455,3605,74,36
64456,R64456,3098,263,14
64457,R64457,2820,291,1
64458,R64458,3285,184,3
64459,R64459,3560,327,14
64460,R64460,3114,4,28
64461,R64461,3157,129,17
64462,R64462,2517,79,23
64463,R64463,2346,16,20
64464,R64464,2616,248,10
64465,R64465,2863,338,18
64466,R64466,2453,355,7
64467,R64467,2928,12,15
64468,R64468,2264,189,15
64469,R64469,2046,98,22
64470,R64470,2590,270,41
64471,R64471,2971,330,34
64472,R64472,2433,253,19
64473,R64473,3834,323,40
64474,R64474,2222,93,1
64475,R64475,2275,139,11
64476,R64476,3027,110,38
64477,R64477,2560,117,15
64478,R64478,2024,293,17
64479,R64479,3322,139,6
64480,R64480,2498,173,17
64481,R64481,2577,122,1
64482,R64482,2185,24,41
64483,R64483,2653,113,22
64484,R64484,2081,45,14
64485,R64485,2723,128,8
64486,R64486,2021,64,17
64487,R64487,2555,346,31
64488,R64488,2605,173,34
64489,R64489,2966,40,8
64490,R64490,3385,177,37
64491,R64491,2002,8,5
64492,R64492,2824,359,39
64493,R64493,3161,161,41
64494,R64494,2955,352,42
64495,R64495,3011,206,20
64496,R64496,3288,82,4
64497,R64497,2231,131,42
64498,R64498,3182,271,22
64499,R64499,2480,21,34
64500,R64500,3480,48,9
64501,R64501,3466,35,19
64502,R64502,3208,164,5
64503,R64503,3544,166,29
64504,R64504,3319,247,29
64505,R64505,2000,41,20
64506,R64506,2265,204,3
64507,R64507,2957,84,13
64508,R64508,2312,328,11
64509,R64509,3518,115,37
64510,R64510,1990,9,9
64511,R64511,2234,267,31
64512,R64512,2895,113,18
64513,R64513,3149,255,30
64514,R64514,2269,345,19
64515,R64515,1875,310,4
64516,R64516,3571,135,29
64517,R64517,2988,238,21
64518,R64518,3761,199,27
64519,R64519,3279,180,23
64520,R64520,2998,230,38
64521,R64521,3739,358,2
64522,R64522,3307,180,40
64523,R64523,2513,235,19
64524,R64524,3082,186,5
64525,R64525,3080,54,26
64526,R64526,3533,159,13
64527,R64527,3854,356,39
64528,R64528,3799,353,23
64529,R64529,3330,146,33
64530,R64530,3533,79,7
64531,R64531,3556,55,16
64532,R64532,3793,305,40
64533,R64533,2900,133,5
64534,R64534,3148,40,39
64535,R64535,2755,95,40
64536,R64536,3222,125,14
64537,R64537,3467,118,21
64538,R64538,2586,219,31
64539,R64539,1878,227,42
64540,R64540,2720,259,27
64541,R64541,2794,263,2
64542,R64542,2567,270,34
64543,R64543,3217,323,26
64544,R64544,3546,16,11
64545,R64545,1937,256,29
64546,R64546,2793,122,33
64547,R64547,2184,337,40
64548,R64548,3792,31,18
64549,R64549,2145,216,33
64550,R64550,2895,207,19
64551,R64551,2863,320,5
64552,R64552,1909,144,5
64553,R64553,2423,67,37
64554,R64554,3363,26,16
64555,R64555,2914,303,3
64556,R64556,3350,247,18
64557,R64557,2108,198,25
64558,R64558,1869,272,24
64559,R64559,2265,334,10
64560,R64560,1932,24,1
64561,R64561,2584,26,11
64562,R64562,2596,34,7
64563,R64563,2747,357,34
64564,R64564,2620,101,2
64565,R64565,1896,245,16
64566,R64566,2910,287,30
64567,R64567,2187,309,33
64568,R64568,2031,307,23
64569,R64569,2345,47,43
64570,R64570,3818,44,24
64571,R64571,2611,217,23
64572,R64572,2903,130,17
64573,R64573,2249,148,27
64574,R64574,1998,23,26
64575,R64575,3319,172,22
64576,R64576,3401,342,40
64577,R64577,3440,58,6
64578,R64578,3611,39,4
64579,R64579,2321,40,20
64580,R64580,3376,219,30
64581,R64581,2502,342,10
64582,R64582,3830,276,31
64583,R64583,2026,172,11
64584,R64584,2507,308,4
64585,R64585,3458,15,41
64586,R64586,2932,226,0
64587,R64587,3340,1,14
64588,R64588,2911,225,24
64589,R64589,3230,223,35
64590,R64590,3001,319,43
64591,R64591,3484,348,22
64592,R64592,2684,36,42
64593,R64593,2345,71,39
64594,R64594,2291,286,17
64595,R64595,2790,79,40
64596,R64596,3798,234,41
64597,R64597,2604,152,35
64598,R64598,2223,272,11
64599,R64599,2474,234,8
64600,R64600,2813,145,22
64601,R64601,3792,296,22
64602,R64602,2043,202,37
64603,R64603,3437,153,38
64604,R64604,3152,21,9
64605,R64605,3582,201,4
64606,R64606,3142,284,0
64607,R64607,2374,309,2
64608,R64608,3361,74,13
64609,R64609,2767,210,1
64610,R64610,3631,310,27
64611,R64611,2240,232,12
64612,R64612,3349,261,40
64613,R64613,3745,175,15
64614,R64614,2644,32,31
64615,R64615,2528,126,0
64616,R64616,3014,248,39
64617,R64617,2587,55,32
64618,R64618,2387,290,10
64619,R64619,2874,63,34
64620,R64620,3437,27,29
64621,R64621,2368,219,5
64622,R64622,3852,105,28
64623,R64623,3064,202,10
64624,R64624,2197,44,12
64625,R64625,3822,80,38
64626,R64626,2701,25,22
64627,R64627,3600,0,32
64628,R64628,3122,140,6
64629,R64629,2726,98,20
64630,R64630,2778,50,7
64631,R64631,2372,300,27
64632,R64632,2571,16,10
64633,R64633,2341,9,14
64634,R64634,2315,168,15
64635,R64635,2710,279,43
64636,R64636,3655,185,15
64637,R64637,3500,149,21
64638,R64638,1887,267,5
64639,R64639,2952,189,10
64640,R64640,2825,192,40
64641,R64641,2064,198,34
64642,R64642,3395,50,12
64643,R64643,3436,44,0
64644,R64644,3404,147,30
64645,R64645,3472,230,8
64646,R64646,2898,275,5
64647,R64647,3568,65,40
64648,R64648,3458,308,16
64649,R64649,3061,330,5
64650,R64650,3187,282,24
64651,R64651,2933,340,29
64652,R64652,2808,344,11
64653,R64653,2429,175,41
64654,R64654,1931,203,39
64655,R64655,2458,320,4
64656,R64656,3055,213,43
64657,R64657,3144,258,39
64658,R64658,3411,147,12
64659,R64659,3160,129,10
64660,R64660,2684,255,28
64661,R64661,1880,178,22
64662,R64662,3752,36,38
64663,R64663,2646,43,19
64664,R64664,3751,205,10
64665,R64665,3062,278,43
64666,R64666,3117,339,30
64667,R64667,2624,179,6
64668,R64668,2462,153,7
64669,R64669,2585,155,10
64670,R64670,3822,163,15
64671,R64671,2940,312,33
64672,R64672,2749,54,18
64673,R64673,2182,124,42
64674,R64674,3331,32,0
64675,R64675,2295,87,40
64676,R64676,2419,131,42
64677,R64677,2136,286,25
64678,R64678,3150,201,30
64679,R64679,3198,174,4
64680,R64680,2267,188,2
64681,R64681,2796,193,21
64682,R64682,3709,214,13
64683,R64683,2647,341,2
64684,R64684,2393,298,12
64685,R64685,2714,216,40
64686,R64686,3552,53,23
64687,R64687,3290,43,24
64688,R64688,3139,212,41
64689,R64689,2064,280,15
64690,R64690,3401,109,33
64691,R64691,3636,263,42
64692,R64692,2949,241,9
64693,R64693,2343,305,20
64694,R64694,2080,271,18
64695,R64695,2108,15,3
64696,R64696,2092,74,2
64697,R64697,2694,173,18
64698,R64698,2951,294,23
64699,R64699,2042,156,13
64700,R64700,2460,332,1
64701,R64701,2929,42,22
64702,R64702,2477,97,9
64703,R64703,2237,256,26
64704,R64704,2442,229,25
64705,R64705,1870,220,43
64706,R64706,2035,335,15
64707,R64707,2891,146,33
64708,R64708,2698,23,4
64709,R64709,3208,182,13
64710,R64710,2455,51,42
64711,R64711,3775,279,42
64712,R64712,2761,207,28
64713,R64713,1976,322,2
64714,R64714,2482,274,10
64715,R64715,1951,237,10
64716,R64716,2195,166,31
64717,R64717,3280,229,9
64718,R64718,2874,70,29
64719,R64719,3203,293,30
64720,R64720,3652,212,7
64721,R64721,2630,152,29
64722,R64722,3654,328,34
64723,R64723,1994,94,16
64724,R64724,2385,189,26
64725,R64725,2277,266,23
64726,R64726,1965,239,14
64727,R64727,3768,358,42
64728,R64728,2638,208,18
64729,R64729,3304,303,4
64730,R64730,3644,8,3
64731,R64731,2379,154,20
64732,R64732,1995,256,11
64733,R64733,2854,269,30
64734,R64734,2484,349,22
64735,R64735,2756,208,2
64736,R64736,3452,52,39
64737,R64737,1953,150,38
64738,R64738,3135,82,26
64739,R64739,3396,6,43
64740,R64740,3842,149,2
64741,R64741,2284,163,1
64742,R64742,2968,287,17
64743,R64743,2513,320,26
64744,R64744,3212,106,33
64745,R64745,2821,226,31
64746,R64746,2589,321,24
64747,R64747,2024,318,29
64748,R64748,3557,301,15
64749,R64749,3603,158,34
64750,R64750,2418,84,20
64751,R64751,2402,46,7
64752,R64752,3777,61,28
64753,R64753,2099,276,14
64754,R64754,3615,141,23
64755,R64755,1902,152,3
64756,R64756,3369,216,7
64757,R64757,2929,97,36
64758,R64758,3525,121,34
64759,R64759,3449,46,28
64760,R64760,2164,92,20
64761,R64761,2254,219,31
64762,R64762,2571,50,18
64763,R64763,3121,352,4
64764,R64764,2160,56,38
64765,R64765,3588,332,37
64766,R64766,2833,259,43
64767,R64767,2674,282,23
64768,R64768,1917,282,0
64769,R64769,3753,41,24
64770,R64770,2985,315,35
64771,R64771,3148,77,2
64772,R64772,3186,234,1
64773,R64773,1976,167,9
64774,R64774,3858,254,4
64775,R64775,2101,189,33
64776,R64776,2851,120,9
64777,R64777,3237,203,41
64778,R64778,2935,185,1
64779,R64779,3016,160,14
64780,R64780,2328,186,40
64781,R64781,2808,29,1
64782,R64782,3769,252,23
64783,R64783,2620,199,8
64784,R64784,2011,46,12
64785,R64785,3676,78,38
64786,R64786,3158,21,18
64787,R64787,2674,348,7
64788,R64788,3405,245,11
64789,R64789,2184,273,43
64790,R64790,2676,14,32
64791,R64791,2269,256,40
64792,R64792,3045,29,40
64793,R64793,2598,36,25
64794,R64794,2655,2,11
64795,R64795,2329,357,27
64796,R64796,2216,154,14
64797,R64797,2458,129,12
64798,R64798,3433,300,28
64799,R64799,2429,206,17
64800,R64800,3726,57,18
64801,R64801,2475,341,29
64802,R64802,3793,185,6
64803,R64803,2891,45,11
64804,R64804,3791,217,43
64805,R64805,3830,184,22
64806,R64806,3655,348,27
64807,R64807,3374,240,12
64808,R64808,2253,75,33
64809,R64809,2371,65,37
64810,R64810,3365,153,33
64811,R64811,3364,225,6
64812,R64812,1996,223,41
64813,R64813,2785,6,2
64814,R64814,3558,231,13
64815,R64815,3543,279,40
64816,R64816,1964,79,31
64817,R64817,2173,31,29
64818,R64818,2913,79,11
64819,R64819,2269,224,19
64820,R64820,2121,120,28
64821,R64821,2748,62,30
64822,R64822,2206,279,17
64823,R64823,2768,168,14
64824,R64824,2795,268,7
64825,R64825,3327,293,30
64826,R64826,3465,154,30
64827,R64827,3607,54,38
64828,R64828,3024,151,10
64829,R64829,3709,41,3
64830,R64830,2120,312,26
64831,R64831,2749,63,31
64832,R64832,2156,19,6
64833,R64833,2671,69,13
64834,R64834,2606,51,22
64835,R64835,2913,203,6
64836,R64836,3167,218,26
64837,R64837,2219,236,36
64838,R64838,1888,196,38
64839,R64839,3093,186,37
64840,R64840,3583,225,38
64841,R64841,2916,158,28
64842,R64842,3393,5,7
64843,R64843,3500,298,12
64844,R64844,2116,266,37
64845,R64845,1870,180,26
64846,R64846,2095,192,25
64847,R64847,2015,95,25
64848,R64848,2454,191,24
64849,R64849,3365,330,43
64850,R64850,3097,34,30
64851,R64851,2072,93,43
64852,R64852,2251,179,29
64853,R64853,2159,328,27
64854,R64854,2562,92,3
64855,R64855,2711,202,18
64856,R64856,3393,152,32
64857,R64857,3099,355,39
64858,R64858,2507,335,9
64859,R64859,2698,168,24
64860,R64860,3202,76,35
64861,R64861,2031,341,20
64862,R64862,3174,116,15
64863,R64863,2357,194,24
64864,R64864,2145,33,5
64865,R64865,1904,194,29
64866,R64866,3224,95,4
64867,R64867,2813,296,14
64868,R64868,3669,320,19
64869,R64869,3532,87,37
64870,R64870,3361,263,33
64871,R64871,2009,72,1
64872,R64872,3280,260,21
64873,R64873,2657,210,6
64874,R64874,2325,133,9
64875,R64875,3105,232,17
64876,R64876,2227,244,4
64877,R64877,2995,15,20
64878,R64878,3366,225,31
64879,R64879,3626,105,17
64880,R64880,2499,56,21
64881,R64881,2055,1,1
64882,R64882,2692,93,13
64883,R64883,3298,250,20
64884,R64884,3813,283,33
64885,R64885,2277,52,15
64886,R64886,2356,309,6
64887,R64887,1865,70,32
64888,R64888,2247,60,14
64889,R64889,3665,78,13
64890,R64890,3833,112,13
64891,R64891,3126,23,33
64892,R64892,2354,120,7
64893,R64893,1896,227,10
64894,R64894,2574,108,25
64895,R64895,2284,284,20
64896,R64896,3661,201,19
64897,R64897,3624,96,2
64898,R64898,3728,286,8
64899,R64899,3377,341,21
64900,R64900,3295,161,15
64901,R64901,3147,323,34
64902,R64902,2820,240,22
64903,R64903,2132,188,1
64904,R64904,3093,173,33
64905,R64905,1898,278,41
64906,R64906,3491,82,35
64907,R64907,2297,90,37
64908,R64908,3808,114,12
64909,R64909,2580,16,3
64910,R64910,2070,115,7
64911,R64911,3202,264,31
64912,R64912,3453,54,28
64913,R64913,2968,132,12
64914,R64914,3632,265,5
64915,R64915,3678,337,1
64916,R64916,2863,171,29
64917,R64917,2565,64,41
64918,R64918,3483,277,30
64919,R64919,3254,102,4
64920,R64920,2985,231,22
64921,R64921,2819,318,12
64922,R64922,2993,116,14
64923,R64923,3263,268,23
64924,R64924,2443,250,0
64925,R64925,3850,24,30
64926,R64926,2479,124,15
64927,R64927,3759,356,19
64928,R64928,2088,196,42
64929,R64929,3070,233,21
64930,R64930,1982,321,18
64931,R64931,2332,182,26
64932,R64932,1870,146,38
64933,R64933,3811,158,1
64934,R64934,2540,346,43
64935,R64935,3557,334,12
64936,R64936,2439,213,29
64937,R64937,3592,18,18
64938,R64938,2181,151,43
64939,R64939,2107,188,22
64940,R64940,2683,237,17
64941,R64941,2707,307,29
64942,R64942,3241,277,8
64943,R64943,3770,256,20
64944,R64944,1915,236,16
64945,R64945,2419,22,35
64946,R64946,2046,65,39
64947,R64947,2707,121,35
64948,R64948,1881,284,39
64949,R64949,3833,177,30
64950,R64950,3837,171,16
64951,R64951,3094,126,22
64952,R64952,2250,104,19
64953,R64953,2349,4,37
64954,R64954,3014,335,23
64955,R64955,2270,148,31
64956,R64956,2628,57,2
64957,R64957,2314,72,43
64958,R64958,1861,294,19
64959,R64959,2802,210,31
64960,R64960,2701,8,38
64961,R64961,2703,109,18
64962,R64962,3453,10,24
64963,R64963,2674,194,30
64964,R64964,2230,37,8
64965,R64965,2907,257,6
64966,R64966,3569,147,43
64967,R64967,3319,42,7
64968,R64968,2377,324,20
64969,R64969,3820,318,2
64970,R64970,2438,273,4
64971,R64971,3270,198,31
64972,R64972,3233,237,41
64973,R64973,3751,193,35
64974,R64974,3678,357,15
64975,R64975,1965,302,28
64976,R64976,2253,27,11
64977,R64977,3015,131,8
64978,R64978,3506,119,37
64979,R64979,2419,234,2
64980,R64980,2480,132,20
64981,R64981,2945,152,16
64982,R64982,2272,109,13
64983,R64983,3630,198,39
64984,R64984,2078,343,0
64985,R64985,3325,44,39
64986,R64986,3149,82,14
64987,R64987,2990,213,37
64988,R64988,2364,68,21
64989,R64989,3373,39,0
64990,R64990,1954,113,34
64991,R64991,3715,81,27
64992,R64992,3407,118,28
64993,R64993,2773,0,37
64994,R64994,1890,92,40
64995,R64995,2194,39,22
64996,R64996,3745,115,42
64997,R64997,1862,109,32
64998,R64998,3183,200,20
64999,R64999,2878,290,41
65000,R65000,3033,224,39
65001,R65001,2965,242,24
65002,R65002,2788,41,25
65003,R65003,2868,130,35
65004,R65004,2585,152,42
65005,R65005,3603,200,5
65006,R65006,1903,314,9
65007,R65007,2923,294,29
65008,R65008,3331,43,13
65009,R65009,2049,288,5
65010,R65010,2737,277,27
65011,R65011,3182,111,33
65012,R65012,3840,192,30
65013,R65013,2341,192,34
65014,R65014,3664,324,20
65015,R65015,2842,83,7
65016,R65016,3150,89,29
65017,R65017,3406,220,1
65018,R65018,2031,197,33
65019,R65019,2382,238,9
65020,R65020,2463,316,36
65021,R65021,3237,43,30
65022,R65022,1960,184,30
65023,R65023,2386,160,6
65024,R65024,3842,228,22
65025,R65025,3129,166,12
65026,R65026,3050,120,39
65027,R65027,3616,99,5
65028,R65028,2433,338,35
65029,R65029,2544,168,2
65030,R65030,3724,348,27
65031,R65031,2202,59,40
65032,R65032,2904,155,21
65033,R65033,2645,9,11
65034,R65034,2908,225,24
65035,R65035,2025,343,3
65036,R65036,2003,182,11
65037,R65037,1861,140,0
65038,R65038,3080,245,2
65039,R65039,3407,26,24
65040,R65040,2592,156,0
65041,R65041,2905,59,9
65042,R65042,3840,215,18
65043,R65043,3811,282,28
65044,R65044,3668,227,2
65045,R65045,3362,327,10
65046,R65046,3287,113,42
65047,R65047,3103,292,23
65048,R65048,3404,198,0
65049,R65049,2972,74,17
65050,R65050,3780,134,22
65051,R65051,3592,171,25
65052,R65052,2773,208,21
65053,R65053,1951,348,11
65054,R65054,3389,177,25
65055,R65055,3190,113,30
65056,R65056,3135,192,6
65057,R65057,2715,128,28
65058,R65058,2745,105,8
65059,R65059,3796,214,5
65060,R65060,2331,292,30
65061,R65061,2066,38,5
65062,R65062,3196,103,1
65063,R65063,3251,356,30
65064,R65064,2053,312,8
65065,R65065,3804,78,36
65066,R65066,3358,139,40
65067,R65067,2966,141,28
65068,R65068,2537,120,3
65069,R65069,3099,192,39
65070,R65070,2318,4,18
65071,R65071,3477,43,6
65072,R65072,2378,8,39
65073,R65073,2351,56,19
65074,R65074,2851,19,27
65075,R65075,3387,309,31
65076,R65076,2125,268,9
65077,R65077,2224,87,33
65078,R65078,2516,24,25
65079,R65079,2611,301,41
65080,R65080,2720,200,7
65081,R65081,2435,205,32
65082,R65082,3377,319,5
65083,R65083,3266,189,33
65084,R65084,3183,173,22
65085,R65085,3350,256,17
65086,R65086,2833,287,28
65087,R65087,2043,164,25
65088,R65088,1896,171,0
65089,R65089,2643,267,11
65090,R65090,2162,183,43
65091,R65091,2067,242,1
65092,R65092,3331,321,15
65093,R65093,3843,291,4
65094,R65094,2857,117,4
65095,R65095,3133,165,15
65096,R65096,2934,126,23
65097,R65097,2117,111,42
65098,R65098,1873,237,12
65099,R65099,3345,103,35
65100,R65100,2565,266,15
65101,R65101,2637,145,39
65102,R65102,3217,148,10
65103,R65103,3341,47,37
65104,R65104,2006,350,31
65105,R65105,2371,177,40
65106,R65106,3140,61,0
65107,R65107,2728,11,31
65108,R65108,3340,191,14
65109,R65109,2062,64,17
65110,R65110,2165,125,7
65111,R65111,3444,326,34
65112,R65112,3391,177,7
65113,R65113,2329,78,7
65114,R65114,3621,19,18
65115,R65115,3391,61,5
65116,R65116,2253,10,26
65117,R65117,3264,73,27
65118,R65118,2887,173,23
65119,R65119,2113,207,15
65120,R65120,2320,122,4
65121,R65121,2706,15,29
65122,R65122,2380,257,32
65123,R65123,2008,269,39
65124,R65124,3482,100,27
65125,R65125,3854,52,34
65126,R65126,2186,197,24
65127,R65127,3541,29,16
65128,R65128,3401,284,15
65129,R65129,2139,190,18
65130,R65130,2684,88,7
65131,R65131,3009,8,13
65132,R65132,3577,334,33
65133,R65133,3522,191,24
65134,R65134,2732,108,4
65135,R65135,1986,95,9
65136,R65136,3354,203,23
65137,R65137,2317,186,25
65138,R65138,3587,114,13
65139,R65139,3559,238,26
65140,R65140,3157,227,26
65141,R65141,2355,213,43
65142,R65142,2321,182,27
65143,R65143,1964,246,16
65144,R65144,1981,340,31
65145,R65145,3598,334,21
65146,R65146,2027,90,8
65147,R65147,3192,266,33
65148,R65148,2477,23,39
65149,R65149,3184,338,39
65150,R65150,3830,215,34
65151,R65151,2128,293,0
65152,R65152,2910,19,36
65153,R65153,2069,243,39
65154,R65154,2953,280,29
65155,R65155,2661,119,22
65156,R65156,2550,110,25
65157,R65157,2042,49,13
65158,R65158,2871,238,22
65159,R65159,2670,291,10
65160,R65160,2288,201,12
65161,R65161,2356,20,36
65162,R65162,3237,178,17
65163,R65163,2437,271,21
65164,R65164,2402,172,29
65165,R65165,3060,196,16
65166,R65166,3729,217,21
65167,R65167,2745,150,12
65168,R65168,2555,111,40
65169,R65169,3547,25,16
65170,R65170,3150,350,34
65171,R65171,2230,104,3
65172,R65172,3069,222,18
65173,R65173,2212,142,21
65174,R65174,2706,191,37
65175,R65175,3532,70,27
65176,R65176,3611,274,7
65177,R65177,2676,124,35
65178,R65178,3709,185,22
65179,R65179,2669,111,24
65180,R65180,3515,26,6
65181,R65181,2014,211,32
65182,R65182,3539,231,23
65183,R65183,3711,309,11
65184,R65184,3043,204,15
65185,R65185,2032,295,28
65186,R65186,3550,85,12
65187,R65187,2235,348,35
65188,R65188,2162,26,33
65189,R65189,1957,243,29
65190,R65190,2848,74,0
65191,R65191,3162,39,21
65192,R65192,3229,316,10
65193,R65193,1991,7,10
65194,R65194,3727,86,34
65195,R65195,3067,110,32
65196,R65196,3174,313,9
65197,R65197,2932,167,5
65198,R65198,3788,45,37
65199,R65199,3790,163,21
65200,R65200,2594,103,3
65201,R65201,3534,301,30
65202,R65202,3768,215,8
65203,R65203,2235,131,23
65204,R65204,1977,223,15
65205,R65205,2517,176,36
65206,R65206,2082,205,2
65207,R65207,3067,150,30
65208,R65208,2559,22,23
65209,R65209,3760,337,36
65210,R65210,3109,148,14
65211,R65211,3347,114,9
65212,R65212,2556,38,39
65213,R65213,3533,171,32
65214,R65214,3311,147,31
65215,R65215,3528,107,19
65216,R65216,2284,20,13
65217,R65217,3329,276,39
65218,R65218,2108,205,19
65219,R65219,3343,126,19
65220,R65220,3716,153,38
65221,R65221,2529,39,37
65222,R65222,3080,83,17
65223,R65223,2650,301,42
65224,R65224,1878,142,9
65225,R65225,2570,35,36
65226,R65226,3729,162,12
65227,R65227,3278,226,4
65228,R65228,3601,348,23
65229,R65229,2003,97,9
65230,R65230,2181,278,41
65231,R65231,1910,84,12
65232,R65232,2702,265,3
65233,R65233,2521,183,34
65234,R65234,2978,88,28
65235,R65235,3089,25,7
65236,R65236,3013,165,29
65237,R65237,2884,299,13
65238,R65238,3563,154,4
65239,R65239,3074,52,41
65240,R65240,3548,162,2
65241,R65241,2989,83,25
65242,R65242,2724,120,17
65243,R65243,3647,267,19
65244,R65244,3572,215,16
65245,R65245,3233,325,35
65246,R65246,2873,37,30
65247,R65247,2518,17,39
65248,R65248,3848,59,43
65249,R65249,2483,66,32
65250,R65250,2916,57,39
65251,R65251,2935,53,2
65252,R65252,2469,151,6
65253,R65253,3723,298,31
65254,R65254,2060,88,20
65255,R65255,2007,33,5
65256,R65256,3212,48,9
65257,R65257,2758,18,34
65258,R65258,2875,12,4
65259,R65259,2188,204,32
65260,R65260,3403,318,21
65261,R65261,2859,105,22
65262,R65262,2632,94,11
65263,R65263,3189,22,43
65264,R65264,2550,359,4
65265,R65265,3332,326,1
65266,R65266,2452,147,29
65267,R65267,3154,179,40
65268,R65268,2551,243,26
65269,R65269,2964,200,27
65270,R65270,3284,68,21
65271,R65271,1914,146,27
65272,R65272,2894,252,16
65273,R65273,3110,307,38
65274,R65274,2605,36,34
65275,R65275,3253,257,17
65276,R65276,3663,155,20
65277,R65277,2360,68,42
65278,R65278,2436,229,4
65279,R65279,1954,9,13
65280,R65280,3328,21,14
65281,R65281,2193,124,23
65282,R65282,2578,227,8
65283,R65283,3585,107,2
65284,R65284,1913,252,24
65285,R65285,2139,65,13
65286,R65286,2749,331,38
65287,R65287,2916,221,26
65288,R65288,2554,234,14
65289,R65289,3120,120,4
65290,R65290,2541,151,20
65291,R65291,2394,285,18
65292,R65292,3053,95,7
65293,R65293,3781,308,2
65294,R65294,3626,231,11
65295,R65295,2151,353,26
65296,R65296,3647,212,39
65297,R65297,3124,331,42
65298,R65298,3306,118,33
65299,R65299,2527,225,14
65300,R65300,2488,316,42
65301,R65301,3034,295,34
65302,R65302,3349,116,6
65303,R65303,2749,263,27
65304,R65304,2499,18,6
65305,R65305,3751,216,32
65306,R65306,2255,11,19
65307,R65307,2912,61,41
65308,R65308,2490,328,42
65309,R65309,3281,226,3
