id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
5548,R5548,9,42,68,44,39,74,40,21,5,53
5549,R5549,78,56,45,25,31,56,71,81,85,100
5550,R5550,99,51,64,2,53,94,91,56,75,46
5551,R5551,59,89,97,69,33,48,67,42,11,61
5552,R5552,37,26,56,6,90,26,86,60,74,42
5553,R5553,56,60,80,35,1,55,50,34,54,57
5554,R5554,29,86,85,73,58,17,83,87,74,84
5555,R5555,54,96,13,100,31,56,92,4,43,95
5556,R5556,30,85,33,80,1,97,96,83,27,36
5557,R5557,5,75,82,90,82,17,61,80,45,89
5558,R5558,42,85,60,20,85,15,10,75,61,23
5559,R5559,46,34,64,44,82,99,10,53,100,11
5560,R5560,7,67,46,56,29,40,91,68,58,24
5561,R5561,43,8,31,67,61,71,2,23,6,83
5562,R5562,76,90,49,5,75,51,63,67,11,25
5563,R5563,42,31,51,6,31,8,56,17,61,32
5564,R5564,86,7,27,98,19,50,1,57,18,68
5565,R5565,48,61,44,90,52,41,24,40,19,54
5566,R5566,63,8,89,18,96,6,9,44,86,29
5567,R5567,1,15,52,94,14,5,4,71,92,5
5568,R5568,94,89,34,14,19,79,17,45,39,13
5569,R5569,28,78,86,97,24,100,13,28,48,27
5570,R5570,28,15,50,93,92,25,67,42,50,21
5571,R5571,53,30,88,84,76,87,78,98,19,21
5572,R5572,94,79,15,100,51,4,30,96,21,21
5573,R5573,97,30,17,17,37,71,71,20,12,93
5574,R5574,81,73,48,89,28,71,61,43,74,53
5575,R5575,97,32,15,44,7,72,9,39,25,5
5576,R5576,44,18,77,27,84,63,34,82,77,70
5577,R5577,6,2,55,80,57,61,87,37,28,71
5578,R5578,51,89,28,50,48,61,93,8,10,95
5579,R5579,64,47,90,93,58,14,99,77,94,98
5580,R5580,29,46,100,2,82,44,55,27,41,100
5581,R5581,7,95,60,17,64,76,43,21,63,65
5582,R5582,42,47,85,80,56,51,31,27,8,22
5583,R5583,4,2,16,80,58,98,69,17,71,3
5584,R5584,91,36,68,39,68,99,9,1,5,38
5585,R5585,50,95,78,44,28,100,39,23,90,61
5586,R5586,6,37,75,20,65,99,29,4,37,33
5587,R5587,40,41,98,50,77,31,73,72,15,71
5588,R5588,33,3,77,39,88,5,20,6,98,96
5589,R5589,66,77,12,30,6,31,71,2,45,13
5590,R5590,48,84,17,73,69,23,14,77,34,51
5591,R5591,69,67,61,93,72,48,35,58,29,96
5592,R5592,49,58,6,84,48,40,78,39,32,18
5593,R5593,44,99,73,84,30,21,24,70,52,88
5594,R5594,84,83,1,47,2,85,20,70,48,96
5595,R5595,51,31,59,91,19,67,28,42,50,82
5596,R5596,37,66,27,76,34,22,35,22,78,15
5597,R5597,18,46,83,12,86,22,84,66,35,14
5598,R5598,8,75,70,34,53,78,26,31,61,10
5599,R5599,68,75,98,95,28,72,11,69,55,8
5600,R5600,83,36,20,58,87,78,16,61,11,72
5601,R5601,25,61,15,7,26,65,40,20,82,72
5602,R5602,16,8,16,34,85,44,58,41,13,55
5603,R5603,26,7,32,30,83,93,76,29,93,31
5604,R5604,95,69,39,95,66,72,28,23,4,77
5605,R5605,2,15,28,37,4,86,95,88,17,3
5606,R5606,86,23,57,60,65,78,90,46,87,87
5607,R5607,60,39,73,37,48,16,98,61,100,6
5608,R5608,60,79,49,66,13,30,48,13,53,3
5609,R5609,1,79,70,100,87,40,27,80,61,16
5610,R5610,64,51,56,75,60,42,71,34,14,46
5611,R5611,80,56,92,14,42,58,48,79,51,78
5612,R5612,38,82,39,95,71,11,72,64,86,9
5613,R5613,94,50,12,91,45,84,2,42,9,53
5614,R5614,3,67,97,46,10,1,47,85,30,46
5615,R5615,6,100,86,93,68,55,79,83,28,21
5616,R5616,63,12,26,68,69,6,68,95,86,2
5617,R5617,51,24,17,81,87,30,22,7,95,71
5618,R5618,61,91,61,32,75,83,68,24,7,17
5619,R5619,54,26,97,6,20,13,42,5,30,22
5620,R5620,18,35,57,69,65,27,20,20,65,62
5621,R5621,17,80,24,61,41,20,83,74,37,78
5622,R5622,97,89,52,45,58,43,67,21,7,56
5623,R5623,16,70,69,98,30,2,23,26,28,21
5624,R5624,47,44,92,44,10,93,49,2,15,35
5625,R5625,26,27,20,90,84,37,14,30,82,52
5626,R5626,80,47,17,89,30,40,62,86,48,57
5627,R5627,36,66,75,53,9,92,34,23,11,74
5628,R5628,44,95,72,56,99,21,62,63,14,92
5629,R5629,31,38,11,32,50,67,100,83,9,48
5630,R5630,29,5,26,88,9,49,35,9,54,9
5631,R5631,5,70,62,85,89,59,58,36,99,27
5632,R5632,61,4,47,30,49,7,28,72,43,98
5633,R5633,65,52,47,69,66,62,74,6,17,23
5634,R5634,50,19,10,21,78,71,4,82,94,43
5635,R5635,27,68,48,16,87,75,26,84,2,37
5636,R5636,60,33,40,62,20,39,18,96,53,45
5637,R5637,92,50,99,12,67,19,91,33,1,87
5638,R5638,74,95,45,97,63,78,48,62,58,27
5639,R5639,5,77,33,14,93,39,40,79,19,38
5640,R5640,27,80,44,97,72,50,19,25,58,28
5641,R5641,98,100,7,59,42,60,78,24,38,19
5642,R5642,7,60,50,46,2,8,80,100,51,36
5643,R5643,80,77,59,48,50,49,72,21,12,25
5644,R5644,20,6,62,65,50,76,39,59,4,69
5645,R5645,47,79,81,96,100,89,75,2,1,87
5646,R5646,72,78,88,89,26,72,81,18,90,98
5647,R5647,50,85,7,55,13,4,32,14,46,16
5648,R5648,41,3,50,23,58,88,68,86,59,60
5649,R5649,100,81,52,90,37,5,35,49,20,92
5650,R5650,41,16,21,90,11,56,92,91,50,68
5651,R5651,41,38,70,3,46,50,98,88,76,93
5652,R5652,20,13,73,95,24,69,96,100,80,98
5653,R5653,19,34,5,73,97,16,50,19,22,98
5654,R5654,34,53,13,19,37,43,62,36,16,71
5655,R5655,56,11,41,15,92,17,76,71,85,94
5656,R5656,77,31,58,43,20,62,72,96,1,63
5657,R5657,40,60,4,100,36,22,77,62,53,46
5658,R5658,64,55,62,48,4,42,88,51,39,60
5659,R5659,89,80,54,4,62,81,19,13,35,14
5660,R5660,81,91,80,91,56,100,52,36,23,97
5661,R5661,31,62,8,51,87,90,17,98,53,49
5662,R5662,71,43,96,67,47,90,13,76,12,98
5663,R5663,16,100,70,14,56,15,99,25,91,84
5664,R5664,60,93,98,94,12,97,50,37,27,51
5665,R5665,39,38,88,18,42,37,69,91,95,68
5666,R5666,37,61,16,6,93,41,92,78,98,16
5667,R5667,64,9,25,38,27,21,38,1,94,96
5668,R5668,18,83,38,33,41,70,92,39,89,23
5669,R5669,35,7,66,88,52,69,56,19,19,92
5670,R5670,23,76,4,62,78,92,92,92,65,76
5671,R5671,30,97,43,38,1,33,15,95,72,92
5672,R5672,100,98,44,7,69,31,32,47,27,96
5673,R5673,34,62,41,93,30,76,29,58,4,56
5674,R5674,10,30,36,71,21,19,40,43,83,76
5675,R5675,94,38,1,86,2,28,67,84,55,37
5676,R5676,3,59,5,50,63,93,65,59,34,92
5677,R5677,52,51,20,12,27,6,24,40,30,94
5678,R5678,99,24,76,84,13,97,34,45,59,38
5679,R5679,85,98,41,36,20,68,52,57,70,40
5680,R5680,34,18,47,75,35,37,93,21,65,7
5681,R5681,100,54,98,95,72,40,80,43,53,75
5682,R5682,55,56,83,37,72,22,85,41,1,95
5683,R5683,20,63,4,30,36,75,10,20,8,29
5684,R5684,41,49,77,85,52,48,64,90,19,8
5685,R5685,31,12,48,85,45,72,47,50,72,88
5686,R5686,96,73,78,6,15,41,54,86,33,4
5687,R5687,76,10,19,18,68,35,59,89,88,79
5688,R5688,81,91,87,66,25,83,72,29,67,18
5689,R5689,18,91,74,82,88,22,87,19,59,99
5690,R5690,17,30,42,56,17,82,95,40,87,89
5691,R5691,61,54,11,2,39,23,24,24,18,54
5692,R5692,45,99,83,39,43,20,9,67,88,21
5693,R5693,55,55,56,70,18,34,42,46,66,89
5694,R5694,65,32,69,53,81,59,27,13,79,42
5695,R5695,99,44,70,35,45,93,68,46,23,74
5696,R5696,80,98,69,59,49,59,83,44,48,52
5697,R5697,96,97,75,53,86,35,27,3,27,80
5698,R5698,29,94,32,79,69,83,25,99,74,34
5699,R5699,73,38,7,92,34,2,9,49,65,64
5700,R5700,9,97,62,14,88,85,98,5,64,16
5701,R5701,10,71,54,30,77,40,75,54,85,52
5702,R5702,70,32,35,30,48,37,46,16,57,57
5703,R5703,47,43,59,29,64,89,65,30,8,50
5704,R5704,71,3,39,9,93,23,11,83,61,53
5705,R5705,59,5,89,30,54,34,8,40,94,39
5706,R5706,99,85,40,18,85,56,39,52,7,59
5707,R5707,34,66,13,95,67,29,70,5,38,86
5708,R5708,85,37,44,94,33,77,59,92,52,36
5709,R5709,77,67,79,46,19,22,87,15,44,23
5710,R5710,33,14,77,15,53,34,9,80,76,16
5711,R5711,16,55,16,87,63,46,38,32,19,99
5712,R5712,22,100,67,38,17,86,70,74,7,16
5713,R5713,35,93,2,81,63,25,83,14,99,69
5714,R5714,82,24,38,37,10,22,39,14,57,39
5715,R5715,15,72,32,69,93,87,71,76,29,1
5716,R5716,8,49,79,44,59,87,49,83,5,71
5717,R5717,44,35,57,53,66,42,93,74,49,97
5718,R5718,49,27,28,20,97,29,47,30,56,100
5719,R5719,59,58,9,92,22,19,13,70,5,19
5720,R5720,41,71,38,16,69,98,91,11,32,74
5721,R5721,87,42,14,37,59,9,42,3,17,92
5722,R5722,57,17,11,95,88,90,84,10,24,9
5723,R5723,68,94,97,82,61,54,42,6,26,14
5724,R5724,12,14,88,41,81,8,15,38,27,16
5725,R5725,35,96,42,58,67,40,14,56,3,76
5726,R5726,56,73,25,60,46,40,12,80,18,83
5727,R5727,11,82,64,50,96,44,77,46,94,51
5728,R5728,85,73,21,90,42,18,85,36,15,85
5729,R5729,59,3,99,17,12,34,29,89,31,43
5730,R5730,13,94,52,37,48,43,79,6,95,26
5731,R5731,9,3,36,8,96,83,39,28,42,72
5732,R5732,10,43,51,83,15,42,23,76,84,29
5733,R5733,92,37,45,19,19,97,74,63,5,42
5734,R5734,2,93,8,69,45,64,81,30,79,93
5735,R5735,49,70,76,10,14,87,59,56,64,34
5736,R5736,3,39,3,15,13,87,73,62,41,28
5737,R5737,23,15,58,51,36,77,54,84,52,98
5738,R5738,80,75,12,56,87,83,23,81,73,65
5739,R5739,35,49,28,51,72,21,51,32,89,10
5740,R5740,54,23,6,15,54,74,76,12,57,60
5741,R5741,26,84,82,43,9,73,82,33,61,87
5742,R5742,72,67,100,64,35,42,95,44,5,81
5743,R5743,42,27,48,44,43,10,54,97,91,78
5744,R5744,48,31,85,59,12,42,86,27,85,92
5745,R5745,39,73,34,4,95,8,83,61,1,76
5746,R5746,60,80,16,72,48,79,3,73,7,13
5747,R5747,10,11,88,7,13,37,83,78,58,88
5748,R5748,54,26,60,38,2,45,53,82,69,72
5749,R5749,29,37,77,29,100,90,10,61,9,41
5750,R5750,34,6,40,31,83,77,80,100,62,83
5751,R5751,36,61,61,26,13,93,74,55,22,9
5752,R5752,96,68,85,49,21,61,4,94,72,91
5753,R5753,43,56,17,3,91,15,75,13,56,60
5754,R5754,27,10,68,36,1,46,89,4,78,5
5755,R5755,43,61,2,38,84,83,72,7,19,79
5756,R5756,13,77,28,21,43,71,6,22,76,52
5757,R5757,7,31,96,74,91,8,33,22,96,21
5758,R5758,25,41,68,64,71,84,70,65,31,67
5759,R5759,67,67,25,33,88,87,69,28,100,91
5760,R5760,75,80,97,43,32,42,10,41,57,1
5761,R5761,45,36,23,54,47,47,56,22,81,86
5762,R5762,72,30,99,77,2,72,20,89,46,91
5763,R5763,67,62,5,75,74,51,39,45,50,32
5764,R5764,29,78,40,24,17,30,86,96,92,56
5765,R5765,52,36,5,37,27,17,61,63,90,94
5766,R5766,33,24,54,82,92,88,94,69,85,35
5767,R5767,12,9,46,54,31,82,4,10,45,57
5768,R5768,77,10,59,38,31,19,45,50,14,9
5769,R5769,2,92,6,63,41,56,68,75,66,90
5770,R5770,68,15,22,55,30,3,46,19,95,57
5771,R5771,53,27,65,65,38,9,41,92,43,95
5772,R5772,35,86,71,88,59,1,69,70,52,37
5773,R5773,90,77,87,4,12,86,85,59,17,5
5774,R5774,5,100,68,51,5,23,87,33,57,20
5775,R5775,79,12,5,68,96,50,58,22,82,50
5776,R5776,64,57,67,48,46,25,69,95,13,35
5777,R5777,30,61,74,97,66,30,56,81,98,70
5778,R5778,6,54,29,35,44,73,96,56,15,10
5779,R5779,78,25,28,82,68,67,74,59,7,65
5780,R5780,85,68,58,63,58,35,74,55,1,77
5781,R5781,67,69,31,97,65,66,86,48,68,39
5782,R5782,98,20,77,100,61,62,12,13,10,82
5783,R5783,52,82,91,54,14,86,57,19,91,59
5784,R5784,89,33,8,42,87,81,13,73,8,61
5785,R5785,22,95,84,4,84,12,16,80,96,98
5786,R5786,89,83,22,83,91,35,36,33,32,77
5787,R5787,75,67,38,93,61,9,6,81,73,96
5788,R5788,55,47,9,1,66,50,23,6,62,85
5789,R5789,16,62,80,99,68,27,21,31,56,9
5790,R5790,8,60,63,93,81,42,32,89,7,8
5791,R5791,59,3,74,4,7,50,66,75,8,24
5792,R5792,92,12,33,69,98,61,29,26,3,44
5793,R5793,40,39,93,64,85,63,60,98,74,27
5794,R5794,25,42,21,78,83,82,2,65,7,37
5795,R5795,64,17,8,6,90,48,39,20,24,35
5796,R5796,43,59,2,26,27,52,40,52,37,79
5797,R5797,92,90,64,65,98,72,12,58,11,61
5798,R5798,74,39,56,9,93,14,35,32,76,19
5799,R5799,13,27,71,41,14,32,15,27,73,49
5800,R5800,99,80,95,97,95,81,34,27,16,93
5801,R5801,27,44,13,52,29,50,31,40,5,67
5802,R5802,95,21,79,22,50,84,88,46,71,3
5803,R5803,44,70,93,46,95,47,13,44,68,78
5804,R5804,81,88,65,57,98,94,20,75,97,26
5805,R5805,59,14,34,31,68,91,19,98,68,40
5806,R5806,74,11,31,77,64,14,38,67,13,55
5807,R5807,57,52,91,27,7,62,88,95,100,62
5808,R5808,21,32,48,50,40,87,35,97,71,52
5809,R5809,56,34,44,37,86,29,42,64,44,90
5810,R5810,46,3,58,77,59,37,58,76,59,63
5811,R5811,70,50,96,26,46,34,21,95,59,84
5812,R5812,54,25,71,93,38,9,26,29,95,95
5813,R5813,3,100,28,8,57,61,18,78,92,69
5814,R5814,23,19,58,12,4,32,10,16,77,25
5815,R5815,42,20,37,6,88,9,84,75,64,27
5816,R5816,96,45,21,59,66,15,5,47,3,1
5817,R5817,99,55,32,29,94,1,38,2,32,31
5818,R5818,53,33,17,49,85,81,75,41,78,6
5819,R5819,83,85,12,65,9,64,19,44,24,67
5820,R5820,96,67,75,30,88,27,41,33,4,46
5821,R5821,8,57,70,27,75,84,34,19,4,56
5822,R5822,70,7,34,64,13,40,10,35,3,79
5823,R5823,46,97,81,96,73,26,66,48,4,71
5824,R5824,36,50,76,16,98,50,99,47,15,95
5825,R5825,58,19,50,31,89,63,76,71,34,60
5826,R5826,79,20,30,21,51,46,41,40,72,71
5827,R5827,42,71,70,95,92,84,65,31,26,11
5828,R5828,77,56,34,9,25,14,27,28,21,10
5829,R5829,8,51,43,95,21,18,90,44,7,92
5830,R5830,84,90,11,67,21,11,29,40,81,17
5831,R5831,90,25,99,11,39,18,23,78,20,69
5832,R5832,93,80,76,69,59,22,48,57,15,47
5833,R5833,21,93,66,48,11,1,30,14,20,25
5834,R5834,65,73,93,77,39,87,3,97,87,12
5835,R5835,53,64,23,5,36,93,81,55,91,77
5836,R5836,32,1,18,59,18,28,93,94,65,1
5837,R5837,68,14,55,66,19,85,43,59,85,59
5838,R5838,2,1,44,57,39,23,93,19,80,17
5839,R5839,16,29,10,83,21,45,6,29,24,72
5840,R5840,98,52,74,45,27,98,12,48,19,32
5841,R5841,85,68,82,98,50,18,63,40,64,92
5842,R5842,7,7,66,49,90,34,17,24,6,84
5843,R5843,91,55,92,87,59,49,70,13,92,44
5844,R5844,75,52,50,55,4,90,46,43,100,89
5845,R5845,32,90,41,61,93,97,20,51,88,70
5846,R5846,78,88,37,90,99,84,31,51,16,33
5847,R5847,9,41,55,80,6,39,26,7,53,30
5848,R5848,71,22,89,39,64,21,3,66,69,7
5849,R5849,8,45,37,17,100,13,37,27,14,6
5850,R5850,61,10,100,43,38,50,21,59,10,53
5851,R5851,32,22,29,50,46,18,23,94,82,82
5852,R5852,96,43,65,72,78,2,19,36,87,39
5853,R5853,61,9,100,59,30,87,81,40,80,42
5854,R5854,22,31,84,59,97,76,41,17,28,94
5855,R5855,44,2,90,93,77,71,18,84,91,19
5856,R5856,72,10,14,36,82,7,12,61,54,98
5857,R5857,26,1,53,33,88,23,45,68,84,36
5858,R5858,2,28,9,73,1,67,8,1,1,83
5859,R5859,17,37,64,45,22,30,7,80,51,95
5860,R5860,68,82,69,94,8,51,54,33,32,100
5861,R5861,49,23,2,14,38,29,19,100,7,12
5862,R5862,61,42,48,96,42,67,70,19,24,9
5863,R5863,19,82,33,80,52,90,85,45,57,11
5864,R5864,71,14,7,14,53,82,44,56,73,63
5865,R5865,11,46,15,65,92,24,2,50,79,68
5866,R5866,27,44,90,79,24,96,31,69,83,54
5867,R5867,97,39,45,16,42,60,85,83,89,39
5868,R5868,22,28,81,90,85,35,18,18,44,84
5869,R5869,65,19,93,45,32,53,47,34,64,88
5870,R5870,94,56,80,15,68,93,29,84,100,32
5871,R5871,10,17,1,99,6,22,93,86,82,66
5872,R5872,69,54,50,44,12,52,25,37,12,48
5873,R5873,68,65,63,26,57,32,96,75,21,1
5874,R5874,82,7,92,66,32,33,69,87,18,96
5875,R5875,53,3,21,82,40,42,51,41,5,43
5876,R5876,31,40,25,87,80,100,80,5,12,7
5877,R5877,56,20,89,38,47,86,97,5,93,38
5878,R5878,51,54,1,97,36,99,34,64,70,90
5879,R5879,68,11,38,16,88,58,31,15,94,30
5880,R5880,17,80,31,89,25,70,13,57,99,87
5881,R5881,21,29,75,45,52,47,2,32,46,78
5882,R5882,20,97,68,43,47,27,72,14,2,50
5883,R5883,98,35,9,6,20,97,79,4,23,27
5884,R5884,25,46,66,76,34,32,94,12,56,27
5885,R5885,70,41,83,33,39,22,18,76,38,48
5886,R5886,37,73,94,70,35,28,18,39,18,37
5887,R5887,12,42,74,55,37,43,83,77,50,79
5888,R5888,38,7,79,77,35,74,58,18,74,75
5889,R5889,67,14,87,99,92,34,63,21,36,100
5890,R5890,15,100,53,68,32,92,19,92,73,79
5891,R5891,2,60,66,78,53,33,74,76,95,37
5892,R5892,67,3,4,7,73,72,93,52,18,22
5893,R5893,58,34,70,33,38,36,93,88,82,4
5894,R5894,2,45,77,17,41,93,58,13,1,59
5895,R5895,14,76,65,34,59,39,83,20,30,91
5896,R5896,49,82,76,20,7,20,68,29,96,91
5897,R5897,9,36,76,63,95,57,58,62,7,14
5898,R5898,47,71,7,64,58,91,96,89,53,32
5899,R5899,21,51,49,34,84,80,71,90,98,89
5900,R5900,47,27,98,18,44,2,44,35,13,70
5901,R5901,39,15,97,51,76,64,52,66,84,83
5902,R5902,42,86,52,62,37,46,62,68,76,80
5903,R5903,1,18,23,7,61,3,66,42,54,8
5904,R5904,44,43,30,93,85,53,42,93,43,57
5905,R5905,45,42,40,42,77,57,41,50,29,95
5906,R5906,29,17,69,80,10,80,84,77,42,51
5907,R5907,84,6,94,1,96,30,59,99,78,86
5908,R5908,13,27,82,48,27,57,81,4,13,98
5909,R5909,1,87,81,75,36,50,80,4,73,31
5910,R5910,3,75,90,45,77,65,31,84,52,40
5911,R5911,94,28,41,89,2,39,67,86,65,81
5912,R5912,81,91,13,15,55,80,51,75,59,99
5913,R5913,13,73,85,33,37,13,5,23,43,91
5914,R5914,17,8,4,40,1,2,58,85,29,43
5915,R5915,74,55,92,62,49,84,95,74,53,79
5916,R5916,93,69,57,73,98,28,17,75,11,63
5917,R5917,85,91,56,28,3,78,39,27,75,41
5918,R5918,34,29,23,28,88,26,19,26,42,45
5919,R5919,94,21,60,7,70,6,79,87,67,5
5920,R5920,95,43,100,34,91,11,48,17,15,36
5921,R5921,100,35,17,14,46,10,48,76,38,7
5922,R5922,15,78,67,10,31,49,86,43,100,68
5923,R5923,85,70,62,9,57,11,96,75,90,78
5924,R5924,43,52,11,75,81,63,31,68,28,25
5925,R5925,52,82,31,37,40,35,95,58,65,45
5926,R5926,73,2,21,75,17,19,99,60,57,92
5927,R5927,50,34,11,91,67,98,87,39,19,29
5928,R5928,65,6,16,90,41,99,64,25,59,37
5929,R5929,34,86,2,37,17,33,8,65,54,78
5930,R5930,32,22,85,37,76,70,38,49,93,87
5931,R5931,94,6,41,8,64,50,93,25,20,56
5932,R5932,16,89,7,60,20,56,81,72,54,27
5933,R5933,8,17,78,24,96,11,33,79,18,58
5934,R5934,43,35,2,76,21,68,89,79,7,17
5935,R5935,13,97,57,1,78,76,53,29,73,49
5936,R5936,24,30,12,16,25,29,44,90,50,56
5937,R5937,60,100,13,41,9,21,24,31,32,84
5938,R5938,86,18,35,54,93,17,68,63,66,19
5939,R5939,90,97,85,56,30,99,52,35,46,15
5940,R5940,74,43,84,1,38,21,63,64,9,41
5941,R5941,59,83,33,72,53,73,86,16,60,56
5942,R5942,47,21,32,45,99,61,97,79,11,28
5943,R5943,84,28,66,87,75,9,3,13,89,8
5944,R5944,54,40,67,52,49,14,10,67,55,63
5945,R5945,70,98,48,43,6,2,60,42,18,32
5946,R5946,79,72,82,72,90,28,84,24,32,72
5947,R5947,49,24,24,17,59,7,12,83,64,77
5948,R5948,68,42,47,73,49,62,58,71,87,12
5949,R5949,21,81,32,54,41,48,30,40,74,62
5950,R5950,48,63,86,6,12,15,71,44,23,9
5951,R5951,67,62,74,18,77,35,49,43,80,70
5952,R5952,93,88,86,60,13,71,13,52,78,72
5953,R5953,60,94,94,22,77,3,73,48,27,13
5954,R5954,79,93,75,38,75,81,19,12,92,70
5955,R5955,35,95,44,41,2,48,87,39,57,34
5956,R5956,8,65,3,19,37,93,24,42,60,60
5957,R5957,61,43,14,96,43,69,53,53,57,42
5958,R5958,28,56,48,10,70,69,26,77,94,19
5959,R5959,56,74,85,54,9,70,88,87,19,11
5960,R5960,23,72,67,66,84,62,68,89,81,66
5961,R5961,17,59,33,24,56,52,52,53,97,42
5962,R5962,81,98,73,95,46,69,85,81,59,26
5963,R5963,29,86,89,1,37,1,65,64,32,31
5964,R5964,23,41,55,4,88,86,56,20,4,69
5965,R5965,84,30,68,13,50,39,68,93,47,82
5966,R5966,62,59,64,62,29,25,8,42,71,22
5967,R5967,13,90,34,11,81,49,75,17,68,61
5968,R5968,1,6,92,64,4,60,95,95,18,93
5969,R5969,23,38,41,42,80,61,60,23,68,19
5970,R5970,72,64,100,12,58,98,63,33,86,36
5971,R5971,92,92,96,87,61,30,30,20,67,46
5972,R5972,88,53,64,2,68,2,19,39,58,89
5973,R5973,15,4,33,64,30,38,64,33,25,11
5974,R5974,7,51,69,36,84,14,90,14,77,23
5975,R5975,25,58,7,46,58,70,24,66,75,7
5976,R5976,57,79,34,30,27,95,78,2,30,45
5977,R5977,52,68,38,17,95,32,32,1,26,6
5978,R5978,11,76,15,23,78,4,27,87,37,2
5979,R5979,59,53,21,28,80,65,12,15,83,80
5980,R5980,98,28,95,38,46,53,69,19,11,12
5981,R5981,23,84,89,83,85,47,50,62,71,26
5982,R5982,15,44,16,39,23,6,12,20,22,44
5983,R5983,18,61,66,32,45,64,31,21,51,73
5984,R5984,99,77,45,65,19,95,30,73,39,16
5985,R5985,80,91,58,98,4,44,24,100,75,75
5986,R5986,7,61,90,94,81,76,85,49,85,64
5987,R5987,21,10,11,89,33,30,14,73,22,25
5988,R5988,18,72,3,46,95,40,8,3,59,68
5989,R5989,84,89,31,51,39,18,82,42,89,36
5990,R5990,59,81,28,14,85,47,54,67,13,94
5991,R5991,87,80,40,80,68,16,23,18,88,57
5992,R5992,16,45,49,38,100,83,82,12,56,43
5993,R5993,35,21,22,62,23,31,60,92,60,20
5994,R5994,55,47,45,40,61,29,7,93,43,20
5995,R5995,95,65,7,96,42,42,58,85,15,93
5996,R5996,84,7,82,87,14,24,36,33,47,100
5997,R5997,41,33,38,22,45,16,9,53,89,98
5998,R5998,18,63,15,18,57,90,64,63,39,30
5999,R5999,14,1,73,77,83,81,57,98,16,6
6000,R6000,29,49,71,10,59,7,52,28,3,53
6001,R6001,33,44,69,23,87,80,34,26,63,80
6002,R6002,42,69,61,17,37,7,13,41,80,7
6003,R6003,41,88,35,51,54,87,42,23,12,20
6004,R6004,16,90,66,48,81,12,74,87,74,71
6005,R6005,64,92,17,56,60,60,6,64,66,96
6006,R6006,42,14,67,26,59,86,25,15,11,28
6007,R6007,48,31,83,25,70,100,52,18,1,39
6008,R6008,46,17,21,41,74,65,84,37,87,40
6009,R6009,64,26,34,8,85,9,19,65,46,56
6010,R6010,94,18,67,47,17,75,34,17,38,86
6011,R6011,30,58,86,42,94,12,9,87,46,10
6012,R6012,88,78,53,32,92,5,30,46,26,17
6013,R6013,42,74,40,74,92,10,40,93,76,90
6014,R6014,84,53,64,80,74,24,47,9,18,55
6015,R6015,52,70,68,93,16,85,70,64,53,7
6016,R6016,93,48,43,10,50,56,20,93,95,35
6017,R6017,51,21,99,33,32,71,38,40,35,100
6018,R6018,35,55,72,14,48,33,48,96,77,38
6019,R6019,95,81,97,17,76,7,42,52,87,22
6020,R6020,55,18,15,9,41,29,86,85,63,6
6021,R6021,50,87,96,17,65,36,3,35,88,93
6022,R6022,52,15,39,72,61,15,6,11,88,45
6023,R6023,30,44,80,79,94,21,7,58,8,36
6024,R6024,79,81,90,47,72,83,82,80,62,81
6025,R6025,76,40,72,2,58,16,5,81,21,90
6026,R6026,20,82,20,45,57,35,86,91,37,11
6027,R6027,39,36,76,92,54,57,19,92,94,10
6028,R6028,72,90,19,93,71,56,37,30,70,93
6029,R6029,97,96,16,59,40,76,100,58,38,78
6030,R6030,90,90,5,33,50,60,96,89,89,57
6031,R6031,59,16,36,2,35,1,32,58,32,79
6032,R6032,74,64,82,33,18,1,15,27,98,98
6033,R6033,58,60,27,2,52,63,84,84,10,51
6034,R6034,93,98,41,75,83,11,63,6,100,49
6035,R6035,35,35,80,98,46,4,46,60,59,86
6036,R6036,7,79,23,39,8,98,12,42,90,64
6037,R6037,53,8,50,26,17,46,52,75,84,8
6038,R6038,39,54,45,92,52,99,16,30,93,99
6039,R6039,74,98,77,7,43,89,5,52,2,47
6040,R6040,36,76,54,13,46,36,90,95,81,30
6041,R6041,93,68,34,56,98,69,54,25,8,38
6042,R6042,100,91,41,5,38,46,29,51,36,66
6043,R6043,39,40,62,15,51,29,100,50,1,49
6044,R6044,87,31,66,19,38,88,96,5,81,33
6045,R6045,94,19,74,44,57,4,69,35,25,68
6046,R6046,19,97,22,89,62,69,93,98,61,94
6047,R6047,62,39,66,91,73,96,69,20,33,88
6048,R6048,83,32,15,16,64,18,66,65,28,14
6049,R6049,99,42,97,97,60,99,90,12,11,88
6050,R6050,36,52,7,42,66,32,13,64,73,79
6051,R6051,47,81,92,21,19,21,30,38,13,59
6052,R6052,76,87,12,68,44,22,75,2,54,71
6053,R6053,20,33,14,5,79,81,56,28,27,36
6054,R6054,71,16,79,51,60,55,2,49,27,25
6055,R6055,75,17,74,4,57,31,27,75,78,84
6056,R6056,56,13,56,17,48,2,89,31,54,6
6057,R6057,4,87,100,46,38,87,96,86,17,56
6058,R6058,57,25,23,13,85,81,9,92,16,52
6059,R6059,48,8,53,53,70,93,66,86,99,9
6060,R6060,65,7,35,78,34,65,31,79,80,87
6061,R6061,70,84,95,99,11,10,31,16,37,77
