id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
18771,R18771,33,79,8,20,64,24,58,80,94,62
18772,R18772,54,67,98,51,65,48,71,38,16,80
18773,R18773,79,24,10,29,85,35,95,51,39,62
18774,R18774,90,59,32,36,20,88,83,62,52,64
18775,R18775,94,16,9,21,88,72,40,56,17,8
18776,R18776,59,42,75,41,49,81,26,14,4,86
18777,R18777,98,100,27,45,75,73,78,66,98,33
18778,R18778,40,82,91,7,38,64,57,86,35,82
18779,R18779,77,40,87,17,97,74,98,45,31,25
18780,R18780,90,21,42,28,39,26,55,29,90,45
18781,R18781,24,65,94,45,14,66,50,85,43,96
18782,R18782,17,24,79,6,65,44,100,75,33,24
18783,R18783,48,91,60,63,91,10,31,7,71,75
18784,R18784,11,51,66,29,76,91,61,25,51,47
18785,R18785,53,54,87,84,8,22,93,47,43,88
18786,R18786,74,54,10,83,27,18,86,38,21,85
18787,R18787,48,18,83,9,45,38,6,36,43,63
18788,R18788,56,28,37,63,72,21,38,31,43,25
18789,R18789,52,80,13,79,29,68,91,44,35,44
18790,R18790,91,46,80,42,31,98,94,63,36,58
18791,R18791,54,33,98,14,55,89,46,71,79,91
18792,R18792,26,90,8,80,40,97,22,18,31,39
18793,R18793,1,20,33,67,67,7,21,74,71,27
18794,R18794,27,25,54,87,22,5,95,76,12,77
18795,R18795,9,28,37,20,32,54,16,25,2,84
18796,R18796,6,32,30,96,91,65,34,60,2,45
18797,R18797,12,85,79,89,82,17,42,16,23,44
18798,R18798,19,20,73,8,47,17,29,22,33,48
18799,R18799,13,71,100,88,8,5,97,52,82,61
18800,R18800,17,63,12,51,34,47,4,20,56,100
18801,R18801,16,61,98,52,22,75,26,57,90,79
18802,R18802,57,100,53,17,69,70,68,75,82,80
18803,R18803,61,62,7,12,39,22,10,94,59,94
18804,R18804,42,78,8,18,81,60,100,31,83,15
18805,R18805,50,95,60,23,32,16,50,43,73,90
18806,R18806,65,15,60,6,84,83,94,55,73,97
18807,R18807,55,3,77,74,28,95,89,67,15,98
18808,R18808,77,84,58,78,3,91,100,4,60,51
18809,R18809,57,78,99,77,18,13,22,72,99,97
18810,R18810,22,63,62,95,12,6,13,8,96,35
18811,R18811,88,92,92,28,28,25,39,90,4,31
18812,R18812,32,86,16,29,84,11,9,54,87,86
18813,R18813,84,14,25,58,24,16,51,4,56,45
18814,R18814,51,82,82,89,49,16,28,77,96,46
18815,R18815,15,64,37,15,46,15,35,23,89,10
18816,R18816,40,7,19,8,27,84,9,29,51,60
18817,R18817,18,63,21,16,15,47,37,39,93,95
18818,R18818,51,10,48,91,6,32,90,36,66,90
18819,R18819,49,92,66,19,11,58,7,28,36,27
18820,R18820,4,3,25,85,19,45,61,22,41,51
18821,R18821,2,68,80,11,41,8,91,90,65,3
18822,R18822,41,24,1,97,94,7,38,38,93,6
18823,R18823,44,4,55,59,41,45,12,46,6,20
18824,R18824,45,27,82,76,60,76,61,91,35,48
18825,R18825,9,74,11,19,62,80,14,74,93,100
18826,R18826,32,63,88,57,78,41,61,67,85,93
18827,R18827,50,58,82,41,26,42,42,38,67,60
18828,R18828,78,44,77,70,28,89,33,72,63,31
18829,R18829,46,16,87,95,61,78,38,56,58,20
18830,R18830,32,76,74,84,72,41,62,92,65,85
18831,R18831,42,18,36,2,5,5,9,42,58,72
18832,R18832,70,79,39,11,35,27,11,96,52,86
18833,R18833,25,68,19,98,81,88,65,46,73,32
18834,R18834,69,41,41,19,100,35,47,9,27,48
18835,R18835,74,32,6,58,60,27,21,94,82,3
18836,R18836,11,36,71,4,50,20,19,4,93,23
18837,R18837,59,28,51,68,14,41,70,76,5,49
18838,R18838,11,79,30,69,43,3,9,34,33,8
18839,R18839,52,60,67,48,27,55,46,1,90,93
18840,R18840,85,83,35,92,85,6,21,77,81,57
18841,R18841,25,99,24,38,35,32,74,89,83,65
18842,R18842,38,26,23,33,68,63,85,55,40,55
18843,R18843,21,69,86,8,70,93,100,86,37,75
18844,R18844,40,82,55,58,92,75,82,65,28,9
18845,R18845,78,50,69,52,4,10,91,22,71,73
18846,R18846,66,54,26,64,73,100,34,40,80,22
18847,R18847,37,52,55,85,57,88,76,73,97,90
18848,R18848,54,61,22,10,57,74,68,63,75,50
18849,R18849,64,38,16,27,3,77,80,17,91,85
18850,R18850,59,39,70,64,5,97,86,43,73,87
18851,R18851,24,51,30,51,12,40,30,29,22,90
18852,R18852,19,32,65,91,38,34,68,79,21,93
18853,R18853,67,36,18,38,64,67,74,9,99,55
18854,R18854,87,9,33,79,56,30,22,11,40,37
18855,R18855,94,20,11,28,16,39,82,38,84,26
18856,R18856,91,36,59,35,48,69,75,13,59,38
18857,R18857,95,97,24,86,96,21,68,76,60,21
18858,R18858,59,86,11,22,17,89,48,62,30,6
18859,R18859,30,29,17,77,15,67,60,2,78,80
18860,R18860,66,80,11,83,12,87,10,5,95,9
18861,R18861,51,12,58,31,81,70,88,55,48,43
18862,R18862,36,22,4,67,80,63,20,16,91,50
18863,R18863,40,38,99,82,92,57,38,26,59,38
18864,R18864,72,82,31,13,47,19,60,24,56,70
18865,R18865,89,65,34,1,79,58,6,14,75,11
18866,R18866,40,94,27,91,49,98,12,61,21,46
18867,R18867,84,11,66,88,57,79,15,73,2,49
18868,R18868,81,34,37,65,16,95,34,59,18,19
18869,R18869,50,25,83,65,70,71,75,16,71,21
18870,R18870,6,74,12,41,62,25,52,52,8,87
18871,R18871,82,39,37,99,16,69,71,62,22,74
18872,R18872,87,63,61,38,74,88,84,48,11,47
18873,R18873,10,16,75,44,45,87,57,71,68,7
18874,R18874,75,13,10,14,33,15,43,62,30,59
18875,R18875,35,83,43,22,96,8,93,71,86,2
18876,R18876,22,8,22,61,4,1,1,18,25,86
18877,R18877,33,82,63,46,3,41,64,90,23,20
18878,R18878,11,63,76,44,43,14,10,100,11,68
18879,R18879,7,9,57,87,28,34,21,31,74,32
18880,R18880,88,14,29,32,50,99,31,82,47,95
18881,R18881,69,83,71,100,16,36,16,32,75,25
18882,R18882,78,36,73,81,86,21,42,51,91,21
18883,R18883,100,63,37,10,4,63,80,82,15,3
18884,R18884,66,53,37,43,90,69,15,50,53,14
18885,R18885,98,13,15,63,62,97,7,46,1,30
18886,R18886,3,65,74,65,76,49,7,91,5,52
18887,R18887,21,30,16,7,29,8,73,43,1,17
18888,R18888,97,49,50,71,53,1,94,84,92,16
18889,R18889,57,54,14,76,28,60,1,96,87,12
18890,R18890,92,30,30,30,21,59,46,37,83,34
18891,R18891,50,65,68,1,92,14,83,3,20,48
18892,R18892,71,32,52,32,4,37,65,90,37,21
18893,R18893,68,4,21,61,9,94,72,18,67,44
18894,R18894,38,19,38,93,55,59,56,35,85,42
18895,R18895,42,67,94,64,26,19,75,13,9,48
18896,R18896,50,38,53,19,23,100,76,2,54,91
18897,R18897,74,90,43,41,11,76,13,56,91,44
18898,R18898,67,71,11,39,40,83,10,6,25,90
18899,R18899,50,12,7,21,77,91,90,97,44,17
18900,R18900,65,88,53,1,1,63,5,31,57,7
18901,R18901,79,61,9,39,90,7,71,54,32,77
18902,R18902,77,3,45,55,91,15,66,4,97,47
18903,R18903,1,79,62,10,59,18,54,50,44,75
18904,R18904,35,74,2,77,82,48,92,32,38,75
18905,R18905,48,14,45,65,20,67,17,13,30,12
18906,R18906,48,30,37,78,19,35,68,9,23,76
18907,R18907,88,31,50,84,98,5,34,28,34,94
18908,R18908,97,48,79,98,42,72,14,77,82,92
18909,R18909,40,71,38,54,38,78,17,75,80,84
18910,R18910,96,68,33,98,93,34,19,65,100,38
18911,R18911,95,16,26,77,79,73,35,95,60,22
18912,R18912,38,35,98,27,43,67,33,60,90,73
18913,R18913,90,27,63,95,37,77,78,1,27,68
18914,R18914,9,43,39,1,13,52,46,39,9,95
18915,R18915,17,26,56,36,82,11,70,80,77,39
18916,R18916,50,90,64,9,58,42,19,38,4,56
18917,R18917,21,12,14,100,99,29,20,44,98,5
18918,R18918,60,69,99,78,29,77,27,38,52,43
18919,R18919,13,87,13,41,53,20,68,50,65,20
18920,R18920,25,59,23,82,74,59,74,5,19,50
18921,R18921,18,18,46,20,15,99,48,98,37,61
18922,R18922,80,84,23,80,85,64,37,28,71,43
18923,R18923,40,77,53,69,70,99,53,87,86,38
18924,R18924,50,52,36,26,69,87,63,11,94,27
18925,R18925,19,22,13,15,17,52,48,100,92,17
18926,R18926,78,94,75,1,50,7,44,38,77,61
18927,R18927,51,69,89,75,99,11,54,11,99,22
18928,R18928,75,74,1,13,48,23,53,44,52,11
18929,R18929,52,85,1,32,14,28,99,36,48,73
18930,R18930,62,32,24,44,75,61,69,65,36,48
18931,R18931,12,66,5,37,42,51,42,29,13,56
18932,R18932,97,73,47,43,59,50,70,67,3,19
18933,R18933,67,10,20,67,95,7,39,81,75,31
18934,R18934,37,42,14,65,96,4,43,75,20,95
18935,R18935,24,36,53,58,58,27,87,80,92,26
18936,R18936,43,55,8,45,76,49,8,45,100,81
18937,R18937,53,34,45,46,27,52,11,92,99,72
18938,R18938,83,54,37,63,44,57,25,28,29,57
18939,R18939,46,79,17,72,70,73,29,46,13,36
18940,R18940,6,69,48,40,73,14,84,26,87,61
18941,R18941,28,83,15,81,20,12,15,45,40,83
18942,R18942,14,16,65,2,82,45,20,3,27,90
18943,R18943,49,13,34,34,57,86,35,48,10,39
18944,R18944,23,63,21,46,13,36,7,48,53,35
18945,R18945,41,87,62,85,72,60,73,99,82,37
18946,R18946,22,80,18,50,12,14,66,17,7,84
18947,R18947,23,73,37,27,57,47,39,53,96,51
18948,R18948,68,92,56,23,1,62,9,36,63,65
18949,R18949,64,43,15,86,59,53,71,23,55,92
18950,R18950,100,70,83,80,50,78,96,34,53,18
18951,R18951,15,49,71,67,58,78,72,9,32,4
18952,R18952,83,100,70,45,56,14,54,71,64,60
18953,R18953,86,14,54,96,29,52,83,9,7,56
18954,R18954,55,33,12,55,21,92,73,80,48,70
18955,R18955,41,74,63,83,91,72,71,58,8,72
18956,R18956,69,16,92,54,99,12,24,70,10,17
18957,R18957,41,99,3,74,82,23,98,75,53,5
18958,R18958,5,68,77,8,87,5,98,85,33,33
18959,R18959,90,52,69,1,95,83,44,26,9,42
18960,R18960,4,66,13,70,43,68,20,18,14,63
18961,R18961,99,77,29,69,91,61,84,19,9,83
18962,R18962,26,79,12,48,73,59,21,63,76,14
18963,R18963,68,52,63,68,17,9,92,55,96,49
18964,R18964,99,22,92,61,19,65,27,56,3,1
18965,R18965,60,17,69,79,86,50,28,17,86,30
18966,R18966,36,99,45,37,98,45,95,23,24,55
18967,R18967,18,37,44,14,31,65,35,95,2,43
18968,R18968,88,88,77,10,61,67,89,98,56,50
18969,R18969,60,52,98,22,21,87,42,99,10,51
18970,R18970,35,52,70,97,72,5,23,13,90,8
18971,R18971,15,77,91,23,34,36,74,9,50,3
18972,R18972,25,50,55,85,70,65,24,44,10,6
18973,R18973,7,77,24,4,37,94,48,41,25,70
18974,R18974,78,22,57,10,54,50,1,45,88,71
18975,R18975,34,59,87,81,65,30,63,24,7,77
18976,R18976,33,17,90,25,92,21,89,62,31,21
18977,R18977,12,66,56,31,54,35,57,18,84,19
18978,R18978,44,50,90,79,86,79,59,40,83,23
18979,R18979,79,55,61,35,26,46,26,56,49,69
18980,R18980,80,64,46,29,27,26,57,96,64,100
18981,R18981,74,96,83,46,20,3,98,66,81,54
18982,R18982,50,100,39,6,15,68,48,79,31,23
18983,R18983,48,7,19,58,35,91,90,21,86,89
18984,R18984,42,74,95,51,93,42,20,37,32,72
18985,R18985,95,88,8,12,6,64,34,26,74,82
18986,R18986,13,31,74,29,73,71,10,90,8,18
18987,R18987,27,59,64,4,96,72,64,10,11,66
18988,R18988,39,81,76,44,25,70,35,10,91,96
18989,R18989,86,17,34,36,80,52,23,18,89,97
18990,R18990,100,37,21,6,64,54,26,34,56,100
18991,R18991,10,9,90,22,7,41,32,79,77,73
18992,R18992,85,25,71,92,23,58,16,4,100,36
18993,R18993,21,40,5,96,75,23,92,7,43,76
18994,R18994,70,94,11,45,34,55,34,87,14,44
18995,R18995,96,61,95,55,42,90,14,69,67,82
18996,R18996,60,47,24,85,64,71,61,3,54,82
18997,R18997,47,85,94,49,69,2,94,1,57,33
18998,R18998,55,15,80,35,97,29,75,54,33,69
18999,R18999,17,31,99,78,57,9,87,53,37,44
19000,R19000,28,100,86,29,48,26,45,91,3,51
19001,R19001,100,9,52,69,92,43,13,67,7,28
19002,R19002,60,76,41,24,47,37,44,56,72,26
19003,R19003,30,13,14,81,7,72,61,38,29,37
19004,R19004,30,43,1,83,79,47,19,47,5,87
19005,R19005,77,45,35,58,20,86,86,76,44,62
19006,R19006,45,68,93,20,81,76,11,7,74,49
19007,R19007,83,99,75,71,75,4,50,71,28,25
19008,R19008,26,48,33,17,32,58,42,21,26,27
19009,R19009,17,7,44,50,44,2,65,91,94,19
19010,R19010,7,16,12,64,72,94,53,46,69,47
19011,R19011,1,14,74,66,59,68,93,90,73,14
19012,R19012,17,35,99,77,69,63,6,72,68,3
19013,R19013,19,57,5,91,75,56,1,11,88,89
19014,R19014,49,15,89,29,70,20,10,78,51,98
19015,R19015,64,100,64,100,23,51,43,84,34,6
19016,R19016,37,96,42,59,79,8,29,80,48,34
19017,R19017,40,89,47,69,9,42,76,4,68,33
19018,R19018,21,68,82,69,54,37,54,63,88,80
19019,R19019,7,58,77,28,45,57,48,87,66,40
19020,R19020,53,77,80,34,98,2,94,90,96,96
19021,R19021,35,94,11,17,59,38,44,87,99,81
19022,R19022,10,45,10,77,87,97,12,24,100,14
19023,R19023,90,36,96,78,55,40,9,5,32,57
19024,R19024,49,10,36,94,18,32,6,28,70,25
19025,R19025,7,58,4,20,83,24,5,64,76,75
19026,R19026,32,19,72,74,30,20,2,4,96,2
19027,R19027,70,49,66,97,86,22,58,2,12,5
19028,R19028,49,40,95,99,71,22,16,18,80,63
19029,R19029,13,52,47,91,42,30,40,20,69,86
19030,R19030,97,99,70,59,88,91,26,67,11,96
19031,R19031,100,60,76,97,68,82,89,6,23,44
19032,R19032,72,59,84,16,85,10,72,82,10,17
19033,R19033,25,40,2,70,22,40,95,85,66,60
19034,R19034,43,71,2,74,34,29,20,34,20,78
19035,R19035,72,23,84,89,44,14,74,34,71,76
19036,R19036,70,18,51,25,30,45,25,95,11,32
19037,R19037,5,74,17,58,79,86,3,52,53,95
19038,R19038,94,48,74,94,91,89,42,82,31,98
19039,R19039,58,29,35,96,98,6,26,16,65,97
19040,R19040,31,71,51,27,95,13,18,82,89,1
19041,R19041,49,90,34,71,50,12,80,78,37,16
19042,R19042,21,91,27,9,68,7,27,88,37,6
19043,R19043,62,83,68,88,28,47,35,54,23,14
19044,R19044,26,92,93,67,75,57,96,9,80,29
19045,R19045,7,62,88,35,62,96,13,70,68,6
19046,R19046,75,68,74,57,34,37,53,35,29,98
19047,R19047,71,28,7,36,80,59,59,59,12,45
19048,R19048,18,49,25,76,31,38,70,47,43,98
19049,R19049,97,14,45,75,28,54,91,59,72,10
19050,R19050,91,82,34,16,13,25,65,66,83,95
19051,R19051,71,74,88,57,32,21,52,74,2,83
19052,R19052,19,29,71,43,52,70,11,44,3,91
19053,R19053,26,90,6,79,35,64,20,8,60,76
19054,R19054,75,40,45,98,80,93,59,95,34,48
19055,R19055,65,96,52,27,85,19,40,60,51,5
19056,R19056,26,28,68,96,25,13,100,13,98,96
19057,R19057,65,37,75,27,96,65,83,53,62,13
19058,R19058,37,73,11,7,46,94,50,76,14,14
19059,R19059,83,83,86,51,5,74,10,51,5,1
19060,R19060,18,38,43,83,55,47,96,36,24,96
19061,R19061,3,76,53,71,40,51,6,76,95,83
19062,R19062,81,1,20,72,18,70,78,30,7,84
19063,R19063,77,14,65,1,80,79,50,99,21,35
19064,R19064,21,15,60,18,45,72,66,99,50,51
19065,R19065,32,98,40,17,44,24,9,64,49,60
19066,R19066,85,80,3,49,66,82,55,2,66,17
19067,R19067,69,3,94,17,13,65,65,29,4,15
19068,R19068,55,95,2,52,81,53,59,15,52,99
19069,R19069,2,27,19,23,52,8,51,29,66,5
19070,R19070,63,83,93,57,61,98,38,91,94,63
19071,R19071,62,3,52,42,92,72,1,88,34,50
19072,R19072,86,10,94,7,67,23,55,48,25,28
19073,R19073,16,90,38,61,69,25,51,3,24,11
19074,R19074,7,80,89,1,96,63,45,68,95,100
19075,R19075,71,93,91,56,15,40,44,80,48,10
19076,R19076,94,81,23,86,70,91,79,36,45,61
19077,R19077,74,98,34,72,45,86,44,27,57,59
19078,R19078,93,48,5,36,39,12,52,36,9,41
19079,R19079,53,48,61,18,2,52,12,58,81,45
19080,R19080,97,65,46,86,50,84,36,71,54,10
19081,R19081,52,65,76,79,68,14,18,22,61,58
19082,R19082,11,55,97,39,9,15,49,69,25,88
19083,R19083,93,64,21,56,76,44,65,43,81,5
19084,R19084,72,57,16,51,43,30,82,43,33,77
19085,R19085,83,82,20,64,57,85,14,82,40,87
19086,R19086,42,57,70,90,22,24,48,66,18,77
19087,R19087,73,38,8,36,85,55,18,38,37,79
19088,R19088,18,8,95,16,59,51,96,80,55,88
19089,R19089,79,30,19,46,98,71,46,28,80,9
19090,R19090,81,93,80,4,4,59,28,67,88,35
19091,R19091,45,72,43,66,93,2,61,42,23,19
19092,R19092,99,79,17,92,92,29,44,2,89,8
19093,R19093,78,12,49,98,44,94,45,37,78,49
19094,R19094,65,18,13,3,36,69,16,81,27,49
19095,R19095,18,46,6,37,31,63,25,29,29,24
19096,R19096,78,80,25,16,100,44,93,8,14,75
19097,R19097,41,75,81,24,66,91,85,50,73,5
19098,R19098,90,19,99,27,17,93,4,61,80,75
19099,R19099,20,14,20,15,47,20,80,66,83,77
19100,R19100,87,4,3,6,76,96,93,52,53,74
19101,R19101,8,65,90,2,95,78,32,69,57,2
19102,R19102,81,66,4,11,56,61,98,29,26,47
19103,R19103,85,78,55,1,24,5,20,15,51,100
19104,R19104,95,95,15,100,62,79,79,28,56,24
19105,R19105,36,45,75,16,46,12,61,2,82,57
19106,R19106,100,47,67,81,44,44,4,6,17,50
19107,R19107,47,26,35,28,18,61,8,48,89,24
19108,R19108,23,33,85,57,59,48,86,86,36,90
19109,R19109,14,87,66,25,76,70,94,9,90,57
19110,R19110,58,94,78,89,7,90,7,24,15,82
19111,R19111,63,88,8,5,43,23,80,64,66,37
19112,R19112,22,36,93,24,12,53,69,13,46,50
19113,R19113,20,53,96,3,81,75,26,66,37,2
19114,R19114,30,10,91,22,3,22,36,12,59,53
19115,R19115,57,8,92,93,57,13,51,46,47,27
19116,R19116,62,15,34,33,32,99,71,48,27,51
19117,R19117,43,64,20,41,93,70,18,8,57,76
19118,R19118,87,49,62,69,97,20,40,95,73,6
19119,R19119,100,79,87,43,51,57,79,81,9,67
19120,R19120,73,85,82,48,75,54,3,63,41,98
19121,R19121,80,70,94,91,53,83,39,57,55,48
19122,R19122,84,14,16,53,18,47,14,10,30,88
19123,R19123,59,24,23,49,68,54,88,18,95,48
19124,R19124,57,71,87,2,21,47,11,27,24,41
19125,R19125,51,17,1,73,17,11,34,9,43,21
19126,R19126,96,81,58,95,22,87,6,73,100,65
19127,R19127,82,50,39,51,63,98,85,13,35,63
19128,R19128,96,1,89,76,28,8,85,37,59,97
19129,R19129,36,25,97,25,69,82,65,59,47,91
19130,R19130,78,69,66,50,21,24,23,51,70,68
19131,R19131,28,24,75,92,81,82,48,91,42,78
19132,R19132,97,52,45,61,30,27,71,99,29,60
19133,R19133,43,46,70,72,34,14,86,5,50,34
19134,R19134,30,36,49,36,59,81,82,71,3,82
19135,R19135,58,20,87,76,32,96,98,68,46,9
19136,R19136,93,36,47,68,69,85,62,12,64,87
19137,R19137,41,46,6,54,85,28,62,25,15,18
19138,R19138,32,86,28,78,21,15,16,75,59,53
19139,R19139,87,56,3,44,86,28,68,61,96,81
19140,R19140,59,32,63,98,64,87,21,90,2,5
19141,R19141,82,34,54,61,9,68,36,64,4,76
19142,R19142,38,16,59,72,91,78,12,80,64,93
19143,R19143,12,55,30,96,48,24,70,12,17,44
19144,R19144,93,95,62,48,80,4,68,80,90,56
19145,R19145,30,11,50,45,63,90,6,7,74,61
19146,R19146,5,42,30,88,44,36,72,49,80,21
19147,R19147,10,65,45,46,16,19,66,90,58,78
19148,R19148,15,20,100,80,29,67,2,9,15,22
19149,R19149,71,36,26,47,44,71,80,40,24,7
19150,R19150,14,15,34,82,80,22,36,31,70,66
19151,R19151,23,72,9,33,66,85,47,60,90,48
19152,R19152,20,23,4,34,28,72,65,74,67,91
19153,R19153,15,97,35,19,29,80,90,77,63,94
19154,R19154,68,46,44,36,10,83,38,33,22,70
19155,R19155,28,60,64,90,45,4,6,28,39,16
19156,R19156,74,86,33,64,25,2,71,55,27,66
19157,R19157,70,20,93,57,87,18,2,29,40,99
19158,R19158,10,39,66,72,12,4,70,66,7,68
19159,R19159,1,47,50,24,97,78,70,67,70,17
19160,R19160,52,16,85,8,18,88,65,85,89,41
19161,R19161,76,93,96,76,46,46,60,50,9,59
19162,R19162,37,50,54,88,3,16,52,81,30,20
19163,R19163,80,75,33,67,78,10,81,100,12,12
19164,R19164,51,52,80,81,29,25,10,70,10,27
19165,R19165,87,90,82,99,51,57,66,14,47,1
19166,R19166,18,76,89,15,58,14,19,1,56,17
19167,R19167,100,54,28,9,87,71,24,40,83,10
19168,R19168,41,13,84,63,24,8,75,90,29,41
19169,R19169,40,14,27,98,50,69,97,77,16,13
19170,R19170,43,39,57,29,35,66,30,93,35,31
19171,R19171,21,58,24,19,13,26,98,91,10,86
19172,R19172,17,72,25,91,97,38,7,1,100,77
19173,R19173,23,17,21,73,65,35,72,48,100,15
19174,R19174,92,78,93,100,90,78,92,77,75,89
19175,R19175,22,7,34,77,46,51,28,70,92,74
19176,R19176,10,76,39,93,67,59,87,84,71,92
19177,R19177,34,55,100,66,70,39,69,98,89,43
19178,R19178,30,88,64,39,77,88,37,50,73,42
19179,R19179,34,69,46,42,67,3,77,57,19,93
19180,R19180,62,46,87,18,80,41,4,12,93,17
19181,R19181,66,48,30,25,10,43,16,28,30,79
19182,R19182,87,50,39,33,32,89,45,81,45,99
19183,R19183,5,65,54,1,100,27,37,68,86,87
19184,R19184,62,45,50,10,10,26,12,73,20,58
19185,R19185,7,75,94,100,61,63,20,63,60,34
19186,R19186,49,12,2,82,91,70,13,78,13,9
19187,R19187,11,9,84,13,47,97,87,1,71,54
19188,R19188,82,50,23,18,62,11,10,5,5,86
19189,R19189,60,59,95,63,38,51,69,52,67,9
19190,R19190,79,16,3,64,21,6,76,41,25,49
19191,R19191,51,99,23,89,46,63,18,35,82,68
19192,R19192,36,78,14,70,81,42,42,16,87,78
19193,R19193,65,88,100,2,73,64,5,19,29,61
19194,R19194,53,34,80,84,18,74,56,14,57,88
19195,R19195,26,9,60,38,61,42,44,16,73,60
19196,R19196,44,3,16,79,36,89,48,21,77,85
19197,R19197,100,58,64,67,81,39,14,56,47,51
19198,R19198,31,34,16,8,40,62,98,77,34,69
19199,R19199,35,70,45,15,88,51,5,18,26,33
19200,R19200,3,79,26,70,77,15,49,45,96,95
19201,R19201,16,22,95,31,63,6,73,87,37,84
19202,R19202,84,41,34,69,61,54,70,13,2,1
19203,R19203,60,56,23,16,80,48,83,85,11,84
19204,R19204,41,85,82,80,65,64,47,3,19,39
19205,R19205,19,62,62,5,30,66,60,25,12,14
19206,R19206,88,89,12,76,21,19,52,67,84,64
19207,R19207,39,51,65,73,32,33,22,59,21,82
19208,R19208,3,15,50,33,54,95,35,45,31,65
19209,R19209,23,9,61,92,46,95,23,33,19,5
19210,R19210,82,55,15,72,78,60,35,77,72,84
19211,R19211,90,62,21,67,32,60,44,57,8,35
19212,R19212,100,24,58,59,33,90,57,54,34,8
19213,R19213,44,90,8,52,74,51,5,15,98,63
19214,R19214,85,78,93,36,81,72,31,76,15,78
19215,R19215,7,73,39,53,26,91,41,39,63,14
19216,R19216,52,36,63,74,28,4,93,77,95,85
19217,R19217,26,64,10,59,40,70,51,57,55,86
19218,R19218,52,70,90,33,75,2,20,79,94,70
19219,R19219,19,30,41,37,47,17,1,29,89,84
19220,R19220,53,47,51,52,85,27,80,12,70,85
19221,R19221,64,24,53,36,57,51,47,99,55,80
19222,R19222,4,92,21,75,26,88,53,12,24,80
19223,R19223,43,100,69,90,13,49,39,40,18,74
19224,R19224,24,69,73,67,93,8,2,83,92,50
19225,R19225,10,89,36,3,47,20,22,82,18,55
19226,R19226,69,3,10,66,78,81,20,84,7,59
19227,R19227,33,99,50,30,100,19,40,9,26,26
19228,R19228,64,37,71,46,14,8,65,60,13,8
19229,R19229,41,51,21,87,33,89,31,45,97,93
19230,R19230,70,95,37,32,23,65,40,12,28,80
19231,R19231,26,99,49,46,62,100,89,8,61,83
19232,R19232,5,30,71,42,25,95,88,52,42,79
19233,R19233,95,17,81,14,5,99,39,78,35,25
19234,R19234,42,12,19,3,21,83,17,87,36,44
19235,R19235,16,43,10,71,44,94,47,37,62,23
19236,R19236,33,18,10,55,56,31,28,37,84,28
19237,R19237,97,50,9,92,47,22,5,70,33,32
19238,R19238,35,48,34,31,97,87,21,82,68,58
19239,R19239,87,16,11,83,24,19,12,85,16,68
19240,R19240,38,42,47,52,74,38,66,64,31,80
19241,R19241,74,44,97,88,39,44,58,94,47,7
19242,R19242,89,3,91,43,36,62,10,2,29,11
19243,R19243,49,80,91,16,77,80,40,75,54,50
19244,R19244,97,7,89,25,81,37,79,46,44,90
19245,R19245,60,68,52,80,86,28,51,27,30,14
19246,R19246,6,41,81,81,56,16,81,7,47,61
19247,R19247,39,64,7,66,87,55,24,1,73,42
19248,R19248,58,90,100,2,99,50,58,82,94,44
19249,R19249,59,84,99,95,12,50,31,65,9,83
19250,R19250,28,22,45,44,61,81,53,19,86,35
19251,R19251,62,93,74,43,55,63,55,66,88,11
19252,R19252,5,56,85,5,11,59,49,31,42,58
19253,R19253,78,58,13,8,22,82,61,46,63,77
19254,R19254,57,91,98,43,63,17,48,70,2,31
19255,R19255,67,93,11,19,47,56,72,49,3,98
19256,R19256,71,74,64,48,99,1,97,26,70,9
19257,R19257,33,93,79,60,7,18,99,91,53,31
19258,R19258,69,79,21,80,30,35,93,9,28,19
19259,R19259,100,60,84,42,6,51,57,9,41,47
19260,R19260,24,13,14,65,9,16,24,17,40,80
19261,R19261,26,51,76,58,33,78,29,27,94,75
19262,R19262,97,31,75,37,93,67,83,6,10,17
19263,R19263,12,21,1,27,60,57,61,67,25,3
19264,R19264,2,8,81,4,73,90,32,39,89,70
19265,R19265,94,100,11,31,16,95,72,79,86,6
19266,R19266,53,97,68,88,6,51,73,20,78,57
19267,R19267,53,19,76,59,23,45,17,35,86,3
19268,R19268,90,22,21,87,11,9,46,94,42,7
19269,R19269,37,67,93,83,43,47,41,83,85,5
19270,R19270,51,8,22,52,47,8,19,27,97,93
19271,R19271,26,42,56,89,69,75,77,90,33,23
19272,R19272,60,95,93,37,34,44,90,61,95,97
19273,R19273,83,81,80,33,75,90,75,95,69,33
19274,R19274,100,87,72,66,48,3,10,47,28,46
19275,R19275,15,39,91,10,47,72,47,25,38,4
19276,R19276,63,64,64,92,56,71,54,39,32,19
19277,R19277,93,86,74,18,11,69,96,22,100,10
19278,R19278,89,28,95,42,67,67,67,8,14,53
19279,R19279,93,76,94,6,31,49,2,33,50,39
19280,R19280,10,77,24,32,52,2,54,9,18,25
19281,R19281,21,7,24,9,53,84,23,100,64,1
19282,R19282,44,26,72,89,74,51,2,16,59,90
19283,R19283,77,94,59,52,38,21,67,37,87,47
19284,R19284,24,38,21,38,59,91,17,75,97,14
