id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
4740,R4740,60,41,88,20,68,79,97
4741,R4741,22,21,61,95,75,14,60
4742,R4742,62,45,12,49,19,57,91
4743,R4743,8,100,50,70,74,15,83
4744,R4744,30,78,91,24,17,11,81
4745,R4745,10,55,91,5,64,44,78
4746,R4746,8,13,95,84,43,6,48
4747,R4747,50,27,36,91,92,10,92
4748,R4748,81,42,71,69,76,3,21
4749,R4749,3,83,7,32,86,67,39
4750,R4750,30,51,66,76,38,56,32
4751,R4751,42,14,27,13,1,53,18
4752,R4752,19,55,8,68,72,77,9
4753,R4753,62,30,14,2,43,16,64
4754,R4754,15,41,82,94,39,42,12
4755,R4755,6,54,76,36,11,24,98
4756,R4756,79,6,64,31,91,83,49
4757,R4757,41,37,31,21,61,14,70
4758,R4758,16,10,34,50,8,88,26
4759,R4759,84,12,18,95,9,35,84
4760,R4760,89,66,64,87,86,53,16
4761,R4761,87,55,82,60,51,67,81
4762,R4762,76,77,83,89,28,13,17
4763,R4763,8,36,23,54,65,91,6
4764,R4764,72,85,23,70,58,48,70
4765,R4765,35,30,11,26,22,5,50
4766,R4766,24,33,56,87,34,18,62
4767,R4767,87,31,56,4,31,14,13
4768,R4768,53,16,36,67,72,55,46
4769,R4769,39,14,9,75,51,86,94
4770,R4770,76,55,4,89,64,10,64
4771,R4771,96,72,88,2,45,65,9
4772,R4772,64,94,31,34,61,65,26
4773,R4773,8,80,25,26,76,12,3
4774,R4774,67,90,40,88,48,29,74
4775,R4775,94,1,27,35,94,15,62
4776,R4776,93,47,27,13,35,14,19
4777,R4777,41,77,2,61,3,79,37
4778,R4778,9,32,96,40,31,92,78
4779,R4779,43,99,45,31,37,90,39
4780,R4780,78,20,93,2,25,16,20
4781,R4781,1,40,74,26,24,14,37
4782,R4782,46,1,34,33,70,9,72
4783,R4783,93,35,83,92,49,90,47
4784,R4784,85,57,3,61,88,34,53
4785,R4785,44,32,62,65,97,18,54
4786,R4786,19,63,93,42,23,97,22
4787,R4787,22,56,70,22,67,81,85
4788,R4788,15,81,24,87,41,53,66
4789,R4789,100,5,7,16,17,32,36
4790,R4790,70,54,71,19,1,20,62
4791,R4791,25,5,83,94,76,35,51
4792,R4792,86,21,40,43,73,21,7
4793,R4793,91,41,40,2,4,91,45
4794,R4794,9,79,60,97,86,78,82
4795,R4795,91,84,72,17,21,56,31
4796,R4796,30,76,70,68,22,89,11
4797,R4797,76,93,20,61,2,6,2
4798,R4798,44,27,35,30,8,42,5
4799,R4799,61,7,16,83,58,93,34
4800,R4800,35,41,43,64,10,76,80
4801,R4801,10,98,29,70,25,80,58
4802,R4802,57,71,8,78,1,8,63
4803,R4803,12,66,12,7,23,29,78
4804,R4804,20,18,30,62,20,59,73
4805,R4805,26,100,91,30,69,80,88
4806,R4806,67,13,74,86,32,65,8
4807,R4807,25,18,73,68,49,71,20
4808,R4808,50,54,74,33,4,38,31
4809,R4809,34,50,99,89,20,22,46
4810,R4810,97,76,35,30,41,9,28
4811,R4811,71,34,88,44,64,51,25
4812,R4812,33,92,52,27,20,51,59
4813,R4813,90,62,3,11,1,36,64
4814,R4814,49,47,14,5,24,82,12
4815,R4815,48,7,64,55,31,32,62
4816,R4816,58,18,61,84,20,67,58
4817,R4817,44,76,68,24,27,10,19
4818,R4818,64,62,70,63,85,45,52
4819,R4819,59,21,90,92,74,73,64
4820,R4820,11,4,27,13,56,63,93
4821,R4821,24,95,42,40,17,73,55
4822,R4822,79,61,52,16,63,39,41
4823,R4823,34,63,76,51,97,15,20
4824,R4824,39,66,97,89,57,74,84
4825,R4825,41,87,67,20,11,2,21
4826,R4826,2,17,5,82,60,91,91
4827,R4827,64,21,55,16,55,93,89
4828,R4828,88,68,100,60,52,92,70
4829,R4829,18,10,35,40,48,2,84
4830,R4830,26,54,90,52,31,79,20
4831,R4831,24,86,61,94,18,89,42
4832,R4832,35,89,95,16,14,40,69
4833,R4833,11,78,26,1,52,39,72
4834,R4834,38,67,73,65,74,3,64
4835,R4835,22,88,66,24,51,39,3
4836,R4836,59,19,72,75,71,67,13
4837,R4837,82,53,23,5,6,46,56
4838,R4838,66,1,25,58,62,96,66
4839,R4839,54,9,80,95,56,6,31
4840,R4840,16,36,11,5,54,12,15
4841,R4841,60,60,43,97,34,35,30
4842,R4842,72,12,77,64,86,89,79
4843,R4843,44,8,94,91,13,44,47
4844,R4844,14,50,59,64,68,31,69
4845,R4845,10,88,43,37,82,66,59
4846,R4846,7,18,11,56,23,65,23
4847,R4847,35,26,25,54,34,83,54
4848,R4848,95,21,16,46,95,62,25
4849,R4849,37,61,80,85,14,82,31
4850,R4850,54,81,98,34,88,39,62
4851,R4851,61,26,61,87,53,36,27
4852,R4852,10,9,41,81,88,50,7
4853,R4853,78,38,90,26,26,31,73
4854,R4854,38,66,46,67,51,49,27
4855,R4855,9,70,68,35,87,72,87
4856,R4856,18,28,48,63,39,16,32
4857,R4857,8,14,92,19,16,58,54
4858,R4858,21,40,74,7,18,13,75
4859,R4859,54,17,53,80,57,91,74
4860,R4860,66,14,90,7,30,96,38
4861,R4861,49,8,34,82,78,26,5
4862,R4862,67,68,83,40,80,72,14
4863,R4863,68,58,89,41,48,84,67
4864,R4864,4,94,83,22,53,67,17
4865,R4865,35,31,23,81,90,86,51
4866,R4866,16,79,5,21,64,84,2
4867,R4867,7,43,18,65,2,8,98
4868,R4868,69,81,30,59,35,90,77
4869,R4869,53,82,9,92,63,38,31
4870,R4870,91,41,42,48,10,65,24
4871,R4871,89,39,53,14,46,88,85
4872,R4872,24,2,3,45,78,8,17
4873,R4873,50,15,31,6,55,18,30
4874,R4874,73,26,37,97,87,7,70
4875,R4875,77,6,65,61,50,14,35
4876,R4876,67,10,52,37,71,23,63
4877,R4877,65,77,7,47,57,73,100
4878,R4878,47,7,18,62,99,72,92
4879,R4879,19,16,23,62,17,79,70
4880,R4880,64,38,76,87,10,51,36
4881,R4881,60,47,66,40,14,41,51
4882,R4882,88,88,27,49,99,94,68
4883,R4883,85,45,8,15,46,30,42
4884,R4884,44,58,45,43,93,17,22
4885,R4885,13,99,51,18,1,86,52
4886,R4886,56,92,37,69,79,72,39
4887,R4887,17,73,9,36,10,99,27
4888,R4888,13,56,20,59,37,56,12
4889,R4889,33,78,56,76,66,30,80
4890,R4890,68,69,90,87,64,91,64
4891,R4891,66,74,50,32,59,24,90
4892,R4892,13,97,22,13,12,73,68
4893,R4893,71,13,8,92,99,33,81
4894,R4894,12,83,11,27,11,56,66
4895,R4895,69,80,74,98,83,16,12
4896,R4896,41,15,88,93,55,64,53
4897,R4897,6,60,89,20,19,3,72
4898,R4898,85,15,30,88,61,44,81
4899,R4899,97,56,55,5,83,67,9
4900,R4900,21,19,43,89,74,24,61
4901,R4901,82,74,11,47,77,55,92
4902,R4902,35,80,21,44,25,75,58
4903,R4903,98,42,78,28,86,71,15
4904,R4904,81,77,34,58,29,24,82
4905,R4905,6,9,77,22,12,89,10
4906,R4906,4,84,49,41,11,89,22
4907,R4907,79,52,83,85,59,72,96
4908,R4908,4,65,31,78,94,27,45
4909,R4909,99,54,63,41,95,48,80
4910,R4910,38,55,57,35,10,16,69
4911,R4911,3,100,30,35,56,61,89
4912,R4912,71,89,32,86,19,33,67
4913,R4913,78,52,80,23,5,41,79
4914,R4914,88,25,41,37,75,12,19
4915,R4915,28,48,43,43,22,10,83
4916,R4916,58,30,40,80,23,33,94
4917,R4917,27,2,19,98,63,8,54
4918,R4918,7,37,28,16,87,19,8
4919,R4919,44,73,50,29,81,73,100
4920,R4920,19,76,86,40,21,12,26
4921,R4921,46,36,21,51,56,64,90
4922,R4922,46,93,84,24,66,99,64
4923,R4923,39,2,7,45,47,75,51
4924,R4924,37,4,92,72,62,71,74
4925,R4925,22,25,51,6,23,99,20
4926,R4926,63,98,97,10,30,52,87
4927,R4927,60,51,22,13,59,46,40
4928,R4928,80,71,92,51,56,56,47
4929,R4929,39,96,6,7,38,29,87
4930,R4930,54,84,32,41,92,45,94
4931,R4931,17,93,60,94,46,9,45
4932,R4932,38,11,94,32,94,47,36
4933,R4933,83,82,36,97,1,24,87
4934,R4934,22,79,31,73,73,10,94
4935,R4935,83,38,19,25,11,55,41
4936,R4936,96,24,15,55,67,18,20
4937,R4937,10,60,71,37,26,44,29
4938,R4938,27,8,13,78,60,82,33
4939,R4939,77,89,16,87,97,78,71
4940,R4940,48,61,3,85,53,40,62
4941,R4941,52,2,27,1,20,75,6
4942,R4942,50,36,47,20,47,17,11
4943,R4943,4,28,58,9,29,22,4
4944,R4944,89,81,30,70,41,16,55
4945,R4945,49,40,83,62,45,99,58
4946,R4946,3,57,28,64,22,61,85
4947,R4947,27,98,66,21,47,16,26
4948,R4948,48,86,51,92,11,49,96
4949,R4949,88,50,82,69,78,96,94
4950,R4950,59,56,53,65,99,47,10
4951,R4951,33,87,18,8,82,27,29
4952,R4952,10,62,67,59,94,14,81
4953,R4953,72,3,39,93,86,63,97
4954,R4954,38,53,51,86,59,20,57
4955,R4955,32,77,18,49,68,16,85
4956,R4956,17,20,7,83,39,57,12
4957,R4957,15,57,3,96,68,38,37
4958,R4958,56,37,65,67,26,79,76
4959,R4959,97,83,11,28,30,80,20
4960,R4960,88,30,35,38,55,41,23
4961,R4961,39,20,65,12,86,66,76
4962,R4962,92,25,35,71,93,34,26
4963,R4963,28,88,12,76,97,56,39
4964,R4964,85,37,17,91,10,46,75
4965,R4965,93,63,59,45,27,47,34
4966,R4966,43,2,18,32,11,56,16
4967,R4967,15,39,93,70,49,59,98
4968,R4968,86,67,15,31,92,6,72
4969,R4969,47,74,35,20,20,86,44
4970,R4970,42,99,67,94,59,71,86
4971,R4971,9,87,62,52,9,84,24
4972,R4972,13,40,53,42,30,36,60
4973,R4973,73,65,63,92,68,69,97
4974,R4974,67,51,32,60,31,11,37
4975,R4975,61,72,26,34,95,46,92
4976,R4976,6,89,41,32,31,7,64
4977,R4977,91,30,18,92,85,83,73
4978,R4978,12,13,41,70,89,38,26
4979,R4979,17,29,60,70,25,92,51
4980,R4980,66,35,57,58,79,47,31
4981,R4981,11,68,34,20,52,69,75
4982,R4982,90,95,23,12,15,87,54
4983,R4983,48,14,7,2,97,20,15
4984,R4984,50,9,34,85,14,39,51
4985,R4985,43,95,45,71,64,27,92
4986,R4986,33,50,57,82,85,14,23
4987,R4987,32,92,58,99,18,63,100
4988,R4988,78,88,93,54,72,43,27
4989,R4989,61,80,41,71,45,29,69
4990,R4990,80,89,11,92,80,21,89
4991,R4991,89,69,57,80,25,68,68
4992,R4992,16,54,87,67,89,33,82
4993,R4993,42,92,49,21,78,38,71
4994,R4994,79,17,31,52,52,6,3
4995,R4995,98,34,3,66,8,86,93
4996,R4996,53,10,18,96,55,46,95
4997,R4997,13,23,27,92,69,2,42
4998,R4998,34,78,32,29,50,97,56
4999,R4999,42,34,58,29,36,64,6
5000,R5000,26,57,89,26,99,42,29
5001,R5001,22,32,68,9,30,83,25
5002,R5002,19,100,40,25,26,59,90
5003,R5003,76,84,82,56,93,98,99
5004,R5004,89,89,1,17,22,4,5
5005,R5005,40,32,98,24,72,84,56
5006,R5006,23,97,71,2,34,74,41
5007,R5007,42,92,58,38,97,6,98
5008,R5008,1,50,42,69,4,54,4
5009,R5009,26,40,48,77,37,1,25
5010,R5010,69,4,50,78,12,8,95
5011,R5011,76,97,47,7,9,86,24
5012,R5012,54,53,22,58,45,12,50
5013,R5013,90,46,66,17,1,57,73
5014,R5014,80,68,47,45,43,62,78
5015,R5015,46,23,27,33,13,25,22
5016,R5016,21,52,95,72,48,60,6
5017,R5017,14,17,9,50,44,67,32
5018,R5018,23,66,98,61,52,85,96
5019,R5019,71,22,55,3,23,18,22
5020,R5020,79,37,8,97,11,96,3
5021,R5021,2,95,75,16,38,48,54
5022,R5022,14,94,49,66,19,100,43
5023,R5023,31,41,63,78,25,34,59
5024,R5024,44,49,35,31,29,46,19
5025,R5025,16,82,56,67,68,98,34
5026,R5026,30,13,51,20,80,59,38
5027,R5027,85,45,46,78,5,19,24
5028,R5028,83,74,27,97,78,35,89
5029,R5029,7,38,37,85,94,6,86
5030,R5030,68,33,84,42,37,26,78
5031,R5031,47,55,83,54,83,79,93
5032,R5032,44,25,31,69,87,63,73
5033,R5033,60,96,79,45,4,62,11
5034,R5034,11,92,57,49,90,90,25
5035,R5035,67,34,50,76,49,17,15
5036,R5036,27,58,57,89,26,23,76
5037,R5037,24,39,1,41,50,47,7
5038,R5038,49,57,86,96,47,14,83
5039,R5039,66,53,99,6,54,73,22
5040,R5040,91,66,44,8,4,18,55
5041,R5041,71,30,37,10,22,4,80
5042,R5042,20,7,31,10,11,35,20
5043,R5043,60,91,15,12,59,66,85
5044,R5044,72,28,57,18,54,87,51
5045,R5045,68,36,21,68,49,96,50
5046,R5046,41,8,17,41,5,33,15
5047,R5047,23,24,12,21,9,77,36
5048,R5048,91,52,56,57,37,72,57
5049,R5049,89,31,93,52,13,35,36
5050,R5050,52,46,39,18,86,41,74
5051,R5051,23,75,96,13,64,7,11
5052,R5052,11,1,69,55,53,97,13
5053,R5053,16,47,93,17,48,93,44
5054,R5054,98,7,23,36,70,58,98
5055,R5055,53,79,41,25,87,80,30
5056,R5056,11,6,28,4,14,63,23
5057,R5057,40,34,32,42,25,62,98
5058,R5058,73,44,26,11,17,90,64
5059,R5059,9,62,75,7,30,55,78
5060,R5060,48,58,7,50,16,90,84
5061,R5061,57,54,11,21,77,60,19
5062,R5062,95,9,76,81,15,95,16
5063,R5063,46,59,65,76,78,23,49
5064,R5064,35,97,41,5,42,26,71
5065,R5065,20,21,82,78,89,98,34
5066,R5066,96,71,60,2,59,27,47
5067,R5067,71,50,11,26,31,9,34
5068,R5068,6,3,14,12,3,9,33
5069,R5069,33,1,88,4,57,36,21
5070,R5070,34,47,3,29,10,85,68
5071,R5071,16,9,20,8,90,38,92
5072,R5072,81,91,48,69,42,77,14
5073,R5073,61,33,25,30,71,30,86
5074,R5074,69,100,23,68,75,4,23
5075,R5075,48,71,64,82,84,76,12
5076,R5076,14,55,99,82,47,35,82
5077,R5077,11,48,54,34,96,52,40
5078,R5078,34,50,68,13,99,62,5
5079,R5079,67,57,69,40,95,45,4
5080,R5080,8,57,30,26,74,72,56
5081,R5081,15,86,93,96,43,74,92
5082,R5082,93,73,27,86,78,37,81
5083,R5083,92,53,66,11,79,89,28
5084,R5084,27,52,100,30,52,38,7
5085,R5085,99,68,18,61,13,46,20
5086,R5086,94,70,18,97,28,25,37
5087,R5087,75,44,58,23,4,45,98
5088,R5088,6,71,61,49,13,23,5
5089,R5089,73,7,68,10,36,12,6
5090,R5090,34,78,15,72,57,82,89
5091,R5091,33,29,71,14,59,51,61
5092,R5092,92,56,65,72,17,26,82
5093,R5093,44,28,57,14,23,53,16
5094,R5094,95,72,98,96,62,28,47
5095,R5095,35,43,67,9,74,68,6
5096,R5096,85,29,36,9,75,59,55
5097,R5097,8,79,25,34,40,49,24
5098,R5098,52,63,66,24,80,56,43
5099,R5099,5,33,83,100,85,60,29
5100,R5100,19,36,19,60,43,43,75
5101,R5101,73,7,80,33,67,58,48
5102,R5102,58,92,34,18,58,25,17
5103,R5103,76,1,71,48,68,4,90
5104,R5104,14,76,26,50,19,52,20
5105,R5105,42,22,64,13,100,28,35
5106,R5106,91,78,38,22,78,79,72
5107,R5107,21,7,71,54,65,16,11
5108,R5108,86,48,70,23,28,13,60
5109,R5109,47,25,61,65,39,2,76
5110,R5110,44,65,12,68,71,83,1
5111,R5111,67,66,6,93,30,35,3
5112,R5112,62,63,52,36,74,52,56
5113,R5113,58,97,53,65,96,33,77
5114,R5114,49,1,67,97,8,95,26
5115,R5115,98,22,96,62,23,98,72
5116,R5116,89,13,42,5,97,43,56
5117,R5117,88,40,50,32,86,74,38
5118,R5118,40,31,94,60,21,82,72
5119,R5119,62,85,99,66,70,46,81
5120,R5120,24,92,41,76,47,42,29
5121,R5121,43,44,47,94,51,52,66
5122,R5122,24,23,21,86,77,83,86
5123,R5123,1,48,53,76,39,5,81
5124,R5124,8,5,80,40,41,56,69
5125,R5125,70,64,87,60,82,95,24
5126,R5126,30,17,15,52,18,53,61
5127,R5127,41,35,67,44,85,27,30
5128,R5128,92,12,32,45,55,43,94
5129,R5129,64,48,85,89,82,45,45
5130,R5130,90,45,53,97,30,60,46
5131,R5131,93,29,16,39,86,11,75
5132,R5132,5,29,65,43,47,50,98
5133,R5133,87,99,43,32,92,72,43
5134,R5134,10,28,71,70,30,99,82
5135,R5135,78,22,60,77,81,52,15
5136,R5136,38,49,61,89,8,42,84
5137,R5137,54,43,86,14,98,31,88
5138,R5138,37,21,2,63,82,76,30
5139,R5139,57,70,22,58,92,7,10
5140,R5140,100,64,69,18,97,94,20
5141,R5141,45,84,86,96,44,94,93
5142,R5142,61,55,33,3,66,16,3
5143,R5143,16,84,80,76,82,30,94
5144,R5144,35,24,74,18,9,26,3
5145,R5145,47,98,48,41,43,35,62
5146,R5146,87,77,76,80,78,97,67
5147,R5147,99,79,37,53,96,78,58
5148,R5148,23,29,1,88,38,93,41
5149,R5149,100,61,36,29,33,35,49
5150,R5150,35,48,42,39,19,42,45
5151,R5151,33,52,15,13,81,31,48
5152,R5152,59,52,29,26,65,97,41
5153,R5153,100,31,26,75,48,68,18
5154,R5154,20,36,20,94,94,99,91
5155,R5155,87,65,96,8,49,1,4
5156,R5156,52,73,86,78,61,13,58
5157,R5157,49,14,53,46,39,32,6
5158,R5158,69,48,3,57,98,84,70
5159,R5159,84,86,86,74,23,74,63
5160,R5160,3,43,85,21,29,78,76
5161,R5161,23,26,82,80,85,57,6
5162,R5162,33,99,19,43,96,38,20
5163,R5163,64,92,4,22,52,83,81
5164,R5164,73,32,14,41,54,22,2
5165,R5165,16,26,20,41,43,57,80
5166,R5166,29,15,16,79,61,53,68
5167,R5167,62,76,92,91,2,23,51
5168,R5168,30,84,53,11,35,30,85
5169,R5169,93,49,1,98,43,45,80
5170,R5170,60,39,20,58,84,89,19
5171,R5171,23,53,34,69,10,64,43
5172,R5172,45,27,6,40,93,44,71
5173,R5173,39,16,20,82,57,10,90
5174,R5174,4,75,26,98,28,3,31
5175,R5175,38,17,80,32,2,91,60
5176,R5176,71,66,26,25,12,55,49
5177,R5177,59,29,20,32,95,40,62
5178,R5178,72,37,7,22,59,53,79
5179,R5179,5,80,43,25,66,9,41
5180,R5180,99,41,38,46,75,12,71
5181,R5181,98,93,56,95,95,1,5
5182,R5182,100,69,48,14,59,89,32
5183,R5183,53,35,98,78,10,24,82
5184,R5184,50,42,88,59,30,52,49
5185,R5185,45,79,53,33,23,47,26
5186,R5186,16,18,43,61,90,83,66
5187,R5187,80,66,3,84,80,17,4
5188,R5188,90,5,77,96,72,47,12
5189,R5189,80,12,68,46,60,91,69
5190,R5190,59,65,95,57,1,81,20
5191,R5191,28,15,66,66,23,73,97
5192,R5192,22,10,69,22,62,26,52
5193,R5193,10,92,49,12,56,53,91
5194,R5194,24,65,43,59,45,88,76
5195,R5195,81,61,45,1,29,55,21
5196,R5196,24,22,97,12,23,90,92
5197,R5197,96,43,34,46,71,34,29
5198,R5198,64,60,2,27,27,41,78
5199,R5199,32,26,80,21,99,99,63
5200,R5200,80,3,10,70,17,12,74
5201,R5201,63,66,14,46,10,79,23
5202,R5202,58,37,58,38,84,57,32
5203,R5203,51,29,85,36,43,12,11
5204,R5204,78,63,43,29,41,33,17
5205,R5205,10,37,4,10,90,15,75
5206,R5206,82,96,23,58,80,65,70
5207,R5207,94,93,25,95,87,74,86
5208,R5208,22,24,15,58,22,20,100
5209,R5209,31,83,79,62,67,59,99
5210,R5210,17,27,37,37,7,85,1
5211,R5211,31,89,96,53,95,7,39
5212,R5212,17,32,5,80,31,49,44
5213,R5213,89,31,64,87,91,75,96
5214,R5214,24,43,43,14,41,21,31
5215,R5215,21,81,62,38,95,24,74
5216,R5216,54,35,55,74,49,52,36
5217,R5217,80,79,80,91,82,45,63
5218,R5218,74,34,64,100,78,28,73
5219,R5219,76,37,78,5,86,31,75
5220,R5220,6,32,30,64,35,82,52
5221,R5221,89,82,16,94,56,89,83
5222,R5222,72,10,90,43,24,25,64
5223,R5223,12,57,4,62,35,66,5
5224,R5224,19,32,17,34,34,51,40
5225,R5225,98,37,17,79,78,90,54
5226,R5226,46,54,77,28,79,88,3
5227,R5227,55,64,10,65,11,96,16
5228,R5228,27,11,76,92,82,59,72
5229,R5229,94,28,89,50,62,18,49
5230,R5230,70,66,94,5,99,91,35
5231,R5231,63,92,85,41,46,63,62
5232,R5232,35,3,68,22,60,55,16
5233,R5233,17,2,48,92,50,10,71
5234,R5234,46,62,19,97,4,35,86
5235,R5235,72,73,5,42,93,83,32
5236,R5236,84,10,42,33,74,18,28
5237,R5237,12,75,81,74,54,98,14
5238,R5238,66,26,24,43,37,48,26
5239,R5239,97,41,13,95,63,31,94
5240,R5240,59,83,48,77,66,20,74
5241,R5241,74,53,95,14,99,42,15
5242,R5242,7,63,76,75,58,69,93
5243,R5243,60,10,57,64,43,20,96
5244,R5244,17,86,67,54,57,18,51
5245,R5245,100,66,36,6,80,11,86
5246,R5246,12,22,70,74,24,73,45
5247,R5247,87,95,51,90,67,61,2
5248,R5248,7,26,58,28,83,46,99
5249,R5249,89,97,86,61,66,53,42
5250,R5250,38,72,22,77,80,9,22
5251,R5251,84,22,66,59,77,85,63
5252,R5252,27,72,88,86,2,65,99
5253,R5253,95,42,51,88,17,92,54
5254,R5254,100,84,56,23,16,77,64
5255,R5255,74,84,22,84,32,63,27
5256,R5256,93,88,53,19,9,66,94
5257,R5257,1,70,24,6,59,9,54
5258,R5258,63,60,76,74,30,60,17
5259,R5259,26,61,51,37,68,6,42
5260,R5260,38,90,20,55,28,53,43
5261,R5261,28,95,2,35,88,83,21
5262,R5262,77,29,94,60,58,82,1
5263,R5263,24,16,74,100,55,79,50
5264,R5264,80,18,20,16,45,76,87
5265,R5265,90,82,25,11,11,65,93
5266,R5266,32,74,68,9,54,13,34
5267,R5267,67,6,78,1,27,25,1
5268,R5268,94,88,79,18,63,26,91
5269,R5269,57,80,95,36,97,53,75
5270,R5270,40,38,100,58,81,26,2
5271,R5271,54,96,79,57,71,97,27
5272,R5272,68,83,94,5,9,92,66
5273,R5273,30,53,90,7,2,34,21
5274,R5274,38,38,34,77,100,9,75
5275,R5275,51,4,39,90,72,34,69
5276,R5276,52,49,28,99,61,67,65
5277,R5277,69,26,32,99,23,3,48
5278,R5278,63,24,87,58,86,1,11
5279,R5279,30,72,40,30,90,54,46
5280,R5280,20,62,56,91,56,60,90
5281,R5281,29,29,53,51,37,64,100
5282,R5282,97,22,35,66,79,58,9
5283,R5283,29,62,27,41,64,23,71
5284,R5284,80,61,27,2,26,52,46
5285,R5285,37,1,31,56,41,68,97
5286,R5286,49,3,79,8,49,22,23
5287,R5287,23,27,22,13,76,91,10
5288,R5288,89,24,62,86,35,27,11
5289,R5289,86,33,51,57,58,67,87
5290,R5290,39,80,63,50,44,70,78
5291,R5291,56,86,8,3,24,44,17
5292,R5292,40,30,4,55,93,31,29
5293,R5293,3,64,75,13,52,16,68
5294,R5294,8,67,60,69,15,59,81
5295,R5295,83,99,84,33,6,1,38
5296,R5296,65,52,28,56,35,98,71
5297,R5297,31,42,69,98,99,46,27
5298,R5298,78,29,95,70,18,64,63
5299,R5299,10,85,83,63,95,61,25
5300,R5300,47,93,7,18,55,100,64
5301,R5301,49,39,68,29,96,92,22
5302,R5302,63,46,70,49,88,20,72
5303,R5303,50,74,83,65,45,46,19
5304,R5304,21,71,43,19,71,62,53
5305,R5305,85,47,98,22,17,52,63
5306,R5306,20,13,7,19,74,3,53
5307,R5307,43,31,59,22,53,46,42
5308,R5308,92,51,40,20,48,33,54
5309,R5309,57,96,41,51,50,72,15
5310,R5310,76,61,71,85,44,41,9
5311,R5311,93,19,86,81,90,35,4
5312,R5312,2,11,13,40,81,96,63
5313,R5313,98,76,71,16,32,90,96
5314,R5314,19,21,70,69,48,5,30
5315,R5315,48,50,74,73,20,18,18
5316,R5316,96,48,89,79,98,68,78
5317,R5317,24,59,88,60,83,65,66
5318,R5318,85,28,58,42,95,42,98
5319,R5319,1,81,59,46,41,68,26
5320,R5320,37,10,75,35,49,7,44
5321,R5321,60,86,1,20,94,48,26
5322,R5322,81,13,32,81,27,27,40
5323,R5323,2,33,27,33,39,97,6
5324,R5324,76,5,47,77,99,55,77
5325,R5325,22,45,75,86,5,99,19
5326,R5326,51,49,94,39,6,62,73
5327,R5327,45,94,93,88,81,83,54
5328,R5328,19,88,4,13,61,58,24
5329,R5329,86,48,42,77,58,56,8
5330,R5330,27,25,39,70,50,63,5
5331,R5331,39,52,93,98,76,59,54
5332,R5332,29,39,67,16,22,40,98
5333,R5333,13,6,31,67,92,31,34
5334,R5334,12,60,11,76,85,22,69
5335,R5335,67,41,58,93,93,52,46
5336,R5336,6,28,38,35,14,76,12
5337,R5337,39,47,85,60,99,11,7
5338,R5338,85,75,39,59,30,2,21
5339,R5339,12,61,29,8,13,68,70
5340,R5340,66,90,5,61,49,83,51
5341,R5341,66,39,63,32,93,82,80
5342,R5342,13,78,17,70,8,63,34
5343,R5343,10,4,84,79,81,24,58
5344,R5344,70,24,46,42,59,31,9
5345,R5345,77,86,62,60,53,10,64
5346,R5346,82,16,84,65,68,51,48
5347,R5347,83,77,43,42,92,24,34
5348,R5348,61,58,21,15,46,19,32
5349,R5349,42,19,48,58,46,92,95
5350,R5350,24,24,98,12,39,66,63
5351,R5351,32,29,78,3,78,14,28
5352,R5352,87,44,18,62,29,87,20
5353,R5353,9,9,77,14,26,95,11
5354,R5354,26,58,32,60,22,73,87
5355,R5355,41,22,73,39,37,27,32
5356,R5356,70,42,70,46,49,28,87
5357,R5357,63,44,73,26,61,91,13
5358,R5358,64,60,65,23,54,65,69
5359,R5359,2,39,58,70,27,83,7
5360,R5360,10,40,73,39,32,33,99
5361,R5361,49,92,98,60,15,26,66
5362,R5362,13,73,9,29,23,25,39
5363,R5363,95,48,29,23,49,32,15
5364,R5364,3,90,5,13,16,46,75
5365,R5365,20,14,39,77,8,37,25
5366,R5366,32,37,69,68,95,34,19
5367,R5367,87,71,90,1,33,79,5
5368,R5368,1,50,23,33,15,84,16
5369,R5369,41,60,98,5,89,62,4
5370,R5370,31,35,50,78,94,40,80
5371,R5371,26,57,19,47,86,55,9
5372,R5372,23,85,72,27,89,88,18
5373,R5373,85,63,45,29,67,53,39
5374,R5374,66,31,35,39,46,22,14
5375,R5375,33,90,13,30,62,53,25
5376,R5376,45,42,81,57,66,29,72
5377,R5377,54,97,54,69,54,82,78
5378,R5378,30,43,44,50,20,13,67
5379,R5379,82,48,78,71,83,38,85
5380,R5380,76,18,92,73,56,23,67
5381,R5381,23,94,76,81,39,78,69
5382,R5382,83,71,74,34,66,80,61
5383,R5383,55,24,57,68,8,74,58
5384,R5384,13,100,23,73,86,53,34
5385,R5385,74,57,89,5,14,84,55
5386,R5386,52,69,28,80,15,94,20
5387,R5387,46,79,33,40,51,98,76
5388,R5388,25,9,45,81,27,6,98
5389,R5389,97,14,46,54,41,59,53
5390,R5390,17,38,55,1,27,25,52
5391,R5391,100,31,89,40,4,64,81
5392,R5392,7,60,98,41,67,52,35
5393,R5393,98,73,70,31,86,19,83
5394,R5394,78,30,38,15,82,89,26
5395,R5395,96,78,22,50,88,19,36
5396,R5396,59,57,60,93,74,48,87
5397,R5397,25,94,31,15,16,31,97
5398,R5398,5,42,6,3,66,18,85
5399,R5399,74,53,54,37,97,86,92
5400,R5400,30,81,74,37,36,31,57
5401,R5401,7,97,56,90,51,72,56
