id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology
51265,R51265,5,50,81,11,84
51266,R51266,56,22,91,11,34
51267,R51267,29,36,40,16,78
51268,R51268,4,25,67,22,63
51269,R51269,5,68,93,40,51
51270,R51270,49,42,32,11,42
51271,R51271,57,64,44,49,89
51272,R51272,48,59,57,35,33
51273,R51273,93,67,38,94,99
51274,R51274,95,74,12,70,98
51275,R51275,63,32,48,4,38
51276,R51276,32,84,38,58,43
51277,R51277,4,59,80,97,90
51278,R51278,13,2,95,13,4
51279,R51279,75,12,94,95,68
51280,R51280,34,91,31,88,85
51281,R51281,93,99,37,15,67
51282,R51282,51,17,23,3,16
51283,R51283,89,94,10,87,59
51284,R51284,100,22,22,40,74
51285,R51285,5,75,83,54,20
51286,R51286,15,60,23,17,21
51287,R51287,7,68,60,51,73
51288,R51288,6,97,96,13,16
51289,R51289,50,59,29,99,69
51290,R51290,3,5,41,96,94
51291,R51291,73,87,88,39,10
51292,R51292,14,9,92,62,39
51293,R51293,97,40,82,82,73
51294,R51294,5,34,15,93,73
51295,R51295,79,40,41,69,8
51296,R51296,9,78,87,24,53
51297,R51297,92,47,19,50,14
51298,R51298,19,16,20,13,25
51299,R51299,87,54,4,73,74
51300,R51300,74,54,64,76,27
51301,R51301,23,49,71,71,92
51302,R51302,74,63,66,39,12
51303,R51303,4,57,3,33,18
51304,R51304,99,60,37,8,82
51305,R51305,42,40,28,15,51
51306,R51306,65,42,57,32,31
51307,R51307,42,33,17,85,83
51308,R51308,50,44,45,30,29
51309,R51309,26,22,68,89,54
51310,R51310,66,33,59,90,82
51311,R51311,24,48,47,42,40
51312,R51312,92,89,46,54,12
51313,R51313,45,44,81,39,74
51314,R51314,70,10,14,26,97
51315,R51315,54,38,62,59,51
51316,R51316,77,85,74,50,95
51317,R51317,1,30,24,12,53
51318,R51318,73,30,95,50,85
51319,R51319,33,53,66,73,29
51320,R51320,90,95,83,7,15
51321,R51321,68,27,86,81,93
51322,R51322,59,24,56,100,42
51323,R51323,58,52,99,36,73
51324,R51324,9,1,4,23,75
51325,R51325,72,80,96,64,68
51326,R51326,35,16,33,41,73
51327,R51327,76,99,30,35,5
51328,R51328,92,96,16,18,29
51329,R51329,90,15,99,17,50
51330,R51330,44,50,36,22,37
51331,R51331,78,17,68,36,56
51332,R51332,43,40,25,53,98
51333,R51333,93,98,43,84,16
51334,R51334,46,69,71,92,65
51335,R51335,82,17,20,49,6
51336,R51336,4,5,39,3,21
51337,R51337,60,59,100,33,1
51338,R51338,77,62,18,43,52
51339,R51339,83,36,85,50,11
51340,R51340,92,56,25,93,60
51341,R51341,29,99,44,7,34
51342,R51342,8,13,31,68,5
51343,R51343,31,61,4,39,34
51344,R51344,73,51,64,48,96
51345,R51345,15,90,92,7,39
51346,R51346,5,58,88,3,27
51347,R51347,89,23,75,9,17
51348,R51348,87,2,32,79,76
51349,R51349,14,67,18,41,54
51350,R51350,36,11,99,95,55
51351,R51351,24,90,55,44,54
51352,R51352,17,34,47,30,6
51353,R51353,69,2,91,2,61
51354,R51354,64,80,66,78,45
51355,R51355,55,44,96,25,58
51356,R51356,72,3,63,12,4
51357,R51357,75,59,49,13,86
51358,R51358,82,52,78,34,37
51359,R51359,15,92,58,97,6
51360,R51360,36,30,34,89,63
51361,R51361,16,16,98,5,23
51362,R51362,48,1,16,49,34
51363,R51363,69,48,29,10,2
51364,R51364,34,22,29,79,75
51365,R51365,17,87,86,25,47
51366,R51366,48,19,8,91,88
51367,R51367,23,67,93,26,49
51368,R51368,30,21,47,54,33
51369,R51369,23,32,17,41,63
51370,R51370,73,73,34,96,6
51371,R51371,95,45,9,42,23
51372,R51372,93,79,3,38,92
51373,R51373,66,74,46,77,96
51374,R51374,68,76,96,33,3
51375,R51375,86,48,99,18,62
51376,R51376,43,4,8,12,30
51377,R51377,14,54,93,32,58
51378,R51378,12,86,31,4,94
51379,R51379,91,1,32,73,21
51380,R51380,47,17,71,93,80
51381,R51381,48,70,24,40,93
51382,R51382,29,75,31,30,50
51383,R51383,80,22,52,96,55
51384,R51384,92,26,48,93,58
51385,R51385,9,58,2,72,80
51386,R51386,68,65,42,44,21
51387,R51387,62,5,100,10,16
51388,R51388,68,25,19,55,34
51389,R51389,68,12,87,37,91
51390,R51390,51,50,82,5,32
51391,R51391,45,65,70,26,74
51392,R51392,61,77,30,90,38
51393,R51393,43,86,32,96,100
51394,R51394,48,80,25,80,42
51395,R51395,43,85,23,61,87
51396,R51396,89,58,82,82,32
51397,R51397,81,23,81,57,100
51398,R51398,48,66,92,6,34
51399,R51399,75,69,32,85,66
51400,R51400,47,3,72,7,30
51401,R51401,22,94,17,58,78
51402,R51402,71,23,94,75,9
51403,R51403,38,36,22,44,16
51404,R51404,53,8,36,52,48
51405,R51405,50,6,83,91,42
51406,R51406,40,61,74,30,34
51407,R51407,69,91,5,12,41
51408,R51408,39,3,51,55,39
51409,R51409,9,35,62,1,95
51410,R51410,75,11,44,54,40
51411,R51411,73,11,67,90,59
51412,R51412,47,12,65,18,28
51413,R51413,11,4,74,33,66
51414,R51414,80,45,80,26,76
51415,R51415,28,34,36,99,37
51416,R51416,13,43,11,17,83
51417,R51417,87,28,67,11,70
51418,R51418,55,36,24,57,83
51419,R51419,77,33,89,85,20
51420,R51420,63,60,42,71,19
51421,R51421,81,29,61,11,49
51422,R51422,52,79,96,14,96
51423,R51423,9,16,15,99,13
51424,R51424,44,81,42,31,37
51425,R51425,64,64,22,54,59
51426,R51426,41,12,28,40,50
51427,R51427,99,61,11,19,93
51428,R51428,86,74,48,85,6
51429,R51429,27,68,60,57,33
51430,R51430,51,77,32,16,75
51431,R51431,81,74,76,88,39
51432,R51432,11,75,66,8,91
51433,R51433,91,4,31,7,51
51434,R51434,36,35,35,95,92
51435,R51435,48,74,23,29,12
51436,R51436,53,8,96,46,57
51437,R51437,45,97,27,82,66
51438,R51438,62,67,17,48,67
51439,R51439,29,28,56,68,77
51440,R51440,32,85,48,89,23
51441,R51441,44,34,35,1,63
51442,R51442,52,13,55,51,7
51443,R51443,39,25,68,49,23
51444,R51444,12,33,59,91,71
51445,R51445,79,69,93,51,85
51446,R51446,40,56,70,62,24
51447,R51447,53,26,67,84,49
51448,R51448,45,61,84,48,20
51449,R51449,26,2,95,85,53
51450,R51450,66,66,53,53,99
51451,R51451,24,65,69,75,83
51452,R51452,63,1,11,50,8
51453,R51453,14,69,33,23,76
51454,R51454,29,42,13,53,47
51455,R51455,83,83,93,88,10
51456,R51456,100,63,70,68,84
51457,R51457,26,43,68,42,88
51458,R51458,49,49,2,52,22
51459,R51459,40,88,65,22,14
51460,R51460,77,82,77,30,43
51461,R51461,49,87,72,9,81
51462,R51462,23,48,55,16,82
51463,R51463,6,16,60,97,64
51464,R51464,88,9,56,30,84
51465,R51465,68,73,52,46,37
51466,R51466,29,92,81,33,21
51467,R51467,10,89,54,44,86
51468,R51468,99,78,42,56,57
51469,R51469,64,46,74,31,49
51470,R51470,34,69,38,34,19
51471,R51471,58,25,64,49,21
51472,R51472,96,7,40,25,32
51473,R51473,68,12,26,58,75
51474,R51474,20,78,45,88,98
51475,R51475,35,2,71,73,27
51476,R51476,49,89,76,73,54
51477,R51477,37,26,68,55,5
51478,R51478,20,39,77,73,69
51479,R51479,23,47,57,51,8
51480,R51480,46,28,42,29,97
51481,R51481,22,68,40,39,44
51482,R51482,87,94,88,25,8
51483,R51483,43,88,67,21,13
51484,R51484,99,59,25,12,36
51485,R51485,88,4,73,46,3
51486,R51486,44,37,25,48,18
51487,R51487,1,16,19,99,87
51488,R51488,92,20,75,87,2
51489,R51489,37,97,31,29,64
51490,R51490,5,90,21,23,1
51491,R51491,72,71,2,49,6
51492,R51492,5,45,46,89,49
51493,R51493,83,46,26,15,41
51494,R51494,75,55,19,70,93
51495,R51495,20,7,75,1,93
51496,R51496,9,92,92,29,91
51497,R51497,5,76,37,2,94
51498,R51498,99,94,32,79,22
51499,R51499,76,53,56,94,37
51500,R51500,91,79,2,81,78
51501,R51501,92,52,4,47,13
51502,R51502,100,82,22,96,34
51503,R51503,23,58,26,53,22
51504,R51504,9,55,66,29,66
51505,R51505,26,38,60,84,94
51506,R51506,30,80,67,24,19
51507,R51507,65,44,53,88,84
51508,R51508,15,37,35,91,87
51509,R51509,5,31,46,58,39
51510,R51510,44,79,66,53,39
51511,R51511,63,64,16,91,64
51512,R51512,64,46,5,55,73
51513,R51513,56,35,55,52,9
51514,R51514,91,73,14,94,46
51515,R51515,48,55,30,88,25
51516,R51516,51,22,88,14,97
51517,R51517,74,97,69,84,24
51518,R51518,22,70,58,80,42
51519,R51519,2,90,68,24,25
51520,R51520,50,96,80,57,37
51521,R51521,45,94,87,78,32
51522,R51522,56,22,86,84,54
51523,R51523,78,8,52,77,26
51524,R51524,64,66,42,40,18
51525,R51525,89,12,29,57,43
51526,R51526,32,12,43,37,57
51527,R51527,79,84,9,44,6
51528,R51528,63,34,88,74,79
51529,R51529,3,3,74,77,17
51530,R51530,41,73,11,22,46
51531,R51531,31,34,4,39,69
51532,R51532,69,57,7,95,39
51533,R51533,90,58,56,69,88
51534,R51534,32,78,83,94,37
51535,R51535,84,40,58,92,47
51536,R51536,69,45,55,36,32
51537,R51537,78,26,43,76,11
51538,R51538,68,9,64,37,90
51539,R51539,79,61,12,74,51
51540,R51540,43,79,26,83,14
51541,R51541,75,75,82,48,92
51542,R51542,81,98,51,49,34
51543,R51543,40,75,94,44,48
51544,R51544,65,37,49,83,23
51545,R51545,20,26,86,58,75
51546,R51546,66,49,46,19,26
51547,R51547,59,47,3,69,64
51548,R51548,36,5,10,73,54
51549,R51549,83,62,11,10,75
51550,R51550,52,80,50,53,50
51551,R51551,35,5,16,80,41
51552,R51552,57,15,72,64,26
51553,R51553,87,22,75,21,1
51554,R51554,32,21,3,13,15
51555,R51555,41,15,93,65,82
51556,R51556,56,46,23,37,35
51557,R51557,43,79,43,92,84
51558,R51558,24,31,69,93,7
51559,R51559,65,4,70,9,15
51560,R51560,79,86,16,8,100
51561,R51561,90,36,20,56,52
51562,R51562,99,61,48,88,8
51563,R51563,85,90,84,94,87
51564,R51564,98,73,36,87,11
51565,R51565,27,48,48,40,49
51566,R51566,18,4,74,67,43
51567,R51567,47,75,10,15,33
51568,R51568,18,58,37,27,72
51569,R51569,72,13,6,95,50
51570,R51570,67,35,45,63,47
51571,R51571,2,6,68,21,62
51572,R51572,82,39,6,42,64
51573,R51573,89,1,55,53,47
51574,R51574,91,10,6,23,2
51575,R51575,75,38,58,39,74
51576,R51576,91,10,35,7,23
51577,R51577,66,7,12,75,58
51578,R51578,49,79,77,97,84
51579,R51579,75,3,89,66,84
51580,R51580,19,8,37,92,66
51581,R51581,99,91,83,59,86
51582,R51582,22,73,96,45,58
51583,R51583,100,44,92,36,81
51584,R51584,84,95,80,17,59
51585,R51585,49,54,65,13,40
51586,R51586,35,91,43,65,7
51587,R51587,86,56,47,73,6
51588,R51588,17,57,44,63,74
51589,R51589,25,20,46,91,17
51590,R51590,84,29,95,24,42
51591,R51591,70,28,24,88,22
51592,R51592,43,93,23,36,81
51593,R51593,14,26,49,35,3
51594,R51594,10,97,10,70,85
51595,R51595,76,15,77,98,21
51596,R51596,22,59,51,59,94
51597,R51597,57,58,70,7,88
51598,R51598,81,12,23,3,25
51599,R51599,61,93,49,94,53
51600,R51600,11,65,95,94,61
51601,R51601,35,29,8,16,35
51602,R51602,90,19,87,24,72
51603,R51603,14,75,100,51,63
51604,R51604,22,11,99,14,76
51605,R51605,8,50,76,45,45
51606,R51606,23,81,81,93,46
51607,R51607,93,55,28,83,68
51608,R51608,95,80,39,8,88
51609,R51609,77,45,28,46,86
51610,R51610,9,82,14,16,83
51611,R51611,45,81,50,15,35
51612,R51612,1,7,49,60,40
51613,R51613,80,70,59,77,61
51614,R51614,10,15,97,3,14
51615,R51615,37,53,41,61,13
51616,R51616,76,2,58,60,52
51617,R51617,40,64,30,28,42
51618,R51618,33,64,15,83,91
51619,R51619,72,17,65,35,80
51620,R51620,91,27,28,25,96
51621,R51621,15,55,62,86,12
51622,R51622,12,11,54,2,20
51623,R51623,51,83,57,21,40
51624,R51624,65,14,38,70,46
51625,R51625,90,36,76,75,68
51626,R51626,86,91,15,68,97
51627,R51627,8,86,76,36,10
51628,R51628,52,70,93,95,49
51629,R51629,47,51,35,31,84
51630,R51630,10,35,43,18,67
51631,R51631,100,96,32,19,16
51632,R51632,66,50,38,80,17
51633,R51633,18,75,96,24,44
51634,R51634,79,85,15,35,40
51635,R51635,36,95,100,77,41
51636,R51636,26,6,76,80,71
51637,R51637,17,6,86,61,49
51638,R51638,38,5,28,86,94
51639,R51639,66,29,69,30,75
51640,R51640,5,71,45,60,71
51641,R51641,49,82,49,8,30
51642,R51642,71,59,37,35,34
51643,R51643,46,55,43,76,38
51644,R51644,48,94,84,4,8
51645,R51645,54,85,80,55,52
51646,R51646,4,45,33,61,14
51647,R51647,32,18,17,77,62
51648,R51648,71,28,97,58,80
51649,R51649,77,86,37,10,90
51650,R51650,1,29,66,18,62
51651,R51651,63,84,40,8,22
51652,R51652,44,79,22,35,34
51653,R51653,13,31,43,36,78
51654,R51654,50,19,33,28,91
51655,R51655,35,32,34,40,51
51656,R51656,74,100,57,33,36
51657,R51657,10,38,73,93,84
51658,R51658,26,88,2,72,18
51659,R51659,36,88,32,23,86
51660,R51660,64,75,49,9,88
51661,R51661,65,31,67,82,10
51662,R51662,63,40,29,28,72
51663,R51663,19,19,99,3,22
51664,R51664,83,15,63,90,12
51665,R51665,6,36,8,22,50
51666,R51666,95,61,62,25,54
51667,R51667,77,58,64,89,3
51668,R51668,69,31,83,56,7
51669,R51669,36,70,11,1,60
51670,R51670,27,44,31,59,25
51671,R51671,99,57,76,78,49
51672,R51672,21,59,81,50,46
51673,R51673,64,58,88,12,83
51674,R51674,13,2,73,67,78
51675,R51675,30,52,3,32,88
51676,R51676,12,30,31,37,63
51677,R51677,20,91,66,90,71
51678,R51678,16,29,71,20,69
51679,R51679,45,77,39,84,4
51680,R51680,51,76,74,65,4
51681,R51681,74,5,23,24,55
51682,R51682,94,70,66,10,40
51683,R51683,86,58,51,5,72
51684,R51684,15,25,2,69,66
51685,R51685,84,19,5,59,67
51686,R51686,27,17,38,26,11
51687,R51687,6,3,26,95,97
51688,R51688,78,95,33,74,89
51689,R51689,40,72,21,47,51
51690,R51690,40,19,26,40,68
51691,R51691,23,14,57,46,1
51692,R51692,73,92,99,67,78
51693,R51693,60,10,66,73,94
51694,R51694,94,98,100,81,79
51695,R51695,19,16,61,39,75
51696,R51696,26,81,74,100,73
51697,R51697,87,14,2,98,75
51698,R51698,22,95,67,3,9
51699,R51699,76,100,63,82,83
51700,R51700,55,46,78,15,53
51701,R51701,28,91,60,83,37
51702,R51702,32,59,73,1,43
51703,R51703,94,79,70,85,82
51704,R51704,99,8,53,19,96
51705,R51705,11,47,52,100,91
51706,R51706,1,45,50,60,6
51707,R51707,60,42,4,34,28
51708,R51708,93,4,14,23,98
51709,R51709,42,62,80,20,82
51710,R51710,85,89,4,65,90
51711,R51711,76,97,7,91,36
51712,R51712,41,93,32,50,98
51713,R51713,93,82,38,57,49
51714,R51714,54,92,84,69,29
51715,R51715,63,100,36,5,32
51716,R51716,37,33,41,67,68
51717,R51717,40,51,59,17,14
51718,R51718,38,10,79,32,78
51719,R51719,54,57,58,59,89
51720,R51720,34,83,55,43,93
51721,R51721,62,93,31,43,19
51722,R51722,78,43,2,2,38
51723,R51723,66,30,85,26,37
51724,R51724,63,28,81,96,56
51725,R51725,54,99,62,86,90
51726,R51726,63,8,52,64,62
51727,R51727,36,48,68,11,26
51728,R51728,23,32,82,33,18
51729,R51729,69,60,73,72,70
51730,R51730,98,20,55,40,85
51731,R51731,8,84,32,4,64
51732,R51732,41,32,52,70,72
51733,R51733,45,77,41,99,70
51734,R51734,34,44,48,18,75
51735,R51735,53,36,48,39,57
51736,R51736,19,58,85,27,80
51737,R51737,92,51,41,12,88
51738,R51738,31,88,98,64,81
51739,R51739,25,41,10,96,69
51740,R51740,92,76,68,59,32
51741,R51741,69,84,75,71,1
51742,R51742,28,72,16,79,60
51743,R51743,55,34,48,66,9
51744,R51744,75,67,96,86,28
51745,R51745,72,95,96,100,57
51746,R51746,41,19,72,6,44
51747,R51747,53,90,71,54,39
51748,R51748,2,35,95,25,94
51749,R51749,53,4,57,20,11
51750,R51750,56,2,71,71,54
51751,R51751,35,90,45,68,81
51752,R51752,79,74,13,11,84
51753,R51753,7,7,27,88,89
51754,R51754,48,82,13,3,75
51755,R51755,86,8,10,20,86
51756,R51756,27,50,67,92,17
51757,R51757,3,14,99,97,60
51758,R51758,19,51,17,9,58
51759,R51759,28,11,3,43,38
51760,R51760,43,77,91,58,27
51761,R51761,60,13,46,31,11
51762,R51762,90,82,29,76,87
51763,R51763,76,64,48,9,25
51764,R51764,23,30,72,81,80
51765,R51765,76,23,11,7,93
51766,R51766,78,67,1,59,99
51767,R51767,53,43,51,72,51
51768,R51768,93,43,45,82,19
51769,R51769,45,19,33,16,98
51770,R51770,40,13,23,31,60
51771,R51771,20,71,68,55,58
51772,R51772,31,43,38,73,65
51773,R51773,22,68,48,76,81
51774,R51774,84,15,7,34,96
51775,R51775,9,80,35,1,19
51776,R51776,74,2,67,79,85
51777,R51777,96,19,26,48,7
51778,R51778,62,95,70,40,7
51779,R51779,92,72,54,90,96
51780,R51780,13,85,62,94,93
51781,R51781,12,81,74,76,77
51782,R51782,99,94,19,38,13
51783,R51783,82,30,35,27,36
51784,R51784,22,79,26,31,20
51785,R51785,92,87,34,100,96
51786,R51786,63,37,61,93,26
51787,R51787,60,70,54,79,37
51788,R51788,55,100,28,18,62
51789,R51789,86,20,44,6,25
51790,R51790,88,40,5,13,87
51791,R51791,25,39,91,24,73
51792,R51792,64,15,20,59,60
51793,R51793,19,41,37,45,8
51794,R51794,21,70,37,71,57
51795,R51795,17,9,31,23,57
51796,R51796,57,6,85,6,37
51797,R51797,5,94,76,65,45
51798,R51798,30,58,91,94,25
51799,R51799,70,48,53,5,53
51800,R51800,17,57,60,5,66
51801,R51801,26,14,12,80,70
51802,R51802,79,38,31,3,36
51803,R51803,56,32,30,78,2
51804,R51804,6,11,54,41,54
51805,R51805,33,87,82,35,40
51806,R51806,27,59,21,18,75
51807,R51807,97,30,79,69,60
51808,R51808,32,66,20,25,17
51809,R51809,81,82,29,14,57
51810,R51810,100,34,36,51,63
51811,R51811,70,96,2,71,47
51812,R51812,81,60,76,25,80
51813,R51813,78,75,70,92,54
51814,R51814,62,22,20,70,55
51815,R51815,72,100,26,27,67
51816,R51816,73,55,79,64,24
51817,R51817,69,7,86,35,59
51818,R51818,37,93,50,5,94
51819,R51819,35,10,29,98,61
51820,R51820,26,31,16,8,31
51821,R51821,85,79,38,9,28
51822,R51822,66,14,78,64,2
51823,R51823,74,76,50,50,27
51824,R51824,72,21,89,90,52
51825,R51825,88,75,50,53,45
51826,R51826,51,5,95,49,54
51827,R51827,37,20,49,60,31
51828,R51828,32,82,32,4,33
51829,R51829,11,35,10,81,65
51830,R51830,44,54,18,73,29
51831,R51831,10,79,25,99,9
51832,R51832,29,97,84,29,66
51833,R51833,29,54,47,85,76
51834,R51834,46,93,83,97,47
51835,R51835,1,82,91,23,22
51836,R51836,33,34,51,81,16
51837,R51837,71,74,77,98,74
51838,R51838,13,75,63,30,1
51839,R51839,24,53,14,95,67
51840,R51840,51,40,77,61,9
51841,R51841,25,52,84,68,43
51842,R51842,48,22,78,23,88
51843,R51843,16,66,37,41,8
51844,R51844,14,64,53,55,32
51845,R51845,88,35,26,3,100
51846,R51846,80,67,49,37,37
51847,R51847,11,63,60,69,59
51848,R51848,36,96,23,2,93
51849,R51849,52,76,59,18,40
51850,R51850,10,16,76,79,48
51851,R51851,26,69,4,32,50
51852,R51852,8,3,87,42,20
51853,R51853,60,97,97,68,2
51854,R51854,82,33,3,15,97
51855,R51855,94,27,56,13,23
51856,R51856,18,78,100,37,66
51857,R51857,16,72,86,9,16
51858,R51858,4,56,100,8,49
51859,R51859,6,28,71,1,89
51860,R51860,65,100,100,77,20
51861,R51861,3,8,98,10,33
51862,R51862,91,43,23,36,1
51863,R51863,69,98,29,54,81
51864,R51864,92,15,16,14,7
51865,R51865,99,89,9,64,22
51866,R51866,81,92,27,93,90
51867,R51867,44,57,53,4,19
51868,R51868,63,26,35,93,77
51869,R51869,9,39,78,89,48
51870,R51870,29,61,28,22,95
51871,R51871,28,99,51,86,28
51872,R51872,51,53,60,33,58
51873,R51873,13,84,14,67,81
51874,R51874,84,20,36,86,99
51875,R51875,14,73,26,13,35
51876,R51876,86,89,41,60,37
51877,R51877,26,88,30,70,28
51878,R51878,62,87,27,37,34
51879,R51879,33,74,52,42,72
51880,R51880,33,63,89,59,42
51881,R51881,18,83,68,40,15
51882,R51882,69,96,13,32,20
51883,R51883,84,40,27,27,40
51884,R51884,5,93,61,11,24
51885,R51885,48,24,13,33,52
51886,R51886,88,1,12,72,42
51887,R51887,66,94,53,42,81
51888,R51888,71,5,48,74,71
51889,R51889,29,15,60,49,29
51890,R51890,9,3,35,10,91
51891,R51891,92,12,65,54,83
51892,R51892,59,21,24,100,45
51893,R51893,95,89,84,8,7
51894,R51894,92,68,26,44,69
51895,R51895,58,14,91,65,39
51896,R51896,57,88,9,21,29
51897,R51897,9,11,73,60,17
51898,R51898,12,99,78,72,6
51899,R51899,82,82,17,84,1
51900,R51900,91,85,96,42,49
51901,R51901,66,38,5,17,13
51902,R51902,46,75,49,91,77
51903,R51903,5,62,60,22,64
51904,R51904,41,24,65,30,82
51905,R51905,54,30,31,12,16
51906,R51906,17,60,65,92,37
51907,R51907,76,9,67,58,57
51908,R51908,70,15,93,60,53
51909,R51909,49,32,14,64,35
51910,R51910,56,63,83,65,77
51911,R51911,53,27,90,2,20
51912,R51912,29,99,21,3,15
51913,R51913,10,20,3,70,27
51914,R51914,84,85,94,64,22
51915,R51915,46,93,19,76,58
51916,R51916,100,4,98,7,51
51917,R51917,68,27,65,82,32
51918,R51918,30,2,20,15,73
51919,R51919,94,42,19,26,92
51920,R51920,72,62,98,87,60
51921,R51921,68,22,83,91,60
51922,R51922,79,35,87,51,1
51923,R51923,100,5,42,85,14
51924,R51924,46,87,1,9,20
51925,R51925,64,24,40,94,10
51926,R51926,7,13,88,68,15
51927,R51927,39,29,37,73,8
51928,R51928,88,35,94,67,58
51929,R51929,52,13,36,90,36
51930,R51930,21,55,79,90,83
51931,R51931,8,3,78,46,27
51932,R51932,45,16,62,37,66
51933,R51933,86,36,64,20,14
51934,R51934,97,75,2,61,43
51935,R51935,36,36,67,50,17
51936,R51936,98,100,61,7,89
51937,R51937,73,12,26,97,1
51938,R51938,13,18,82,98,88
51939,R51939,91,15,57,76,67
51940,R51940,15,38,22,55,6
51941,R51941,11,63,28,96,27
51942,R51942,18,91,99,72,6
51943,R51943,47,36,38,60,83
51944,R51944,11,39,31,77,2
51945,R51945,55,68,55,60,25
51946,R51946,43,21,67,83,1
51947,R51947,34,37,87,42,84
51948,R51948,24,93,59,68,6
51949,R51949,16,37,100,37,77
51950,R51950,54,85,83,7,84
51951,R51951,25,76,19,34,32
51952,R51952,33,99,58,45,35
51953,R51953,60,16,61,48,62
51954,R51954,94,15,64,77,39
51955,R51955,81,35,27,51,10
51956,R51956,68,93,33,70,13
51957,R51957,26,28,35,81,23
51958,R51958,98,66,14,31,31
51959,R51959,24,20,74,66,22
51960,R51960,81,6,84,3,52
51961,R51961,49,46,34,4,41
51962,R51962,41,97,10,26,66
51963,R51963,39,11,38,79,9
51964,R51964,100,25,14,83,59
51965,R51965,35,93,68,82,99
51966,R51966,70,60,31,67,37
51967,R51967,81,41,39,16,42
51968,R51968,69,27,49,74,62
51969,R51969,35,4,22,53,80
51970,R51970,72,30,38,76,28
51971,R51971,77,84,11,49,93
51972,R51972,63,47,22,78,43
51973,R51973,62,21,10,76,16
51974,R51974,70,8,75,49,63
51975,R51975,33,49,46,32,88
51976,R51976,37,10,70,50,77
51977,R51977,46,26,11,81,34
51978,R51978,7,9,50,42,26
51979,R51979,74,32,47,77,7
51980,R51980,88,51,13,95,4
51981,R51981,23,10,7,56,15
51982,R51982,55,25,56,78,37
51983,R51983,62,72,34,84,22
51984,R51984,99,71,8,34,4
51985,R51985,21,20,64,2,55
51986,R51986,91,36,31,59,4
51987,R51987,18,35,15,25,24
51988,R51988,58,42,88,23,82
51989,R51989,86,95,19,84,58
51990,R51990,82,60,78,91,66
51991,R51991,95,58,3,8,51
51992,R51992,17,89,7,96,80
51993,R51993,45,88,97,18,38
51994,R51994,96,38,68,92,35
51995,R51995,42,94,56,3,85
51996,R51996,48,28,87,59,91
51997,R51997,48,11,54,67,36
51998,R51998,99,14,99,14,59
51999,R51999,33,86,73,38,19
52000,R52000,30,55,90,71,31
52001,R52001,12,47,73,4,1
52002,R52002,61,86,74,89,2
52003,R52003,2,44,9,96,60
52004,R52004,76,50,25,18,49
52005,R52005,45,64,76,52,8
52006,R52006,90,32,5,61,44
52007,R52007,19,17,44,53,85
52008,R52008,66,10,20,68,45
52009,R52009,56,76,99,100,69
52010,R52010,45,26,70,65,8
52011,R52011,63,9,47,40,41
52012,R52012,11,27,22,67,21
52013,R52013,26,17,11,69,2
52014,R52014,2,48,15,52,47
52015,R52015,10,13,5,17,46
52016,R52016,88,19,43,53,40
52017,R52017,70,19,76,68,97
52018,R52018,58,49,64,81,86
52019,R52019,19,74,29,75,49
52020,R52020,46,29,47,24,11
52021,R52021,40,87,91,24,26
52022,R52022,91,15,80,63,10
52023,R52023,30,27,87,22,28
52024,R52024,65,31,94,46,1
52025,R52025,41,64,11,1,25
52026,R52026,64,15,62,63,27
52027,R52027,52,93,78,94,89
52028,R52028,34,38,61,6,7
52029,R52029,13,47,82,13,20
52030,R52030,25,84,33,48,80
52031,R52031,30,49,93,80,83
52032,R52032,45,26,46,83,93
52033,R52033,30,50,18,85,42
52034,R52034,85,45,87,11,32
52035,R52035,34,8,35,96,48
52036,R52036,70,82,58,30,18
52037,R52037,17,84,84,47,2
52038,R52038,37,73,60,73,54
52039,R52039,60,98,58,95,30
52040,R52040,46,40,92,57,28
52041,R52041,80,86,52,42,33
52042,R52042,89,72,7,67,94
52043,R52043,45,33,4,94,96
52044,R52044,30,91,34,68,83
52045,R52045,74,76,27,15,81
52046,R52046,39,66,40,49,7
52047,R52047,78,2,92,73,50
52048,R52048,64,73,70,1,72
52049,R52049,30,4,61,57,71
52050,R52050,85,10,22,3,44
52051,R52051,45,46,77,29,45
52052,R52052,39,98,85,99,15
52053,R52053,57,38,67,29,58
52054,R52054,27,29,50,17,65
52055,R52055,12,29,31,95,29
52056,R52056,87,13,10,70,48
52057,R52057,88,5,7,48,9
52058,R52058,88,92,63,17,14
52059,R52059,11,48,48,12,7
52060,R52060,3,5,36,22,26
52061,R52061,95,25,17,19,2
52062,R52062,57,60,60,53,59
52063,R52063,13,63,16,30,67
52064,R52064,1,58,45,70,62
52065,R52065,14,53,42,17,74
52066,R52066,71,60,44,82,45
52067,R52067,31,27,14,99,19
52068,R52068,98,99,6,22,72
52069,R52069,73,98,44,80,70
52070,R52070,63,67,38,97,44
52071,R52071,60,80,34,72,62
52072,R52072,85,95,59,71,45
52073,R52073,42,39,36,71,32
52074,R52074,100,26,22,83,34
52075,R52075,24,4,20,49,55
52076,R52076,56,99,79,95,58
52077,R52077,99,33,31,61,55
52078,R52078,31,72,29,55,91
52079,R52079,52,13,64,61,9
52080,R52080,61,83,83,97,12
52081,R52081,62,20,65,68,85
52082,R52082,35,39,9,62,65
52083,R52083,25,62,80,98,50
52084,R52084,99,17,86,48,89
