id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
15466,R15466,69,90,12,58,13,73,20
15467,R15467,3,62,13,64,6,8,92
15468,R15468,87,77,1,94,30,13,38
15469,R15469,2,54,10,21,3,54,65
15470,R15470,10,40,6,45,29,78,70
15471,R15471,14,29,18,2,98,65,72
15472,R15472,92,23,64,85,62,27,49
15473,R15473,34,14,36,94,97,99,82
15474,R15474,70,26,97,46,100,94,28
15475,R15475,24,66,55,92,22,91,4
15476,R15476,13,52,56,63,82,71,7
15477,R15477,77,62,21,94,61,78,39
15478,R15478,2,19,40,80,51,9,95
15479,R15479,16,55,27,63,68,43,91
15480,R15480,77,4,74,73,33,7,25
15481,R15481,58,98,48,61,61,94,5
15482,R15482,39,85,12,22,45,36,16
15483,R15483,25,9,34,80,84,84,42
15484,R15484,24,22,92,30,49,82,35
15485,R15485,87,74,44,21,34,54,54
15486,R15486,57,37,81,71,46,86,55
15487,R15487,2,64,84,9,44,2,94
15488,R15488,90,48,4,23,18,12,4
15489,R15489,30,84,93,2,85,20,60
15490,R15490,58,14,17,63,83,51,74
15491,R15491,64,95,64,40,47,56,65
15492,R15492,10,23,12,29,61,22,9
15493,R15493,69,8,50,7,55,13,28
15494,R15494,25,21,41,1,48,29,26
15495,R15495,14,14,18,34,49,39,80
15496,R15496,73,71,25,28,92,19,92
15497,R15497,57,71,28,38,55,34,73
15498,R15498,77,18,32,53,8,36,65
15499,R15499,75,45,41,70,12,85,72
15500,R15500,24,33,24,48,16,71,51
15501,R15501,93,48,45,89,9,49,79
15502,R15502,57,5,53,39,83,37,22
15503,R15503,59,33,30,70,82,21,44
15504,R15504,43,39,36,97,42,9,50
15505,R15505,10,52,73,87,43,18,3
15506,R15506,60,29,74,18,77,89,74
15507,R15507,58,21,13,47,17,80,56
15508,R15508,2,19,42,43,71,48,88
15509,R15509,98,32,38,99,100,40,26
15510,R15510,71,82,1,65,59,21,74
15511,R15511,88,67,87,31,65,71,29
15512,R15512,65,58,69,56,69,71,53
15513,R15513,92,97,68,70,28,88,60
15514,R15514,83,2,100,79,53,45,26
15515,R15515,98,99,6,42,52,55,25
15516,R15516,37,89,33,93,36,65,51
15517,R15517,31,19,42,96,82,30,22
15518,R15518,29,33,26,44,34,65,96
15519,R15519,1,49,65,33,66,72,18
15520,R15520,31,28,70,3,62,47,92
15521,R15521,7,8,83,10,89,77,61
15522,R15522,54,57,31,68,66,24,78
15523,R15523,17,61,79,8,37,72,6
15524,R15524,43,92,74,78,5,16,32
15525,R15525,59,12,23,4,64,29,89
15526,R15526,12,25,64,38,49,68,32
15527,R15527,5,100,4,5,51,36,13
15528,R15528,99,45,22,58,22,80,7
15529,R15529,52,3,31,73,53,88,65
15530,R15530,15,94,52,89,83,1,9
15531,R15531,21,28,59,4,48,72,30
15532,R15532,1,19,4,32,55,11,97
15533,R15533,80,16,3,94,11,72,100
15534,R15534,67,6,91,47,29,10,68
15535,R15535,25,20,91,71,95,66,19
15536,R15536,33,8,12,97,61,51,69
15537,R15537,10,65,12,51,68,28,43
15538,R15538,86,22,5,92,64,97,37
15539,R15539,98,12,1,12,73,54,81
15540,R15540,12,62,22,44,45,55,41
15541,R15541,2,11,76,21,83,35,15
15542,R15542,1,31,8,99,42,60,79
15543,R15543,22,20,71,89,97,11,94
15544,R15544,58,7,63,15,94,39,72
15545,R15545,88,36,23,40,2,38,29
15546,R15546,11,3,80,21,59,82,11
15547,R15547,48,75,44,81,98,61,65
15548,R15548,82,70,78,10,14,7,84
15549,R15549,14,76,83,48,65,87,74
15550,R15550,26,90,14,60,85,59,48
15551,R15551,32,40,37,39,4,28,99
15552,R15552,80,73,32,100,73,73,25
15553,R15553,90,29,91,89,5,64,52
15554,R15554,72,81,56,73,94,21,78
15555,R15555,61,5,9,89,7,87,29
15556,R15556,61,1,61,92,14,6,47
15557,R15557,31,46,87,70,1,17,65
15558,R15558,77,46,54,35,100,9,74
15559,R15559,89,89,82,30,49,2,53
15560,R15560,75,1,14,14,11,89,40
15561,R15561,83,73,87,8,92,69,50
15562,R15562,47,88,51,72,49,14,77
15563,R15563,18,43,39,92,65,20,99
15564,R15564,99,87,56,39,9,72,2
15565,R15565,83,47,32,73,59,5,86
15566,R15566,66,64,54,15,9,34,95
15567,R15567,45,75,9,16,21,34,12
15568,R15568,10,59,55,4,99,4,8
15569,R15569,78,12,57,24,26,83,7
15570,R15570,59,90,40,74,9,56,6
15571,R15571,41,57,24,21,13,21,79
15572,R15572,87,61,28,94,59,36,27
15573,R15573,46,77,56,40,97,10,26
15574,R15574,93,30,28,79,88,40,89
15575,R15575,63,16,29,12,10,35,54
15576,R15576,77,5,13,26,58,4,77
15577,R15577,20,11,5,89,100,10,78
15578,R15578,4,80,71,34,41,91,93
15579,R15579,10,66,32,70,71,13,9
15580,R15580,8,74,84,34,100,34,28
15581,R15581,23,82,19,65,18,70,36
15582,R15582,76,18,87,4,9,40,65
15583,R15583,30,94,90,1,66,99,45
15584,R15584,41,18,92,24,97,84,72
15585,R15585,81,82,14,55,95,29,59
15586,R15586,72,48,64,34,90,21,25
15587,R15587,100,27,28,67,65,19,89
15588,R15588,15,44,5,19,33,20,7
15589,R15589,54,44,61,45,22,33,45
15590,R15590,66,7,74,98,24,44,4
15591,R15591,47,68,28,11,19,19,46
15592,R15592,36,84,75,2,92,54,39
15593,R15593,99,98,48,45,94,98,3
15594,R15594,47,23,47,22,45,30,24
15595,R15595,6,4,10,91,20,70,32
15596,R15596,86,52,93,12,14,66,48
15597,R15597,46,87,3,27,58,21,72
15598,R15598,78,42,51,20,52,66,85
15599,R15599,22,47,91,90,23,32,30
15600,R15600,62,6,93,81,13,64,11
15601,R15601,55,65,12,79,42,16,29
15602,R15602,37,30,28,22,53,61,90
15603,R15603,24,64,11,56,31,37,12
15604,R15604,21,38,85,98,52,26,9
15605,R15605,19,64,22,17,99,31,28
15606,R15606,46,11,82,59,39,66,81
15607,R15607,93,71,11,53,45,26,83
15608,R15608,1,2,3,18,17,33,56
15609,R15609,21,47,97,79,73,60,42
15610,R15610,7,83,20,72,100,90,97
15611,R15611,31,94,24,66,1,90,47
15612,R15612,72,84,11,20,11,83,49
15613,R15613,84,66,29,66,15,22,95
15614,R15614,26,67,39,39,35,24,45
15615,R15615,28,51,38,23,90,29,91
15616,R15616,22,19,57,56,61,34,89
15617,R15617,73,13,37,80,38,23,42
15618,R15618,7,9,82,82,48,69,61
15619,R15619,54,40,29,46,79,53,95
15620,R15620,44,21,63,81,61,13,79
15621,R15621,78,30,65,13,83,92,58
15622,R15622,5,91,63,56,16,11,99
15623,R15623,71,59,38,63,59,58,55
15624,R15624,44,16,18,27,37,54,27
15625,R15625,44,99,25,94,6,27,60
15626,R15626,47,19,86,94,23,12,50
15627,R15627,86,40,40,41,31,38,63
15628,R15628,67,33,43,14,16,21,85
15629,R15629,34,93,97,58,27,52,17
15630,R15630,32,23,8,73,51,43,31
15631,R15631,47,80,15,26,9,56,65
15632,R15632,79,37,55,56,88,78,9
15633,R15633,5,72,18,37,64,84,33
15634,R15634,81,52,33,42,79,71,50
15635,R15635,13,39,50,21,40,58,47
15636,R15636,99,70,78,10,55,78,51
15637,R15637,100,44,34,89,98,73,66
15638,R15638,8,6,73,13,35,53,24
15639,R15639,49,98,13,89,33,78,89
15640,R15640,98,80,99,53,66,40,80
15641,R15641,12,44,57,92,100,41,70
15642,R15642,98,20,83,9,13,74,48
15643,R15643,27,10,32,13,75,33,46
15644,R15644,68,46,57,88,19,6,47
15645,R15645,11,64,37,100,51,69,65
15646,R15646,58,51,44,44,26,17,84
15647,R15647,4,80,33,99,6,36,22
15648,R15648,46,68,74,68,51,84,37
15649,R15649,23,59,12,83,37,75,67
15650,R15650,71,57,91,1,18,96,40
15651,R15651,91,79,79,12,47,29,1
15652,R15652,17,44,21,79,21,76,56
15653,R15653,30,66,93,5,20,88,52
15654,R15654,3,58,1,69,15,64,91
15655,R15655,27,8,30,60,53,6,73
15656,R15656,77,20,88,28,64,98,86
15657,R15657,91,81,6,68,91,100,94
15658,R15658,23,73,33,26,14,16,93
15659,R15659,86,52,1,78,47,16,45
15660,R15660,14,22,99,13,93,92,60
15661,R15661,29,6,83,54,98,90,64
15662,R15662,45,40,75,9,43,46,45
15663,R15663,82,18,58,97,98,46,18
15664,R15664,93,82,32,9,63,5,26
15665,R15665,75,88,72,64,68,57,18
15666,R15666,70,99,27,14,19,98,22
15667,R15667,22,80,67,69,62,18,96
15668,R15668,57,20,21,49,32,90,3
15669,R15669,45,98,14,49,36,19,66
15670,R15670,96,23,4,33,88,5,64
15671,R15671,95,69,77,85,46,23,73
15672,R15672,21,54,6,38,19,96,86
15673,R15673,38,63,71,54,18,42,96
15674,R15674,45,24,97,52,1,26,52
15675,R15675,59,84,58,53,15,2,49
15676,R15676,26,21,12,27,36,15,91
15677,R15677,67,23,11,30,81,66,25
15678,R15678,96,16,25,42,61,31,82
15679,R15679,72,53,78,32,100,45,46
15680,R15680,91,71,47,44,99,18,14
15681,R15681,93,95,14,98,42,74,75
15682,R15682,19,42,70,41,83,44,32
15683,R15683,48,24,33,99,68,81,37
15684,R15684,35,16,57,90,41,38,33
15685,R15685,46,57,7,75,46,44,98
15686,R15686,48,100,63,8,13,97,21
15687,R15687,58,66,88,14,97,30,67
15688,R15688,95,31,3,30,49,6,96
15689,R15689,65,53,33,74,95,45,75
15690,R15690,15,39,93,22,98,76,73
15691,R15691,49,1,47,29,71,64,19
15692,R15692,19,51,77,54,39,59,99
15693,R15693,82,43,69,46,70,23,59
15694,R15694,18,14,5,82,44,36,75
15695,R15695,5,28,52,53,14,55,41
15696,R15696,38,66,54,16,55,92,98
15697,R15697,12,64,20,23,5,5,85
15698,R15698,51,98,42,36,71,48,36
15699,R15699,67,41,79,29,67,5,81
15700,R15700,13,49,12,59,10,29,100
15701,R15701,28,30,52,20,40,98,85
15702,R15702,42,22,73,88,84,18,40
15703,R15703,11,85,73,48,30,36,27
15704,R15704,64,89,31,34,2,59,100
15705,R15705,69,76,6,73,31,51,9
15706,R15706,3,55,15,64,76,2,69
15707,R15707,26,98,95,91,17,100,80
15708,R15708,66,79,85,59,92,3,12
15709,R15709,23,89,16,93,57,65,46
15710,R15710,28,60,47,35,73,51,39
15711,R15711,34,29,89,64,88,20,33
15712,R15712,84,52,37,94,50,92,90
15713,R15713,5,18,52,81,42,36,25
15714,R15714,34,26,81,32,36,32,64
15715,R15715,85,25,74,84,26,67,73
15716,R15716,73,24,20,89,14,45,8
15717,R15717,5,88,10,49,94,80,7
15718,R15718,23,17,56,89,21,1,62
15719,R15719,29,49,90,53,43,74,23
15720,R15720,54,72,81,84,79,78,39
15721,R15721,28,94,51,89,37,17,70
15722,R15722,45,58,95,2,83,13,96
15723,R15723,33,96,22,78,22,32,4
15724,R15724,19,73,81,32,64,78,19
15725,R15725,56,81,73,35,89,16,39
15726,R15726,5,38,39,70,18,36,59
15727,R15727,9,29,92,18,48,34,92
15728,R15728,67,34,55,87,91,56,93
15729,R15729,25,4,40,67,24,53,95
15730,R15730,49,10,19,75,88,19,98
15731,R15731,57,62,6,55,83,7,8
15732,R15732,22,40,82,43,24,1,14
15733,R15733,24,20,88,2,35,93,42
15734,R15734,40,74,57,50,58,29,30
15735,R15735,59,26,5,6,45,77,30
15736,R15736,9,74,95,3,97,53,12
15737,R15737,88,28,34,78,31,23,21
15738,R15738,86,29,65,77,84,22,16
15739,R15739,17,42,70,77,7,72,39
15740,R15740,48,52,92,8,19,80,47
15741,R15741,35,85,64,47,40,68,6
15742,R15742,52,4,55,12,28,91,64
15743,R15743,14,27,47,41,16,39,84
15744,R15744,29,1,84,52,20,99,39
15745,R15745,66,26,51,62,31,98,77
15746,R15746,60,16,98,84,74,73,41
15747,R15747,81,27,9,22,31,87,83
15748,R15748,60,43,48,45,17,100,27
15749,R15749,11,88,44,65,91,91,49
15750,R15750,96,32,56,36,47,40,81
15751,R15751,45,89,38,70,72,13,80
15752,R15752,80,20,19,79,45,50,69
15753,R15753,29,73,34,42,68,69,9
15754,R15754,35,97,20,34,42,32,54
15755,R15755,85,76,60,93,29,50,26
15756,R15756,33,84,74,44,9,96,68
15757,R15757,41,48,73,92,59,60,77
15758,R15758,6,7,5,91,8,31,95
15759,R15759,84,10,5,80,80,50,91
15760,R15760,88,29,40,42,89,39,16
15761,R15761,71,38,89,22,10,51,45
15762,R15762,14,90,72,38,62,6,96
15763,R15763,98,93,72,74,8,36,63
15764,R15764,55,63,23,17,19,89,12
15765,R15765,6,81,42,86,36,100,49
15766,R15766,95,88,14,1,32,91,89
15767,R15767,98,39,55,8,57,64,36
15768,R15768,33,23,12,69,50,16,57
15769,R15769,44,69,29,49,53,75,49
15770,R15770,32,85,99,97,86,28,32
15771,R15771,36,23,54,55,34,77,77
15772,R15772,94,53,16,80,90,71,71
15773,R15773,41,27,26,27,40,97,76
15774,R15774,19,62,76,94,77,65,9
15775,R15775,27,58,16,64,91,74,25
15776,R15776,65,37,34,9,61,71,10
15777,R15777,34,90,68,83,36,4,93
15778,R15778,36,84,35,55,4,83,72
15779,R15779,83,83,26,99,88,40,93
15780,R15780,4,30,34,4,27,11,59
15781,R15781,53,100,96,52,40,76,13
15782,R15782,6,93,46,50,58,93,43
15783,R15783,26,15,43,99,97,73,1
15784,R15784,46,47,66,25,47,82,25
15785,R15785,52,88,92,46,18,57,87
15786,R15786,54,51,10,92,58,16,92
15787,R15787,7,71,54,88,50,20,4
15788,R15788,33,8,53,72,84,34,15
15789,R15789,69,3,33,95,71,47,25
15790,R15790,25,35,87,3,65,88,1
15791,R15791,70,96,52,35,30,74,9
15792,R15792,76,13,49,14,55,88,51
15793,R15793,27,37,51,50,54,97,98
15794,R15794,1,80,32,62,58,50,96
15795,R15795,57,31,62,70,64,10,20
15796,R15796,72,1,73,9,36,11,21
15797,R15797,23,81,1,44,10,48,2
15798,R15798,98,53,81,61,39,72,91
15799,R15799,85,36,70,17,66,46,49
15800,R15800,66,100,38,79,95,50,52
15801,R15801,55,55,36,73,43,7,14
15802,R15802,26,45,85,14,22,54,29
15803,R15803,9,37,16,8,51,9,49
15804,R15804,13,86,6,34,89,32,81
15805,R15805,13,25,61,29,83,24,1
15806,R15806,47,74,16,11,49,66,73
15807,R15807,85,64,29,60,22,16,34
15808,R15808,48,42,42,23,76,23,81
15809,R15809,26,65,34,1,28,57,24
15810,R15810,90,98,75,28,79,47,22
15811,R15811,86,100,95,73,85,20,98
15812,R15812,21,25,26,38,19,91,99
15813,R15813,1,100,61,1,91,19,69
15814,R15814,70,49,29,66,55,44,29
15815,R15815,80,22,65,93,30,6,31
15816,R15816,21,8,94,12,27,37,80
15817,R15817,56,85,53,94,74,91,9
15818,R15818,64,94,17,39,71,12,86
15819,R15819,84,40,86,58,24,82,3
15820,R15820,89,29,19,35,97,100,1
15821,R15821,84,36,51,44,94,1,2
15822,R15822,3,100,94,20,22,22,8
15823,R15823,30,56,2,52,29,79,72
15824,R15824,34,59,27,87,44,17,10
15825,R15825,85,31,100,7,62,32,30
15826,R15826,49,39,4,92,80,71,6
15827,R15827,75,95,40,13,83,42,99
15828,R15828,66,82,19,76,15,7,64
15829,R15829,72,40,58,18,35,17,68
15830,R15830,68,58,33,22,55,77,98
15831,R15831,10,63,8,65,88,19,66
15832,R15832,58,85,11,51,72,45,32
15833,R15833,95,49,38,71,52,86,62
15834,R15834,53,70,2,27,20,43,18
15835,R15835,47,78,17,73,70,48,71
15836,R15836,76,55,5,12,35,6,28
15837,R15837,94,77,22,18,14,66,24
15838,R15838,48,7,15,13,83,46,72
15839,R15839,73,86,79,89,55,92,65
15840,R15840,21,30,10,8,26,73,82
15841,R15841,94,70,77,53,30,88,53
15842,R15842,41,57,46,97,10,98,58
15843,R15843,22,47,80,43,71,47,11
15844,R15844,36,47,37,9,36,19,19
15845,R15845,42,83,41,47,13,84,6
15846,R15846,95,10,90,24,28,90,12
15847,R15847,53,82,96,15,15,13,63
15848,R15848,95,2,77,58,28,65,58
15849,R15849,15,20,8,33,80,38,57
15850,R15850,61,29,80,62,27,45,94
15851,R15851,73,19,86,65,89,48,31
15852,R15852,16,13,88,33,15,54,25
15853,R15853,14,35,60,33,15,63,100
15854,R15854,69,81,58,76,12,12,15
15855,R15855,14,61,2,16,55,59,67
15856,R15856,38,39,69,49,5,81,88
15857,R15857,22,68,94,97,64,16,94
15858,R15858,83,60,25,22,9,7,8
15859,R15859,81,40,98,93,73,50,27
15860,R15860,72,58,15,57,32,73,45
15861,R15861,70,7,11,34,69,63,79
15862,R15862,49,61,76,50,16,94,17
15863,R15863,94,53,91,20,69,85,21
15864,R15864,64,97,28,38,83,1,83
15865,R15865,48,34,61,38,14,49,79
15866,R15866,73,38,24,25,70,84,58
15867,R15867,97,43,17,91,67,94,63
15868,R15868,75,56,33,2,29,69,44
15869,R15869,70,84,10,82,77,68,7
15870,R15870,9,48,70,7,88,53,79
15871,R15871,94,80,15,19,20,42,11
15872,R15872,87,97,65,60,8,45,51
15873,R15873,68,41,12,61,52,69,25
15874,R15874,50,93,58,4,84,10,80
15875,R15875,30,17,23,23,7,94,48
15876,R15876,59,95,60,83,40,25,62
15877,R15877,10,59,14,76,6,42,11
15878,R15878,5,20,18,11,64,4,26
15879,R15879,8,24,68,18,78,64,96
15880,R15880,29,55,25,40,12,11,18
15881,R15881,17,63,91,86,100,13,92
15882,R15882,2,60,13,2,5,80,16
15883,R15883,59,74,25,47,68,91,33
15884,R15884,26,30,5,59,33,21,35
15885,R15885,14,92,81,56,16,1,10
15886,R15886,32,60,84,56,55,91,49
15887,R15887,57,49,94,33,57,66,24
15888,R15888,69,83,94,64,77,18,83
15889,R15889,14,52,87,58,98,53,90
15890,R15890,86,8,32,10,50,95,78
15891,R15891,65,79,82,39,97,47,4
15892,R15892,8,35,66,14,97,62,43
15893,R15893,90,53,10,76,49,1,9
15894,R15894,15,46,91,34,46,11,22
15895,R15895,1,94,80,81,81,92,29
15896,R15896,71,66,29,26,80,60,91
15897,R15897,40,58,81,71,34,19,56
15898,R15898,65,69,79,77,19,84,69
15899,R15899,13,84,82,15,10,42,97
15900,R15900,28,13,19,25,18,55,86
15901,R15901,25,29,96,36,82,26,54
15902,R15902,91,4,84,46,57,94,87
15903,R15903,5,59,50,34,41,81,70
15904,R15904,52,35,15,44,34,61,90
15905,R15905,22,88,4,59,57,85,81
15906,R15906,67,93,11,44,86,43,92
15907,R15907,15,28,69,55,85,10,98
15908,R15908,77,3,79,19,17,26,16
15909,R15909,19,1,100,34,68,75,42
15910,R15910,50,55,29,92,86,7,54
15911,R15911,28,41,37,71,65,94,56
15912,R15912,32,20,47,74,41,35,12
15913,R15913,54,20,84,80,94,78,79
15914,R15914,41,41,88,68,60,68,53
15915,R15915,30,77,30,77,47,46,71
15916,R15916,77,7,53,2,75,99,40
15917,R15917,78,97,8,15,93,43,47
15918,R15918,56,57,62,55,16,67,12
15919,R15919,9,97,69,92,6,5,88
15920,R15920,73,1,63,98,51,98,47
15921,R15921,56,78,14,21,65,94,5
15922,R15922,10,10,41,81,60,57,36
15923,R15923,18,36,72,100,1,43,34
15924,R15924,98,72,68,67,84,97,29
15925,R15925,40,72,95,96,21,73,60
15926,R15926,65,40,7,50,52,50,76
15927,R15927,71,83,59,18,40,10,97
15928,R15928,36,98,1,22,9,53,2
15929,R15929,58,46,16,85,5,31,23
15930,R15930,79,85,33,8,82,77,24
15931,R15931,49,22,78,49,64,8,21
15932,R15932,75,40,13,59,68,10,86
15933,R15933,22,93,58,12,85,69,19
15934,R15934,5,80,80,58,5,31,64
15935,R15935,27,65,72,68,29,37,55
15936,R15936,92,1,55,52,76,42,26
15937,R15937,18,45,65,11,48,53,14
15938,R15938,44,86,19,46,23,93,20
15939,R15939,76,7,98,52,6,90,74
15940,R15940,83,82,89,55,64,14,9
15941,R15941,16,10,1,54,52,76,79
15942,R15942,35,58,97,65,84,4,91
15943,R15943,86,28,65,81,44,30,85
15944,R15944,35,67,12,23,68,48,62
15945,R15945,95,39,95,48,78,59,64
15946,R15946,24,33,33,69,90,1,68
15947,R15947,10,86,56,31,57,40,40
15948,R15948,70,68,93,92,84,80,63
15949,R15949,59,94,68,49,24,87,57
15950,R15950,16,22,73,25,57,30,55
15951,R15951,62,71,28,95,2,61,60
15952,R15952,64,92,70,92,74,41,40
15953,R15953,99,82,93,89,14,43,3
15954,R15954,89,84,23,83,86,48,18
15955,R15955,25,82,100,68,55,53,91
15956,R15956,36,78,87,89,33,53,33
15957,R15957,48,75,34,90,77,84,5
15958,R15958,10,85,100,22,84,57,83
15959,R15959,82,7,3,9,53,33,17
15960,R15960,88,86,12,40,4,94,11
15961,R15961,32,18,33,40,84,99,35
15962,R15962,88,34,98,77,43,77,4
15963,R15963,26,6,75,71,62,45,88
15964,R15964,9,44,4,65,91,82,18
15965,R15965,100,29,76,41,94,46,66
15966,R15966,38,51,80,28,4,34,52
15967,R15967,51,62,63,1,56,40,48
15968,R15968,29,12,32,84,4,31,45
15969,R15969,22,55,4,11,86,34,83
15970,R15970,96,81,83,15,86,67,73
15971,R15971,88,61,47,48,64,51,72
15972,R15972,18,63,1,32,95,72,83
15973,R15973,43,52,37,3,15,61,62
15974,R15974,1,39,51,20,29,2,57
15975,R15975,72,33,87,51,18,93,56
15976,R15976,64,46,87,99,74,100,76
15977,R15977,50,70,54,2,30,20,38
15978,R15978,22,52,76,73,88,51,44
15979,R15979,75,77,88,72,67,4,17
15980,R15980,19,38,49,63,21,33,54
15981,R15981,39,29,83,38,86,35,97
15982,R15982,22,73,9,91,54,74,38
15983,R15983,20,55,61,65,2,22,92
15984,R15984,94,88,35,28,47,72,83
15985,R15985,6,9,6,57,43,50,24
15986,R15986,93,2,17,60,69,20,66
15987,R15987,99,25,45,92,40,20,41
15988,R15988,93,75,11,25,41,23,71
15989,R15989,4,3,34,25,12,63,45
15990,R15990,59,84,27,55,16,52,57
15991,R15991,83,87,40,74,11,100,7
15992,R15992,15,41,5,72,60,98,36
15993,R15993,64,65,85,41,91,58,32
15994,R15994,79,48,66,52,5,98,7
15995,R15995,65,42,78,48,57,50,5
15996,R15996,41,8,32,11,26,40,73
15997,R15997,67,7,88,35,56,87,15
15998,R15998,69,54,91,8,13,69,79
15999,R15999,35,87,15,72,30,35,15
16000,R16000,69,49,27,44,81,43,17
16001,R16001,47,75,4,62,98,48,92
16002,R16002,80,72,17,73,80,17,77
16003,R16003,25,44,3,29,9,74,84
16004,R16004,25,70,51,29,34,60,25
16005,R16005,35,95,30,59,89,64,2
16006,R16006,17,6,100,71,43,65,82
16007,R16007,42,37,20,34,56,59,28
16008,R16008,61,71,62,12,25,74,61
16009,R16009,19,99,8,97,71,26,44
16010,R16010,13,8,66,46,25,64,31
16011,R16011,40,14,68,91,24,85,7
16012,R16012,63,24,17,28,2,99,90
16013,R16013,86,72,11,47,15,81,17
16014,R16014,31,53,7,86,53,34,56
16015,R16015,55,89,20,55,57,45,37
16016,R16016,33,39,80,30,84,16,79
16017,R16017,18,82,72,57,92,55,21
16018,R16018,37,62,58,21,40,71,87
16019,R16019,89,2,45,66,16,42,69
16020,R16020,36,18,95,44,81,59,86
16021,R16021,31,12,71,11,52,49,86
16022,R16022,44,37,50,24,64,98,8
16023,R16023,58,4,25,64,42,8,80
16024,R16024,17,47,40,50,8,95,30
16025,R16025,94,84,49,63,5,79,96
16026,R16026,94,45,57,66,66,84,60
16027,R16027,84,39,59,28,22,19,94
16028,R16028,17,77,40,16,98,26,45
16029,R16029,84,94,13,3,96,67,3
16030,R16030,51,37,80,39,1,11,49
16031,R16031,21,40,30,54,82,35,47
16032,R16032,24,44,15,67,26,8,53
16033,R16033,13,10,55,61,19,100,27
16034,R16034,91,1,60,58,16,37,6
16035,R16035,52,35,18,12,34,44,54
16036,R16036,19,41,71,18,98,1,60
16037,R16037,97,64,61,8,91,65,21
16038,R16038,11,18,63,91,87,13,89
16039,R16039,52,85,58,19,8,30,22
16040,R16040,42,56,72,41,71,53,37
16041,R16041,66,76,100,90,48,71,85
16042,R16042,20,86,29,55,28,48,77
16043,R16043,57,7,48,42,55,64,70
16044,R16044,44,78,25,18,84,48,88
16045,R16045,17,36,47,4,46,17,64
16046,R16046,87,36,83,28,43,42,95
16047,R16047,92,88,7,32,50,95,22
16048,R16048,95,52,92,65,68,17,95
16049,R16049,48,72,89,52,68,29,99
16050,R16050,56,6,89,23,20,57,58
16051,R16051,34,36,87,39,86,90,75
16052,R16052,27,11,44,75,93,83,90
16053,R16053,82,6,99,94,8,27,75
16054,R16054,40,33,13,38,14,22,34
16055,R16055,55,30,21,73,73,41,77
16056,R16056,22,65,41,18,99,53,71
16057,R16057,26,91,32,45,81,37,76
16058,R16058,97,96,12,17,36,54,70
16059,R16059,16,42,47,88,70,87,32
16060,R16060,94,70,2,48,30,88,66
16061,R16061,21,47,99,75,53,62,32
16062,R16062,90,97,81,80,58,65,22
16063,R16063,35,5,69,37,24,77,39
16064,R16064,75,9,56,2,11,67,87
16065,R16065,43,27,56,20,15,24,20
16066,R16066,33,64,78,24,69,83,56
16067,R16067,96,23,100,31,73,13,69
16068,R16068,24,9,94,20,37,73,14
16069,R16069,80,48,92,45,38,40,12
16070,R16070,14,3,25,65,47,39,85
16071,R16071,14,96,40,47,8,59,82
16072,R16072,23,37,52,87,1,71,52
16073,R16073,65,43,44,29,45,82,23
16074,R16074,39,4,95,93,31,31,48
16075,R16075,47,20,3,65,71,40,4
16076,R16076,5,96,63,2,34,66,99
16077,R16077,61,39,54,3,82,51,39
16078,R16078,4,64,71,20,60,70,64
16079,R16079,56,45,49,40,89,26,31
16080,R16080,17,42,27,17,52,46,88
16081,R16081,18,52,74,81,91,57,81
16082,R16082,4,74,62,79,89,33,50
16083,R16083,83,72,31,60,79,49,19
16084,R16084,5,11,30,41,61,32,65
16085,R16085,6,28,78,46,39,99,100
16086,R16086,80,61,35,84,91,59,92
16087,R16087,30,79,80,23,26,37,15
16088,R16088,69,69,90,41,82,34,21
16089,R16089,66,96,97,69,60,88,48
16090,R16090,30,35,7,91,47,2,70
16091,R16091,99,97,74,68,66,39,82
16092,R16092,45,1,83,83,75,50,53
16093,R16093,95,46,14,46,12,46,22
16094,R16094,45,82,62,74,45,68,43
16095,R16095,76,37,50,21,52,40,49
16096,R16096,82,40,1,17,65,46,30
16097,R16097,10,35,68,37,18,59,78
16098,R16098,46,27,23,9,27,34,1
16099,R16099,90,37,81,43,61,27,29
16100,R16100,41,15,59,49,44,41,65
16101,R16101,97,93,72,48,86,94,26
16102,R16102,42,81,84,48,42,98,64
16103,R16103,89,85,8,54,28,2,12
16104,R16104,47,68,77,22,51,8,70
16105,R16105,60,93,83,51,30,81,93
16106,R16106,48,65,71,62,7,72,80
16107,R16107,48,81,51,76,77,48,45
16108,R16108,69,59,92,98,45,28,73
16109,R16109,71,37,74,74,22,58,96
16110,R16110,21,87,44,34,78,6,95
16111,R16111,7,11,91,1,44,72,14
16112,R16112,87,73,41,27,40,78,33
16113,R16113,32,12,43,67,12,34,14
16114,R16114,4,36,74,81,20,82,21
16115,R16115,28,9,56,24,4,21,48
16116,R16116,32,56,2,59,19,32,80
16117,R16117,67,38,20,46,87,95,40
16118,R16118,59,17,15,7,19,19,96
16119,R16119,97,14,46,31,79,12,89
16120,R16120,49,12,92,66,79,48,87
16121,R16121,45,32,43,8,19,65,57
16122,R16122,89,8,20,7,60,3,19
16123,R16123,9,31,48,50,63,24,23
16124,R16124,65,33,72,56,46,46,58
16125,R16125,34,59,27,54,85,77,9
16126,R16126,62,13,95,86,74,57,39
16127,R16127,56,47,46,13,4,82,48
